date,Massachusetts-apple-driving,Massachusetts-apple-walking,Massachusetts-google-retail_and_recreation,Massachusetts-google-grocery_and_pharmacy,Massachusetts-google-parks,Massachusetts-google-transit_stations,Massachusetts-google-workplaces,Massachusetts-google-residential,Massachusetts-jh_beta_7,Massachusetts-jh_gamma_7,Massachusetts-cdc_beta_7,Massachusetts-cdc_gamma_7,Massachusetts-jh_beta_14,Massachusetts-jh_gamma_14,Massachusetts-cdc_beta_14,Massachusetts-cdc_gamma_14,Massachusetts-jh_beta_30,Massachusetts-jh_gamma_30,Massachusetts-cdc_beta_30,Massachusetts-cdc_gamma_30,Massachusetts-census_pop,Massachusetts-jh_confirmed,Massachusetts-jh_death,Massachusetts-cdc_confirmed,Massachusetts-cdc_death,Massachusetts-jh_confirmed_ratio,Massachusetts-jh_death_ratio,Massachusetts-cdc_confirmed_ratio,Massachusetts-cdc_death_ratio
06-07-2021,144.54,153.83,-2.0,0.0,65.0,-41.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708195,17915,708195,17915,0.1027485951039847,0.0025992008998762,0.1027485951039847,0.0025992008998762
06-08-2021,142.63,145.41,-7.0,-1.0,32.0,-44.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708316,17917,708316,17917,0.1027661504100905,0.0025994910702251,0.1027661504100905,0.0025994910702251
06-09-2021,150.94,161.96,-3.0,1.0,58.0,-41.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708459,17917,708459,17922,0.1027868975900336,0.0025994910702251,0.1027868975900336,0.0026002164960972
06-10-2021,160.95,177.73,-3.0,4.0,81.0,-39.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708579,17929,708579,17929,0.102804307810965,0.0026012320923182,0.102804307810965,0.0026012320923182
06-11-2021,179.47,207.08,-9.0,-2.0,45.0,-37.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708710,17937,708710,17937,0.1028233139688151,0.0026023927737137,0.1028233139688151,0.0026023927737137
06-12-2021,169.64,235.31,-8.0,-4.0,101.0,-21.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708836,17939,708836,17939,0.102841594700793,0.0026026829440625,0.102841594700793,0.0026026829440625
06-13-2021,143.68,170.49,-1.0,-3.0,123.0,-22.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708875,17939,708875,17939,0.1028472530225957,0.0026026829440625,0.1028472530225957,0.0026026829440625
06-14-2021,136.64,139.29,-10.0,-5.0,5.0,-43.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,708933,17947,708933,17947,0.1028556679627125,0.0026038436254579,0.1028556679627125,0.0026038436254579
06-15-2021,147.02,158.21,-5.0,2.0,50.0,-42.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709012,17949,709012,17949,0.1028671296914923,0.0026041337958068,0.1028671296914923,0.0026041337958068
06-16-2021,157.53,172.73,-1.0,3.0,78.0,-38.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709080,17953,709080,17953,0.1028769954833534,0.0026047141365045,0.1028769954833534,0.0026047141365045
06-17-2021,165.94,182.1,-1.0,4.0,89.0,-38.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709187,17957,709187,17957,0.1028925195970172,0.0026052944772022,0.1028925195970172,0.0026052944772022
06-18-2021,189.72,214.11,-6.0,1.0,79.0,-37.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709263,17960,709255,17961,0.1029035460702737,0.0026057297327255,0.1029023853888783,0.0026058748178999
06-19-2021,170.1,208.81,-9.0,-1.0,117.0,-21.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709354,17963,709323,17965,0.1029167488211466,0.0026061649882488,0.1029122511807394,0.0026064551585976
06-20-2021,135.5,145.2,-2.0,-2.0,114.0,-25.0,-14.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709395,17968,709395,17971,0.1029226973132982,0.0026068904141209,0.1029226973132982,0.0026073256696442
06-21-2021,153.35,160.51,-4.0,-4.0,71.0,-41.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709443,17974,709443,17976,0.1029296614016707,0.0026077609251675,0.1029296614016707,0.0026080510955163
06-22-2021,152.34,150.36,-10.0,-7.0,18.0,-44.0,-39.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709476,17975,709476,17977,0.1029344492124268,0.0026079060103419,0.1029344492124268,0.0026081961806908
06-23-2021,165.52,184.59,-1.0,1.0,83.0,-39.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709544,17980,709544,17982,0.102944315004288,0.0026086314362141,0.102944315004288,0.0026089216065629
06-24-2021,170.68,193.21,-2.0,1.0,92.0,-39.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709622,17984,709622,17986,0.1029556316478933,0.0026092117769118,0.1029556316478933,0.0026095019472606
06-25-2021,185.52,226.75,-9.0,-3.0,42.0,-38.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709682,17985,709682,17987,0.102964336758359,0.0026093568620862,0.102964336758359,0.002609647032435
06-26-2021,176.95,245.34,-9.0,-7.0,117.0,-17.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709738,17987,709738,17989,0.102972461528127,0.002609647032435,0.102972461528127,0.0026099372027839
06-27-2021,147.02,175.53,-4.0,-6.0,104.0,-23.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709769,17988,709769,17990,0.1029769591685342,0.0026097921176095,0.1029769591685342,0.0026100822879583
06-28-2021,156.33,170.49,-2.0,-3.0,76.0,-40.0,-41.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709810,17990,709810,17992,0.1029829076606858,0.0026100822879583,0.1029829076606858,0.0026103724583072
06-29-2021,161.24,169.71,-7.0,-6.0,59.0,-43.0,-41.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709873,17991,709873,17993,0.1029920480266747,0.0026102273731328,0.1029920480266747,0.0026105175434816
06-30-2021,162.41,166.58,-5.0,-4.0,50.0,-41.0,-40.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,709966,17992,709966,17994,0.1030055409478965,0.0026103724583072,0.1030055409478965,0.002610662628656
07-01-2021,166.83,174.1,-2.0,5.0,36.0,-39.0,-39.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710049,17995,710049,17997,0.1030175830173741,0.0026108077138305,0.1030175830173741,0.0026110978841793
07-02-2021,172.6,178.68,-10.0,1.0,-2.0,-40.0,-42.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710138,17997,710138,17998,0.1030304955978981,0.0026110978841793,0.1030304955978981,0.0026112429693538
07-03-2021,145.49,166.19,-16.0,-5.0,7.0,-29.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710138,17997,710210,17999,0.1030304955978981,0.0026110978841793,0.103040941730457,0.0026113880545282
07-04-2021,120.15,188.69,-15.0,-10.0,87.0,-28.0,-24.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710138,17997,710282,18000,0.1030304955978981,0.0026110978841793,0.1030513878630158,0.0026115331397026
07-05-2021,136.99,164.55,-2.0,-3.0,142.0,-47.0,-73.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710138,17997,710354,18001,0.1030304955978981,0.0026110978841793,0.1030618339955746,0.002611678224877
07-06-2021,153.67,166.31,-8.0,-2.0,53.0,-41.0,-42.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710428,18005,710428,18005,0.1030725702984822,0.0026122585655747,0.1030725702984822,0.0026122585655747
07-07-2021,160.28,176.55,-5.0,0.0,72.0,-39.0,-41.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710519,18008,710519,18008,0.1030857730493552,0.002612693821098,0.1030857730493552,0.002612693821098
07-08-2021,163.4,180.36,-5.0,4.0,41.0,-39.0,-40.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710629,18011,710629,18011,0.1031017324185422,0.0026131290766213,0.1031017324185422,0.0026131290766213
07-09-2021,162.22,188.45,-18.0,-13.0,2.0,-44.0,-42.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710830,18011,710830,18011,0.1031308945386023,0.0026131290766213,0.1031308945386023,0.0026131290766213
07-10-2021,177.72,253.99,-7.0,-4.0,102.0,-16.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710830,18011,710940,18011,0.1031308945386023,0.0026131290766213,0.1031468539077893,0.0026131290766213
07-11-2021,140.33,177.87,-5.0,-7.0,91.0,-21.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,710830,18011,711050,18011,0.1031308945386023,0.0026131290766213,0.1031628132769764,0.0026131290766213
07-12-2021,145.24,156.01,-8.0,-4.0,13.0,-43.0,-41.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,711162,18012,711162,18012,0.1031790628165123,0.0026132741617957,0.1031790628165123,0.0026132741617957
07-13-2021,158.93,181.6,-4.0,0.0,49.0,-38.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,711446,18012,711446,18012,0.1032202670060499,0.0026132741617957,0.1032202670060499,0.0026132741617957
07-14-2021,164.76,187.52,-2.0,1.0,64.0,-37.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,711676,18013,711676,18013,0.1032536365961683,0.0026134192469702,0.1032536365961683,0.0026134192469702
07-15-2021,180.61,200.54,0.0,3.0,101.0,-36.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,711943,18017,711943,18017,0.1032923743377405,0.0026139995876679,0.1032923743377405,0.0026139995876679
07-16-2021,194.07,222.02,-8.0,-3.0,66.0,-35.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,712272,18020,712272,18020,0.1033401073601273,0.0026144348431912,0.1033401073601273,0.0026144348431912
07-17-2021,174.09,226.6,-10.0,-8.0,91.0,-18.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,712272,18020,712527,18021,0.1033401073601273,0.0026144348431912,0.1033771040796065,0.0026145799283656
07-18-2021,135.19,161.26,-5.0,-5.0,29.0,-25.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,712272,18020,712782,18022,0.1033401073601273,0.0026144348431912,0.1034141007990856,0.00261472501354
07-19-2021,155.78,175.35,-3.0,-1.0,48.0,-39.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,713037,18024,713037,18024,0.1034510975185647,0.0026150151838889,0.1034510975185647,0.0026150151838889
07-20-2021,164.82,183.38,-2.0,-1.0,92.0,-37.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,713489,18033,713489,18033,0.1035166760174061,0.0026163209504587,0.1035166760174061,0.0026163209504587
07-21-2021,162.39,184.1,-2.0,1.0,65.0,-37.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,714014,18034,714014,18035,0.1035928457339808,0.0026164660356332,0.1035928457339808,0.0026166111208076
07-22-2021,180.97,217.22,0.0,2.0,98.0,-34.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,714556,18041,714556,18041,0.1036714818985207,0.0026174816318542,0.1036714818985207,0.0026174816318542
07-23-2021,195.39,249.35,-7.0,-2.0,75.0,-33.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,715180,18046,715180,18046,0.1037620150473637,0.0026182070577263,0.1037620150473637,0.0026182070577263
07-24-2021,188.52,273.96,-8.0,-6.0,155.0,-11.0,-13.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,715180,18046,715603,18048,0.1037620150473637,0.0026182070577263,0.1038233860761467,0.0026184972280752
07-25-2021,141.7,174.14,-7.0,-7.0,28.0,-24.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,715180,18046,716026,18050,0.1037620150473637,0.0026182070577263,0.1038847571049298,0.002618787398424
07-26-2021,157.78,184.27,-1.0,0.0,90.0,-37.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,716452,18053,716452,18053,0.1039465633892361,0.0026192226539473,0.1039465633892361,0.0026192226539473
07-27-2021,162.02,183.86,-5.0,-3.0,74.0,-38.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,717284,18065,717284,18065,0.1040672742543601,0.0026209636760404,0.1040672742543601,0.0026209636760404
07-28-2021,166.81,201.43,-1.0,0.0,71.0,-36.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,717944,18071,717944,18071,0.1041630304694825,0.002621834187087,0.1041630304694825,0.002621834187087
07-29-2021,167.97,193.06,-4.0,0.0,49.0,-36.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,718849,18079,718849,18079,0.1042943325523398,0.0026229948684824,0.1042943325523398,0.0026229948684824
07-30-2021,190.17,227.69,-5.0,0.0,72.0,-33.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,719780,18082,719780,18082,0.1044294068497322,0.0026234301240057,0.1044294068497322,0.0026234301240057
07-31-2021,180.77,240.95,-7.0,-6.0,138.0,-13.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,719780,18082,720481,18082,0.1044294068497322,0.0026234301240057,0.1045311115570062,0.0026234301240057
08-01-2021,144.06,177.74,-2.0,-3.0,105.0,-18.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,719780,18082,721182,18082,0.1044294068497322,0.0026234301240057,0.1046328162642801,0.0026234301240057
08-02-2021,154.9,179.91,0.0,2.0,87.0,-37.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,721885,18084,721885,18084,0.104734811141903,0.0026237202943546,0.104734811141903,0.0026237202943546
08-03-2021,160.12,192.73,0.0,5.0,78.0,-35.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,722986,18086,722986,18086,0.1048945499189481,0.0026240104647034,0.1048945499189481,0.0026240104647034
08-04-2021,163.12,188.88,-2.0,2.0,47.0,-36.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,724018,18086,724018,18091,0.1050442778189577,0.0026240104647034,0.1050442778189577,0.0026247358905756
08-05-2021,155.99,174.33,-6.0,0.0,13.0,-39.0,-39.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,725189,18093,725189,18093,0.1052141725582128,0.0026250260609244,0.1052141725582128,0.0026250260609244
08-06-2021,193.93,243.71,-6.0,-1.0,87.0,-31.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,726395,18095,726395,18095,0.1053891452785729,0.0026253162312733,0.1053891452785729,0.0026253162312733
08-07-2021,177.93,235.47,-10.0,-6.0,135.0,-12.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,726395,18095,727278,18096,0.1053891452785729,0.0026253162312733,0.1055172554875928,0.0026254613164477
08-08-2021,145.26,188.31,-2.0,-4.0,94.0,-17.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,726395,18095,728161,18097,0.1053891452785729,0.0026253162312733,0.1056453656966126,0.0026256064016221
08-09-2021,152.44,173.97,-3.0,-1.0,50.0,-38.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,729047,18098,729047,18098,0.1057739111611558,0.0026257514867965,0.1057739111611558,0.0026257514867965
08-10-2021,158.54,190.32,-3.0,1.0,65.0,-37.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,730381,18112,730381,18112,0.1059674547838426,0.0026277826792385,0.1059674547838426,0.0026277826792385
08-11-2021,164.53,190.78,-3.0,1.0,74.0,-35.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,731821,18121,731821,18121,0.1061763774350188,0.0026290884458084,0.1061763774350188,0.0026290884458084
08-12-2021,173.49,190.83,-3.0,1.0,72.0,-36.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,733188,18131,733188,18131,0.1063747088684618,0.0026305392975527,0.1063747088684618,0.0026305392975527
08-13-2021,187.73,222.56,-8.0,-2.0,62.0,-33.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,734486,18142,734486,18142,0.1065630294248693,0.0026321352344714,0.1065630294248693,0.0026321352344714
08-14-2021,174.26,238.49,-7.0,-5.0,98.0,-15.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,734486,18142,735516,18144,0.1065630294248693,0.0026321352344714,0.10671246715453,0.0026324254048202
08-15-2021,152.61,196.24,1.0,-3.0,122.0,-12.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,734486,18142,736546,18146,0.1065630294248693,0.0026321352344714,0.1068619048841908,0.0026327155751691
08-16-2021,152.85,177.47,-1.0,0.0,75.0,-36.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,737579,18147,737579,18148,0.1070117778693748,0.0026328606603435,0.1070117778693748,0.0026330057455179
08-17-2021,157.46,179.68,-3.0,0.0,73.0,-37.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,739047,18154,739047,18154,0.107224762905435,0.0026338762565645,0.107224762905435,0.0026338762565645
08-18-2021,161.95,184.58,-2.0,0.0,65.0,-35.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,740626,18164,740626,18165,0.1074538523958567,0.0026353271083088,0.1074538523958567,0.0026354721934832
08-19-2021,157.73,171.19,-9.0,-3.0,13.0,-40.0,-39.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,742202,18168,742202,18169,0.1076825066307551,0.0026359074490065,0.1076825066307551,0.0026360525341809
08-20-2021,183.73,228.24,-7.0,2.0,50.0,-33.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,743735,18174,743735,18175,0.1079049222031531,0.0026367779600531,0.1079049222031531,0.0026369230452275
08-21-2021,177.81,239.44,-6.0,7.0,105.0,-10.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,743735,18174,744873,18176,0.1079049222031531,0.0026367779600531,0.1080700291316521,0.0026370681304019
08-22-2021,89.31,110.46,-35.0,-28.0,-28.0,-47.0,-24.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,743735,18174,746011,18177,0.1079049222031531,0.0026367779600531,0.1082351360601511,0.0026372132155764
08-23-2021,141.07,161.03,-7.0,-8.0,17.0,-41.0,-41.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,747153,18178,747153,18179,0.1084008233293478,0.0026373583007508,0.1084008233293478,0.0026375033859252
08-24-2021,165.04,198.8,-1.0,-2.0,62.0,-36.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,748753,18194,748753,18195,0.1086329596084325,0.0026396796635416,0.1086329596084325,0.0026398247487161
08-25-2021,171.02,206.88,-1.0,0.0,71.0,-35.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,750248,18199,750248,18199,0.1088498619442022,0.0026404050894138,0.1088498619442022,0.0026404050894138
08-26-2021,175.99,218.06,-1.0,1.0,72.0,-34.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,752139,18212,752139,18212,0.1091242180090454,0.0026422911966813,0.1091242180090454,0.0026422911966813
08-27-2021,194.66,253.51,-7.0,-4.0,58.0,-33.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,753795,18219,753795,18219,0.1093644790578981,0.0026433067929023,0.1093644790578981,0.0026433067929023
08-28-2021,182.25,287.08,-6.0,-7.0,102.0,-12.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,753795,18219,755227,18222,0.1093644790578981,0.0026433067929023,0.1095722410276789,0.0026437420484256
08-29-2021,146.35,222.0,-1.0,-5.0,62.0,-19.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,753795,18219,756659,18225,0.1093644790578981,0.0026433067929023,0.1097800029974597,0.0026441773039489
08-30-2021,155.3,229.52,0.0,-1.0,49.0,-37.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,758094,18229,758094,18229,0.1099882002227637,0.0026447576446466,0.1099882002227637,0.0026447576446466
08-31-2021,165.07,245.62,0.0,1.0,63.0,-35.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6892503,759869,18246,759869,18246,0.1102457264073733,0.0026472240926119,0.1102457264073733,0.0026472240926119
