date,Virginia-apple-driving,Virginia-apple-walking,Virginia-google-retail_and_recreation,Virginia-google-grocery_and_pharmacy,Virginia-google-parks,Virginia-google-transit_stations,Virginia-google-workplaces,Virginia-google-residential,Virginia-jh_beta_7,Virginia-jh_gamma_7,Virginia-cdc_beta_7,Virginia-cdc_gamma_7,Virginia-jh_beta_14,Virginia-jh_gamma_14,Virginia-cdc_beta_14,Virginia-cdc_gamma_14,Virginia-jh_beta_30,Virginia-jh_gamma_30,Virginia-cdc_beta_30,Virginia-cdc_gamma_30,Virginia-census_pop,Virginia-jh_confirmed,Virginia-jh_death,Virginia-cdc_confirmed,Virginia-cdc_death,Virginia-jh_confirmed_ratio,Virginia-jh_death_ratio,Virginia-cdc_confirmed_ratio,Virginia-cdc_death_ratio
07-25-2021,150.56,144.22,-4.0,5.0,90.0,4.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,688300,11500,690370,11507,0.0806395018275983,0.0013473111594034,0.0808820178362909,0.0013481312618482
07-26-2021,151.91,149.2,-7.0,3.0,42.0,-20.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,690183,11506,691018,11515,0.0808601093852641,0.0013480141043561,0.080957935891186,0.0013490685217852
07-27-2021,156.6,157.77,-2.0,9.0,83.0,-18.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,691018,11515,692105,11522,0.080957935891186,0.0013490685217852,0.0810852860851226,0.0013498886242301
07-28-2021,157.62,158.21,-3.0,7.0,64.0,-18.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,692105,11522,693206,11525,0.0810852860851226,0.0013498886242301,0.081214276483949,0.0013502400967064
07-29-2021,167.0,161.38,-4.0,7.0,71.0,-16.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,693206,11525,694384,11532,0.081214276483949,0.0013502400967064,0.0813522880096687,0.0013510601991513
07-30-2021,194.9,195.64,-5.0,6.0,78.0,-11.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,694384,11532,695630,11533,0.0813522880096687,0.0013510601991513,0.0814982662448528,0.0013511773566434
07-31-2021,193.19,204.83,-7.0,9.0,114.0,7.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,694384,11532,696866,11534,0.0813522880096687,0.0013510601991513,0.0816430729051156,0.0013512945141355
08-01-2021,143.81,139.16,-6.0,3.0,45.0,3.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,694384,11532,698102,11535,0.0813522880096687,0.0013510601991513,0.0817878795653785,0.0013514116716277
08-02-2021,153.18,158.83,-3.0,7.0,68.0,-17.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,697939,11534,699342,11536,0.0817687828941626,0.0013512945141355,0.0819331548556098,0.0013515288291198
08-03-2021,151.54,155.62,-1.0,11.0,77.0,-17.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,699342,11536,701059,11541,0.0819331548556098,0.0013515288291198,0.0821343142695833,0.0013521146165804
08-04-2021,154.33,156.5,-3.0,7.0,55.0,-18.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,701059,11541,702820,11547,0.0821343142695833,0.0013521146165804,0.0823406286132102,0.0013528175615331
08-05-2021,157.93,161.46,-3.0,9.0,79.0,-14.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,702819,11546,704664,11558,0.0823405114557181,0.001352700404041,0.0825566670286833,0.0013541062939465
08-06-2021,189.64,199.98,-6.0,5.0,84.0,-11.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,704664,11558,706448,11569,0.0825566670286833,0.0013541062939465,0.082765675994629,0.0013553950263598
08-07-2021,179.9,187.28,-12.0,3.0,47.0,1.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,704664,11558,707990,11571,0.0825566670286833,0.0013541062939465,0.0829463328474812,0.001355629341344
08-08-2021,151.86,150.94,-2.0,7.0,91.0,6.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,704664,11558,709532,11573,0.0825566670286833,0.0013541062939465,0.0831269897003334,0.0013558636563283
08-09-2021,153.42,154.17,-4.0,6.0,56.0,-18.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,709319,11571,711078,11578,0.0831020351545114,0.001355629341344,0.083308115183154,0.0013564494437889
08-10-2021,151.91,154.69,-4.0,8.0,67.0,-18.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,711078,11578,713195,11581,0.083308115183154,0.0013564494437889,0.0835561375939764,0.0013568009162653
08-11-2021,156.38,156.92,-5.0,6.0,48.0,-20.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,713195,11581,715556,11583,0.0835561375939764,0.0013568009162653,0.0838327464328765,0.0013570352312495
08-12-2021,163.93,164.41,-4.0,8.0,58.0,-15.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,715556,11583,717826,11599,0.0838327464328765,0.0013570352312495,0.0840986939399935,0.0013589097511235
08-13-2021,188.28,193.29,-8.0,3.0,54.0,-12.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,717826,11599,720128,11615,0.0840986939399935,0.0013589097511235,0.0843683904868585,0.0013607842709974
08-14-2021,192.94,204.7,-8.0,7.0,75.0,7.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,717826,11599,722075,11618,0.0840986939399935,0.0013589097511235,0.0845964961240201,0.0013611357434738
08-15-2021,148.43,152.28,-3.0,5.0,62.0,5.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,717826,11599,724022,11621,0.0840986939399935,0.0013589097511235,0.0848246017611817,0.0013614872159501
08-16-2021,152.04,162.6,-6.0,4.0,21.0,-20.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,723727,11618,725971,11625,0.0847900403010057,0.0013611357434738,0.0850529417133275,0.0013619558459186
08-17-2021,155.66,176.77,-3.0,9.0,57.0,-19.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,725971,11625,728523,11632,0.0850529417133275,0.0013619558459186,0.085351927633223,0.0013627759483635
08-18-2021,158.79,194.35,-3.0,7.0,40.0,-21.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,728523,11632,731287,11638,0.085351927633223,0.0013627759483635,0.0856757509414483,0.0013634788933162
08-19-2021,170.57,208.47,-4.0,7.0,55.0,-18.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,731287,11638,734079,11647,0.0856757509414483,0.0013634788933162,0.086002854659453,0.0013645333107453
08-20-2021,189.31,242.19,-8.0,2.0,46.0,-15.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,734079,11647,736772,11674,0.086002854659453,0.0013645333107453,0.0863183597857377,0.0013676965630326
08-21-2021,195.06,271.09,-8.0,6.0,88.0,2.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,734079,11647,739243,11680,0.086002854659453,0.0013645333107453,0.0866078559487712,0.0013683995079853
08-22-2021,150.51,206.56,-4.0,4.0,67.0,0.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,734079,11647,741714,11686,0.086002854659453,0.0013645333107453,0.0868973521118048,0.0013691024529381
08-23-2021,156.17,265.91,-6.0,5.0,46.0,-20.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,741160,11675,744187,11693,0.0868324468611691,0.0013678137205247,0.0871870825898225,0.0013699225553829
08-24-2021,156.14,266.63,-4.0,7.0,67.0,-21.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,744187,11693,747641,11715,0.0871870825898225,0.0013699225553829,0.0875917445676121,0.0013725000202096
08-25-2021,157.64,258.69,-5.0,8.0,46.0,-20.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,747641,11715,751133,11730,0.0875917445676121,0.0013725000202096,0.0880008585301022,0.0013742573825914
08-26-2021,160.61,232.98,-7.0,6.0,51.0,-19.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,751132,11729,754653,11770,0.0880007413726101,0.0013741402250993,0.0884132529023718,0.0013789436822763
08-27-2021,186.25,257.85,-9.0,2.0,56.0,-16.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,754652,11769,758188,11810,0.0884131357448797,0.0013788265247842,0.0888274046370232,0.0013836299819612
08-28-2021,187.17,247.72,-10.0,6.0,88.0,-2.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,754652,11769,760936,11820,0.0884131357448797,0.0013788265247842,0.0891493534253746,0.0013848015568824
08-29-2021,137.6,159.55,-6.0,4.0,63.0,-4.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,754652,11769,763684,11830,0.0884131357448797,0.0013788265247842,0.0894713022137259,0.0013859731318037
08-30-2021,144.69,200.74,-9.0,3.0,30.0,-23.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,762948,11810,766435,11842,0.0893850742995241,0.0013836299819612,0.0897936024745536,0.0013873790217091
08-31-2021,147.71,196.1,-5.0,10.0,55.0,-22.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,8535519,766435,11842,769842,11861,0.0897936024745536,0.0013873790217091,0.0901927580502134,0.0013896050140594
