date,Oklahoma-apple-driving,Oklahoma-apple-walking,Oklahoma-google-retail_and_recreation,Oklahoma-google-grocery_and_pharmacy,Oklahoma-google-parks,Oklahoma-google-transit_stations,Oklahoma-google-workplaces,Oklahoma-google-residential,Oklahoma-jh_beta_7,Oklahoma-jh_gamma_7,Oklahoma-cdc_beta_7,Oklahoma-cdc_gamma_7,Oklahoma-jh_beta_14,Oklahoma-jh_gamma_14,Oklahoma-cdc_beta_14,Oklahoma-cdc_gamma_14,Oklahoma-jh_beta_30,Oklahoma-jh_gamma_30,Oklahoma-cdc_beta_30,Oklahoma-cdc_gamma_30,Oklahoma-census_pop,Oklahoma-jh_confirmed,Oklahoma-jh_death,Oklahoma-cdc_confirmed,Oklahoma-cdc_death,Oklahoma-jh_confirmed_ratio,Oklahoma-jh_death_ratio,Oklahoma-cdc_confirmed_ratio,Oklahoma-cdc_death_ratio
08-20-2021,185.2,232.02,-2.0,3.0,32.0,12.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025000000231919,1.4092395100227624e-05,0.0250000005386591,2.0833469325028963e-05,0.0250000001844887,1.171260082115618e-05,0.0250000003213246,1.276326904048e-05,3956971,524376,7676,527364,7764,0.1325195458849711,0.0019398676411831,0.1332746689323727,0.0019621068741721
08-21-2021,168.44,200.85,-5.0,6.0,39.0,12.0,-6.0,3.0,0.025,1e-05,0.0250000003022527,2.1740830563212067e-05,0.0250000003334132,1.6310305614286602e-05,0.0250000006243508,2.2582403391823944e-05,0.025,1e-05,0.0250000003929918,1.3420303337361807e-05,3956971,524376,7676,529038,7779,0.1325195458849711,0.0019398676411831,0.1336977197962785,0.0019658976525225
08-22-2021,124.13,140.74,0.0,6.0,22.0,13.0,-4.0,2.0,0.025,1e-05,0.0250000003552151,2.4122438871013123e-05,0.0250000004183282,1.831950693523746e-05,0.0250000006852345,2.3817290398644363e-05,0.025,1e-05,0.0250000004594675,1.4029080821552696e-05,3956971,524376,7676,530712,7794,0.1325195458849711,0.0019398676411831,0.1341207706601842,0.001969688430873
08-23-2021,149.02,256.67,-2.0,7.0,12.0,5.0,-24.0,5.0,0.0250000002575993,2.1120916625289347e-05,0.0250000004010551,2.635595444020413e-05,0.0250000004857906,2.006116042658394e-05,0.0250000007435026,2.5048824040653816e-05,0.0250000001237946,1.0912346701265988e-05,0.02500000055551,1.4964670587941536e-05,3956971,530594,7676,532388,7813,0.1340909498704943,0.0019398676411831,0.1345443269612034,0.0019744900834501
08-24-2021,150.96,234.02,-1.0,6.0,32.0,5.0,-24.0,4.0,0.0250000002703012,2.256212052341379e-05,0.0250000004168991,2.7179764539648948e-05,0.0250000005244264,2.1273713220751536e-05,0.0250000007820405,2.5826509350394175e-05,0.0250000001834195,1.1554145814082684e-05,0.025000000619622,1.5556549117074417e-05,3956971,532388,7676,534922,7835,0.1345443269612034,0.0019398676411831,0.1351847157838659,0.0019800498916974
08-25-2021,150.45,208.04,3.0,11.0,31.0,12.0,-22.0,4.0,0.0250000002733697,2.325561300703068e-05,0.025000000397367,2.62494198873176e-05,0.0250000005615807,2.2436107430361705e-05,0.0250000007491147,2.4931900963823027e-05,0.025000000236862,1.215310129415794e-05,0.0250000006892364,1.620131380203981e-05,3956971,534922,7812,539074,7857,0.1351847157838659,0.0019742373648935,0.1362340032312594,0.0019856096999447
08-26-2021,156.71,198.24,1.0,10.0,31.0,8.0,-23.0,4.0,0.025,1e-05,0.0250000004212304,2.7232577237716088e-05,0.025000000308419,1.538178892368934e-05,0.0250000007917164,2.579773714432061e-05,0.0250000003756461,1.3373049789796286e-05,0.025000000749272,1.6740149169597775e-05,3956971,539074,7812,542412,7878,0.1362340032312594,0.0019742373648935,0.137077577773504,0.0019909167896353
08-27-2021,184.33,223.75,-3.0,2.0,27.0,10.0,-20.0,4.0,0.025,1e-05,0.0250000004150682,2.6827346425138774e-05,0.0250000005046104,1.9236998704100085e-05,0.0250000008823796,2.7817672951840477e-05,0.0250000005089576,1.4587161023630684e-05,0.0250000008328435,1.7536771036756827e-05,3956971,542412,7812,546257,7893,0.137077577773504,0.0019742373648935,0.1380492806239924,0.0019947075679857
08-28-2021,169.6,194.86,-5.0,7.0,44.0,13.0,-5.0,2.0,0.025000000413379,2.495438726349596e-05,0.0250000003932682,2.587653870870085e-05,0.0250000006630508,2.2629418319397777e-05,0.0250000009527396,2.9449783581822423e-05,0.0250000004032042,1.3303910662267576e-05,0.0250000009135163,1.8323676475491452e-05,3956971,542412,7812,548156,7928,0.137077577773504,0.0019742373648935,0.1385291931631543,0.00200355271747
08-29-2021,119.68,113.56,-2.0,5.0,25.0,11.0,-4.0,3.0,0.0250000004961341,2.9710832432973398e-05,0.0250000004457331,2.7946850183612923e-05,0.0250000007966742,2.572380654378032e-05,0.0250000010470004,3.149549495241446e-05,0.0250000005087812,1.4342995978829466e-05,0.0250000010145704,1.929854051788479e-05,3956971,542412,7812,550055,7963,0.137077577773504,0.0019742373648935,0.1390091057023162,0.0020123978669542
08-30-2021,143.99,172.66,-2.0,5.0,13.0,4.0,-22.0,5.0,0.025000000542128,3.323964373785453e-05,0.0250000005209347,3.08973900925718e-05,0.0250000009034251,2.8423772291879795e-05,0.0250000011610673,3.3902526193208e-05,0.025000000603013,1.5310584948567114e-05,0.0250000011247014,2.0353236070977047e-05,3956971,550239,7812,551958,8002,0.1390556059167479,0.0019742373648935,0.1394900291157049,0.0020222538906653
08-31-2021,148.09,177.39,1.0,8.0,34.0,7.0,-22.0,5.0,0.0250000005657617,3.5784756105909784e-05,0.0250000005979121,3.380135192234448e-05,0.0250000009651467,3.033100113564441e-05,0.0250000012521915,3.566591180129724e-05,0.0250000006933273,1.6265256732050987e-05,0.0250000012171848,2.1180057410941764e-05,3956971,551958,7812,554496,8056,0.1394900291157049,0.0019742373648935,0.1401314288125942,0.0020359006927268
