date,Wyoming-apple-driving,Wyoming-apple-walking,Wyoming-google-retail_and_recreation,Wyoming-google-grocery_and_pharmacy,Wyoming-google-parks,Wyoming-google-transit_stations,Wyoming-google-workplaces,Wyoming-google-residential,Wyoming-jh_beta_7,Wyoming-jh_gamma_7,Wyoming-cdc_beta_7,Wyoming-cdc_gamma_7,Wyoming-jh_beta_14,Wyoming-jh_gamma_14,Wyoming-cdc_beta_14,Wyoming-cdc_gamma_14,Wyoming-jh_beta_30,Wyoming-jh_gamma_30,Wyoming-cdc_beta_30,Wyoming-cdc_gamma_30,Wyoming-census_pop,Wyoming-jh_confirmed,Wyoming-jh_death,Wyoming-cdc_confirmed,Wyoming-cdc_death,Wyoming-jh_confirmed_ratio,Wyoming-jh_death_ratio,Wyoming-cdc_confirmed_ratio,Wyoming-cdc_death_ratio
03-02-2021,140.99,177.53,-6.0,-1.0,9.0,4.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000018232671,4.9272169486087496e-05,0.0250000018232671,4.9272169486087496e-05,0.0250000036444615,4.506517028927359e-05,0.0250000036444615,4.506517028927359e-05,578759,54527,682,54527,682,0.0942136536969619,0.001178383403109,0.0942136536969619,0.001178383403109
03-03-2021,144.72,199.32,-6.0,-1.0,22.0,1.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000037754223,4.645254038395807e-05,0.0250000037754223,4.645254038395807e-05,578759,54616,682,54616,682,0.0943674310032327,0.001178383403109,0.0943674310032327,0.001178383403109
03-04-2021,149.01,203.58,-7.0,-1.0,14.0,6.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.025000000673716,2.2017700581213477e-05,0.025000000673716,2.2017700581213477e-05,0.0250000038960291,4.775043087273611e-05,0.0250000038960291,4.775043087273611e-05,578759,54685,682,54685,682,0.0944866516114652,0.001178383403109,0.0944866516114652,0.001178383403109
03-05-2021,173.06,245.12,-11.0,-4.0,27.0,13.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000008762304,2.625566180144041e-05,0.0250000008762304,2.625566180144041e-05,0.0250000020801985,2.9403268597455783e-05,0.0250000020801985,2.9403268597455783e-05,578759,54764,682,54764,682,0.0946231505687168,0.001178383403109,0.0946231505687168,0.001178383403109
03-06-2021,179.38,246.65,-7.0,-3.0,27.0,14.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025000001040195,2.999683800416115e-05,0.025000001040195,2.999683800416115e-05,0.0250000021771108,3.050529788327284e-05,0.0250000021771108,3.050529788327284e-05,578759,54764,682,54764,682,0.0946231505687168,0.001178383403109,0.0946231505687168,0.001178383403109
03-07-2021,151.41,176.33,0.0,-4.0,46.0,6.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000011700997,3.322903815788057e-05,0.0250000011700997,3.322903815788057e-05,0.0250000022600549,3.1496010806589955e-05,0.0250000022600549,3.1496010806589955e-05,578759,54764,682,54764,682,0.0946231505687168,0.001178383403109,0.0946231505687168,0.001178383403109
03-08-2021,140.66,181.24,-8.0,-2.0,25.0,5.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000012716969,3.5989627495949004e-05,0.0250000012716969,3.5989627495949004e-05,0.0250000023365434,3.2432040532956376e-05,0.0250000023365434,3.2432040532956376e-05,578759,54903,682,54903,682,0.0948633196200836,0.001178383403109,0.0948633196200836,0.001178383403109
03-09-2021,141.98,182.77,-6.0,1.0,11.0,2.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000013493816,3.827441444831285e-05,0.0250000013493816,3.827441444831285e-05,0.0250000024075185,3.331566486495492e-05,0.0250000024075185,3.331566486495492e-05,578759,54972,691,54972,691,0.0949825402283161,0.0011939339172263,0.0949825402283161,0.0011939339172263
03-10-2021,140.63,180.38,-19.0,-10.0,-16.0,-5.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005865321,2.057201344554805e-05,0.0250000005865321,2.057201344554805e-05,0.0250000025354573,3.4580274156577605e-05,0.0250000025354573,3.4580274156577605e-05,578759,55014,691,55014,691,0.0950551092941967,0.0011939339172263,0.0950551092941967,0.0011939339172263
03-11-2021,150.75,185.71,-9.0,3.0,-8.0,2.0,-16.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008040157,2.500503122124321e-05,0.0250000008040157,2.500503122124321e-05,0.0250000026390755,3.564266263862827e-05,0.0250000026390755,3.564266263862827e-05,578759,55112,691,55112,691,0.0952244371145848,0.0011939339172263,0.0952244371145848,0.0011939339172263
03-12-2021,150.75,185.71,-13.0,2.0,-7.0,-1.0,-14.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000980895,2.893328425548036e-05,0.025000000980895,2.893328425548036e-05,0.0250000011783909,2.0802736919381435e-05,0.0250000011783909,2.0802736919381435e-05,578759,55163,691,55163,691,0.0953125566945827,0.0011939339172263,0.0953125566945827,0.0011939339172263
03-13-2021,130.22,192.41,-22.0,-9.0,-22.0,-28.0,-16.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011226845,3.236782177939341e-05,0.0250000011226845,3.236782177939341e-05,0.0250000012688645,2.176877290768343e-05,0.0250000012688645,2.176877290768343e-05,578759,55163,691,55163,691,0.0953125566945827,0.0011939339172263,0.0953125566945827,0.0011939339172263
03-14-2021,101.84,166.48,-56.0,-46.0,-40.0,-70.0,-42.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000012334441,3.528900702515473e-05,0.0250000012334441,3.528900702515473e-05,0.0250000013462414,2.2635988576681232e-05,0.0250000013462414,2.2635988576681232e-05,578759,55163,691,55163,691,0.0953125566945827,0.0011939339172263,0.0953125566945827,0.0011939339172263
03-15-2021,132.07,192.32,-38.0,-23.0,-20.0,-56.0,-52.0,18.0,0.025,1e-05,0.025,1e-05,0.0250000013186368,3.7727571510357e-05,0.0250000013186368,3.7727571510357e-05,0.0250000014140491,2.3428712031086124e-05,0.0250000014140491,2.3428712031086124e-05,578759,55327,691,55327,691,0.0955959216184975,0.0011939339172263,0.0955959216184975,0.0011939339172263
03-16-2021,136.77,182.86,-26.0,-10.0,-27.0,-50.0,-42.0,15.0,0.025,1e-05,0.025,1e-05,0.025000001383111,3.969614803359637e-05,0.025000001383111,3.969614803359637e-05,0.0250000014787011,2.419658390689766e-05,0.0250000014787011,2.419658390689766e-05,578759,55352,693,55352,693,0.0956391174910454,0.0011973895870301,0.0956391174910454,0.0011973895870301
03-17-2021,149.35,202.39,-3.0,3.0,-9.0,0.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015470795,2.497329058875573e-05,0.0250000015470795,2.497329058875573e-05,578759,55449,693,55449,693,0.0958067174765316,0.0011973895870301,0.0958067174765316,0.0011973895870301
03-18-2021,157.66,218.59,-2.0,3.0,5.0,9.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016100511,2.57016731316786e-05,0.0250000016100511,2.57016731316786e-05,578759,55479,693,55479,693,0.0958585525235892,0.0011973895870301,0.0958585525235892,0.0011973895870301
03-19-2021,181.83,276.76,-6.0,0.0,12.0,17.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006476155,1.6009683981454844e-05,0.0250000006476155,1.6009683981454844e-05,578759,55581,693,55581,693,0.096034791683585,0.0011973895870301,0.096034791683585,0.0011973895870301
03-20-2021,186.77,239.83,-1.0,-1.0,-4.0,19.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006930908,1.658703610043657e-05,0.0250000006930908,1.658703610043657e-05,578759,55581,693,55581,693,0.096034791683585,0.0011973895870301,0.096034791683585,0.0011973895870301
03-21-2021,163.39,174.84,2.0,-5.0,-11.0,9.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007330264,1.711932700781355e-05,0.0250000007330264,1.711932700781355e-05,578759,55581,693,55581,693,0.096034791683585,0.0011973895870301,0.096034791683585,0.0011973895870301
03-22-2021,149.91,191.39,-1.0,3.0,11.0,9.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004338204,2.0693799982793778e-05,0.0250000004338204,2.0693799982793778e-05,0.0250000007648198,1.7580183677552122e-05,0.0250000007648198,1.7580183677552122e-05,578759,55730,693,55730,693,0.096292239083971,0.0011973895870301,0.096292239083971,0.0011973895870301
03-23-2021,151.49,191.0,-4.0,-4.0,-9.0,4.0,-15.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000004477498,2.1263526519746845e-05,0.0250000004477498,2.1263526519746845e-05,0.0250000007970192,1.804135972674634e-05,0.0250000007970192,1.804135972674634e-05,578759,55799,695,55799,695,0.0964114596922035,0.001200845256834,0.0964114596922035,0.001200845256834
03-24-2021,159.52,203.88,-3.0,-2.0,9.0,7.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008344007,1.851773835650598e-05,0.0250000008344007,1.851773835650598e-05,578759,55887,695,55887,695,0.0965635091635724,0.001200845256834,0.0965635091635724,0.001200845256834
03-25-2021,170.06,219.1,-5.0,-2.0,8.0,12.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008668533,1.894602642785531e-05,0.0250000008668533,1.894602642785531e-05,578759,55920,695,55920,695,0.0966205277153357,0.001200845256834,0.0966205277153357,0.001200845256834
03-26-2021,189.05,248.14,-10.0,-6.0,-4.0,22.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003007264,1.3262422053381008e-05,0.0250000003007264,1.3262422053381008e-05,578759,56046,695,56046,695,0.0968382349129775,0.001200845256834,0.0968382349129775,0.001200845256834
03-27-2021,191.53,256.76,-4.0,-1.0,3.0,25.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003272913,1.3630523628361752e-05,0.0250000003272913,1.3630523628361752e-05,578759,56046,695,56046,695,0.0968382349129775,0.001200845256834,0.0968382349129775,0.001200845256834
03-28-2021,166.28,176.55,1.0,-3.0,17.0,11.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003455713,1.3920486673997687e-05,0.0250000003455713,1.3920486673997687e-05,578759,56046,695,56046,695,0.0968382349129775,0.001200845256834,0.0968382349129775,0.001200845256834
03-29-2021,154.68,195.48,-8.0,-4.0,-3.0,8.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003621974,1.4190436194087284e-05,0.0250000003621974,1.4190436194087284e-05,578759,56190,695,56190,695,0.097087043138854,0.001200845256834,0.097087043138854,0.001200845256834
03-30-2021,160.57,187.29,-3.0,0.0,6.0,15.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003798468,1.4463146931157711e-05,0.0250000003798468,1.4463146931157711e-05,578759,56236,695,56236,695,0.0971665235443422,0.001200845256834,0.0971665235443422,0.001200845256834
03-31-2021,165.19,201.28,-2.0,2.0,26.0,13.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003937006,1.4691440265004995e-05,0.0250000003937006,1.4691440265004995e-05,578759,56310,700,56310,700,0.0972943833270843,0.0012094844313436,0.0972943833270843,0.0012094844313436
04-01-2021,173.75,207.08,1.0,7.0,47.0,17.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004383372,1.5119502347693318e-05,0.0250000004383372,1.5119502347693318e-05,578759,56389,700,56389,700,0.0974308822843359,0.0012094844313436,0.0974308822843359,0.0012094844313436
04-02-2021,187.48,231.13,-4.0,8.0,55.0,24.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56447,700,56447,700,0.0975310967086472,0.0012094844313436,0.0975310967086472,0.0012094844313436
04-03-2021,171.12,204.43,-3.0,16.0,74.0,22.0,-16.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56447,700,56447,700,0.0975310967086472,0.0012094844313436,0.0975310967086472,0.0012094844313436
04-04-2021,146.13,144.82,-23.0,-10.0,56.0,9.0,-24.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56447,700,56447,700,0.0975310967086472,0.0012094844313436,0.0975310967086472,0.0012094844313436
04-05-2021,163.97,199.45,3.0,5.0,57.0,18.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56529,700,56529,700,0.0976727791706046,0.0012094844313436,0.0976727791706046,0.0012094844313436
04-06-2021,157.3,186.27,-5.0,-1.0,-1.0,8.0,-17.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56619,701,56619,701,0.0978282843117774,0.0012112122662455,0.0978282843117774,0.0012112122662455
04-07-2021,167.06,200.47,-2.0,1.0,32.0,8.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56700,701,56700,701,0.0979682389388329,0.0012112122662455,0.0979682389388329,0.0012112122662455
04-08-2021,170.3,186.52,-3.0,1.0,40.0,13.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56802,701,56802,701,0.0981444780988287,0.0012112122662455,0.0981444780988287,0.0012112122662455
04-09-2021,190.28,225.25,-9.0,-4.0,14.0,17.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56873,701,56873,701,0.0982671543768649,0.0012112122662455,0.0982671543768649,0.0012112122662455
04-10-2021,190.5,233.52,0.0,1.0,56.0,22.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56873,701,56873,701,0.0982671543768649,0.0012112122662455,0.0982671543768649,0.0012112122662455
04-11-2021,160.11,157.23,-1.0,-5.0,1.0,13.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56873,701,56873,701,0.0982671543768649,0.0012112122662455,0.0982671543768649,0.0012112122662455
04-12-2021,154.71,175.35,-5.0,1.0,12.0,10.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,56988,701,56988,701,0.0984658553905857,0.0012112122662455,0.0984658553905857,0.0012112122662455
04-13-2021,156.09,180.55,-3.0,0.0,7.0,8.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57070,703,57070,703,0.0986075378525431,0.0012146679360493,0.0986075378525431,0.0012146679360493
04-14-2021,167.09,176.72,-11.0,-4.0,-4.0,-9.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57127,703,57127,703,0.0987060244419525,0.0012146679360493,0.0987060244419525,0.0012146679360493
04-15-2021,164.35,175.18,-14.0,-6.0,-17.0,-3.0,-18.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57203,703,57203,703,0.0988373398944984,0.0012146679360493,0.0988373398944984,0.0012146679360493
04-16-2021,177.25,189.85,-14.0,-7.0,-7.0,7.0,-13.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57267,703,57267,703,0.0989479213282212,0.0012146679360493,0.0989479213282212,0.0012146679360493
04-17-2021,186.86,208.19,-3.0,0.0,19.0,17.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57267,703,57304,703,0.0989479213282212,0.0012146679360493,0.0990118512195922,0.0012146679360493
04-18-2021,161.83,156.59,3.0,-1.0,34.0,11.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57267,703,57341,703,0.0989479213282212,0.0012146679360493,0.0990757811109632,0.0012146679360493
04-19-2021,144.27,161.54,-13.0,-3.0,-7.0,-1.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57378,703,57378,703,0.0991397110023343,0.0012146679360493,0.0991397110023343,0.0012146679360493
04-20-2021,157.53,170.79,-3.0,1.0,8.0,13.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57456,705,57456,705,0.099274482124684,0.0012181236058532,0.099274482124684,0.0012181236058532
04-21-2021,164.16,181.28,-4.0,2.0,25.0,11.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57518,705,57518,705,0.099381607888603,0.0012181236058532,0.099381607888603,0.0012181236058532
04-22-2021,178.53,209.81,-3.0,2.0,49.0,14.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57613,705,57613,705,0.0995457522042853,0.0012181236058532,0.0995457522042853,0.0012181236058532
04-23-2021,197.43,211.34,-10.0,-3.0,21.0,20.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57696,705,57696,705,0.0996891625011446,0.0012181236058532,0.0996891625011446,0.0012181236058532
04-24-2021,200.61,223.33,-4.0,-1.0,55.0,20.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57696,705,57737,705,0.0996891625011446,0.0012181236058532,0.0997600037321233,0.0012181236058532
04-25-2021,173.28,163.2,2.0,-2.0,54.0,14.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57696,705,57778,705,0.0996891625011446,0.0012181236058532,0.099830844963102,0.0012181236058532
04-26-2021,168.45,175.14,-3.0,4.0,51.0,12.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57818,705,57818,705,0.0998999583591788,0.0012181236058532,0.0998999583591788,0.0012181236058532
04-27-2021,166.81,178.55,-3.0,1.0,32.0,13.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57883,707,57883,707,0.1000122676278036,0.001221579275657,0.1000122676278036,0.001221579275657
04-28-2021,174.65,206.35,-1.0,3.0,75.0,17.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,57999,707,57999,707,0.1002126964764262,0.001221579275657,0.1002126964764262,0.001221579275657
04-29-2021,186.39,219.45,1.0,7.0,90.0,20.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58069,707,58069,707,0.1003336449195606,0.001221579275657,0.1003336449195606,0.001221579275657
04-30-2021,217.98,282.52,-2.0,7.0,85.0,31.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58142,707,58142,707,0.1004597768674007,0.001221579275657,0.1004597768674007,0.001221579275657
05-01-2021,212.3,242.35,1.0,7.0,108.0,27.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58142,707,58191,707,0.1004597768674007,0.001221579275657,0.1005444407775948,0.001221579275657
05-02-2021,189.38,167.76,3.0,1.0,23.0,18.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58142,707,58240,707,0.1004597768674007,0.001221579275657,0.1006291046877888,0.001221579275657
05-03-2021,183.08,201.79,2.0,10.0,57.0,17.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58290,707,58290,707,0.1007154964328848,0.001221579275657,0.1007154964328848,0.001221579275657
05-04-2021,185.4,221.49,3.0,8.0,65.0,17.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58367,710,58367,710,0.1008485397203326,0.0012267627803628,0.1008485397203326,0.0012267627803628
05-05-2021,190.25,225.71,3.0,8.0,72.0,19.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58438,710,58438,710,0.1009712159983689,0.0012267627803628,0.1009712159983689,0.0012267627803628
05-06-2021,201.15,255.91,2.0,10.0,110.0,24.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58527,710,58527,710,0.1011249933046397,0.0012267627803628,0.1011249933046397,0.0012267627803628
05-07-2021,238.8,287.76,-3.0,7.0,93.0,30.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58623,710,58623,710,0.101290865455224,0.0012267627803628,0.101290865455224,0.0012267627803628
05-08-2021,232.43,293.35,4.0,14.0,66.0,26.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58623,710,58670,710,0.101290865455224,0.0012267627803628,0.1013720736956142,0.0012267627803628
05-09-2021,191.93,175.22,15.0,13.0,69.0,21.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58623,710,58717,710,0.101290865455224,0.0012267627803628,0.1014532819360044,0.0012267627803628
05-10-2021,189.98,211.47,-3.0,2.0,56.0,14.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58764,710,58764,710,0.1015344901763946,0.0012267627803628,0.1015344901763946,0.0012267627803628
05-11-2021,196.74,230.41,1.0,4.0,70.0,14.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58835,712,58835,712,0.1016571664544309,0.0012302184501666,0.1016571664544309,0.0012302184501666
05-12-2021,210.07,229.34,3.0,7.0,107.0,21.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58893,712,58893,712,0.1017573808787422,0.0012302184501666,0.1017573808787422,0.0012302184501666
05-13-2021,223.55,258.93,6.0,10.0,123.0,27.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,58996,712,58996,712,0.1019353478736399,0.0012302184501666,0.1019353478736399,0.0012302184501666
05-14-2021,253.61,293.65,0.0,7.0,108.0,33.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59079,712,59079,712,0.1020787581704992,0.0012302184501666,0.1020787581704992,0.0012302184501666
05-15-2021,250.26,299.32,4.0,9.0,117.0,34.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59079,712,59126,712,0.1020787581704992,0.0012302184501666,0.1021599664108895,0.0012302184501666
05-16-2021,233.44,216.38,13.0,8.0,126.0,32.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59079,712,59173,712,0.1020787581704992,0.0012302184501666,0.1022411746512797,0.0012302184501666
05-17-2021,227.03,273.43,9.0,15.0,146.0,32.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59222,712,59222,712,0.1023258385614737,0.0012302184501666,0.1023258385614737,0.0012302184501666
05-18-2021,233.53,268.66,14.0,15.0,160.0,30.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59321,713,59321,713,0.1024968942167638,0.0012319462850685,0.1024968942167638,0.0012319462850685
05-19-2021,236.35,279.49,8.0,13.0,157.0,27.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59376,713,59376,713,0.1025919251363693,0.0012319462850685,0.1025919251363693,0.0012319462850685
05-20-2021,254.26,289.13,8.0,12.0,153.0,31.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59590,713,59590,713,0.1029616818053801,0.0012319462850685,0.1029616818053801,0.0012319462850685
05-21-2021,272.7,322.52,-2.0,8.0,85.0,38.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59661,713,59660,713,0.1030843580834164,0.0012319462850685,0.1030826302485145,0.0012319462850685
05-22-2021,272.66,314.2,2.0,9.0,117.0,40.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59661,713,59705,713,0.1030843580834164,0.0012319462850685,0.1031603828191008,0.0012319462850685
05-23-2021,249.73,238.93,9.0,6.0,91.0,33.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59661,713,59750,713,0.1030843580834164,0.0012319462850685,0.1032381353896872,0.0012319462850685
05-24-2021,250.78,294.93,12.0,17.0,165.0,35.0,-18.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59797,713,59797,713,0.1033193436300774,0.0012319462850685,0.1033193436300774,0.0012319462850685
05-25-2021,248.23,311.51,13.0,15.0,182.0,34.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59870,719,59870,719,0.1034454755779175,0.00124231329448,0.1034454755779175,0.00124231329448
05-26-2021,254.01,304.82,10.0,14.0,149.0,31.0,-20.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,59961,719,59961,719,0.1036027085539922,0.00124231329448,0.1036027085539922,0.00124231329448
05-27-2021,277.8,325.2,17.0,23.0,211.0,40.0,-20.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60048,719,60048,719,0.1037530301904592,0.00124231329448,0.1037530301904592,0.00124231329448
