date,North Carolina-apple-driving,North Carolina-apple-walking,North Carolina-google-retail_and_recreation,North Carolina-google-grocery_and_pharmacy,North Carolina-google-parks,North Carolina-google-transit_stations,North Carolina-google-workplaces,North Carolina-google-residential,North Carolina-jh_beta_7,North Carolina-jh_gamma_7,North Carolina-cdc_beta_7,North Carolina-cdc_gamma_7,North Carolina-jh_beta_14,North Carolina-jh_gamma_14,North Carolina-cdc_beta_14,North Carolina-cdc_gamma_14,North Carolina-jh_beta_30,North Carolina-jh_gamma_30,North Carolina-cdc_beta_30,North Carolina-cdc_gamma_30,North Carolina-census_pop,North Carolina-jh_confirmed,North Carolina-jh_death,North Carolina-cdc_confirmed,North Carolina-cdc_death,North Carolina-jh_confirmed_ratio,North Carolina-jh_death_ratio,North Carolina-cdc_confirmed_ratio,North Carolina-cdc_death_ratio
06-13-2021,148.31,172.39,-2.0,7.0,67.0,0.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1007698,13265,1005447,13467,0.0960802754821567,0.0012647686650869,0.0958656509616055,0.0012840286176197
06-14-2021,163.39,189.38,-2.0,9.0,67.0,-7.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1008926,13292,1005691,13473,0.0961973607381481,0.0012673430151779,0.0958889154587244,0.0012846006954177
06-15-2021,165.6,193.75,-1.0,11.0,69.0,-7.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000100558,1.1095393676864038e-05,0.025,1e-05,10488084,1009198,13296,1006213,13480,0.0962232949316576,0.0012677244003766,0.0959386862271507,0.0012852681195154
06-16-2021,168.08,192.91,-1.0,9.0,62.0,-8.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001479698,1.159203673429166e-05,0.025,1e-05,10488084,1009531,13314,1006650,13482,0.0962550452494468,0.0012694406337706,0.0959803525601053,0.0012854588121147
06-17-2021,176.42,205.55,-1.0,9.0,65.0,-6.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1009893,13320,1007138,13487,0.0962895606099264,0.0012700127115686,0.096026881554343,0.0012859355436131
06-18-2021,202.65,248.19,-3.0,7.0,87.0,-5.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1010113,13340,1007528,13490,0.0963105367958532,0.001271919637562,0.0960640666112132,0.0012862215825121
06-19-2021,198.55,259.5,-4.0,10.0,110.0,0.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1010113,13340,1007914,13494,0.0963105367958532,0.001271919637562,0.0961008702828848,0.0012866029677107
06-20-2021,132.09,146.32,-6.0,3.0,9.0,-6.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1010113,13340,1008147,13497,0.0963105367958532,0.001271919637562,0.0961230859707073,0.0012868890066097
06-21-2021,163.45,188.93,-3.0,8.0,60.0,-8.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1010889,13368,1008353,13504,0.0963845255243951,0.0012745893339527,0.0961427273084388,0.0012875564307074
06-22-2021,157.13,182.62,-6.0,5.0,29.0,-11.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1011100,13382,1008844,13507,0.0964046435936249,0.001275924182148,0.0961895423415754,0.0012878424696064
06-23-2021,169.59,197.43,-2.0,7.0,67.0,-6.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001116252,1.1325655632966696e-05,0.025,1e-05,10488084,1011561,13393,1009246,13511,0.0964485982377715,0.0012769729914443,0.0962278715540417,0.0012882238548051
06-24-2021,180.59,207.78,-2.0,7.0,65.0,-6.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1011955,13408,1009675,13512,0.0964861646798404,0.0012784031859393,0.096268775116599,0.0012883192011047
06-25-2021,202.01,248.07,-4.0,4.0,71.0,-5.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1012343,13412,1010065,13522,0.0965231590441113,0.001278784571138,0.0963059601734692,0.0012892726641014
06-26-2021,199.64,269.02,-5.0,5.0,94.0,0.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1012343,13412,1010490,13531,0.0965231590441113,0.001278784571138,0.0963464823508278,0.0012901307807984
06-27-2021,151.2,175.08,-2.0,6.0,59.0,3.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1012343,13412,1010742,13532,0.0965231590441113,0.001278784571138,0.096370509618344,0.0012902261270981
06-28-2021,163.94,191.9,-2.0,9.0,62.0,-7.0,-30.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1013207,13420,1010989,13535,0.0966055382470239,0.0012795473415354,0.0963940601543618,0.0012905121659971
06-29-2021,166.94,193.52,-5.0,6.0,51.0,-9.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1013481,13424,1011531,13537,0.0966316631331328,0.001279928726734,0.0964457378487815,0.0012907028585964
06-30-2021,173.07,197.33,-1.0,9.0,52.0,-4.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1013689,13437,1012035,13541,0.0966514951634636,0.0012811682286297,0.0964937923838138,0.0012910842437951
07-01-2021,180.58,202.07,1.0,14.0,49.0,-3.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1013985,13434,1012518,13546,0.0966797176681651,0.0012808821897307,0.0965398446465531,0.0012915609752934
07-02-2021,194.91,231.36,-2.0,12.0,50.0,-3.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1014359,13434,1013067,13552,0.0967153771842407,0.0012808821897307,0.0965921897650705,0.0012921330530914
07-03-2021,185.84,249.58,-5.0,15.0,130.0,2.0,-16.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1014359,13434,1013594,13557,0.0967153771842407,0.0012808821897307,0.0966424372649952,0.0012926097845898
07-04-2021,140.14,193.0,-13.0,9.0,116.0,-11.0,-19.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1014359,13434,1013984,13559,0.0967153771842407,0.0012808821897307,0.0966796223218654,0.0012928004771891
07-05-2021,151.52,170.88,-3.0,8.0,106.0,-14.0,-67.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1014359,13434,1014186,13562,0.0967153771842407,0.0012808821897307,0.0966988822743982,0.0012930865160881
07-06-2021,167.4,194.63,-1.0,13.0,71.0,-3.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1015847,13455,1014813,13564,0.0968572524781456,0.0012828844620237,0.0967586644042896,0.0012932772086874
07-07-2021,167.3,193.67,-2.0,11.0,51.0,-6.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1016262,13460,1015678,13571,0.0968968211925076,0.001283361193522,0.0968411389535019,0.0012939446327851
07-08-2021,154.17,179.97,-12.0,-1.0,5.0,-16.0,-35.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1016892,13475,1016412,13574,0.096956889361298,0.0012847913880171,0.0969111231374577,0.0012942306716841
07-09-2021,197.81,240.59,-6.0,4.0,57.0,-7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1017435,13483,1017183,13578,0.0970086624020173,0.0012855541584144,0.0969846351345012,0.0012946120568828
07-10-2021,196.84,259.57,-5.0,6.0,91.0,0.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1017435,13483,1018030,13584,0.0970086624020173,0.0012855541584144,0.0970653934503194,0.0012951841346808
07-11-2021,146.29,167.1,-4.0,6.0,45.0,-1.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1017435,13483,1018625,13588,0.0970086624020173,0.0012855541584144,0.0971221244986214,0.0012955655198795
07-12-2021,165.46,190.12,-3.0,9.0,57.0,-8.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1019298,13499,1019260,13591,0.0971862925582975,0.0012870796992091,0.0971826693989102,0.0012958515587785
07-13-2021,167.53,195.68,-1.0,10.0,64.0,-7.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1019838,13503,1020501,13594,0.0972377795601179,0.0012874610844077,0.0973009941567973,0.0012961375976775
07-14-2021,170.74,196.84,-2.0,8.0,48.0,-8.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1020833,13512,1021690,13599,0.0973326491282869,0.0012883192011047,0.0974143609071018,0.0012966143291758
07-15-2021,180.77,211.9,1.0,11.0,53.0,-6.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1021853,13519,1022872,13603,0.0974299023539475,0.0012889866252024,0.0975270602333085,0.0012969957143745
07-16-2021,206.16,257.65,-3.0,7.0,71.0,-5.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1022876,13523,1024027,13609,0.0975274416185072,0.0012893680104011,0.0976371852094243,0.0012975677921725
07-17-2021,203.03,272.89,-4.0,7.0,89.0,-1.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1022876,13523,1025375,13615,0.0975274416185072,0.0012893680104011,0.0977657120213758,0.0012981398699705
07-18-2021,147.91,171.65,-2.0,5.0,38.0,-1.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1022876,13523,1026239,13620,0.0975274416185072,0.0012893680104011,0.0978480912242884,0.0012986166014688
07-19-2021,159.23,184.04,-5.0,7.0,25.0,-11.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1025826,13535,1027172,13622,0.0978087132025258,0.0012905121659971,0.097937049321878,0.0012988072940682
07-20-2021,166.51,195.3,-1.0,10.0,55.0,-8.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1026697,13541,1029242,13630,0.097891759829536,0.0012910842437951,0.0981344161621893,0.0012995700644655
07-21-2021,171.37,198.98,-2.0,9.0,55.0,-8.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1028131,13550,1031179,13634,0.098028486423259,0.0012919423604921,0.098319101944645,0.0012999514496642
07-22-2021,177.75,206.43,-2.0,9.0,55.0,-7.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1029931,13562,1033306,13643,0.0982001097626601,0.0012930865160881,0.0985219035240373,0.0013008095663612
07-23-2021,202.89,250.01,-4.0,7.0,78.0,-6.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1031929,13570,1035648,13652,0.0983906116693954,0.0012938492864855,0.0987452045578582,0.0013016676830582
07-24-2021,199.17,268.93,-5.0,6.0,98.0,-1.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1031929,13570,1037805,13662,0.0983906116693954,0.0012938492864855,0.0989508665262406,0.0013026211460548
07-25-2021,149.09,170.66,-2.0,7.0,56.0,0.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1031929,13570,1039388,13674,0.0983906116693954,0.0012938492864855,0.099101799718614,0.0013037653016509
07-26-2021,163.11,184.61,-4.0,9.0,46.0,-11.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1037373,13580,1041113,13683,0.0989096769247843,0.0012948027494821,0.0992662720855401,0.0013046234183479
07-27-2021,165.68,194.88,-2.0,11.0,54.0,-9.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1038976,13590,1045006,13698,0.099062517043151,0.0012957562124788,0.0996374552301449,0.0013060536128429
07-28-2021,168.44,197.44,-3.0,9.0,44.0,-8.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1041609,13606,1048469,13708,0.0993135638501751,0.0012972817532735,0.0999676394658929,0.0013070070758395
07-29-2021,174.93,204.41,-2.0,10.0,45.0,-8.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1044877,13618,1051991,13725,0.0996251555574879,0.0012984259088695,0.1003034491333212,0.0013086279629339
07-30-2021,200.19,245.05,-3.0,9.0,60.0,-7.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1048076,13635,1055857,13735,0.0999301683701236,0.0013000467959638,0.100672057927835,0.0013095814259306
07-31-2021,197.69,265.14,-4.0,8.0,86.0,-1.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1048076,13635,1059414,13749,0.0999301683701236,0.0013000467959638,0.1010112047157517,0.0013109162741259
08-01-2021,146.5,167.61,-4.0,7.0,33.0,-2.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1048076,13635,1061923,13764,0.0999301683701236,0.0013000467959638,0.101250428581617,0.0013123464686209
08-02-2021,163.53,191.27,-1.0,13.0,63.0,-9.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1056699,13670,1064245,13776,0.1007523395121549,0.0013033839164522,0.1014718226894445,0.0013134906242169
08-03-2021,157.12,183.97,-2.0,12.0,29.0,-11.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1058887,13679,1069488,13790,0.100960957215827,0.0013042420331492,0.1019717233386002,0.0013148254724123
08-04-2021,165.08,194.14,-3.0,10.0,39.0,-8.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1062300,13700,1074249,13808,0.1012863741365915,0.0013062443054422,0.1024256670713163,0.0013165417058063
08-05-2021,167.66,199.8,-2.0,11.0,52.0,-7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1066631,13724,1079075,13822,0.1016993189604507,0.0013085326166342,0.1028858083135108,0.0013178765540016
08-06-2021,195.3,246.96,-6.0,6.0,61.0,-8.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1071137,13736,1084148,13848,0.1021289493867516,0.0013096767722302,0.1033695000917231,0.001320355557793
08-07-2021,186.67,258.16,-8.0,5.0,51.0,-5.0,-11.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1071137,13736,1088943,13864,0.1021289493867516,0.0013096767722302,0.1038266855986279,0.0013218810985876
08-08-2021,148.22,174.01,-3.0,8.0,55.0,0.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1071137,13736,1091895,13881,0.1021289493867516,0.0013096767722302,0.1041081478752458,0.001323501985682
08-09-2021,163.42,195.67,-3.0,11.0,56.0,-9.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1086938,13759,1094850,13899,0.1036355162677949,0.0013118697371226,0.1043898961907627,0.001325218219076
08-10-2021,165.47,196.78,-3.0,10.0,50.0,-10.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1089923,13768,1101769,13916,0.1039201249723019,0.0013127278538196,0.1050495972381609,0.0013268391061703
08-11-2021,168.64,207.29,-4.0,8.0,35.0,-10.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1094886,13790,1108012,13945,0.1043933286575508,0.0013148254724123,0.105644844186984,0.0013296041488607
08-12-2021,179.45,227.1,-4.0,9.0,37.0,-10.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1100786,13806,1114118,13971,0.1049558718255879,0.0013163510132069,0.1062270286927526,0.001332083152652
08-13-2021,204.73,280.96,-4.0,8.0,56.0,-7.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1107414,13826,1120131,14005,0.1055878270997829,0.0013182579392003,0.1068003459926522,0.0013353249268407
08-14-2021,198.38,299.41,-6.0,5.0,60.0,-4.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1107414,13826,1125879,14036,0.1055878270997829,0.0013182579392003,0.1073483965231399,0.0013382806621304
08-15-2021,148.88,229.33,-3.0,7.0,21.0,-2.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,10488084,1107414,13826,1129168,14067,0.1055878270997829,0.0013182579392003,0.1076619905027457,0.0013412363974201
08-16-2021,167.81,290.37,-4.0,9.0,24.0,-10.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005640687,2.0660705328278804e-05,0.025,1e-05,0.025,1e-05,10488084,1122412,13880,1132293,14104,0.1070178309021933,0.0013234066393823,0.1079599476892061,0.0013447642105078
08-17-2021,163.56,274.75,-4.0,9.0,14.0,-14.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000680952,2.294074793303872e-05,0.025,1e-05,0.025,1e-05,10488084,1125987,13895,1140232,14145,0.107358693923504,0.0013248368338773,0.1087169019622649,0.0013486734087942
08-18-2021,171.3,295.62,-2.0,9.0,28.0,-11.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008023965,2.5280503388438696e-05,0.025,1e-05,0.025,1e-05,10488084,1131243,13952,1146752,14195,0.1078598340745554,0.0013302715729584,0.1093385598360959,0.0013534407237775
08-19-2021,179.79,286.82,-3.0,9.0,28.0,-10.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009249863,2.754455539782451e-05,0.025,1e-05,0.0250000001542245,1.1094097943705115e-05,10488084,1138263,14005,1153552,14232,0.10852916509822,0.0013353249268407,0.1099869146738336,0.0013569685368652
08-20-2021,201.94,312.4,-5.0,6.0,42.0,-9.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010807154,3.0624294553626014e-05,0.025,1e-05,0.0250000002274718,1.172939443747506e-05,10488084,1144894,14059,1160354,14266,0.109161406411314,0.0013404736270228,0.1106354602041707,0.0013602103110539
08-21-2021,197.83,330.09,-4.0,7.0,71.0,-5.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011542501,3.196906098203123e-05,0.025,1e-05,0.0250000003168268,1.253642178991898e-05,10488084,1144894,14059,1167016,14318,0.109161406411314,0.0013404736270228,0.1112706572525544,0.0013651683186366
08-22-2021,144.76,203.05,-1.0,10.0,27.0,-4.0,-9.0,1.0,0.025,1e-05,0.0250000002635836,2.0317809274924684e-05,0.025000000630412,2.1193490589277995e-05,0.0250000013207403,3.533418144862962e-05,0.025,1e-05,0.0250000003968909,1.3235091439919307e-05,10488084,1144894,14059,1170970,14362,0.109161406411314,0.0013404736270228,0.111647656521439,0.001369363555822
08-23-2021,162.64,274.71,-4.0,11.0,42.0,-13.0,-29.0,5.0,0.0250000002504834,2.023725426626177e-05,0.0250000002858583,2.125720368602792e-05,0.0250000008006811,2.501788689318899e-05,0.0250000014890897,3.878974205128292e-05,0.025,1e-05,0.0250000004811693,1.397747162542425e-05,10488084,1161818,14120,1174483,14412,0.1107750471868837,0.0013462897513025,0.1119826080721702,0.0013741308708053
08-24-2021,161.74,260.22,-5.0,10.0,40.0,-15.0,-29.0,5.0,0.025,1e-05,0.0250000003019865,2.1894910707227852e-05,0.0250000008605354,2.6110780787511223e-05,0.0250000016657175,4.243211122934016e-05,0.025,1e-05,0.0250000005684503,1.4745309471616534e-05,10488084,1166441,14152,1184191,14469,0.1112158331302457,0.0013493408328918,0.1129082299493406,0.0013795656098864
08-25-2021,162.42,240.07,-6.0,8.0,27.0,-13.0,-28.0,5.0,0.025000000245451,2.009613558104076e-05,0.0250000003191229,2.2515175764463477e-05,0.0250000010218457,2.953505829276349e-05,0.025000000980571,2.9227531140787388e-05,0.0250000002278307,1.1823466439341903e-05,0.0250000006578753,1.5523308826777045e-05,10488084,1172571,14212,1192334,14519,0.1118003059472063,0.0013550616108719,0.1136846348675315,0.0013843329248697
08-26-2021,167.5,239.15,-7.0,8.0,29.0,-12.0,-29.0,6.0,0.025,1e-05,0.0250000003212878,2.2507656757861687e-05,0.0250000011335542,3.165956970581824e-05,0.0250000010387736,3.0399540200740644e-05,0.025000000292645,1.237446318608463e-05,0.0250000007620716,1.645550040319584e-05,10488084,1181191,14272,1200528,14564,0.1126221910503386,0.0013607823888519,0.1144659024470055,0.0013886235083548
08-27-2021,196.52,294.63,-7.0,4.0,49.0,-11.0,-26.0,4.0,0.025,1e-05,0.025000000343291,2.3479656591771757e-05,0.0250000006926057,2.3303160809696136e-05,0.0250000011066718,3.1843082095937355e-05,0.0250000003734166,1.3059786407404357e-05,0.0250000008441137,1.717694619171104e-05,10488084,1189296,14319,1208191,14626,0.1133949728091422,0.0013652636649363,0.1151965411413562,0.0013945349789341
08-28-2021,187.76,286.62,-7.0,4.0,73.0,-12.0,-9.0,1.0,0.025,1e-05,0.0250000003788555,2.498471815246476e-05,0.0250000007730708,2.491646045361833e-05,0.0250000011565774,3.284403156111256e-05,0.0250000004376537,1.3575063562569284e-05,0.0250000009516026,1.815164151223451e-05,10488084,1189296,14319,1215626,14684,0.1133949728091422,0.0013652636649363,0.1159054408793827,0.0014000650643148
08-29-2021,136.26,168.0,-6.0,6.0,30.0,-8.0,-10.0,2.0,0.0250000002669122,2.0400799535565827e-05,0.0250000003861255,2.5221289383715885e-05,0.0250000009031269,2.7884621538583885e-05,0.0250000012234816,3.422865850847202e-05,0.0250000005027577,1.4154004081407376e-05,0.0250000010407818,1.8937721043703052e-05,10488084,1189296,14319,1220003,14732,0.1133949728091422,0.0013652636649363,0.1163227716330265,0.0014046416866989
08-30-2021,154.44,204.11,-7.0,9.0,37.0,-16.0,-28.0,5.0,0.0250000003018459,2.2515389421046188e-05,0.0250000004029949,2.597617901243576e-05,0.0250000010066496,3.044933363365615e-05,0.0250000012919268,3.568797137355792e-05,0.0250000005400494,1.4492656602504275e-05,0.0250000011540431,1.99882846851442e-05,10488084,1208303,14412,1223446,14795,0.1152072199269189,0.0013741308708053,0.1166510489427811,0.0014106485035779
08-31-2021,155.6,201.59,-6.0,8.0,28.0,-17.0,-27.0,6.0,0.0250000002738458,2.113771601415216e-05,0.0250000004154148,2.646162284460433e-05,0.0250000009382678,2.8893220194496035e-05,0.0250000013476785,3.683374846431864e-05,0.025000000662392,1.563848306052431e-05,0.0250000012606585,2.0966613874320296e-05,10488084,1213654,14468,1233340,14851,0.1157174179764387,0.0013794702635867,0.1175944052316896,0.0014159878963593
