date,Kentucky-apple-driving,Kentucky-apple-walking,Kentucky-google-retail_and_recreation,Kentucky-google-grocery_and_pharmacy,Kentucky-google-parks,Kentucky-google-transit_stations,Kentucky-google-workplaces,Kentucky-google-residential,Kentucky-jh_beta_7,Kentucky-jh_gamma_7,Kentucky-cdc_beta_7,Kentucky-cdc_gamma_7,Kentucky-jh_beta_14,Kentucky-jh_gamma_14,Kentucky-cdc_beta_14,Kentucky-cdc_gamma_14,Kentucky-jh_beta_30,Kentucky-jh_gamma_30,Kentucky-cdc_beta_30,Kentucky-cdc_gamma_30,Kentucky-census_pop,Kentucky-jh_confirmed,Kentucky-jh_death,Kentucky-cdc_confirmed,Kentucky-cdc_death,Kentucky-jh_confirmed_ratio,Kentucky-jh_death_ratio,Kentucky-cdc_confirmed_ratio,Kentucky-cdc_death_ratio
02-08-2021,105.51,126.59,-21.0,-7.0,-22.0,-20.0,-28.0,10.0,0.0250000007179822,3.720374108719826e-05,0.0250000004646384,2.779052184210414e-05,0.025000005718983,0.0001205284113935,0.0250000040580118,8.94026751645526e-05,0.0250000100936286,9.681069625545572e-05,0.025000009965344,9.883071898943716e-05,4467673,378793,4091,389161,6365,0.0847853009833083,0.0009156892189737,0.0871059721694045,0.0014246790219427
02-09-2021,106.55,126.27,-20.0,4.0,-14.0,-17.0,-29.0,10.0,0.0250000007419088,3.845538417501184e-05,0.0250000004584238,2.7580531939482632e-05,0.0250000057936358,0.0001223558443111,0.0250000040196232,8.877382501811239e-05,0.0250000102157873,9.82832078146639e-05,0.0250000097326106,9.698358357605069e-05,4467673,381121,4126,391291,6389,0.0853063776153715,0.0009235232748681,0.0875827304281222,0.0014300509459846
02-10-2021,95.01,110.44,-38.0,-12.0,-31.0,-25.0,-38.0,16.0,0.0250000007675767,3.9859949518538285e-05,0.0250000004728183,2.8322072682485604e-05,0.0250000059103209,0.000125208723941,0.0249999995876609,7.679852411361731e-05,0.0250000103032791,9.938852234692048e-05,0.0250000095396762,9.546255844368272e-05,4467673,383032,4175,393043,6415,0.085734117067207,0.0009344909531203,0.0879748808831801,0.0014358705303633
02-11-2021,76.14,91.89,-52.0,-35.0,-45.0,-31.0,-58.0,24.0,0.0250000007425722,3.88406501265228e-05,0.0250000004526827,2.7548034029799037e-05,0.0249999991932277,0.0001154480004879,0.0249999995839372,7.29121087728881e-05,0.0250000104915719,0.0001013761461455,0.0250000092896265,9.344179347238612e-05,4467673,384903,4211,394420,6434,0.0861529033123059,0.0009425488391831,0.0882830950250835,0.0014401233035631
02-12-2021,125.61,154.81,-27.0,-8.0,-26.0,-19.0,-35.0,14.0,0.0250000006877016,3.6535192159992245e-05,0.0250000004264949,2.657949577293084e-05,0.0249999991087705,0.0001076627895213,0.0249999991091168,7.281812951345781e-05,0.0250000106167102,0.0001028615230163,0.0250000089821914,9.09061524856881e-05,4467673,386326,4253,395690,6474,0.0864714136419563,0.0009519497062564,0.0885673593389668,0.0014490765102996
02-13-2021,124.2,168.39,-16.0,11.0,-12.0,-15.0,-7.0,5.0,0.0250000006602382,3.532001000006178e-05,0.0250000004248792,2.6380258647962506e-05,0.024999998865449,0.0001030805516328,0.0250000036496965,8.158052021974837e-05,0.0250000103800312,0.0001009320072208,0.0250000085944762,8.749415592077573e-05,4467673,387090,4272,396786,6497,0.0866424198906231,0.0009562024794563,0.0888126772035464,0.0014542246041731
02-14-2021,98.08,121.22,-13.0,16.0,-24.0,-14.0,-11.0,5.0,0.0250000006106557,3.3452468873121736e-05,0.025000000430411,2.6587793550775013e-05,0.0249999982410085,0.0001004957192385,0.025000003558712,7.969461966873127e-05,0.0250000100938062,9.855790604870016e-05,0.0250000082797906,8.477880676682475e-05,4467673,388798,4282,397493,6514,0.0870247218182709,0.0009584407811404,0.0889709251326137,0.0014580297170361
02-15-2021,55.87,76.68,-60.0,-38.0,-52.0,-47.0,-60.0,26.0,0.0250000005903169,3.313813320156156e-05,0.0250000003999569,2.538459569391545e-05,0.024999997260139,0.0001008698622835,0.0250000035049285,7.878174307750932e-05,0.0250000101502989,9.963715126232466e-05,0.0250000079875045,8.225759806261368e-05,4467673,389521,4291,398661,6535,0.0871865510300328,0.0009604552526561,0.089232358769319,0.0014627301505727
02-16-2021,59.92,78.97,-56.0,-37.0,-31.0,-37.0,-65.0,25.0,0.0250000005182196,3.0677332914029566e-05,0.0250000003930117,2.522286017569537e-05,0.0249999965326928,9.930021056008268e-05,0.0250000034280727,7.741029140287014e-05,0.0250000100554421,9.925143484185845e-05,0.0250000076935905,7.966801417384496e-05,4467673,390762,4318,399415,6555,0.0874643242690322,0.0009664986672032,0.0894011267163017,0.001467206753941
02-17-2021,87.83,109.83,-29.0,-5.0,-28.0,-23.0,-39.0,15.0,0.0250000004703442,2.892780121681241e-05,0.025000000385431,2.5046986021807854e-05,0.0249999956677962,9.797291507596524e-05,0.0250000034462586,7.815078267127599e-05,0.0250000099550857,9.876310237168643e-05,0.0250000074306019,7.735341259920707e-05,4467673,391772,4336,400775,6574,0.0876903927391284,0.0009705276102346,0.0897055357453421,0.0014714595271408
02-18-2021,80.01,101.2,-43.0,-28.0,-35.0,-32.0,-48.0,20.0,0.0250000003716008,2.482255276186516e-05,0.0250000003669837,2.4393564815853032e-05,0.0249999958660088,9.14160958405549e-05,0.0250000033126863,7.559114317479601e-05,0.0250000097818535,9.756061333848035e-05,0.0250000071723913,7.510286760126034e-05,4467673,392729,4373,402288,6588,0.0879045982102987,0.0009788093264659,0.0900441907901496,0.0014745931494986
02-19-2021,116.61,142.31,-27.0,-14.0,-23.0,-24.0,-33.0,14.0,0.025000000336428,2.3056597689845676e-05,0.0250000003635694,2.4427765244332943e-05,0.0249999966050014,8.342222735574144e-05,0.0250000031657193,7.282295443229583e-05,0.0250000097503071,9.772223607640748e-05,0.0250000067748057,7.154076235801589e-05,4467673,394687,4401,403622,6608,0.0883428576800495,0.0009850765711814,0.0903427802348112,0.0014790697528668
02-20-2021,120.9,159.56,-19.0,-6.0,3.0,-14.0,-4.0,5.0,0.0250000002862278,2.0580259574523005e-05,0.0250000002903097,2.130737334969261e-05,0.0249999971402448,7.738569267753562e-05,0.0250000030382286,7.041180561350046e-05,0.0250000094293701,9.508542103882082e-05,0.0250000065097309,6.928585190503348e-05,4467673,396018,4426,404557,6625,0.088640775634206,0.0009906723253917,0.0905520614422765,0.0014828748657298
02-21-2021,94.4,105.1,-20.0,-9.0,-9.0,-14.0,-9.0,5.0,0.0250000003123413,2.1515167719862348e-05,0.0250000002729068,2.0591114547944623e-05,0.0250000038094395,8.605940665115578e-05,0.0250000029545495,6.89498247345054e-05,0.025000008998737,9.136243781144844e-05,0.0250000062820083,6.737567474829188e-05,4467673,396997,4447,405066,6641,0.0888599053690814,0.0009953727589284,0.0906659909979982,0.0014864561484244
02-22-2021,113.05,135.22,-18.0,-9.0,-23.0,-16.0,-26.0,9.0,0.0250000003634298,2.372836936814446e-05,0.0250000002734359,2.066467938740855e-05,0.0250000037314738,8.458798851810023e-05,0.0250000027568372,6.496843618745266e-05,0.0250000088322523,9.018665277071816e-05,0.0250000060205229,6.509949917013095e-05,4467673,397526,4460,406387,6652,0.0889783115281713,0.0009982825511177,0.0909616706504706,0.001488918280277
02-23-2021,121.68,150.37,-12.0,-2.0,22.0,-9.0,-25.0,7.0,0.0250000004028467,2.567668317492199e-05,0.025,1e-05,0.0250000034938998,7.972600826825022e-05,0.0250000026510283,6.308235191308678e-05,0.0250000084781134,8.722874426355211e-05,0.0250000058016967,6.321705198364082e-05,4467673,399013,4476,407599,6665,0.0893111469886001,0.0010018638338123,0.091232952814586,0.0014918280724663
02-24-2021,123.87,147.4,-11.0,-2.0,23.0,-10.0,-25.0,7.0,0.0250000003748871,2.4742244207915006e-05,0.025,1e-05,0.0250000033125129,7.610044054450251e-05,0.0250000025444461,6.117243363635079e-05,0.0250000083301392,8.618912352815938e-05,0.025000005561449,6.108943162643427e-05,4467673,400307,4527,408953,6685,0.0896007832265253,0.0010132791724013,0.0915360188626159,0.0014963046758346
02-25-2021,127.87,153.02,-13.0,-3.0,11.0,-11.0,-26.0,7.0,0.0250000004145223,2.617052803417197e-05,0.025,1e-05,0.0250000030159336,6.928146376013463e-05,0.0250000024162393,5.8618647940935504e-05,0.0250000081631633,8.484713094643171e-05,0.0250000053549,5.9322728368101874e-05,4467673,401750,4570,409932,6702,0.0899237701595439,0.0010229038696431,0.0917551485974913,0.0015001097886976
02-26-2021,146.03,172.66,-17.0,-8.0,-8.0,-12.0,-26.0,9.0,0.0250000004083686,2.5417662391305117e-05,0.025,1e-05,0.0250000029446128,6.706855572895549e-05,0.0250000023845026,5.8091209092999605e-05,0.0250000080257173,8.376855710174726e-05,0.0250000050933709,5.699450158991309e-05,4467673,402926,4600,410884,6713,0.0901869944375964,0.0010296187746954,0.0919682349178196,0.0015025719205501
02-27-2021,143.13,185.29,-9.0,0.0,43.0,-3.0,-7.0,3.0,0.0250000004307906,2.6067786591073465e-05,0.025,1e-05,0.0250000027921482,6.313467654254185e-05,0.0250000020388166,5.069294928523393e-05,0.0250000077737113,8.15028733011202e-05,0.0250000048092873,5.441570388389759e-05,4467673,403947,4625,411578,6720,0.0904155250395452,0.0010352145289057,0.0921235730546976,0.001504138731729
02-28-2021,103.32,111.87,-20.0,-11.0,-15.0,-9.0,-13.0,5.0,0.0250000004538934,2.7002724183608348e-05,0.025,1e-05,0.0250000029444332,6.608056935638736e-05,0.0250000019070795,4.809903142856416e-05,0.0250000072807911,7.68456256128558e-05,0.0250000046780713,5.3388196715232e-05,4467673,404622,4637,411931,6730,0.0905666104032233,0.0010379004909267,0.092202585104147,0.0015063770334131
03-01-2021,120.62,141.69,-10.0,-3.0,-8.0,-9.0,-26.0,8.0,0.0250000004668194,2.789208910908016e-05,0.025,1e-05,0.0250000031806311,7.130655859321167e-05,0.0250000018468861,4.709153041994084e-05,0.0250000069082197,7.339346255095245e-05,0.0250000044158914,5.1038364102142094e-05,4467673,405126,4652,412907,6740,0.090679420808103,0.0010412579434528,0.0924210433485172,0.0015086153350972
03-02-2021,125.05,145.92,-10.0,0.0,18.0,-8.0,-26.0,7.0,0.0250000004925783,2.9491765744029925e-05,0.025,1e-05,0.0250000033942099,7.629734406251645e-05,0.0250000017206632,4.462946181851595e-05,0.0250000066377852,7.097139258770973e-05,0.025000004192746,4.90469537610314e-05,4467673,406201,4671,413848,6744,0.0909200382391459,0.0010455107166527,0.0926316675369929,0.0015095106557709
03-03-2021,131.1,152.48,-4.0,5.0,50.0,-8.0,-25.0,6.0,0.0250000005040221,3.038672924988209e-05,0.025,1e-05,0.0250000033430332,7.557675274749043e-05,0.0250000015822975,4.1992067487263554e-05,0.0250000065337374,7.016710790335043e-05,0.0250000040091589,4.74604801430182e-05,4467673,407373,4704,414809,6748,0.0911823671965249,0.0010528971122103,0.0928467683288369,0.0015104059764445
