date,New Jersey-apple-driving,New Jersey-apple-walking,New Jersey-google-retail_and_recreation,New Jersey-google-grocery_and_pharmacy,New Jersey-google-parks,New Jersey-google-transit_stations,New Jersey-google-workplaces,New Jersey-google-residential,New Jersey-jh_beta_7,New Jersey-jh_gamma_7,New Jersey-cdc_beta_7,New Jersey-cdc_gamma_7,New Jersey-jh_beta_14,New Jersey-jh_gamma_14,New Jersey-cdc_beta_14,New Jersey-cdc_gamma_14,New Jersey-jh_beta_30,New Jersey-jh_gamma_30,New Jersey-cdc_beta_30,New Jersey-cdc_gamma_30,New Jersey-census_pop,New Jersey-jh_confirmed,New Jersey-jh_death,New Jersey-cdc_confirmed,New Jersey-cdc_death,New Jersey-jh_confirmed_ratio,New Jersey-jh_death_ratio,New Jersey-cdc_confirmed_ratio,New Jersey-cdc_death_ratio
05-20-2021,150.41,182.18,-4.0,8.0,108.0,-33.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005091537,2.056022589655516e-05,0.0250000005091537,2.056022589655516e-05,0.0250000014574266,2.435915247140169e-05,0.0250000014574266,2.435915247140169e-05,8882190,1012757,26053,1012757,26053,0.1140210916451911,0.0029331730125115,0.1140210916451911,0.0029331730125115
05-21-2021,176.03,224.55,-8.0,6.0,100.0,-30.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000004664785,1.9582757391341928e-05,0.0250000004664785,1.9582757391341928e-05,0.0250000013745921,2.3542585231845203e-05,0.0250000013745921,2.3542585231845203e-05,8882190,1013409,26070,1013409,26070,0.1140944969652754,0.0029350869549063,0.1140944969652754,0.0029350869549063
05-22-2021,177.03,252.0,-6.0,6.0,180.0,-14.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004349875,1.889160042105586e-05,0.0250000004358376,1.890765759609385e-05,0.0250000012172624,2.194408942428848e-05,0.0250000012172624,2.194408942428848e-05,8882190,1013787,26084,1013787,26084,0.1141370540373489,0.0029366631427609,0.1141370540373489,0.0029366631427609
05-23-2021,155.25,198.37,-3.0,2.0,172.0,-15.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004270812,1.8772789871161352e-05,0.0250000004270812,1.8772789871161352e-05,0.0250000011812252,2.162900101833105e-05,0.0250000011812252,2.162900101833105e-05,8882190,1014088,26091,1014088,26091,0.1141709420762221,0.0029374512366882,0.1141709420762221,0.0029374512366882
05-24-2021,137.23,162.93,-6.0,3.0,66.0,-35.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000455194,1.9545446944917376e-05,0.025000000455194,1.9545446944917376e-05,0.0250000011510784,2.138648435765563e-05,0.0250000011510784,2.138648435765563e-05,8882190,1014190,26100,1014190,26100,0.1141824257305912,0.002938464500309,0.1141824257305912,0.002938464500309
05-25-2021,143.63,174.78,-5.0,8.0,93.0,-34.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000004799416,2.026795407782164e-05,0.0250000004799416,2.026795407782164e-05,0.0250000010747184,2.0662216958508752e-05,0.0250000010747184,2.0662216958508752e-05,8882190,1014579,26124,1014579,26124,0.1142262212359789,0.0029411665366311,0.1142262212359789,0.0029411665366311
05-26-2021,146.27,172.0,-6.0,3.0,69.0,-33.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000423366,1.905903671059932e-05,0.025000000423366,1.905903671059932e-05,0.0250000010930955,2.0922820441465163e-05,0.0250000010930955,2.0922820441465163e-05,8882190,1014974,26159,1014974,26159,0.1142706922504472,0.0029451070062675,0.1142706922504472,0.0029451070062675
05-27-2021,163.14,199.48,0.0,10.0,122.0,-28.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003414666,1.7147469531226057e-05,0.0250000003414666,1.7147469531226057e-05,0.0250000011203735,2.1208731151391084e-05,0.0250000011203735,2.1208731151391084e-05,8882190,1015368,26173,1015368,26173,0.1143150506800687,0.0029466831941221,0.1143150506800687,0.0029466831941221
05-28-2021,172.66,223.21,-10.0,3.0,36.0,-29.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000003219913,1.6687830764052238e-05,0.0250000003219913,1.6687830764052238e-05,0.0250000009715061,1.9682457830028943e-05,0.0250000009715061,1.9682457830028943e-05,8882190,1015634,26185,1015634,26185,0.1143449982493056,0.0029480342122832,0.1143449982493056,0.0029480342122832
05-29-2021,147.62,214.34,-14.0,-3.0,4.0,-25.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002892804,1.596305040360584e-05,0.0250000002892804,1.596305040360584e-05,0.0250000008622722,1.8577962594036888e-05,0.0250000008622722,1.8577962594036888e-05,8882190,1015889,26201,1015889,26201,0.1143737073852281,0.0029498355698313,0.1143737073852281,0.0029498355698313
