date,Missouri-apple-driving,Missouri-apple-walking,Missouri-google-retail_and_recreation,Missouri-google-grocery_and_pharmacy,Missouri-google-parks,Missouri-google-transit_stations,Missouri-google-workplaces,Missouri-google-residential,Missouri-jh_beta_7,Missouri-jh_gamma_7,Missouri-cdc_beta_7,Missouri-cdc_gamma_7,Missouri-jh_beta_14,Missouri-jh_gamma_14,Missouri-cdc_beta_14,Missouri-cdc_gamma_14,Missouri-jh_beta_30,Missouri-jh_gamma_30,Missouri-cdc_beta_30,Missouri-cdc_gamma_30,Missouri-census_pop,Missouri-jh_confirmed,Missouri-jh_death,Missouri-cdc_confirmed,Missouri-cdc_death,Missouri-jh_confirmed_ratio,Missouri-jh_death_ratio,Missouri-cdc_confirmed_ratio,Missouri-cdc_death_ratio
01-19-2021,99.61,134.18,-20.0,-10.0,-5.0,-23.0,-27.0,9.0,0.025000000673806,3.775751146674761e-05,0.0250000004774849,2.8234052821238927e-05,0.0250000054751102,0.0001191468565606,0.0250000039375906,8.617894192710519e-05,0.0250000098867012,9.679295943273048e-05,0.0250000088923701,8.834962993818192e-05,6137428,506104,6543,506043,7708,0.0824619042374102,0.0010660817528124,0.0824519652206103,0.0012559006802197
01-20-2021,98.69,132.72,-13.0,-10.0,-15.0,-18.0,-25.0,7.0,0.0250000002599714,2.0480519118703773e-05,0.0250000004756811,2.8102622172644083e-05,0.0250000038453724,8.527387896782552e-05,0.0250000038789895,8.49629019761439e-05,0.0250000099006443,9.737458540641988e-05,0.0250000088138682,8.771202399821744e-05,6137428,508632,6742,508374,7746,0.0828738031631491,0.0010985057584382,0.0828317660101267,0.001262092198882
01-21-2021,106.22,138.03,-16.0,-8.0,12.0,-18.0,-24.0,8.0,0.0250000003752499,2.3812241437742224e-05,0.0250000004621651,2.754283938253606e-05,0.0250000040962807,8.970679344347e-05,0.0250000039042802,8.56224997051048e-05,0.0250000101754399,0.0001000667913121,0.0250000085040221,8.497711921762957e-05,6137428,511631,6778,510634,7780,0.0833624443333591,0.0011043714076971,0.0831999984358268,0.0012676319787376
01-22-2021,123.66,164.14,-11.0,-12.0,1.0,-16.0,-13.0,8.0,0.0250000004279358,2.5143445360215333e-05,0.0250000004804323,2.844567535920743e-05,0.0250000039944369,8.687507470783138e-05,0.0250000038539204,8.4739291320954e-05,0.0250000086385679,8.511806308466372e-05,0.0250000082743998,8.298232517685118e-05,6137428,514216,6823,512627,7826,0.0837836305370914,0.0011117034692708,0.0835247272961898,0.0012751269750129
01-23-2021,125.74,172.94,-17.0,-6.0,-4.0,-17.0,-8.0,5.0,0.0250000004937899,2.7534346581678546e-05,0.025000000480249,2.8468036335558425e-05,0.0250000041896949,9.06500661787347e-05,0.025000003928584,8.647776510412623e-05,0.0250000080697186,7.965030340900522e-05,0.0250000081166813,8.166158203581504e-05,6137428,516474,6841,513773,7859,0.0841515370933883,0.0011146362939003,0.0837114504642661,0.001280503820167
01-24-2021,87.58,109.21,-19.0,-8.0,-24.0,-23.0,-12.0,5.0,0.0250000005341527,2.954956633211503e-05,0.0250000004703058,2.81358340317268e-05,0.0250000042705787,9.245225793322507e-05,0.0250000038921872,8.588597064917111e-05,0.0250000080163818,7.930961080944051e-05,0.0250000081329786,8.200036328761358e-05,6137428,518742,6848,514757,7889,0.0845210729967015,0.0011157768368117,0.0838717782106771,0.0012853918612161
01-25-2021,92.13,114.54,-25.0,-16.0,-34.0,-30.0,-28.0,11.0,0.0250000006026776,3.334731167456796e-05,0.0250000004458978,2.722815448104949e-05,0.0250000045902576,9.992258488742888e-05,0.02500000379785,8.411898442496178e-05,0.0250000082829404,8.21427692445564e-05,0.0250000080561697,8.13794825763881e-05,6137428,520479,6855,517325,7920,0.0848040905734454,0.0011169173797232,0.0842901945244816,0.0012904428369668
01-26-2021,97.65,122.34,-21.0,-12.0,-16.0,-25.0,-28.0,10.0,0.0250000006419319,3.607538295486484e-05,0.0250000004228706,2.6373488846360777e-05,0.0250000048739691,0.0001069066178578,0.0250000036656973,8.157904805266323e-05,0.025000008487054,8.448774019228894e-05,0.0250000078630544,7.972127147434e-05,6137428,522677,6984,519275,7953,0.085162221047644,0.0011379359562344,0.0846079171926742,0.0012958196821209
01-27-2021,88.77,109.88,-29.0,-23.0,-38.0,-24.0,-33.0,12.0,0.0250000007448484,4.0099254003566346e-05,0.0250000003960858,2.5310460912177084e-05,0.0250000035177995,7.694291818235682e-05,0.025000003581979,8.00773392091225e-05,0.0250000088637549,8.825486127125549e-05,0.0250000077033281,7.837186857524551e-05,6137428,524857,7018,520870,7994,0.0855174186972132,0.0011434757360901,0.0848677980417855,0.001302500004888
01-28-2021,103.49,132.14,-19.0,-10.0,-20.0,-20.0,-26.0,10.0,0.025000000399466,2.4824079923856854e-05,0.0250000003915988,2.508749924336917e-05,0.0250000037234039,8.110185027771299e-05,0.0250000034758586,7.79719357902747e-05,0.0250000091634064,9.134233621754e-05,0.0250000074860109,7.659541638360074e-05,6137428,527523,7041,522644,8026,0.0859518026117781,0.0011472232342277,0.08515684420249,0.0013077139153404
01-29-2021,126.13,167.11,-10.0,-11.0,5.0,-15.0,-13.0,7.0,0.0250000004148815,2.537623656378539e-05,0.0250000003937423,2.5174681661178604e-05,0.0250000037188287,8.110287043956245e-05,0.0250000035202613,7.915830117426262e-05,0.0250000085680809,8.58207178647466e-05,0.0250000072657828,7.472933146468023e-05,6137428,530002,7055,524491,8058,0.0863557177371368,0.0011495043200506,0.085457784596414,0.0013129278257928
01-30-2021,119.18,163.63,-22.0,-14.0,-33.0,-23.0,-9.0,7.0,0.0250000003859721,2.439447902340888e-05,0.0250000003656174,2.396521612187355e-05,0.0250000002085907,7.34739849596963e-05,0.0250000034588423,7.803747419727576e-05,0.0250000080897029,8.149614253805813e-05,0.0250000071006774,7.340574917358923e-05,6137428,531550,7070,525479,8084,0.0866079406552712,0.0011519483405752,0.0856187640816315,0.0013171641280353
01-31-2021,89.3,104.89,-16.0,-9.0,-32.0,-22.0,-12.0,5.0,0.0250000004039497,2.5665390983464902e-05,0.0250000003611958,2.38588904398646e-05,0.0249999995823478,7.404172973028053e-05,0.0250000033660303,7.628342600408226e-05,0.0250000080419023,8.149555707374276e-05,0.0250000069839329,7.254351531197637e-05,6137428,532747,7071,526369,8105,0.086802973493131,0.0011521112752768,0.0857637759660887,0.0013205857567697
02-01-2021,98.31,119.63,-16.0,-7.0,-22.0,-25.0,-25.0,9.0,0.0250000004241241,2.7248157144629134e-05,0.0250000003548254,2.376469503780093e-05,0.0249999983653131,7.876598583852852e-05,0.0250000032186331,7.342721204421685e-05,0.0250000080422794,8.200425059693567e-05,0.0250000068883941,7.1821635063656e-05,6137428,534394,7074,528477,8135,0.0870713269467275,0.0011526000793817,0.08610724231714,0.0013254737978188
02-02-2021,101.48,127.6,-16.0,-8.0,1.0,-23.0,-25.0,8.0,0.0250000004293558,2.8094334047578897e-05,0.0250000003480373,2.3583525215367316e-05,0.0249999971511828,8.248856753321243e-05,0.0250000030943823,7.101683567054165e-05,0.0250000081884506,8.396875609662778e-05,0.0250000067925279,7.114395318850071e-05,6137428,536176,7340,530250,8158,0.087361676585045,0.0011959407100172,0.0863961255431428,0.0013292212959565
02-03-2021,105.65,134.22,-4.0,-1.0,5.0,-14.0,-23.0,5.0,0.0250000003592997,2.262241666539615e-05,0.0250000003315704,2.298591312576217e-05,0.0249999963264082,9.017912005382068e-05,0.0250000029425396,6.803147928198714e-05,0.02500000840971,8.602969172218767e-05,0.0250000066273133,6.978273076269439e-05,6137428,537804,7415,531867,8178,0.0876269342793104,0.00120816081264,0.0866595909556902,0.0013324799899892
02-04-2021,101.63,126.83,-20.0,-9.0,-26.0,-22.0,-24.0,10.0,0.0250000005133381,2.7501053169473703e-05,0.0250000002902963,2.131897936921929e-05,0.0250000035128814,7.623893347875333e-05,0.0250000028379897,6.612420811289255e-05,0.0250000088030161,8.970329294970867e-05,0.0250000063808995,6.775898752508739e-05,6137428,540007,7441,533260,8208,0.0879858794270173,0.0012123971148826,0.0868865589950709,0.0013373680310384
