date,Nebraska-apple-driving,Nebraska-apple-walking,Nebraska-google-retail_and_recreation,Nebraska-google-grocery_and_pharmacy,Nebraska-google-parks,Nebraska-google-transit_stations,Nebraska-google-workplaces,Nebraska-google-residential,Nebraska-jh_beta_7,Nebraska-jh_gamma_7,Nebraska-cdc_beta_7,Nebraska-cdc_gamma_7,Nebraska-jh_beta_14,Nebraska-jh_gamma_14,Nebraska-cdc_beta_14,Nebraska-cdc_gamma_14,Nebraska-jh_beta_30,Nebraska-jh_gamma_30,Nebraska-cdc_beta_30,Nebraska-cdc_gamma_30,Nebraska-census_pop,Nebraska-jh_confirmed,Nebraska-jh_death,Nebraska-cdc_confirmed,Nebraska-cdc_death,Nebraska-jh_confirmed_ratio,Nebraska-jh_death_ratio,Nebraska-cdc_confirmed_ratio,Nebraska-cdc_death_ratio
03-04-2021,132.94,137.9,-6.0,-2.0,34.0,-3.0,-20.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013236987,3.751754922200667e-05,0.0250000011341516,3.3912944000600986e-05,0.0250000015016112,2.437447230295254e-05,0.0250000013816877,2.326978821497492e-05,1934408,201973,2092,202967,2092,0.1044107551250822,0.001081467818578,0.104924607425114,0.001081467818578
03-05-2021,162.25,182.24,-3.0,0.0,38.0,-2.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000011964876,3.4963609953497734e-05,0.025000000580066,2.178104909432666e-05,0.0250000014090597,2.3495444344226667e-05,0.0250000014081496,2.3636398447323613e-05,1934408,202310,2112,203331,2112,0.1045849686312298,0.0010918068990616,0.1051127786899144,0.0010918068990616
03-06-2021,171.87,205.74,-3.0,1.0,81.0,2.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025000000781728,2.506860985372612e-05,0.0250000006685709,2.3156459841994628e-05,0.02500000147408,2.414259498018551e-05,0.0250000011189946,2.0635612660112504e-05,1934408,202653,2113,203542,2113,0.1047622838615224,0.0010923238530858,0.1052218559890157,0.0010923238530858
03-07-2021,125.3,125.67,2.0,2.0,72.0,0.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000008468587,2.628433373760921e-05,0.0250000008705504,2.7424242996901786e-05,0.025000001181085,2.1121716345167005e-05,0.0250000010970786,2.0420215330551524e-05,1934408,203026,2113,203697,2113,0.1049551077125404,0.0010923238530858,0.1053019838627631,0.0010923238530858
03-08-2021,125.73,128.1,-2.0,-1.0,61.0,-6.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010194972,3.0265738250440732e-05,0.0250000010341441,3.114299932906399e-05,0.025000001154747,2.088314789864145e-05,0.0250000011762927,2.1277248199286047e-05,1934408,203027,2113,203978,2113,0.1049556246665646,0.0010923238530858,0.1054472479435569,0.0010923238530858
03-09-2021,132.98,143.21,-2.0,-1.0,83.0,-4.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000011566442,3.3701928362431954e-05,0.0250000010530088,3.18258747301453e-05,0.0250000010478286,1.9836989185722423e-05,0.0250000010657213,2.0194921599391037e-05,1934408,203279,2110,204334,2120,0.1050858970806572,0.0010907729910132,0.1056312835761638,0.001095942531255
03-10-2021,137.61,137.31,-3.0,-1.0,20.0,-7.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011296959,3.3765740949682624e-05,0.0250000010589379,3.198284199867712e-05,0.0250000011103371,2.0581694556801743e-05,0.0250000011437271,2.103803270642001e-05,1934408,203587,2120,204750,2120,0.1052451189201037,0.001095942531255,0.1058463364502214,0.001095942531255
03-11-2021,144.31,145.98,-4.0,-2.0,33.0,-2.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011182825,3.36852973792959e-05,0.0250000008468335,2.7410812747050267e-05,0.0250000011863372,2.1418992324495284e-05,0.0250000010290358,1.991527889292048e-05,1934408,203890,2122,205124,2122,0.1054017559894293,0.0010969764393033,0.1060396772552636,0.0010969764393033
03-12-2021,144.31,145.98,-2.0,-1.0,15.0,-4.0,-26.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009064646,2.912246634941311e-05,0.025,1e-05,0.0250000010721795,2.0305736667303607e-05,0.0250000009451464,1.9120441305044164e-05,1934408,204162,2124,205445,2124,0.1055423674840054,0.0010980103473517,0.1062056194970244,0.0010980103473517
03-13-2021,160.21,183.1,-6.0,-3.0,-2.0,-13.0,-12.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009893591,1.9525235966887316e-05,0.0250000009318292,1.9058231227867887e-05,1934408,204464,2127,205615,2127,0.1056984875993068,0.0010995612094242,0.1062935016811344,0.0010995612094242
03-14-2021,109.27,100.91,-17.0,-17.0,-43.0,-31.0,-15.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009785655,1.9487316570637612e-05,0.0250000007724097,1.7482559165321267e-05,1934408,204638,2127,205745,2127,0.1057884375995136,0.0010995612094242,0.1063607057042774,0.0010995612094242
03-15-2021,127.74,119.89,-3.0,-2.0,-4.0,-21.0,-24.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000507555,2.088383067657165e-05,0.0250000005353681,2.157677869237894e-05,0.0250000008145265,1.7882917843625616e-05,0.0250000008227461,1.809406304056284e-05,1934408,204753,2127,206034,2128,0.105847887312294,0.0010995612094242,0.1065101054172646,0.0011000781634484
03-16-2021,131.08,129.96,-2.0,1.0,8.0,-14.0,-22.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005750949,2.2816564356351155e-05,0.0250000006034265,2.3536973099308712e-05,0.0250000008503051,1.8377166169517582e-05,0.0250000008704347,1.8681623621796384e-05,1934408,205103,2128,206356,2129,0.1060288212207559,0.0011000781634484,0.1066765646130495,0.0011005951174726
03-17-2021,138.01,140.39,8.0,4.0,-8.0,-5.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005578425,2.281846939679605e-05,0.0250000005871295,2.356509925883232e-05,0.0250000008950648,1.8947366700573552e-05,0.0250000008969458,1.9051319983707277e-05,1934408,205214,2129,206682,2129,0.1060862031174395,0.0011005951174726,0.1068450916249312,0.0011005951174726
03-18-2021,146.79,150.12,3.0,0.0,22.0,1.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009192116,1.9303359051520105e-05,0.025000000917718,1.936719332957909e-05,1934408,205539,2130,206980,2130,0.106254213175297,0.0011011120714968,0.1069991439241359,0.0011011120714968
03-19-2021,177.33,193.03,5.0,1.0,46.0,6.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009395891,1.9618644858517084e-05,0.0250000007007002,1.7217422372372752e-05,1934408,205814,2133,207264,2133,0.1063963755319457,0.0011026629335693,0.1071459588670022,0.0011026629335693
03-20-2021,187.84,208.61,5.0,2.0,65.0,13.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007264029,1.749910018372277e-05,0.0250000006109391,1.636933213483827e-05,1934408,206246,2135,207412,2135,0.1066196996703901,0.0011036968416176,0.1072224680625803,0.0011036968416176
03-21-2021,132.51,120.38,9.0,4.0,47.0,7.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006376591,1.666005762427834e-05,0.0250000003241662,1.3470166205618792e-05,1934408,206388,2135,207582,2135,0.1066931071418232,0.0011036968416176,0.1073103502466904,0.0011036968416176
03-22-2021,122.06,117.79,-3.0,-4.0,-5.0,-8.0,-20.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003480245,1.3741634563380196e-05,0.0250000002830288,1.3124069338064589e-05,1934408,206571,2135,207891,2137,0.1067877097282476,0.0011036968416176,0.1074700890401611,0.001104730749666
03-23-2021,125.43,117.54,-3.0,-4.0,-8.0,-8.0,-21.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003046448,1.3380430699035283e-05,0.0250000003136987,1.3515147728191166e-05,1934408,206707,2137,208190,2150,0.1068580154755356,0.001104730749666,0.10762465829339,0.0011114511519803
03-24-2021,135.44,130.84,2.0,2.0,7.0,-4.0,-18.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003329804,1.3754089129196442e-05,0.0250000003645162,1.4043672463973463e-05,1934408,206939,2165,208544,2159,0.1069779488091447,0.001119205462343,0.1078076600179486,0.0011161037381979
03-25-2021,143.66,143.44,-2.0,-2.0,23.0,0.0,-19.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000409592,1.4467957594906252e-05,0.0250000003721751,1.4085636589993614e-05,1934408,207227,2174,208849,2175,0.1071268315681076,0.0011238580485605,0.1079653309953226,0.0011243750025847
03-26-2021,175.72,181.43,1.0,0.0,26.0,4.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004401727,1.4678202764562731e-05,0.0250000003841624,1.4098642136598665e-05,1934408,207667,2175,209432,2175,0.1073542913387455,0.0011243750025847,0.1082667151914177,0.0011243750025847
03-27-2021,188.97,205.77,2.0,0.0,50.0,8.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004466849,1.4661020791178126e-05,0.0250000003005559,1.3146464768622008e-05,1934408,208118,2175,209599,2175,0.1075874376036492,0.0011243750025847,0.1083530465134552,0.0011243750025847
03-28-2021,134.95,131.41,8.0,4.0,94.0,6.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003576113,1.3675945843972336e-05,0.0250000001053701,1.1059154524966945e-05,1934408,208424,2175,209724,2175,0.1077456255350474,0.0011243750025847,0.1084176657664773,0.0011243750025847
03-29-2021,136.54,136.15,6.0,5.0,83.0,-1.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001571142,1.1554549326850007e-05,0.0250000000969486,1.0938524075280491e-05,1934408,208553,2175,210099,2175,0.1078123126041662,0.0011243750025847,0.1086115235255437,0.0011243750025847
03-30-2021,140.44,135.48,2.0,2.0,40.0,-1.0,-20.0,6.0,0.025000000250075,2.0965575511462373e-05,0.0250000002319436,2.023878068392792e-05,0.025,1e-05,0.025,1e-05,0.025000000144101,1.1403690679255824e-05,0.0250000001530618,1.1511381781480294e-05,1934408,208912,2177,210548,2177,0.1079978990988457,0.0011254089106331,0.1088436358823991,0.0011254089106331
03-31-2021,145.16,138.0,6.0,7.0,20.0,-1.0,-19.0,5.0,0.0250000002428008,2.1048910461594167e-05,0.025,1e-05,0.0250000003125716,1.59463100762567e-05,0.0250000002953253,1.5670246289999745e-05,0.0250000001996715,1.1973810509341566e-05,0.0250000002073399,1.2072760046407344e-05,1934408,209346,2180,211015,2180,0.1082222571453385,0.0011269597727056,0.1090850534116897,0.0011269597727056
04-01-2021,164.11,160.4,7.0,9.0,50.0,9.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000350261,1.7022648201875053e-05,0.0250000003490777,1.711735142700703e-05,0.0250000002554691,1.2546787450418427e-05,0.0250000002592553,1.2612790956133318e-05,1934408,209896,2181,211434,2181,0.1085065818586358,0.0011274767267298,0.1093016571478199,0.0011274767267298
04-02-2021,188.36,197.23,9.0,15.0,75.0,9.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003774534,1.7918611880008108e-05,0.0250000003743907,1.7967811998599808e-05,0.0250000002699591,1.2705020583191592e-05,0.0250000002728791,1.2764529452284215e-05,1934408,211239,2181,211779,2181,0.1092008511131054,0.0011274767267298,0.1094800062861609,0.0011274767267298
04-03-2021,170.01,183.03,0.0,20.0,135.0,9.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000003539491,1.7721034855913967e-05,0.0250000003496461,1.773027654635146e-05,0.0250000001925321,1.1920942187435489e-05,0.025000000193957,1.1967335853394013e-05,1934408,211570,2181,212012,2181,0.1093719628951079,0.0011274767267298,0.1096004565737941,0.0011274767267298
04-04-2021,109.75,101.89,-25.0,-5.0,108.0,6.0,-24.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000003395556,1.7746232534885694e-05,0.0250000003355552,1.7739606294221646e-05,0.0250000002144114,1.2183929868433207e-05,0.0250000002147783,1.2220585011202607e-05,1934408,211812,2181,212156,2181,0.1094970657689587,0.0011274767267298,0.1096748979532756,0.0011274767267298
04-05-2021,153.16,154.7,11.0,8.0,112.0,7.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003574587,1.8480102428323584e-05,0.0250000003525779,1.8428304604357305e-05,0.025,1e-05,0.025,1e-05,1934408,211958,2181,212428,2183,0.1095725410564886,0.0011274767267298,0.1098155094478517,0.0011285106347781
04-06-2021,146.27,143.17,2.0,2.0,68.0,1.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003690897,1.9023293394361974e-05,0.0250000003324668,1.8172588785539328e-05,0.025,1e-05,0.025,1e-05,1934408,212257,2183,212967,2183,0.1097271103097174,0.0011285106347781,0.1100941476668831,0.0011285106347781
04-07-2021,140.93,128.45,2.0,2.0,4.0,-3.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003455472,1.8637106091715665e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,212785,2183,213407,2207,0.1100000620344829,0.0011285106347781,0.1103216074375209,0.0011409175313584
04-08-2021,144.26,135.53,-3.0,-2.0,9.0,0.0,-20.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,213188,2207,213812,2219,0.1102083945062262,0.0011409175313584,0.1105309738173125,0.0011471209796485
04-09-2021,185.42,190.2,2.0,0.0,36.0,6.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000925087,1.1081853459060905e-05,0.025,1e-05,1934408,213574,2219,214251,2220,0.1104079387595584,0.0011471209796485,0.1107579166339262,0.0011476379336727
04-10-2021,196.58,223.01,3.0,2.0,96.0,9.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,214010,2220,214446,2220,0.1106333307140996,0.0011476379336727,0.1108587226686407,0.0011476379336727
04-11-2021,139.71,132.14,8.0,5.0,109.0,9.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,214207,2220,214588,2221,0.1107351706568624,0.0011476379336727,0.1109321301400738,0.0011481548876969
04-12-2021,141.4,142.28,4.0,4.0,63.0,4.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001219416,1.1076817408138343e-05,1934408,214351,2221,214932,2226,0.1108096120363439,0.0011481548876969,0.1111099623243907,0.0011507396578177
04-13-2021,146.91,146.44,2.0,2.0,67.0,0.0,-19.0,5.0,0.025,1e-05,0.0250000002463692,2.054534067779764e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001376005,1.121204478571951e-05,1934408,214682,2226,215320,2226,0.1109807238183464,0.0011507396578177,0.1113105404857713,0.0011507396578177
04-14-2021,145.14,143.51,2.0,3.0,33.0,-4.0,-19.0,5.0,0.0250000002462967,2.0540735379784583e-05,0.02500000026582,2.183003610731754e-05,0.025,1e-05,0.025,1e-05,0.0250000001515902,1.1418942832901991e-05,0.0250000001979234,1.183989300614605e-05,1934408,215074,2226,215688,2205,0.1111833697958238,0.0011507396578177,0.1115007795666684,0.00113988362331
04-15-2021,154.06,153.34,-2.0,-1.0,43.0,0.0,-19.0,5.0,0.0250000002657289,2.182407477150917e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002108978,1.2034369210299204e-05,0.0250000001968452,1.1968011511807788e-05,1934408,215383,2205,216079,2205,0.1113431085892945,0.00113988362331,0.1117029085901216,0.00113988362331
04-16-2021,177.43,183.87,-1.0,-1.0,10.0,0.0,-19.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002081375,1.2143651361477944e-05,0.0250000001925689,1.2063922538250574e-05,1934408,215792,2205,216560,2213,0.1115545427851828,0.00113988362331,0.1119515634757507,0.0011440192555034
04-17-2021,190.9,214.9,1.0,1.0,56.0,8.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002040053,1.2236434980885212e-05,0.0250000002166172,1.2409834579965852e-05,1934408,216297,2213,216732,2213,0.1118156045673921,0.0011440192555034,0.1120404795679091,0.0011440192555034
04-18-2021,138.87,130.7,7.0,5.0,115.0,8.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002101303,1.2390509087778857e-05,0.0250000002203306,1.2546099546672536e-05,1934408,216473,2213,216869,2215,0.1119065884756473,0.0011440192555034,0.1121113022692213,0.0011450531635518
04-19-2021,127.81,119.38,-4.0,-1.0,4.0,-4.0,-19.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001790606,1.2158050193778946e-05,0.0250000001906385,1.2322416663597472e-05,1934408,216613,2215,217320,2222,0.1119789620390321,0.0011450531635518,0.1123444485341251,0.001148671841721
04-20-2021,142.1,133.58,1.0,3.0,48.0,1.0,-19.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001647216,1.2090153481314773e-05,0.0250000001879178,1.2341330269055042e-05,1934408,217108,2222,217811,2229,0.1122348542809996,0.001148671841721,0.112598272959996,0.0011522905198903
04-21-2021,143.42,135.73,2.0,3.0,39.0,0.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001955247,1.245298467395051e-05,0.0250000002274107,1.2767191607724883e-05,1934408,217596,2229,218133,2232,0.112487127844798,0.0011522905198903,0.1127647321557809,0.0011538413819628
04-22-2021,154.28,143.53,-2.0,0.0,52.0,4.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002347145,1.28680620358817e-05,0.0250000002331722,1.2831816799508502e-05,1934408,217905,2232,218410,2241,0.1126468666382686,0.0011538413819628,0.1129079284204779,0.0011584939681804
04-23-2021,187.44,205.87,2.0,3.0,86.0,9.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002412636,1.2931547024736191e-05,0.0250000000650239,1.1034241726526146e-05,1934408,218197,2241,218771,2242,0.1127978172133283,0.0011584939681804,0.1130945488232058,0.0011590109222046
04-24-2021,201.62,229.03,2.0,3.0,139.0,11.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,218580,2242,218921,2242,0.112995810604588,0.0011590109222046,0.1131720919268323,0.0011590109222046
04-25-2021,141.91,131.68,8.0,6.0,141.0,12.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,218732,2242,219017,2242,0.1130743876162629,0.0011590109222046,0.1132217195131533,0.0011590109222046
04-26-2021,145.28,145.53,7.0,6.0,126.0,6.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,218832,2242,219289,2242,0.1131260830186806,0.0011590109222046,0.1133623310077295,0.0011590109222046
04-27-2021,147.57,143.61,3.0,4.0,92.0,4.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,219090,2242,219564,2242,0.1132594571569182,0.0011590109222046,0.1135044933643781,0.0011590109222046
04-28-2021,149.79,146.45,4.0,5.0,63.0,4.0,-18.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,219341,2242,219809,2243,0.1133892126169867,0.0011590109222046,0.1136311471003014,0.0011595278762287
04-29-2021,163.3,170.75,4.0,5.0,106.0,10.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,219559,2243,220073,2244,0.1135019085942572,0.0011595278762287,0.1137676229626842,0.0011600448302529
04-30-2021,202.93,228.27,7.0,9.0,123.0,14.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,219826,2244,220266,2245,0.1136399353187125,0.0011600448302529,0.1138673950893503,0.0011605617842771
05-01-2021,214.99,280.74,5.0,9.0,167.0,18.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220032,2245,220355,2245,0.1137464278476929,0.0011605617842771,0.113913403997502,0.0011605617842771
05-02-2021,149.93,151.64,10.0,9.0,133.0,13.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220127,2245,220452,2245,0.1137955384799897,0.0011605617842771,0.1139635485378472,0.0011605617842771
05-03-2021,143.77,144.5,8.0,11.0,65.0,6.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220225,2245,220718,2245,0.113846199974359,0.0011605617842771,0.1141010583082783,0.0011605617842771
05-04-2021,150.94,146.65,8.0,10.0,107.0,7.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220481,2244,220969,2245,0.1139785402045483,0.0011600448302529,0.1142308137683466,0.0011605617842771
05-05-2021,154.75,153.77,9.0,11.0,60.0,4.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220720,2245,221170,2249,0.1141020922163266,0.0011605617842771,0.1143347215272062,0.0011626296003738
05-06-2021,170.44,177.86,5.0,8.0,92.0,11.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,220933,2249,221387,2254,0.1142122034234763,0.0011626296003738,0.1144469005504526,0.0011652143704947
05-07-2021,212.43,226.48,8.0,11.0,107.0,13.0,-20.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,221153,2254,221582,2252,0.1143259333087952,0.0011652143704947,0.1145477065851671,0.0011641804624463
05-08-2021,211.31,230.0,4.0,14.0,89.0,11.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,221347,2252,221664,2251,0.1144262223894855,0.0011641804624463,0.1145900968151496,0.0011636635084222
05-09-2021,141.46,124.52,17.0,20.0,65.0,14.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,221434,2251,221730,2246,0.1144711973895889,0.0011636635084222,0.1146242157807453,0.0011610787383013
05-10-2021,151.7,145.83,7.0,9.0,97.0,9.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,221500,2246,221984,2247,0.1145053163551846,0.0011610787383013,0.1147555221028862,0.0011615956923255
05-11-2021,157.21,152.69,5.0,9.0,101.0,6.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,221911,2247,222169,2257,0.1147177844591213,0.0011615956923255,0.1148511585973589,0.0011667652325672
05-12-2021,165.36,166.06,8.0,13.0,95.0,10.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222088,2257,222326,2257,0.1148092853214006,0.0011667652325672,0.1149323203791547,0.0011667652325672
05-13-2021,175.92,181.76,5.0,9.0,102.0,17.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222247,2286,222426,2257,0.1148914810112447,0.0011817568992684,0.1149840157815724,0.0011667652325672
05-14-2021,205.25,224.37,6.0,10.0,86.0,15.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222335,2286,222524,2271,0.1149369729653723,0.0011817568992684,0.1150346772759417,0.0011740025889057
05-15-2021,223.68,261.35,3.0,11.0,161.0,21.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222335,2286,222572,2270,0.1149369729653723,0.0011817568992684,0.1150594910691022,0.0011734856348815
05-16-2021,153.58,137.07,6.0,7.0,43.0,15.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222335,2278,222596,2266,0.1149369729653723,0.0011776212670749,0.1150718979656825,0.0011714178187848
05-17-2021,157.66,152.41,7.0,10.0,76.0,13.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222512,2266,222705,2256,0.1150284738276516,0.0011714178187848,0.1151282459543178,0.001166248278543
05-18-2021,159.25,155.99,7.0,8.0,103.0,13.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222612,2256,222778,2244,0.1150801692300693,0.001166248278543,0.1151659835980827,0.0011600448302529
05-19-2021,163.09,157.14,8.0,9.0,67.0,10.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222676,2244,222881,2240,0.1151132542876166,0.0011600448302529,0.1152192298625729,0.0011579770141562
05-20-2021,177.77,173.51,6.0,6.0,80.0,16.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222780,2240,222978,2248,0.115167017506131,0.0011579770141562,0.1152693744029181,0.0011621126463496
05-21-2021,217.32,226.87,7.0,9.0,120.0,20.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222884,2248,223079,2249,0.1152207807246454,0.0011621126463496,0.1153215867593599,0.0011626296003738
05-22-2021,221.61,241.04,0.0,7.0,159.0,21.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222884,2248,223119,2249,0.1152207807246454,0.0011621126463496,0.115342264920327,0.0011626296003738
05-23-2021,162.34,150.98,9.0,10.0,148.0,21.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,222884,2248,223141,2249,0.1152207807246454,0.0011621126463496,0.1153536379088589,0.0011626296003738
05-24-2021,166.16,165.97,10.0,10.0,110.0,15.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223054,2249,223226,2249,0.1153086629087555,0.0011626296003738,0.1153975790009139,0.0011626296003738
