date,Nevada-apple-driving,Nevada-apple-walking,Nevada-google-retail_and_recreation,Nevada-google-grocery_and_pharmacy,Nevada-google-parks,Nevada-google-transit_stations,Nevada-google-workplaces,Nevada-google-residential,Nevada-jh_beta_7,Nevada-jh_gamma_7,Nevada-cdc_beta_7,Nevada-cdc_gamma_7,Nevada-jh_beta_14,Nevada-jh_gamma_14,Nevada-cdc_beta_14,Nevada-cdc_gamma_14,Nevada-jh_beta_30,Nevada-jh_gamma_30,Nevada-cdc_beta_30,Nevada-cdc_gamma_30,Nevada-census_pop,Nevada-jh_confirmed,Nevada-jh_death,Nevada-cdc_confirmed,Nevada-cdc_death,Nevada-jh_confirmed_ratio,Nevada-jh_death_ratio,Nevada-cdc_confirmed_ratio,Nevada-cdc_death_ratio
08-04-2021,161.28,184.88,-1.0,5.0,0.0,-16.0,-30.0,6.0,0.0250000002704119,2.1720515790847396e-05,0.0250000002761678,2.199459964285485e-05,0.0250000011384533,3.369926823346693e-05,0.0250000011519705,3.407447254794244e-05,0.0250000006558873,1.564905126899803e-05,0.0250000006459735,1.555150970941566e-05,3080156,361140,5953,361140,5953,0.1172473082532183,0.0019326943180799,0.1172473082532183,0.0019326943180799
08-05-2021,167.27,197.05,-1.0,4.0,-4.0,-18.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000009513211,2.944171175739182e-05,0.0250000009615709,2.9755030165145896e-05,0.0250000007739952,1.6800036834939916e-05,0.0250000007499852,1.6564468791880026e-05,3080156,362275,5979,362275,5979,0.1176157960830555,0.0019411354489837,0.1176157960830555,0.0019411354489837
08-06-2021,190.02,246.11,-4.0,1.0,-7.0,-20.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000010259561,3.0914319338133115e-05,0.0250000010335362,3.11674035737333e-05,0.025000000848315,1.7468219706161883e-05,0.0250000008599399,1.759944250389024e-05,3080156,363574,6005,363574,6005,0.1180375279693626,0.0019495765798875,0.1180375279693626,0.0019495765798875
08-07-2021,172.89,256.01,-8.0,2.0,-18.0,-13.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009903179,2.973278729562476e-05,0.0250000009957975,2.9927186299854653e-05,0.0250000009634007,1.8521483791516425e-05,0.0250000009737299,1.864313284903821e-05,3080156,363574,6005,364577,6016,0.1180375279693626,0.0019495765798875,0.1183631608269191,0.0019531478275775
08-08-2021,148.21,208.92,-2.0,4.0,-5.0,-14.0,-12.0,3.0,0.0250000003326024,2.2442542141865156e-05,0.0250000003450838,2.272333095018826e-05,0.0250000011506868,3.3316292328589955e-05,0.0250000011073884,3.222654996069018e-05,0.025000001072862,1.958277105596572e-05,0.0250000010937472,1.978097640029833e-05,3080156,363574,6005,365580,6027,0.1180375279693626,0.0019495765798875,0.1186887936844757,0.0019567190752676
08-09-2021,165.35,212.15,-2.0,6.0,-1.0,-12.0,-30.0,5.0,0.0250000003908462,2.572092833555935e-05,0.0250000004335222,2.688828550351704e-05,0.0250000012793388,3.641151943584603e-05,0.0250000012085932,3.440774265960916e-05,0.0250000010542296,1.9355406064250496e-05,0.0250000010965348,1.971194399141785e-05,3080156,366584,6040,366584,6040,0.1190147512009132,0.0019609396407194,0.1190147512009132,0.0019609396407194
08-10-2021,162.81,198.56,-2.0,7.0,-2.0,-15.0,-29.0,5.0,0.0250000004656811,2.89782710591024e-05,0.0250000005135041,3.086218619050789e-05,0.0250000012201494,3.488311103087949e-05,0.0250000012825407,3.6020638332162814e-05,0.0250000012005725,2.078067887229595e-05,0.0250000012042643,2.0758269542584867e-05,3080156,367709,6080,367709,6080,0.1193799924419412,0.001973925995956,0.1193799924419412,0.001973925995956
08-11-2021,166.58,190.39,-3.0,6.0,1.0,-16.0,-29.0,5.0,0.0250000005593878,3.2434997379902146e-05,0.0250000005916215,3.397463157646587e-05,0.0250000012584489,3.517403885616112e-05,0.0250000013102255,3.6199221534598775e-05,0.0250000013753887,2.2429256524014397e-05,0.0250000013401596,2.202483097226531e-05,3080156,368625,6096,368625,6096,0.1196773799768583,0.0019791205380506,0.1196773799768583,0.0019791205380506
08-12-2021,167.73,204.66,-5.0,4.0,-1.0,-16.0,-28.0,5.0,0.0250000005547776,3.183008865403374e-05,0.0250000005746043,3.302992560268324e-05,0.0250000012560349,3.467310209081166e-05,0.0250000012983555,3.558878740697716e-05,0.0250000014341218,2.2906384307798523e-05,0.0250000014660513,2.3204611780035373e-05,3080156,369846,6120,369846,6120,0.1200737884704541,0.0019869123511926,0.1200737884704541,0.0019869123511926
08-13-2021,191.09,257.82,-5.0,2.0,1.0,-19.0,-27.0,5.0,0.0250000005423349,3.091283622663936e-05,0.0250000005528738,3.1778766809855345e-05,0.0250000011974014,3.29081710234143e-05,0.0250000012313697,3.371693182956048e-05,0.0250000015998892,2.4488408660279736e-05,0.0250000016287547,2.47687534652501e-05,3080156,371126,6160,371126,6160,0.1204893518380237,0.0019998987064291,0.1204893518380237,0.0019998987064291
08-14-2021,179.8,285.02,-8.0,0.0,-16.0,-17.0,-15.0,3.0,0.0250000005684177,3.1419860314675746e-05,0.025000000572692,3.1957336296556824e-05,0.0250000013399346,3.555022414407466e-05,0.0250000013666409,3.625516095353979e-05,0.0250000017398722,2.5738094608546864e-05,0.0250000017658913,2.6001109920812297e-05,3080156,371126,6160,371967,6170,0.1204893518380237,0.0019998987064291,0.1207623899568723,0.0020031452952382
08-15-2021,146.44,204.91,-5.0,1.0,-3.0,-15.0,-13.0,3.0,0.0250000006939657,3.760618531186135e-05,0.0250000006489173,3.547941055699499e-05,0.0250000015706729,4.0698635240136815e-05,0.0250000015858437,4.105678724724399e-05,0.0250000017658285,2.588004563485879e-05,0.0250000017996801,2.620304128435756e-05,3080156,371126,6160,372808,6180,0.1204893518380237,0.0019998987064291,0.1210354280757208,0.0020063918840474
08-16-2021,158.65,194.07,-5.0,3.0,-4.0,-12.0,-29.0,5.0,0.0250000007705966,4.219000013926037e-05,0.0250000006951901,3.813857025983125e-05,0.0250000017557337,4.520511383067789e-05,0.0250000017782539,4.5527789061120615e-05,0.0250000018657616,2.687905802154069e-05,0.0250000019172616,2.733563007331944e-05,3080156,373649,6190,373649,6190,0.1213084661945693,0.0020096384728565,0.1213084661945693,0.0020096384728565
08-17-2021,158.8,181.07,-4.0,4.0,-8.0,-16.0,-29.0,6.0,0.0250000006623484,3.763572397838506e-05,0.0250000007066013,3.9384552359020496e-05,0.0250000018827217,4.82884980279548e-05,0.0250000019471823,4.965963209205363e-05,0.0250000020490703,2.870592084334904e-05,0.0250000020789271,2.897370022982248e-05,3080156,374651,6223,374651,6223,0.121633774393245,0.0020203522159267,0.121633774393245,0.0020203522159267
08-18-2021,158.78,180.67,-4.0,4.0,-2.0,-17.0,-27.0,5.0,0.0250000005533687,3.234885465754868e-05,0.0250000005831901,3.3777689805370775e-05,0.0250000019927037,5.073467784819934e-05,0.0250000020447386,5.19383181066877e-05,0.0250000022489202,3.0670036670583016e-05,0.0250000022565847,3.074293301740163e-05,3080156,376080,6248,376080,6248,0.1220977119340708,0.0020284686879495,0.1220977119340708,0.0020284686879495
08-19-2021,163.25,198.83,-5.0,1.0,-1.0,-18.0,-26.0,5.0,0.0250000006054189,3.425170358800111e-05,0.0250000006237591,3.536493818174278e-05,0.0250000019689651,5.007967025469226e-05,0.0250000020102754,5.112093400216748e-05,0.0250000024020983,3.219359093022035e-05,0.0250000024404234,3.2572823978204514e-05,3080156,377493,6259,377493,6259,0.1225564549328021,0.0020320399356396,0.1225564549328021,0.0020320399356396
08-20-2021,186.44,255.54,-7.0,-1.0,-3.0,-21.0,-26.0,5.0,0.025000000580003,3.3079117734406804e-05,0.0250000005897539,3.388270767797521e-05,0.0250000018983365,4.85538677188323e-05,0.0250000019304991,4.943664903542865e-05,0.0250000025871287,3.407219598655832e-05,0.0250000026215946,3.44268432068266e-05,3080156,378700,6280,378700,6280,0.122948318202065,0.0020388577721388,0.122948318202065,0.0020388577721388
08-21-2021,176.87,284.07,-8.0,-1.0,-19.0,-20.0,-15.0,3.0,0.025000000454361,2.73563219128915e-05,0.0250000004583154,2.785505709528338e-05,0.0250000018280864,4.7048694146818815e-05,0.0250000018526219,4.777694030780648e-05,0.0250000024932366,3.300824937948109e-05,0.0250000025241228,3.33389570726695e-05,3080156,378700,6280,379722,6288,0.122948318202065,0.0020388577721388,0.123280119578359,0.0020414550431861
08-22-2021,143.32,202.43,-5.0,0.0,-4.0,-17.0,-13.0,3.0,0.025000000538434,3.186327143412486e-05,0.0250000004938419,2.979030617497014e-05,0.0250000020050574,5.149315811620348e-05,0.025000001913916,4.948104483679476e-05,0.0250000025803489,3.393439135465172e-05,0.0250000026161617,3.43024455421389e-05,3080156,378700,6280,380744,6296,0.122948318202065,0.0020388577721388,0.1236119209546529,0.0020440523142334
08-23-2021,155.83,205.17,-6.0,1.0,-8.0,-16.0,-28.0,5.0,0.0250000005874873,3.511224894057422e-05,0.0250000005099365,3.107787680168978e-05,0.0250000021435656,5.526403043857917e-05,0.0250000019526163,5.0786148376786685e-05,0.0250000025284476,3.34593775879265e-05,0.0250000025769697,3.392279001540359e-05,3080156,381766,6306,381766,6306,0.1239437223309468,0.0020472989030425,0.1239437223309468,0.0020472989030425
08-24-2021,153.12,188.82,-5.0,2.0,-11.0,-21.0,-28.0,6.0,0.025000000481006,3.0470076256603e-05,0.0250000005169777,3.189585031012864e-05,0.0250000019038517,5.0164940824566585e-05,0.0250000019553472,5.128528608360078e-05,0.0250000026973797,3.526490984737434e-05,0.0250000026720546,3.498924648014386e-05,3080156,382773,6352,382773,6352,0.124270653824027,0.0020622332115646,0.124270653824027,0.0020622332115646
08-25-2021,152.97,175.43,-6.0,2.0,-8.0,-21.0,-26.0,6.0,0.0250000004289088,2.7062611205634708e-05,0.0250000004531437,2.822709390122001e-05,0.0250000016919947,4.50882350774298e-05,0.0250000017334166,4.606892944474515e-05,0.0250000028959585,3.729337611617771e-05,0.0250000027964208,3.627462157337403e-05,3080156,384135,6376,384135,6376,0.1247128392198317,0.0020700250247065,0.1247128392198317,0.0020700250247065
08-26-2021,159.73,185.56,-7.0,1.0,-10.0,-19.0,-25.0,5.0,0.0250000004341836,2.6391150424203128e-05,0.0250000004491055,2.7299640617650328e-05,0.0250000017481858,4.610820858680272e-05,0.0250000017809418,4.695351367739677e-05,0.0250000028699659,3.701231287578746e-05,0.0250000029053765,3.739092305093403e-05,3080156,385272,6398,385272,6398,0.1250819763674307,0.0020771675200866,0.1250819763674307,0.0020771675200866
08-27-2021,180.8,236.87,-8.0,-2.0,-8.0,-24.0,-24.0,5.0,0.0250000005280515,3.0086163325521167e-05,0.0250000005359887,3.074226875594191e-05,0.0250000017193632,4.519349151762265e-05,0.0250000017447433,4.5906275789883136e-05,0.0250000028918176,3.720226503394596e-05,0.025000002923422,3.7555380673190014e-05,3080156,386559,6433,386559,6433,0.1254998123471668,0.0020885305809186,0.1254998123471668,0.0020885305809186
08-28-2021,166.43,245.46,-11.0,-2.0,-16.0,-24.0,-15.0,4.0,0.0250000005825174,3.1966070216168504e-05,0.0250000005857358,3.2373177644656665e-05,0.025000001550194,4.088816327522263e-05,0.0250000015694673,4.147190573195788e-05,0.0250000028984889,3.719522089331556e-05,0.0250000029265663,3.7523444805200085e-05,3080156,386559,6433,387492,6448,0.1254998123471668,0.0020885305809186,0.1258027190830594,0.0020934004641323
08-29-2021,133.14,173.02,-8.0,-3.0,-9.0,-21.0,-14.0,3.0,0.0250000007083543,3.8318332531499645e-05,0.025000000692786,3.730627554963286e-05,0.0250000017647718,4.580476230621069e-05,0.0250000016993952,4.423951062193279e-05,0.0250000028230183,3.640516383819084e-05,0.0250000028629148,3.6820577457507575e-05,3080156,386559,6433,388425,6463,0.1254998123471668,0.0020885305809186,0.126105625818952,0.002098270347346
08-30-2021,152.52,165.77,-7.0,1.0,-7.0,-20.0,-25.0,5.0,0.0250000007843262,4.3023823054980166e-05,0.0250000007775417,4.165892678447243e-05,0.0250000019363524,5.005367350875429e-05,0.0250000018139615,4.682047032302248e-05,0.0250000028651059,3.693604576147597e-05,0.0250000029308471,3.754483322269314e-05,3080156,389358,6479,389358,6479,0.1264085325548446,0.0021034648894406,0.1264085325548446,0.0021034648894406
08-31-2021,151.43,155.87,-5.0,3.0,-12.0,-21.0,-25.0,5.0,0.0250000007661975,4.211962752302357e-05,0.0250000008348626,4.4850477105932574e-05,0.0250000018328744,4.758485632356783e-05,0.0250000019171471,4.924327536166589e-05,0.0250000030674979,3.904600979405149e-05,0.025000003096843,3.9322247117914674e-05,3080156,390600,6510,390600,6510,0.1268117588849396,0.0021135293147489,0.1268117588849396,0.0021135293147489
