date,Indiana-apple-driving,Indiana-apple-walking,Indiana-google-retail_and_recreation,Indiana-google-grocery_and_pharmacy,Indiana-google-parks,Indiana-google-transit_stations,Indiana-google-workplaces,Indiana-google-residential,Indiana-jh_beta_7,Indiana-jh_gamma_7,Indiana-cdc_beta_7,Indiana-cdc_gamma_7,Indiana-jh_beta_14,Indiana-jh_gamma_14,Indiana-cdc_beta_14,Indiana-cdc_gamma_14,Indiana-jh_beta_30,Indiana-jh_gamma_30,Indiana-cdc_beta_30,Indiana-cdc_gamma_30,Indiana-census_pop,Indiana-jh_confirmed,Indiana-jh_death,Indiana-cdc_confirmed,Indiana-cdc_death,Indiana-jh_confirmed_ratio,Indiana-jh_death_ratio,Indiana-cdc_confirmed_ratio,Indiana-cdc_death_ratio
06-07-2021,161.06,118.37,4.0,5.0,73.0,6.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,747083,13687,747083,13777,0.1109712859905478,0.0020330592335157,0.1109712859905478,0.002046427782578
06-08-2021,165.08,121.92,3.0,6.0,99.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,747447,13696,747447,13787,0.1110253543445333,0.0020343960884219,0.1110253543445333,0.0020479131769183
06-09-2021,168.72,124.95,5.0,6.0,104.0,6.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,747799,13708,747799,13793,0.1110776402253105,0.0020361785616302,0.1110776402253105,0.0020488044135224
06-10-2021,180.21,131.69,4.0,9.0,128.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,748259,13710,748259,13803,0.1111459683649625,0.0020364756404983,0.1111459683649625,0.0020502898078627
06-11-2021,212.07,158.6,-1.0,3.0,163.0,15.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,748654,13714,748654,13810,0.1112046414414029,0.0020370697982344,0.1112046414414029,0.0020513295839009
06-12-2021,200.11,158.44,-1.0,9.0,266.0,28.0,-10.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,749097,13745,749097,13817,0.1112704444106764,0.0020416745206892,0.1112704444106764,0.0020523693599391
06-13-2021,161.5,111.11,4.0,10.0,219.0,34.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,749097,13745,749477,13825,0.1112704444106764,0.0020416745206892,0.1113268893956064,0.0020535576754113
06-14-2021,171.0,126.08,6.0,8.0,121.0,13.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,749532,13746,749532,13828,0.1113350590644778,0.0020418230601232,0.1113350590644778,0.0020540032937134
06-15-2021,175.46,131.82,5.0,9.0,152.0,11.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,749835,13752,749835,13836,0.1113800665129877,0.0020427142967274,0.1113800665129877,0.0020551916091856
06-16-2021,178.27,132.26,7.0,8.0,150.0,10.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,750170,13763,750170,13838,0.1114298272233865,0.0020443482305017,0.1114298272233865,0.0020554886880536
06-17-2021,188.0,138.76,5.0,11.0,156.0,12.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,750432,13764,750432,13848,0.1114687445551013,0.0020444967699357,0.1114687445551013,0.0020569740823939
06-18-2021,211.03,154.55,-1.0,3.0,138.0,16.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,750702,13766,750837,13855,0.1115088502022884,0.0020447938488037,0.1115289030258819,0.0020580138584321
06-19-2021,192.47,153.32,0.0,12.0,233.0,28.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,751242,13795,751242,13859,0.1115890614966625,0.0020491014923905,0.1115890614966625,0.0020586080161682
06-20-2021,143.4,96.54,2.0,11.0,176.0,28.0,-13.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,751242,13795,751455,13867,0.1115890614966625,0.0020491014923905,0.1116207003961101,0.0020597963316404
06-21-2021,164.6,120.92,1.0,2.0,80.0,10.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,751526,13799,751526,13871,0.1116312466959259,0.0020496956501266,0.1116312466959259,0.0020603904893765
06-22-2021,172.98,134.4,4.0,7.0,145.0,12.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,751826,13811,751826,13876,0.1116758085261338,0.0020514781233349,0.1116758085261338,0.0020611331865466
06-23-2021,175.72,131.91,4.0,5.0,129.0,12.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,752108,13816,752108,13883,0.1117176966465291,0.002052220820505,0.1117176966465291,0.0020621729625848
06-24-2021,184.53,135.23,2.0,6.0,115.0,12.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,752395,13819,752395,13889,0.1117603274640946,0.0020526664388071,0.1117603274640946,0.002063064199189
06-25-2021,205.24,151.8,-3.0,-1.0,94.0,14.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,752699,13822,752699,13894,0.1118054834520386,0.0020531120571092,0.1118054834520386,0.0020638068963591
06-26-2021,195.05,159.99,-3.0,5.0,209.0,29.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,752699,13822,752886,13903,0.1118054834520386,0.0020531120571092,0.1118332603262015,0.0020651437512653
06-27-2021,153.03,102.89,1.0,6.0,149.0,33.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,752699,13822,753073,13905,0.1118054834520386,0.0020531120571092,0.1118610372003644,0.0020654408301334
06-28-2021,165.56,121.46,2.0,4.0,85.0,10.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,753260,13836,753260,13906,0.1118888140745272,0.0020551916091856,0.1118888140745272,0.0020655893695674
06-29-2021,168.15,123.71,-2.0,2.0,93.0,6.0,-30.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,753528,13844,753528,13910,0.1119286226428463,0.0020563799246578,0.1119286226428463,0.0020661835273035
06-30-2021,169.52,119.23,3.0,5.0,73.0,9.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,753927,13850,753927,13918,0.1119878898770227,0.0020572711612619,0.1119878898770227,0.0020673718427757
07-01-2021,184.65,132.41,7.0,14.0,125.0,16.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,754317,13855,754317,13927,0.1120458202562929,0.0020580138584321,0.1120458202562929,0.0020687086976819
07-02-2021,211.51,155.03,5.0,12.0,204.0,27.0,-33.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,754724,13863,754724,13933,0.1121062758059415,0.0020592021739043,0.1121062758059415,0.0020695999342861
07-03-2021,179.52,142.45,-2.0,18.0,353.0,33.0,-20.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,754724,13863,754968,13936,0.1121062758059415,0.0020592021739043,0.1121425194278439,0.0020700455525882
07-04-2021,143.11,122.24,-10.0,10.0,350.0,19.0,-25.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,754724,13863,755212,13939,0.1121062758059415,0.0020592021739043,0.1121787630497463,0.0020704911708903
07-05-2021,159.78,110.84,4.0,5.0,153.0,6.0,-69.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,754724,13863,755456,13944,0.1121062758059415,0.0020592021739043,0.1122150066716486,0.0020712338680604
07-06-2021,174.56,131.46,2.0,9.0,120.0,11.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,755700,13884,755700,13950,0.112251250293551,0.0020623215020188,0.112251250293551,0.0020721251046645
07-07-2021,176.56,133.59,3.0,7.0,105.0,10.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,756070,13892,756070,13957,0.1123062098841407,0.002063509817491,0.1123062098841407,0.0020731648807027
07-08-2021,185.26,132.99,1.0,7.0,85.0,9.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,756625,13909,756625,13959,0.1123886492700252,0.0020660349878695,0.1123886492700252,0.0020734619595708
07-09-2021,220.05,168.92,0.0,3.0,159.0,19.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,757062,13914,757062,13963,0.1124535610026946,0.0020667776850396,0.1124535610026946,0.0020740561173069
07-10-2021,193.88,156.7,-3.0,5.0,182.0,30.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,757062,13914,757342,13971,0.1124535610026946,0.0020667776850396,0.1124951520442219,0.0020752444327791
07-11-2021,151.97,105.39,-1.0,5.0,98.0,29.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,757062,13914,757622,13974,0.1124535610026946,0.0020667776850396,0.1125367430857492,0.0020756900510812
07-12-2021,167.62,125.83,2.0,4.0,68.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,757904,13923,757904,13980,0.1125786312061446,0.0020681145399458,0.1125786312061446,0.0020765812876853
07-13-2021,173.37,128.13,2.0,6.0,90.0,7.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,758479,13933,758479,13982,0.1126640413807096,0.0020695999342861,0.1126640413807096,0.0020768783665534
07-14-2021,182.55,135.6,7.0,8.0,139.0,9.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,759062,13938,759062,13983,0.1127506398707469,0.0020703426314562,0.1127506398707469,0.0020770269059874
07-15-2021,188.75,138.96,7.0,10.0,112.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,759618,13939,759618,13988,0.1128332277960654,0.0020704911708903,0.1128332277960654,0.0020777696031575
07-16-2021,209.58,153.71,0.0,1.0,79.0,15.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,760163,13940,760163,13991,0.1129141817876097,0.0020706397103243,0.1129141817876097,0.0020782152214596
07-17-2021,199.88,168.26,3.0,9.0,232.0,32.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,760163,13940,760599,13996,0.1129141817876097,0.0020706397103243,0.1129789449808451,0.0020789579186298
07-18-2021,160.68,110.58,5.0,9.0,201.0,39.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,760163,13940,761035,13997,0.1129141817876097,0.0020706397103243,0.1130437081740804,0.0020791064580638
07-19-2021,170.41,125.11,6.0,8.0,101.0,13.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,761472,13952,761472,13997,0.1131086199067499,0.0020724221835326,0.1131086199067499,0.0020791064580638
07-20-2021,174.06,129.02,5.0,8.0,126.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,762127,13958,762127,13999,0.113205913236037,0.0020733134201368,0.113205913236037,0.0020794035369318
07-21-2021,178.15,132.35,7.0,8.0,127.0,10.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,762837,13964,762837,14005,0.1133113762341955,0.0020742046567409,0.1133113762341955,0.002080294773536
07-22-2021,189.14,142.91,6.0,10.0,129.0,11.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,763688,13963,763688,14008,0.1134377832925518,0.0020740561173069,0.1134377832925518,0.0020807403918381
07-23-2021,218.75,170.78,1.0,3.0,145.0,19.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,764448,13965,764448,14014,0.1135506732624117,0.0020743531961749,0.1135506732624117,0.0020816316284422
07-24-2021,202.71,172.31,0.0,9.0,240.0,32.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,764448,13965,765082,14021,0.1135506732624117,0.0020743531961749,0.1136448472635842,0.0020826714044804
07-25-2021,158.6,109.15,3.0,8.0,169.0,36.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,764448,13965,765716,14026,0.1135506732624117,0.0020743531961749,0.1137390212647568,0.0020834141016505
07-26-2021,169.59,124.18,5.0,7.0,88.0,11.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,766351,13965,766351,14031,0.1138333438053634,0.0020743531961749,0.1138333438053634,0.0020841567988207
07-27-2021,172.48,126.49,4.0,8.0,107.0,10.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,767409,13980,767409,14040,0.113990498526563,0.0020765812876853,0.113990498526563,0.0020854936537269
07-28-2021,175.7,126.59,5.0,8.0,105.0,9.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,768624,13993,768624,14046,0.1141709739389048,0.0020785123003277,0.1141709739389048,0.0020863848903311
07-29-2021,179.73,128.75,3.0,8.0,90.0,9.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,769875,13999,769875,14055,0.1143567967708715,0.0020794035369318,0.1143567967708715,0.0020877217452373
07-30-2021,208.46,158.1,2.0,5.0,147.0,18.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,771299,14005,771299,14061,0.1145683169249247,0.002080294773536,0.1145683169249247,0.0020886129818414
07-31-2021,193.56,158.42,2.0,9.0,226.0,33.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,771299,14005,772231,14069,0.1145683169249247,0.002080294773536,0.1147067556774371,0.0020898012973137
08-01-2021,153.13,109.07,5.0,10.0,184.0,39.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,771299,14005,773163,14078,0.1145683169249247,0.002080294773536,0.1148451944299494,0.0020911381522199
08-02-2021,165.83,130.07,7.0,9.0,94.0,14.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,774097,14012,774097,14091,0.1149839302613298,0.0020813345495742,0.1149839302613298,0.0020930691648622
08-03-2021,168.93,133.83,8.0,14.0,119.0,12.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,775686,14025,775686,14099,0.1152199594219974,0.0020832655622165,0.1152199594219974,0.0020942574803344
08-04-2021,170.77,134.15,7.0,11.0,116.0,9.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,777417,14039,777417,14105,0.1154770811822966,0.0020853451142929,0.1154770811822966,0.0020951487169386
08-05-2021,175.19,133.04,5.0,12.0,122.0,10.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,779317,14045,779317,14113,0.1157593061069463,0.002086236350897,0.1157593061069463,0.0020963370324108
08-06-2021,207.89,164.5,1.0,4.0,147.0,17.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,781326,14054,781326,14126,0.1160577218299048,0.0020875732058033,0.1160577218299048,0.0020982680450531
08-07-2021,190.87,164.51,1.0,11.0,244.0,27.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,781326,14054,782974,14134,0.1160577218299048,0.0020875732058033,0.1163025148171798,0.0020994563605254
08-08-2021,151.5,111.82,3.0,11.0,173.0,34.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,781326,14054,784622,14152,0.1160577218299048,0.0020875732058033,0.1165473078044549,0.0021021300703378
08-09-2021,159.51,124.38,3.0,9.0,57.0,9.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,786272,14064,786272,14167,0.116792397870598,0.0020890586001435,0.116792397870598,0.0021043581618482
08-10-2021,166.69,129.98,3.0,10.0,74.0,8.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,788468,14091,788468,14184,0.1171185904677194,0.0020930691648622,0.1171185904677194,0.0021068833322267
08-11-2021,166.16,128.88,2.0,9.0,71.0,8.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,790926,14110,790926,14197,0.1174837003965557,0.0020958914141087,0.1174837003965557,0.002108814344869
08-12-2021,173.98,134.81,2.0,10.0,74.0,11.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,794077,14116,794077,14209,0.117951748153172,0.0020967826507129,0.117951748153172,0.0021105968180773
08-13-2021,207.57,171.5,2.0,6.0,119.0,17.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,796733,14128,796733,14221,0.1183462688899455,0.0020985651239212,0.1183462688899455,0.0021123792912856
08-14-2021,202.45,193.95,4.0,11.0,279.0,32.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,796733,14128,798956,14232,0.1183462688899455,0.0020985651239212,0.1186764720517856,0.0021140132250599
08-15-2021,159.47,157.63,6.0,11.0,173.0,42.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,796733,14128,801179,14254,0.1183462688899455,0.0020985651239212,0.1190066752136257,0.0021172810926085
08-16-2021,170.49,187.87,4.0,9.0,72.0,14.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,803403,14144,803403,14273,0.1193370269148998,0.0021009417548656,0.1193370269148998,0.002120103341855
08-17-2021,172.75,206.88,2.0,11.0,86.0,11.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6732219,806094,14173,806094,14292,0.1197367465318641,0.0021052493984524,0.1197367465318641,0.0021229255911015
08-18-2021,179.72,215.28,4.0,9.0,82.0,9.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000227316,1.442641963205434e-05,0.025,1e-05,0.025,1e-05,6732219,809545,14198,809545,14308,0.1202493561186883,0.002108962884303,0.1202493561186883,0.0021253022220459
08-19-2021,187.69,229.9,2.0,10.0,88.0,9.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002788716,1.553534490142489e-05,0.025,1e-05,0.025,1e-05,6732219,813046,14214,813046,14334,0.1207693926772138,0.0021113395152474,0.1207693926772138,0.0021291642473306
08-20-2021,214.28,271.14,-1.0,4.0,117.0,15.0,-23.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003300765,1.6587250542458703e-05,0.025,1e-05,0.025,1e-05,6732219,817149,14228,817149,14355,0.1213788499750231,0.0021134190673238,0.1213788499750231,0.0021322835754451
08-21-2021,201.52,269.16,1.0,10.0,237.0,24.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003590143,1.7133759392484723e-05,0.025,1e-05,0.025,1e-05,6732219,817149,14228,819949,14390,0.1213788499750231,0.0021134190673238,0.1217947603902962,0.002137482455636
08-22-2021,152.21,230.01,2.0,10.0,145.0,28.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004304738,1.855946132291048e-05,0.025,1e-05,0.025,1e-05,6732219,817149,14228,822749,14415,0.1213788499750231,0.0021134190673238,0.1222106708055694,0.0021411959414867
08-23-2021,167.19,381.89,0.0,8.0,59.0,8.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.02500000024924,1.5185129293966724e-05,0.0250000004552518,1.892963733823261e-05,0.025,1e-05,0.0250000001216613,1.087948492245092e-05,6732219,825549,14263,825549,14441,0.1226265812208426,0.0021186179475147,0.1226265812208426,0.0021450579667714
08-24-2021,166.49,327.4,-1.0,8.0,65.0,6.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002696235,1.5596076393543927e-05,0.0250000004992128,1.9752405363084936e-05,0.025,1e-05,0.025000000180273,1.1401350904393933e-05,6732219,829010,14320,829010,14460,0.1231406762020071,0.0021270846952542,0.1231406762020071,0.0021478802160179
08-25-2021,164.38,263.6,0.0,6.0,62.0,5.0,-23.0,5.0,0.025,1e-05,0.025000000257494,2.0245506535676285e-05,0.0250000002500847,1.4793327702384856e-05,0.0250000005283492,2.031220711435618e-05,0.025,1e-05,0.0250000002481745,1.203189847599688e-05,6732219,833968,14340,833968,14488,0.1238771347159086,0.0021300554839347,0.1238771347159086,0.0021520393201706
08-26-2021,172.97,256.76,-1.0,7.0,71.0,6.0,-23.0,4.0,0.025,1e-05,0.0250000002849235,2.151353260233116e-05,0.0250000002695806,1.4953265361029715e-05,0.0250000005823549,2.144544638056673e-05,0.025,1e-05,0.0250000003203027,1.2703968909420823e-05,6732219,838869,14352,838869,14516,0.1246051264820707,0.0021318379571431,0.1246051264820707,0.0021561984243233
08-27-2021,203.07,264.03,-3.0,-5.0,95.0,10.0,-22.0,4.0,0.025,1e-05,0.0250000002857465,2.1543621762578937e-05,0.0250000003436959,1.6498308857311773e-05,0.0250000006441994,2.277475933600633e-05,0.025,1e-05,0.0250000003773331,1.321604452053168e-05,6732219,843700,14373,843700,14550,0.125322720487851,0.0021349572852576,0.125322720487851,0.0021612487650802
08-28-2021,192.75,221.87,-1.0,2.0,207.0,18.0,-9.0,-1.0,0.025,1e-05,0.0250000003098562,2.251705307999076e-05,0.0250000003886141,1.7419476816983826e-05,0.0250000007156083,2.4294121942409354e-05,0.025,1e-05,0.0250000004537762,1.3925898682551617e-05,6732219,843700,14373,847477,14576,0.125322720487851,0.0021349572852576,0.1258837539301677,0.0021651107903649
08-29-2021,137.56,124.25,-1.0,1.0,124.0,19.0,-11.0,1.0,0.025,1e-05,0.0250000002900335,2.1550083006617715e-05,0.0250000004752334,1.9471441352046497e-05,0.0250000007918961,2.596404789400734e-05,0.025,1e-05,0.0250000005183857,1.45167048198302e-05,6732219,843700,14373,851254,14615,0.125322720487851,0.0021349572852576,0.1264447873724844,0.0021709038282919
08-30-2021,151.69,190.94,-3.0,-2.0,38.0,4.0,-22.0,5.0,0.0250000002648292,2.165281884879745e-05,0.0250000003118434,2.2342388181120196e-05,0.0250000005438927,2.1244361609430332e-05,0.0250000008258357,2.660661789145568e-05,0.0250000001398716,1.1039981247639434e-05,0.025000000603682,1.531528751469058e-05,6732219,855031,14419,855031,14643,0.1270058208148012,0.0021417900992228,0.1270058208148012,0.0021750629324447
08-31-2021,159.75,203.71,0.0,0.0,73.0,5.0,-22.0,4.0,0.025,1e-05,0.0250000003274793,2.2979078638755445e-05,0.0250000005542635,2.1481587687833083e-05,0.0250000008737324,2.761216153223427e-05,0.0250000002218246,1.18462609776639e-05,0.0250000006828046,1.6053439867434032e-05,6732219,858566,14491,858566,14668,0.1275309077140835,0.0021524849384727,0.1275309077140835,0.0021787764182953
