date,Wisconsin-apple-driving,Wisconsin-apple-walking,Wisconsin-google-retail_and_recreation,Wisconsin-google-grocery_and_pharmacy,Wisconsin-google-parks,Wisconsin-google-transit_stations,Wisconsin-google-workplaces,Wisconsin-google-residential,Wisconsin-jh_beta_7,Wisconsin-jh_gamma_7,Wisconsin-cdc_beta_7,Wisconsin-cdc_gamma_7,Wisconsin-jh_beta_14,Wisconsin-jh_gamma_14,Wisconsin-cdc_beta_14,Wisconsin-cdc_gamma_14,Wisconsin-jh_beta_30,Wisconsin-jh_gamma_30,Wisconsin-cdc_beta_30,Wisconsin-cdc_gamma_30,Wisconsin-census_pop,Wisconsin-jh_confirmed,Wisconsin-jh_death,Wisconsin-cdc_confirmed,Wisconsin-cdc_death,Wisconsin-jh_confirmed_ratio,Wisconsin-jh_death_ratio,Wisconsin-cdc_confirmed_ratio,Wisconsin-cdc_death_ratio
03-06-2021,153.28,250.25,-9.0,3.0,49.0,-15.0,-3.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007836444,2.588818636999306e-05,0.0250000007836444,2.588818636999306e-05,0.0250000017797771,2.7067050881847425e-05,0.0250000017797771,2.7067050881847425e-05,5822434,621275,7103,621277,7102,0.1067036569242347,0.0012199365420028,0.1067040004231907,0.0012197647925249
03-07-2021,116.43,156.14,-6.0,-1.0,51.0,-15.0,-6.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007513896,2.5353619985136315e-05,0.0250000007500702,2.533297689793034e-05,0.0250000015783224,2.5036761209097683e-05,0.0250000015777117,2.5032356562575845e-05,5822434,621654,7106,621654,7106,0.1067687499763844,0.0012204517904367,0.1067687499763844,0.0012204517904367
03-08-2021,113.69,157.14,-15.0,-4.0,48.0,-20.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025000000828373,2.735879843160576e-05,0.0250000008272503,2.733985884226759e-05,0.0250000014829329,2.41238464369201e-05,0.0250000014823703,2.4119647223317283e-05,5822434,621842,7106,621842,7106,0.1068010388782423,0.0012204517904367,0.1068010388782423,0.0012204517904367
03-09-2021,120.5,165.45,-14.0,-2.0,61.0,-19.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000887521,2.902395623845772e-05,0.025000000886577,2.9006682862721765e-05,0.0250000013445145,2.278499993752548e-05,0.0250000013439972,2.278099930155657e-05,5822434,622444,7134,622444,7134,0.1069044320639787,0.0012252607758198,0.1069044320639787,0.0012252607758198
03-10-2021,117.63,151.4,-15.0,-5.0,10.0,-19.0,-24.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007127872,2.5184510626524816e-05,0.025000000712005,2.5168875703689867e-05,0.0250000014158999,2.3588420156510686e-05,0.0250000014154251,2.358461118457324e-05,5822434,623150,7150,623150,7150,0.1070256871954237,0.0012280087674673,0.1070256871954237,0.0012280087674673
03-11-2021,124.82,163.7,-15.0,-4.0,17.0,-19.0,-23.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006273922,2.326876876381617e-05,0.0250000006267549,2.3254735476242684e-05,0.0250000014939736,2.4453170292943583e-05,0.0250000014935389,2.444954782201333e-05,5822434,623801,7160,623801,7160,0.1071374961055805,0.001229726262247,0.1071374961055805,0.001229726262247
03-12-2021,124.82,163.7,-14.0,-5.0,17.0,-17.0,-22.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000003290823,1.6559181843397743e-05,0.0250000003285737,1.654671714135678e-05,0.0250000012862789,2.2354680640925335e-05,0.0250000012858824,2.235124230635184e-05,5822434,624508,7164,624508,7164,0.1072589229865035,0.0012304132601588,0.1072589229865035,0.0012304132601588
03-13-2021,156.05,264.83,-6.0,5.0,85.0,-10.0,-3.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003663587,1.7473198000885175e-05,0.0250000003659624,1.7462256153213058e-05,0.0250000011130916,2.0629940101045657e-05,0.0250000011127312,2.0626682397561088e-05,5822434,625045,7178,625045,7178,0.1073511524561721,0.0012328177528504,0.1073511524561721,0.0012328177528504
03-14-2021,117.54,150.33,-3.0,-1.0,39.0,-11.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003418193,1.696668989866523e-05,0.0250000003415202,1.695723649193449e-05,0.0250000010789353,2.0347720812177223e-05,0.0250000010786091,2.034464153534482e-05,5822434,625359,7176,625359,7176,0.1074050817922538,0.0012324742538945,0.1074050817922538,0.0012324742538945
03-15-2021,110.69,134.3,-20.0,-8.0,-15.0,-23.0,-25.0,10.0,0.025,1e-05,0.025,1e-05,0.025000000397583,1.8383542007060988e-05,0.0250000003973662,1.837553539572218e-05,0.0250000010772893,2.042726324005328e-05,0.025000001076995,2.0424356533591837e-05,5822434,625690,7177,625690,7177,0.1074619308694611,0.0012326460033724,0.1074619308694611,0.0012326460033724
03-16-2021,118.35,144.36,-17.0,-4.0,-2.0,-18.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000004422776,1.959250556563409e-05,0.0250000004421291,1.958591106759084e-05,0.0250000010753312,2.0517296452379213e-05,0.0250000010750666,2.051455725090475e-05,5822434,626364,7182,626364,7182,0.1075776900176112,0.0012335047507623,0.1075776900176112,0.0012335047507623
03-17-2021,126.73,160.44,-4.0,0.0,2.0,-16.0,-25.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000002487665,1.5412167622857395e-05,0.0250000002486728,1.5406957052757812e-05,0.0250000011227163,2.1122357364422348e-05,0.0250000011224794,2.111978055859589e-05,5822434,627060,7201,627060,7201,0.1076972276542765,0.0012367679908436,0.1076972276542765,0.0012367679908436
03-18-2021,130.83,163.25,-9.0,-1.0,15.0,-16.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011579111,2.1573387090295125e-05,0.0250000011577001,2.1570968581646635e-05,5822434,627743,7208,627743,7208,0.1078145325477283,0.0012379702371894,0.1078145325477283,0.0012379702371894
03-19-2021,158.48,217.4,-9.0,-3.0,37.0,-11.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009863981,1.9872626738545585e-05,0.0250000009862113,1.9870364486534566e-05,5822434,628428,7222,628428,7222,0.107932180940136,0.001240374729881,0.107932180940136,0.001240374729881
03-20-2021,164.35,260.86,-3.0,6.0,88.0,-5.0,-3.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009848301,1.992452198823074e-05,0.0250000009846657,1.9922412241567444e-05,5822434,628969,7240,628969,7240,0.1080250974077164,0.0012434662204844,0.1080250974077164,0.0012434662204844
03-21-2021,126.15,173.31,3.0,4.0,118.0,-4.0,-6.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009409021,1.9512991671040653e-05,0.0250000009407585,1.9511031250060065e-05,5822434,629407,7240,629407,7240,0.1081003236790661,0.0012434662204844,0.1081003236790661,0.0012434662204844
03-22-2021,123.31,162.86,-9.0,-1.0,47.0,-16.0,-24.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007864433,1.7963448749409733e-05,0.0250000007863189,1.7961634399855544e-05,5822434,629787,7240,629787,7240,0.1081655884806938,0.0012434662204844,0.1081655884806938,0.0012434662204844
03-23-2021,123.48,151.41,-12.0,-4.0,15.0,-18.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007243689,1.7386847775465547e-05,0.0250000007242621,1.7385175717657422e-05,5822434,629787,7240,629787,7240,0.1081655884806938,0.0012434662204844,0.1081655884806938,0.0012434662204844
03-24-2021,128.26,159.7,-9.0,-2.0,5.0,-17.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007670548,1.7909161195651242e-05,0.0250000007669639,1.7907627180564478e-05,5822434,631301,7263,631301,7263,0.1084256171903365,0.0012474164584776,0.1084256171903365,0.0012474164584776
03-25-2021,133.82,161.88,-11.0,-2.0,17.0,-16.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008180818,1.8480372050814977e-05,0.0250000008180053,1.8478973029256216e-05,5822434,632123,7267,632123,7267,0.1085667952612258,0.0012481034563895,0.1085667952612258,0.0012481034563895
03-26-2021,160.15,213.16,-11.0,-5.0,22.0,-14.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006413011,1.6678275115960292e-05,0.0250000006412377,1.667700863000683e-05,5822434,632945,7271,632945,7271,0.108707973332115,0.0012487904543014,0.108707973332115,0.0012487904543014
03-27-2021,153.21,223.5,-9.0,-1.0,3.0,-15.0,-4.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000536088,1.562252508455252e-05,0.0250000005360364,1.5621388230194115e-05,5822434,633663,7274,633663,7274,0.1088312894572957,0.0012493057027353,0.1088312894572957,0.0012493057027353
03-28-2021,121.27,157.45,-3.0,0.0,38.0,-10.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002447865,1.2628133293461772e-05,0.0250000002447453,1.2627123264580991e-05,5822434,634133,7274,634133,7274,0.1089120117119404,0.0012493057027353,0.1089120117119404,0.0012493057027353
03-29-2021,129.01,172.11,-7.0,0.0,67.0,-15.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002524576,1.2761165828293365e-05,0.0250000002524255,1.2760279182371328e-05,5822434,634453,7277,634453,7277,0.1089669715448899,0.0012498209511692,0.1089669715448899,0.0012498209511692
03-30-2021,132.05,173.93,-9.0,0.0,64.0,-13.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002004111,1.2273714682718072e-05,0.0250000002003869,1.2272948149601384e-05,5822434,635314,7292,635314,7292,0.1091148478454199,0.0012523971933387,0.1091148478454199,0.0012523971933387
03-31-2021,136.05,169.51,-5.0,4.0,18.0,-13.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002394047,1.271431845030317e-05,0.0250000002393872,1.2713669625350966e-05,5822434,636041,7315,636041,7315,0.1092397097159023,0.0012563474313319,0.1092397097159023,0.0012563474313319
04-01-2021,146.16,190.66,-2.0,8.0,35.0,-12.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002877703,1.3217879708314807e-05,0.0250000002877583,1.3217345325971776e-05,5822434,636908,7326,636908,7326,0.1093886165133001,0.0012582366755896,0.1093886165133001,0.0012582366755896
04-02-2021,166.33,222.93,-4.0,7.0,51.0,-12.0,-38.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001323119,1.1585731681088334e-05,0.0250000001323044,1.1585309194931845e-05,5822434,637801,7336,637801,7336,0.109541988797125,0.0012599541703692,0.109541988797125,0.0012599541703692
04-03-2021,151.86,224.27,-6.0,20.0,129.0,-6.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000741441,1.0965184708219723e-05,0.0250000000741399,1.09648718025473e-05,5822434,638590,7341,638590,7341,0.1096774991352413,0.0012608129177591,0.1096774991352413,0.0012608129177591
04-04-2021,105.29,138.82,-34.0,-8.0,129.0,-6.0,-21.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,639227,7340,639227,7340,0.1097869035527066,0.0012606411682811,0.1097869035527066,0.0012606411682811
04-05-2021,135.65,182.33,-3.0,2.0,101.0,-13.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,639553,7341,639553,7341,0.109842893882524,0.0012608129177591,0.109842893882524,0.0012608129177591
04-06-2021,135.55,190.82,-5.0,2.0,114.0,-10.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,640704,7349,640704,7349,0.1100405775316645,0.0012621869135828,0.1100405775316645,0.0012621869135828
04-07-2021,135.99,182.12,-3.0,2.0,80.0,-11.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,641642,7356,641642,7356,0.110201678541998,0.0012633891599286,0.110201678541998,0.0012633891599286
04-08-2021,135.95,177.56,-9.0,-1.0,23.0,-15.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000704967,1.0984808913320093e-05,0.0250000000704967,1.0984808913320093e-05,5822434,642757,7370,642757,7370,0.1103931792099317,0.0012657936526201,0.1103931792099317,0.0012657936526201
04-09-2021,164.47,228.62,-10.0,-5.0,21.0,-12.0,-22.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,643951,7375,643951,7375,0.1105982480866249,0.00126665240001,0.1105982480866249,0.00126665240001
04-10-2021,163.61,246.29,-7.0,1.0,31.0,-13.0,-4.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,644901,7379,644901,7379,0.110761410090694,0.0012673393979219,0.110761410090694,0.0012673393979219
04-11-2021,126.28,165.22,1.0,1.0,72.0,-10.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,645514,7380,645514,7380,0.110866692520688,0.0012675111473998,0.110866692520688,0.0012675111473998
04-12-2021,128.74,167.58,-9.0,1.0,51.0,-15.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,645964,7383,645964,7383,0.1109439797857734,0.0012680263958337,0.1109439797857734,0.0012680263958337
04-13-2021,131.87,166.17,-11.0,0.0,38.0,-15.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,647091,7394,647091,7394,0.1111375414474427,0.0012699156400914,0.1111375414474427,0.0012699156400914
04-14-2021,135.32,169.18,-8.0,2.0,33.0,-13.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,648094,7402,648094,7402,0.1113098061738441,0.0012712896359151,0.1113098061738441,0.0012712896359151
04-15-2021,140.55,176.77,-9.0,1.0,50.0,-12.0,-22.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,649178,7406,649178,7406,0.1114959826079608,0.001271976633827,0.1114959826079608,0.001271976633827
04-16-2021,171.67,242.12,-9.0,-2.0,78.0,-9.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,650081,7412,650081,7412,0.1116510723865654,0.0012730071306948,0.1116510723865654,0.0012730071306948
04-17-2021,175.37,283.16,-3.0,7.0,128.0,-4.0,-4.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,650949,7422,650949,7422,0.1118001509334412,0.0012747246254745,0.1118001509334412,0.0012747246254745
04-18-2021,131.24,171.14,3.0,4.0,141.0,-4.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,651545,7420,651545,7420,0.1119025136223098,0.0012743811265185,0.1119025136223098,0.0012743811265185
04-19-2021,126.87,156.14,-12.0,0.0,22.0,-16.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,651948,7421,651948,7421,0.1119717286619307,0.0012745528759965,0.1119717286619307,0.0012745528759965
04-20-2021,132.25,166.74,-11.0,2.0,44.0,-14.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,652879,7427,652879,7427,0.1121316274259184,0.0012755833728643,0.1121316274259184,0.0012755833728643
04-21-2021,132.98,161.17,-10.0,2.0,34.0,-15.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,653670,7430,653670,7430,0.1122674812629907,0.0012760986212982,0.1122674812629907,0.0012760986212982
04-22-2021,144.5,191.05,-8.0,4.0,100.0,-9.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,654510,7438,654510,7438,0.1124117508244833,0.0012774726171219,0.1124117508244833,0.0012774726171219
04-23-2021,173.48,248.25,-9.0,-1.0,77.0,-8.0,-21.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,655410,7452,655410,7452,0.112566325354654,0.0012798771098135,0.112566325354654,0.0012798771098135
04-24-2021,176.19,297.09,-5.0,5.0,107.0,-8.0,-5.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,656061,7474,656061,7474,0.1126781342648109,0.0012836555983288,0.1126781342648109,0.0012836555983288
04-25-2021,133.84,167.15,3.0,7.0,111.0,-5.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,656526,7473,656526,7473,0.1127579977720657,0.0012834838488508,0.1127579977720657,0.0012834838488508
04-26-2021,132.75,167.55,-9.0,3.0,68.0,-13.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,656932,7473,656932,7473,0.1128277280601205,0.0012834838488508,0.1128277280601205,0.0012834838488508
04-27-2021,140.62,177.09,-8.0,4.0,104.0,-10.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,657872,7494,657872,7494,0.1129891725694099,0.0012870905878881,0.1129891725694099,0.0012870905878881
04-28-2021,140.6,179.09,-5.0,5.0,91.0,-10.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,658696,7534,658696,7534,0.1131306941392551,0.0012939605670068,0.1131306941392551,0.0012939605670068
04-29-2021,149.44,192.45,-6.0,5.0,102.0,-8.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,659600,7542,659600,7542,0.1132859556673377,0.0012953345628305,0.1132859556673377,0.0012953345628305
04-30-2021,183.44,253.38,-5.0,5.0,112.0,-4.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,660450,7550,660450,7550,0.1134319427236101,0.0012967085586543,0.1134319427236101,0.0012967085586543
05-01-2021,191.84,315.65,-2.0,13.0,216.0,5.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,661209,7569,661209,7569,0.1135623005773873,0.0012999717987357,0.1135623005773873,0.0012999717987357
05-02-2021,145.03,192.48,8.0,12.0,202.0,5.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,661685,7567,661685,7567,0.1136440533288999,0.0012996282997797,0.1136440533288999,0.0012996282997797
05-03-2021,132.19,165.57,-8.0,5.0,37.0,-15.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,662069,7567,662069,7567,0.1137100051284394,0.0012996282997797,0.1137100051284394,0.0012996282997797
05-04-2021,143.17,181.62,-6.0,9.0,92.0,-10.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002479071,1.4850791832133337e-05,0.0250000002479071,1.4850791832133337e-05,0.025,1e-05,0.025,1e-05,5822434,662893,7582,662893,7582,0.1138515266982846,0.0013022045419492,0.1138515266982846,0.0013022045419492
05-05-2021,148.81,196.28,0.0,10.0,120.0,-7.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002726092,1.551476542879432e-05,0.0250000002726092,1.551476542879432e-05,0.025,1e-05,0.025,1e-05,5822434,663668,7596,663668,7596,0.1139846325437093,0.0013046090346408,0.1139846325437093,0.0013046090346408
05-06-2021,154.27,200.37,-4.0,8.0,98.0,-10.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003194902,1.665169909574756e-05,0.0250000003194902,1.665169909574756e-05,0.025,1e-05,0.025,1e-05,5822434,664461,7614,664461,7614,0.1141208298797375,0.0013077005252442,0.1141208298797375,0.0013077005252442
05-07-2021,188.28,258.25,-6.0,6.0,91.0,-9.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003439383,1.7214748265766946e-05,0.0250000003439383,1.7214748265766946e-05,0.025,1e-05,0.025,1e-05,5822434,665210,7625,665210,7625,0.1142494702387352,0.0013095897695018,0.1142494702387352,0.0013095897695018
05-08-2021,192.74,292.34,1.0,22.0,163.0,1.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025000000330308,1.6918706959828328e-05,0.025000000330308,1.6918706959828328e-05,0.025,1e-05,0.025,1e-05,5822434,665842,7652,665842,7652,0.1143580159088106,0.001314227005407,0.1143580159088106,0.001314227005407
05-09-2021,135.66,167.95,12.0,20.0,153.0,1.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000002867686,1.58113278838744e-05,0.0250000002867686,1.58113278838744e-05,0.025,1e-05,0.025,1e-05,5822434,666180,7652,666180,7652,0.1144160672323636,0.001314227005407,0.1144160672323636,0.001314227005407
05-10-2021,140.95,172.44,-7.0,5.0,85.0,-11.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003656998,1.7625608695805573e-05,0.0250000003656998,1.7625608695805573e-05,0.025,1e-05,0.025,1e-05,5822434,666401,7652,666401,7652,0.1144540238669944,0.001314227005407,0.1144540238669944,0.001314227005407
05-11-2021,147.85,189.22,-5.0,8.0,122.0,-8.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000004236782,1.9057298760488168e-05,0.0250000004236782,1.9057298760488168e-05,0.025,1e-05,0.025,1e-05,5822434,666974,7666,666974,7666,0.1145524363178698,0.0013166314980985,0.1145524363178698,0.0013166314980985
05-12-2021,154.04,200.74,-1.0,11.0,149.0,-5.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003581893,1.7617744052350068e-05,0.0250000003581893,1.7617744052350068e-05,0.025,1e-05,0.025,1e-05,5822434,667637,7687,667637,7687,0.1146663062217622,0.0013202382371358,0.1146663062217622,0.0013202382371358
05-13-2021,163.61,214.2,-2.0,10.0,157.0,-4.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001232398,1.1054386337578873e-05,0.0250000001232398,1.1054386337578873e-05,5822434,668208,7706,668208,7706,0.1147643751736816,0.0013235014772172,0.1147643751736816,0.0013235014772172
05-14-2021,196.64,265.56,-4.0,7.0,142.0,0.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001308929,1.1102236351002326e-05,0.0250000001308929,1.1102236351002326e-05,5822434,668805,7707,668805,7707,0.1148669096120282,0.0013236732266952,0.1148669096120282,0.0013236732266952
05-15-2021,196.38,283.69,-2.0,12.0,149.0,0.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000002451448,1.4893395599385382e-05,0.0250000002451448,1.4893395599385382e-05,0.0250000001486308,1.1281783973791603e-05,0.0250000001486308,1.1281783973791603e-05,5822434,669427,7712,669427,7712,0.1149737377873239,0.001324531974085,0.1149737377873239,0.001324531974085
05-16-2021,154.21,198.12,11.0,13.0,223.0,9.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001840458,1.166345203800901e-05,0.0250000001840458,1.166345203800901e-05,5822434,669668,7712,669668,7712,0.1150151294115141,0.001324531974085,0.1150151294115141,0.001324531974085
05-17-2021,150.6,193.7,0.0,11.0,156.0,-5.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002503217,1.5260970539909076e-05,0.0250000002503217,1.5260970539909076e-05,0.025000000202831,1.1891605696532262e-05,0.025000000202831,1.1891605696532262e-05,5822434,669804,7712,669804,7712,0.1150384873405177,0.001324531974085,0.1150384873405177,0.001324531974085
05-18-2021,151.23,186.76,-4.0,9.0,114.0,-7.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002868748,1.631680528542072e-05,0.0250000002868748,1.631680528542072e-05,0.0250000001945234,1.185288640636602e-05,0.0250000001945234,1.185288640636602e-05,5822434,670362,7726,670362,7726,0.1151343235492235,0.0013269364667766,0.1151343235492235,0.0013269364667766
05-19-2021,155.01,191.76,0.0,11.0,116.0,-6.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002406376,1.5392901080419157e-05,0.0250000002406376,1.5392901080419157e-05,0.0250000002534586,1.2513781579969824e-05,0.0250000002534586,1.2513781579969824e-05,5822434,670876,7732,670876,7732,0.1152226027808988,0.0013279669636444,0.1152226027808988,0.0013279669636444
05-20-2021,165.79,213.32,-1.0,9.0,144.0,-6.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000197946,1.4532422490885007e-05,0.025000000197946,1.4532422490885007e-05,0.0250000002945225,1.299127546594712e-05,0.0250000002945225,1.299127546594712e-05,5822434,671445,7734,671445,7734,0.1153203282338623,0.0013283104626003,0.1153203282338623,0.0013283104626003
05-21-2021,199.58,260.82,-5.0,5.0,109.0,-7.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003035782,1.3143330497326967e-05,0.0250000003035782,1.3143330497326967e-05,5822434,671909,7745,671909,7745,0.1154000199916392,0.0013301997068579,0.1154000199916392,0.0013301997068579
05-22-2021,210.43,337.14,-1.0,15.0,249.0,4.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000330055,1.3470927551767517e-05,0.025000000330055,1.3470927551767517e-05,5822434,672266,7748,672266,7748,0.1154613345552736,0.0013307149552918,0.1154613345552736,0.0013307149552918
05-23-2021,149.04,178.91,5.0,9.0,115.0,-4.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003264649,1.3487319065797203e-05,0.0250000003264649,1.3487319065797203e-05,5822434,672422,7748,672422,7748,0.1154881274738365,0.0013307149552918,0.1154881274738365,0.0013307149552918
05-24-2021,155.32,202.77,-1.0,10.0,136.0,-10.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002862511,1.312632514178119e-05,0.0250000002862511,1.312632514178119e-05,5822434,672591,7749,672591,7749,0.115517153135613,0.0013308867047698,0.115517153135613,0.0013308867047698
