date,Michigan-apple-driving,Michigan-apple-walking,Michigan-google-retail_and_recreation,Michigan-google-grocery_and_pharmacy,Michigan-google-parks,Michigan-google-transit_stations,Michigan-google-workplaces,Michigan-google-residential,Michigan-jh_beta_7,Michigan-jh_gamma_7,Michigan-cdc_beta_7,Michigan-cdc_gamma_7,Michigan-jh_beta_14,Michigan-jh_gamma_14,Michigan-cdc_beta_14,Michigan-cdc_gamma_14,Michigan-jh_beta_30,Michigan-jh_gamma_30,Michigan-cdc_beta_30,Michigan-cdc_gamma_30,Michigan-census_pop,Michigan-jh_confirmed,Michigan-jh_death,Michigan-cdc_confirmed,Michigan-cdc_death,Michigan-jh_confirmed_ratio,Michigan-jh_death_ratio,Michigan-cdc_confirmed_ratio,Michigan-cdc_death_ratio
01-13-2021,100.74,107.58,-27.0,-10.0,6.0,-37.0,-32.0,12.0,0.0250000005362787,3.0244339049294866e-05,0.0250000004502955,2.6807917378795395e-05,0.0250000696852037,0.0001573817833665,0.0250000325538869,0.0001233235504738,0.0250000187962036,0.0001698201715346,0.0250000153218631,0.0001433530660576,9986857,573278,14336,623278,14847,0.0574032450850152,0.0014354866601173,0.0624098252333041,0.0014866539092329
01-14-2021,103.99,111.42,-29.0,-13.0,4.0,-35.0,-32.0,12.0,0.0250000005476653,3.1078858108492896e-05,0.0250000004556971,2.714979647769805e-05,0.0250000715964966,0.0001628214260389,0.0250000307150867,0.0001205599926122,0.0250000184437808,0.0001671686631904,0.0250000148770741,0.0001395681566088,9986857,576573,14511,625496,14911,0.0577331787167874,0.0014530096906364,0.0626319171286822,0.0014930623318227
01-15-2021,117.74,130.33,-36.0,-19.0,-21.0,-38.0,-33.0,15.0,0.0250000004484843,2.667800591720955e-05,0.025000000436329,2.6456130790032185e-05,0.0250000856046063,0.0001803757756408,0.0250000297368174,0.0001195927411297,0.0250000173742552,0.0001573601280747,0.0250000144902461,0.0001363131838739,9986857,579574,14550,627792,14977,0.0580336736572877,0.001456914823152,0.0628618192890916,0.0014996710176184
01-16-2021,113.7,129.8,-32.0,-13.0,16.0,-35.0,-11.0,7.0,0.0250000004937326,2.856027240033868e-05,0.0250000004083951,2.537113976893865e-05,0.0250000987854876,0.0001963364771028,0.025000027444344,0.0001151697681407,0.0250000171983439,0.0001560632136342,0.0250000140700839,0.0001327146666662,9986857,581785,14669,629339,15043,0.0582550646314451,0.0014688304839049,0.0630167228788797,0.0015062797034141
01-17-2021,86.2,96.07,-32.0,-15.0,16.0,-38.0,-15.0,6.0,0.0250000003582475,2.2695740908149945e-05,0.0250000004053056,2.529969647902692e-05,0.0250000662735308,0.0001610718989327,0.0250000263603676,0.0001137898473535,0.0250000161133537,0.0001460981066756,0.0250000135500526,0.0001281236262376,9986857,581785,14669,630809,15110,0.0582550646314451,0.0014688304839049,0.0631639163352394,0.0015129885208129
01-18-2021,99.6,108.71,-29.0,-16.0,-5.0,-42.0,-42.0,15.0,0.0250000004217048,2.5646230503770515e-05,0.0250000003812243,2.430815010387826e-05,0.0250000755256764,0.000174772536178,0.0250000250156698,0.000111552674533,0.0250000160989937,0.0001464684665331,0.0250000131201165,0.0001243787158622,9986857,585128,14686,633020,15155,0.0585898045801597,0.0014705327211554,0.0633853073093967,0.0015174944429463
01-19-2021,97.07,107.66,-32.0,-14.0,-13.0,-38.0,-32.0,12.0,0.0250000004219899,2.61446024956865e-05,0.0250000003656014,2.375168348482677e-05,0.0250000694108072,0.0001708263605868,0.0250000236353952,0.000109936597944,0.0250000149753641,0.0001364757783955,0.0250000128184379,0.0001218482653153,9986857,586673,14702,635084,15224,0.0587445079067418,0.0014721348268028,0.0635919789379181,0.001524403523551
01-20-2021,96.09,106.27,-33.0,-18.0,-12.0,-39.0,-33.0,13.0,0.025000000348669,2.3579089777647104e-05,0.0250000003508971,2.315457711893112e-05,0.0250000493692854,0.000144447525774,0.02500002236423,0.0001081057747025,0.0250000155282758,0.0001422347585622,0.0250000124485414,0.0001186255732164,9986857,589869,14770,637140,15278,0.0590645285098204,0.0014789437758045,0.0637978495136157,0.0015298106301111
01-21-2021,103.72,112.85,-29.0,-12.0,0.0,-34.0,-31.0,12.0,0.0250000003512975,2.3859795943117767e-05,0.0250000003484158,2.3098122128513054e-05,0.0250000468006566,0.0001434006917086,0.0250000213933714,0.0001069151444655,0.025000015289963,0.0001407777523122,0.0250000119788419,0.0001145080076584,9986857,592382,14933,638955,15343,0.0593161592280734,0.0014952652270879,0.0639795883729986,0.0015363191843039
01-22-2021,117.77,129.1,-36.0,-19.0,-18.0,-37.0,-31.0,14.0,0.025,1e-05,0.0250000003458267,2.299081826965937e-05,0.025000033857005,0.0001208527902491,0.0250000196329482,0.00010289260247,0.0250000143510535,0.0001323456267578,0.0250000117427889,0.0001125806347882,9986857,594920,14951,640814,15403,0.0595702932364006,0.0014970675959413,0.064165733022912,0.0015423270804818
01-23-2021,115.99,133.51,-30.0,-11.0,29.0,-34.0,-9.0,7.0,0.025000000286199,2.043229193427821e-05,0.0250000003407285,2.2770793517594932e-05,0.0250000346240734,0.0001239333097134,0.0250000177280665,9.789325672482612e-05,0.0250000142298642,0.0001318026734618,0.0250000113870086,0.0001094969929491,9986857,596746,15181,642230,15455,0.0597531335434161,0.0015200978646234,0.0643075193727115,0.001547533923836
01-24-2021,79.89,85.66,-38.0,-18.0,7.0,-39.0,-14.0,6.0,0.025,1e-05,0.0250000003319307,2.2430122958952807e-05,0.0250000027115397,6.0346478428471856e-05,0.0250000029950062,6.729350111202845e-05,0.0250000148956927,0.0001381451743345,0.0250000111160545,0.000107194142177,9986857,596746,15181,643425,15499,0.0597531335434161,0.0015200978646234,0.0644271766382556,0.0015519397143665
01-25-2021,95.78,100.1,-31.0,-13.0,-8.0,-39.0,-31.0,12.0,0.0250000003822245,2.3508397496108077e-05,0.0250000003163126,2.1861563327958157e-05,0.0250000297945852,0.0001122635280356,0.0250000028504404,6.442695547355849e-05,0.0250000154914917,0.0001440208690962,0.0250000108373455,0.0001048118297243,9986857,600093,15219,645470,15547,0.0600882740185425,0.0015239028655361,0.0646319457663206,0.0015567460313089
01-26-2021,90.53,100.83,-42.0,-26.0,-15.0,-43.0,-36.0,15.0,0.0250000004378158,2.6131985205897076e-05,0.0250000003232282,2.224838458556772e-05,0.0250000303676286,0.0001150144370391,0.0250000027685012,6.289451365889813e-05,0.0250000137567852,0.0001282570033351,0.0250000105287344,0.0001021871094382,9986857,602168,15305,647078,15595,0.0602960470946965,0.0015325141833912,0.0647929573838896,0.0015615523482513
01-27-2021,99.76,105.71,-29.0,-12.0,-4.0,-37.0,-32.0,12.0,0.0250000004978153,2.888608074071357e-05,0.0250000003014356,2.140729917681895e-05,0.0250000277413866,0.0001096085895482,0.0250000026678384,6.096408077800064e-05,0.0250000143142184,0.0001338005404133,0.0250000102243749,9.959087277389452e-05,9986857,604233,15314,648770,15640,0.0605028188548208,0.0015334153678179,0.0649623800561077,0.0015660582703847
01-28-2021,102.33,107.86,-31.0,-15.0,-11.0,-36.0,-31.0,12.0,0.0250000004789891,2.8567252732599835e-05,0.0250000002944471,2.1177561068817387e-05,0.0250000284408418,0.0001127300923139,0.0250000026225042,6.021764755363815e-05,0.0250000142359236,0.0001336082172755,0.0250000098645929,9.651636472833936e-05,9986857,606488,15402,650190,15678,0.0607286156195087,0.0015422269488789,0.0651045669323191,0.0015698632712974
01-29-2021,120.72,132.16,-33.0,-17.0,-2.0,-36.0,-30.0,13.0,0.0250000003710989,2.41690592404156e-05,0.0250000002707687,2.025588537358722e-05,0.0250000026952187,5.996893647052484e-05,0.0250000025540647,5.901975548135067e-05,0.025000013089082,0.0001231932735454,0.0250000096095226,9.44353485637621e-05,9986857,608627,15410,651502,15730,0.0609427971182525,0.0015430280017026,0.0652359395954102,0.0015750701146516
01-30-2021,114.93,127.17,-30.0,-9.0,29.0,-35.0,-8.0,7.0,0.0250000003965481,2.5494051389311992e-05,0.025,1e-05,0.0250000027717975,6.198796758616278e-05,0.0250000024780998,5.759088764115873e-05,0.0250000130330793,0.0001232885222237,0.0250000093126546,9.192150105101312e-05,9986857,610138,15525,652662,15769,0.0610940959703338,0.0015545431360437,0.0653520922548505,0.0015789752471673
01-31-2021,78.83,84.44,-38.0,-20.0,18.0,-40.0,-14.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000025476253,5.731882908430712e-05,0.0250000023894029,5.590708236812394e-05,0.0250000135212267,0.0001282011429245,0.0250000091000575,9.020200004360172e-05,9986857,610138,15525,653662,15824,0.0610940959703338,0.0015545431360437,0.0654522238578163,0.0015844824853304
02-01-2021,95.71,100.44,-26.0,-15.0,-8.0,-39.0,-30.0,11.0,0.0250000002697143,2.0057823330297356e-05,0.025,1e-05,0.0250000027747784,6.259200662284477e-05,0.0250000023023776,5.41631722194251e-05,0.0250000139559388,0.00013272033138,0.0250000087601406,8.720745191118715e-05,9986857,612710,15536,655301,15864,0.0613516344531617,0.0015556445836763,0.0656163395550772,0.0015884877494491
02-02-2021,99.81,106.49,-24.0,-14.0,-3.0,-37.0,-31.0,11.0,0.025000000263856,2.007152708253546e-05,0.025,1e-05,0.0250000029009627,6.595085508849706e-05,0.0250000023124313,5.449728702299407e-05,0.0250000120386882,0.0001152969519322,0.0250000085420055,8.539799915179487e-05,9986857,614143,15609,656630,15901,0.0614951230402117,0.0015629541906928,0.0657494144554187,0.0015921926187588
02-03-2021,105.97,113.18,-18.0,-6.0,7.0,-34.0,-30.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000228257926,0.0001080273450843,0.025000002199657,5.223959993360337e-05,0.0250000124345944,0.000119423890659,0.0250000082872316,8.323034649309897e-05,9986857,615860,15644,657920,15947,0.0616670490025039,0.0015664587967966,0.0658785842232446,0.0015967986724952
02-04-2021,107.16,112.65,-24.0,-6.0,-8.0,-34.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000208421157,0.0001045068493601,0.0250000021581256,5.144548207804624e-05,0.0250000120717663,0.0001165289983161,0.0250000080663783,8.14107606680724e-05,9986857,617745,15725,659196,15995,0.0618557970740944,0.0015745694566368,0.0660063521486289,0.0016016049894376
02-05-2021,110.47,124.84,-41.0,-29.0,-26.0,-39.0,-38.0,18.0,0.025,1e-05,0.025,1e-05,0.0250000024709249,5.775022207822652e-05,0.0250000020667108,4.95353012875192e-05,0.0250000108854957,0.0001055617018634,0.0250000078435944,7.952961774103612e-05,9986857,619499,15750,660407,16042,0.0620314279056964,0.001577072746711,0.0661276115198205,0.001606311174777
02-06-2021,111.33,131.16,-29.0,-12.0,-3.0,-36.0,-9.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000026032304,6.066525880642991e-05,0.0250000020006305,4.813001807982696e-05,0.0250000107290455,0.0001045097063624,0.0250000076653271,7.804139923291057e-05,9986857,620685,15854,661457,16086,0.0621501839868138,0.0015874864334194,0.0662327497029345,0.0016107169653075
02-07-2021,82.9,93.21,-32.0,-12.0,-7.0,-38.0,-13.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000018408957,4.424857843318608e-05,0.0250000019702551,4.74829810603849e-05,0.0250000096284142,9.425591308500588e-05,0.0250000073720693,7.541958242558289e-05,9986857,620685,15854,662403,16109,0.0621501839868138,0.0015874864334194,0.0663274741993402,0.0016130199921757
02-08-2021,96.16,99.52,-30.0,-19.0,-21.0,-39.0,-32.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000020480378,4.868200291923814e-05,0.025000001956327,4.73199047520198e-05,0.025000009625298,9.457375597773052e-05,0.0250000070309325,7.235267588471696e-05,9986857,622813,15863,664152,16138,0.062363264037925,0.0015883876178461,0.0665026043729273,0.0016159238086617
02-09-2021,101.46,109.2,-26.0,-15.0,-15.0,-36.0,-31.0,12.0,0.025000000281253,2.0782088231072342e-05,0.025,1e-05,0.0250000020602298,4.920931841271748e-05,0.0250000019128174,4.658438275078489e-05,0.025000008329056,8.253796254114398e-05,0.0250000068355558,7.068535691745297e-05,9986857,623731,15925,665985,16166,0.0624551848494476,0.00159459577723,0.0666861456011636,0.0016187274935447
02-10-2021,103.46,108.87,-24.0,-12.0,-17.0,-36.0,-30.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000018724152,4.533768883217626e-05,0.0250000018569916,4.562671145109417e-05,0.0250000086494928,8.58378934927615e-05,0.0250000065186472,6.78437174818836e-05,9986857,624970,15939,667512,16199,0.0625792479055222,0.0015959976196715,0.0668390465588923,0.0016220318364426
02-11-2021,109.91,114.76,-22.0,-10.0,-12.0,-33.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000020031865,4.836635231207628e-05,0.0250000018110874,4.4868992988286e-05,0.0250000085359803,8.517595210413e-05,0.0250000062755828,6.572747385251795e-05,9986857,626477,16019,668842,16240,0.0627301462311916,0.0016040081479087,0.0669722215908368,0.0016261372321642
02-12-2021,130.53,143.58,-27.0,-15.0,-14.0,-32.0,-31.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000018151886,4.435995410344261e-05,0.0250000018025368,4.4835168638986354e-05,0.0250000081195619,8.142931780749978e-05,0.0250000060277994,6.35316024793519e-05,9986857,628012,16027,670111,16274,0.0628838482417441,0.0016048092007325,0.0670992885950004,0.001629541706665
02-13-2021,122.45,147.29,-25.0,-7.0,10.0,-31.0,-9.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000019547794,4.750408200199034e-05,0.0250000017234704,4.327859284452415e-05,0.0250000080862083,8.142782589540391e-05,0.0250000058618398,6.211625576164205e-05,9986857,628956,16119,671056,16303,0.0629783724749438,0.0016140213082053,0.067193912959803,0.001632445523151
02-14-2021,100.14,116.72,-15.0,-4.0,20.0,-31.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000016554372,4.10030424330527e-05,0.0250000016998202,4.291000301624829e-05,0.0250000072040393,7.315590815523328e-05,0.0250000056776836,6.052428265415587e-05,9986857,628956,16119,671883,16335,0.0629783724749438,0.0016140213082053,0.0672767217954557,0.0016356497344459
02-15-2021,91.04,92.99,-28.0,-12.0,-21.0,-40.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000018323086,4.490106006839216e-05,0.0250000015957699,4.080546061481827e-05,0.0250000071824493,7.321384591022468e-05,0.0250000054775174,5.8769728927071487e-05,9986857,630408,16130,673310,16359,0.0631237635624501,0.0016151227558379,0.0674196095928879,0.0016380528929171
02-16-2021,78.77,91.2,-41.0,-31.0,-24.0,-45.0,-47.0,19.0,0.025,1e-05,0.025,1e-05,0.0250000019382189,4.744983022966414e-05,0.0250000015553729,4.008724670734562e-05,0.0250000066350561,6.824636777719212e-05,0.0250000052780306,5.701360369673858e-05,9986857,631532,16149,674468,16383,0.0632363114841836,0.0016170252562943,0.0675355619891223,0.0016404560513883
02-17-2021,102.65,106.91,-24.0,-11.0,-16.0,-34.0,-31.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000017432514,4.36531260635738e-05,0.0250000015208688,3.95071244618086e-05,0.0250000068717425,7.078295758464252e-05,0.025000005066354,5.514106322090283e-05,9986857,632772,16160,675908,16418,0.0633604746718612,0.0016181267039269,0.067679751497393,0.0016439606574921
02-18-2021,106.42,109.57,-23.0,-11.0,-16.0,-33.0,-30.0,12.0,0.025,1e-05,0.025,1e-05,0.025000001702379,4.3173374791399055e-05,0.0250000014466644,3.8007219374598176e-05,0.0250000069297799,7.170604334387754e-05,0.025000004976906,5.444560357473065e-05,9986857,633973,16251,677090,16446,0.0634807327270231,0.0016272386797968,0.0677981070520985,0.0016467643423751
02-19-2021,124.42,135.98,-27.0,-17.0,-13.0,-31.0,-30.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000015080966,3.897651412167873e-05,0.0250000013595677,3.621705138443986e-05,0.0250000070559331,7.309842550501825e-05,0.0250000047445115,5.2354905084269766e-05,9986857,635446,16274,678136,16473,0.0636282265781917,0.001629541706665,0.0679028447088007,0.0016494678956552
02-20-2021,123.88,144.02,-22.0,-11.0,36.0,-26.0,-7.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000015575721,4.001755256949367e-05,0.0250000012737996,3.445043999074548e-05,0.0250000068146221,7.099500184715231e-05,0.0250000045966063,5.107738759775984e-05,9986857,636269,16342,679032,16493,0.0637106348874325,0.0016363506556667,0.0679925626250581,0.0016514705277145
02-21-2021,91.09,95.9,-21.0,-11.0,28.0,-30.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000012723039,3.3741220750401954e-05,0.0250000011928065,3.283107977356497e-05,0.0250000060049792,6.331350992177686e-05,0.0250000043796034,4.91318000422404e-05,9986857,636269,16342,679941,16507,0.0637106348874325,0.0016363506556667,0.068083582252154,0.001652872370156
02-22-2021,100.42,103.15,-26.0,-16.0,-14.0,-34.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000014281497,3.710293343713595e-05,0.0250000012004467,3.317633313336318e-05,0.0250000060864159,6.426625224311962e-05,0.025000004181294,4.7382778365542594e-05,9986857,637928,16343,681360,16534,0.0638767532167527,0.0016364507872697,0.0682256689967624,0.0016555759234361
02-23-2021,105.72,112.3,-20.0,-10.0,1.0,-31.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000015148681,3.91966513246461e-05,0.0250000011806486,3.289844890185728e-05,0.025000004825076,5.231735698589559e-05,0.0250000040319362,4.609034027699058e-05,9986857,639712,16380,682707,16550,0.0640553879964437,0.0016401556565794,0.0683605462659573,0.0016571780290836
02-24-2021,108.97,115.8,-17.0,-9.0,-1.0,-30.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000013615087,3.609660869952689e-05,0.0250000011561155,3.255030167816913e-05,0.0250000050289533,5.442563994266378e-05,0.0250000039226665,4.519217900897784e-05,9986857,641270,16389,684010,16566,0.0642113930338644,0.0016410568410061,0.0684910177446217,0.001658780134731
02-25-2021,112.58,121.88,-18.0,-9.0,1.0,-28.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000014116163,3.7402452239634046e-05,0.025000001098593,3.150685788549426e-05,0.0250000049418597,5.381990708203735e-05,0.0250000037761206,4.3947126435237664e-05,9986857,642868,16436,685190,16587,0.0643714033354037,0.0016457630263455,0.0686091730361213,0.0016608828983933
02-26-2021,133.46,149.79,-21.0,-14.0,2.0,-26.0,-28.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000011743518,3.242601187288323e-05,0.025000000999752,2.9543532129012662e-05,0.0250000045813648,5.050509523243198e-05,0.0250000036300269,4.26927897868028e-05,9986857,644125,16438,686502,16603,0.0644972687603317,0.0016459632895514,0.0687405456992124,0.0016624850040408
02-27-2021,135.06,164.93,-15.0,-7.0,51.0,-22.0,-7.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000012466858,3.41653414777295e-05,0.0250000009293454,2.8186373900839785e-05,0.0250000046790257,5.165081621681106e-05,0.0250000034947435,4.154444784608812e-05,9986857,645550,16508,687523,16624,0.0646399562945579,0.001652972501759,0.0688427800658405,0.001664587767703
02-28-2021,97.21,102.87,-16.0,-8.0,28.0,-26.0,-10.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009686228,2.814657651503454e-05,0.0250000008836391,2.731712047889699e-05,0.0250000043135702,4.823325650957597e-05,0.0250000033993257,4.076920391021453e-05,9986857,645550,16508,688580,16644,0.0646399562945579,0.001652972501759,0.0689486191701753,0.0016665903997624
03-01-2021,107.7,121.27,-18.0,-10.0,-7.0,-30.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000010898725,3.0824432855380135e-05,0.0250000008224583,2.608858000620822e-05,0.0250000044208729,4.942617068584673e-05,0.025000003222445,3.919019090306308e-05,9986857,647415,16519,690394,16664,0.0648267017340891,0.0016540739493916,0.0691302578979552,0.0016685930318217
03-02-2021,109.97,118.03,-17.0,-9.0,-1.0,-29.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000011462755,3.221539462645042e-05,0.0250000008010317,2.5684651829602304e-05,0.0250000038672783,4.424810030991858e-05,0.0250000031185839,3.830905101111723e-05,9986857,649057,16544,691971,16683,0.0649911178261589,0.0016565772394658,0.0692881654358323,0.001670495532278
03-03-2021,116.09,128.82,-9.0,-3.0,32.0,-24.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000011656394,3.277619076724765e-05,0.0250000007785175,2.523875596721187e-05,0.0250000040286307,4.594345290589496e-05,0.0250000029226341,3.6521075380207134e-05,9986857,650762,16550,693656,16694,0.0651618422092155,0.0016571780290836,0.0694568871868296,0.0016715969799106
03-04-2021,116.49,124.01,-15.0,-8.0,-2.0,-27.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000012057075,3.3837246964746737e-05,0.0250000006925777,2.3472061086404444e-05,0.0250000040850819,4.6685525158658846e-05,0.0250000028009452,3.546673462493689e-05,9986857,652589,16589,695257,16711,0.065344782647834,0.0016610831615992,0.0696171978831778,0.0016732992171611
03-05-2021,135.76,152.09,-19.0,-13.0,4.0,-25.0,-28.0,11.0,0.025,1e-05,0.025,1e-05,0.025000000886593,2.708268805656454e-05,0.0250000006400997,2.240552425969434e-05,0.0250000037834056,4.390461559637857e-05,0.0250000026957978,3.456211205877696e-05,9986857,654380,16601,696947,16727,0.0655241183487457,0.0016622847408348,0.06978642029219,0.0016749013228085
03-06-2021,134.24,164.69,-13.0,-6.0,41.0,-21.0,-6.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000008767653,2.6942610563877493e-05,0.025000000590615,2.1399946525843984e-05,0.0250000037013735,4.32585850036849e-05,0.0250000025375211,3.3132567375820704e-05,9986857,656072,16658,698385,16745,0.0656935410209638,0.0016679922422039,0.0699304095372548,0.0016767036916619
03-07-2021,99.44,109.58,-11.0,-5.0,60.0,-22.0,-9.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000688072,2.275943997413631e-05,0.0250000005765985,2.1138403826484405e-05,0.0250000033610571,4.003779421160301e-05,0.0250000023671713,3.157409503367938e-05,9986857,656072,16658,699761,16755,0.0656935410209638,0.0016679922422039,0.0700681906229357,0.0016777050076916
03-08-2021,110.5,124.35,-15.0,-9.0,57.0,-26.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007947201,2.505350835145078e-05,0.0250000005850955,2.139948444915186e-05,0.0250000033429837,3.997135897072991e-05,0.0250000021974617,3.0025086340652453e-05,9986857,658355,16662,701989,16773,0.0659221414705347,0.0016683927686157,0.0702912838343434,0.0016795073765449
03-09-2021,112.98,124.92,-14.0,-7.0,58.0,-26.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008797443,2.701082225532512e-05,0.0250000005301487,2.027689538336493e-05,0.0250000028421948,3.525465817895835e-05,0.0250000020452774,2.8634182749326916e-05,9986857,659890,16692,704211,16784,0.0660758434810872,0.0016713967167047,0.0705137762561334,0.0016806088241776
03-10-2021,115.49,129.74,-12.0,-6.0,43.0,-24.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008039888,2.546054796530193e-05,0.0250000005248727,2.024159704180226e-05,0.0250000029781529,3.666090718566908e-05,0.0250000020067633,2.8352321021652995e-05,9986857,662572,16700,706762,16803,0.0663443964402414,0.0016721977695284,0.0707692119752991,0.0016825113246339
03-11-2021,117.83,131.38,-13.0,-7.0,31.0,-25.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008482127,2.6527020810981063e-05,0.0250000005231234,2.0243118002378257e-05,0.0250000030349731,3.734151203719053e-05,0.0250000019314481,2.7703483622079845e-05,9986857,665141,16722,709077,16816,0.0666016345282605,0.0016744006647937,0.0710010166361649,0.0016838130354725
03-12-2021,117.83,131.38,-18.0,-12.0,22.0,-22.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.025000000714308,2.3754848523512697e-05,0.025,1e-05,0.0250000027836702,3.5012151222814364e-05,0.0250000018587633,2.707747242062943e-05,9986857,668085,16729,711422,16835,0.0668964219673917,0.0016751015860144,0.0712358252451196,0.0016857155359288
03-13-2021,140.07,175.92,-9.0,-2.0,72.0,-14.0,-6.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007827866,2.5343516668148936e-05,0.025,1e-05,0.0250000028073579,3.536190650298381e-05,0.0250000017610815,2.6190728901577468e-05,9986857,670088,16769,713453,16847,0.0670969855681321,0.0016791068501331,0.0714391925307431,0.0016869171151644
03-14-2021,103.73,116.81,-6.0,-4.0,73.0,-17.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005482129,2.030841379595115e-05,0.025,1e-05,0.0250000024493101,3.196573603834097e-05,0.0250000016173744,2.485218511544465e-05,9986857,670088,16769,715465,16865,0.0670969855681321,0.0016791068501331,0.0716406573159103,0.0016887194840178
03-15-2021,111.02,114.31,-14.0,-8.0,0.0,-27.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006281273,2.2103192782136783e-05,0.025,1e-05,0.0250000025054781,3.261189716848154e-05,0.0250000015138,2.389271349117784e-05,9986857,673916,16779,718912,16887,0.0674802893442852,0.0016801081661627,0.0719858109513333,0.001690922379283
03-16-2021,115.64,121.7,-13.0,-5.0,16.0,-24.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006487343,2.2673691580428583e-05,0.025,1e-05,0.025000002062261,2.8421089495168964e-05,0.0250000014424557,2.322843659637536e-05,9986857,676494,16805,722205,16907,0.0677384286167309,0.0016827115878398,0.0723155443198996,0.0016929250113424
03-17-2021,126.65,152.23,1.0,2.0,44.0,-18.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006115354,2.192560263488627e-05,0.025,1e-05,0.0250000021726561,2.956409774874024e-05,0.0250000013569498,2.2413542770818132e-05,9986857,680279,16809,725720,16925,0.0681174267339564,0.0016831121142517,0.0726675069043243,0.0016947273801957
03-18-2021,121.74,124.89,-9.0,-6.0,-1.0,-24.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006526657,2.2913226124601803e-05,0.025,1e-05,0.0250000022002005,2.9935639624749315e-05,0.0250000013137627,2.2008354021997197e-05,9986857,683398,16843,729191,16943,0.0684297372036067,0.0016865165887525,0.0730150636982185,0.0016965297490491
03-19-2021,145.03,166.81,-13.0,-9.0,31.0,-19.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005528491,2.074594821924541e-05,0.025,1e-05,0.0250000021920513,2.9916696602434935e-05,0.0250000012722145,2.16117530636176e-05,9986857,687815,16857,732898,16961,0.0688720184939065,0.0016879184311941,0.0733862515504127,0.0016983321179025
03-20-2021,146.23,186.33,-6.0,-1.0,103.0,-11.0,-6.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005796072,2.1289836256921843e-05,0.025,1e-05,0.0250000022269686,3.031469228790738e-05,0.0250000011701275,2.061994395263892e-05,9986857,691070,16906,736091,16977,0.0691979468615601,0.0016928248797394,0.0737059717586824,0.00169993422355
03-21-2021,111.92,135.23,1.0,2.0,168.0,-11.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018118205,2.6280183002976128e-05,0.0250000011068565,2.000537867861504e-05,9986857,691070,16906,739460,17003,0.0691979468615601,0.0016928248797394,0.0740433151290741,0.0017025376452271
03-22-2021,119.39,136.42,-7.0,-4.0,87.0,-20.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017817801,2.601663437084013e-05,0.0250000010547852,1.948250160013273e-05,9986857,696838,16912,745213,17021,0.0697755059474667,0.0016934256693572,0.0746193722409362,0.0017043400140805
