date,Idaho-apple-driving,Idaho-apple-walking,Idaho-google-retail_and_recreation,Idaho-google-grocery_and_pharmacy,Idaho-google-parks,Idaho-google-transit_stations,Idaho-google-workplaces,Idaho-google-residential,Idaho-jh_beta_7,Idaho-jh_gamma_7,Idaho-cdc_beta_7,Idaho-cdc_gamma_7,Idaho-jh_beta_14,Idaho-jh_gamma_14,Idaho-cdc_beta_14,Idaho-cdc_gamma_14,Idaho-jh_beta_30,Idaho-jh_gamma_30,Idaho-cdc_beta_30,Idaho-cdc_gamma_30,Idaho-census_pop,Idaho-jh_confirmed,Idaho-jh_death,Idaho-cdc_confirmed,Idaho-cdc_death,Idaho-jh_confirmed_ratio,Idaho-jh_death_ratio,Idaho-cdc_confirmed_ratio,Idaho-cdc_death_ratio
05-18-2021,191.26,208.45,8.0,20.0,144.0,22.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,190472,2073,190472,2073,0.1065837000892524,0.0011600025740529,0.1065837000892524,0.0011600025740529
05-19-2021,189.19,197.59,8.0,16.0,102.0,19.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,190712,2074,190712,2074,0.1067179985059301,0.0011605621507891,0.1067179985059301,0.0011605621507891
05-20-2021,201.52,215.52,10.0,16.0,102.0,23.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,190900,2080,190900,2080,0.1068231989323275,0.001163919611206,0.1068231989323275,0.001163919611206
05-21-2021,235.64,253.77,4.0,11.0,72.0,15.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191068,2080,191068,2080,0.1069172078240019,0.001163919611206,0.1069172078240019,0.001163919611206
05-22-2021,224.06,253.76,3.0,14.0,96.0,30.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191068,2080,191147,2082,0.1069172078240019,0.001163919611206,0.1069614143861583,0.0011650387646783
05-23-2021,156.45,156.36,16.0,15.0,119.0,41.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191068,2080,191271,2082,0.1069172078240019,0.001163919611206,0.1070308019014417,0.0011650387646783
05-24-2021,192.07,204.67,10.0,15.0,110.0,20.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191397,2086,191397,2086,0.1071013085701975,0.001167277071623,0.1071013085701975,0.001167277071623
05-25-2021,192.74,204.87,10.0,18.0,100.0,22.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191546,2087,191546,2087,0.1071846855038848,0.0011678366483591,0.1071846855038848,0.0011678366483591
05-26-2021,203.94,225.38,14.0,21.0,140.0,26.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191738,2088,191738,2088,0.1072921242372269,0.0011683962250953,0.1072921242372269,0.0011683962250953
05-27-2021,220.27,237.14,16.0,23.0,169.0,32.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,191877,2090,191877,2090,0.1073699054035527,0.0011695153785676,0.1073699054035527,0.0011695153785676
05-28-2021,252.79,279.37,9.0,23.0,157.0,33.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192012,2090,192012,2090,0.1074454482629339,0.0011695153785676,0.1074454482629339,0.0011695153785676
05-29-2021,230.53,288.14,2.0,23.0,199.0,42.0,-16.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192012,2090,192034,2090,0.1074454482629339,0.0011695153785676,0.1074577589511293,0.0011695153785676
05-30-2021,183.3,212.56,23.0,30.0,347.0,48.0,-11.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192012,2090,192056,2090,0.1074454482629339,0.0011695153785676,0.1074700696393248,0.0011695153785676
05-31-2021,190.24,193.58,11.0,24.0,341.0,33.0,-70.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192012,2090,192078,2090,0.1074454482629339,0.0011695153785676,0.1074823803275202,0.0011695153785676
06-01-2021,212.9,228.59,14.0,29.0,186.0,30.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192305,2090,192305,2090,0.1076094042466278,0.0011695153785676,0.1076094042466278,0.0011695153785676
06-02-2021,213.84,241.8,14.0,25.0,177.0,25.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192478,2097,192478,2097,0.1077062110219829,0.0011734324157207,0.1077062110219829,0.0011734324157207
06-03-2021,224.82,242.15,16.0,26.0,178.0,29.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192630,2101,192630,2101,0.1077912666858788,0.0011756707226653,0.1077912666858788,0.0011756707226653
06-04-2021,256.35,296.99,8.0,21.0,179.0,26.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192795,2101,192795,2101,0.1078835968473446,0.0011756707226653,0.1078835968473446,0.0011756707226653
06-05-2021,237.49,282.52,5.0,21.0,185.0,35.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192795,2101,192854,2105,0.1078835968473446,0.0011756707226653,0.1079166118747779,0.00117790902961
06-06-2021,181.46,192.25,22.0,24.0,242.0,60.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,192795,2101,192941,2105,0.1078835968473446,0.0011756707226653,0.1079652950508235,0.00117790902961
06-07-2021,216.36,242.96,17.0,24.0,192.0,31.0,-20.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193030,2106,193030,2106,0.1080150973803415,0.0011784686063461,0.1080150973803415,0.0011784686063461
06-08-2021,216.95,237.9,13.0,25.0,201.0,31.0,-23.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193157,2105,193157,2105,0.1080861636258334,0.00117790902961,0.1080861636258334,0.00117790902961
06-09-2021,221.45,242.96,14.0,23.0,169.0,30.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193295,2116,193295,2116,0.108163385215423,0.0011840643737077,0.108163385215423,0.0011840643737077
06-10-2021,229.22,242.33,15.0,21.0,128.0,34.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193397,2116,193397,2116,0.108220462042511,0.0011840643737077,0.108220462042511,0.0011840643737077
06-11-2021,269.76,292.08,7.0,18.0,174.0,30.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193515,2116,193515,2116,0.1082864920973775,0.0011840643737077,0.1082864920973775,0.0011840643737077
06-12-2021,249.23,293.01,2.0,21.0,199.0,44.0,-13.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193515,2116,193590,2116,0.1082864920973775,0.0011840643737077,0.1083284603525893,0.0011840643737077
06-13-2021,193.41,197.31,21.0,26.0,279.0,64.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193515,2116,193665,2116,0.1082864920973775,0.0011840643737077,0.108370428607801,0.0011840643737077
06-14-2021,231.55,266.18,17.0,26.0,233.0,35.0,-23.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193743,2116,193743,2116,0.1084140755932212,0.0011840643737077,0.1084140755932212,0.0011840643737077
06-15-2021,229.25,252.52,14.0,26.0,198.0,32.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193832,2116,193832,2116,0.1084638779227392,0.0011840643737077,0.1084638779227392,0.0011840643737077
06-16-2021,235.19,263.91,16.0,21.0,213.0,34.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,193919,2122,193919,2122,0.1085125610987848,0.0011874218341246,0.1085125610987848,0.0011874218341246
06-17-2021,251.75,275.94,17.0,19.0,243.0,38.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194006,2122,194006,2122,0.1085612442748305,0.0011874218341246,0.1085612442748305,0.0011874218341246
06-18-2021,280.42,324.95,9.0,15.0,243.0,32.0,-29.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194006,2122,194066,2122,0.1085612442748305,0.0011874218341246,0.1085948188789999,0.0011874218341246
06-19-2021,260.03,309.35,6.0,20.0,242.0,57.0,-14.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194006,2122,194126,2122,0.1085612442748305,0.0011874218341246,0.1086283934831693,0.0011874218341246
06-20-2021,195.65,204.32,25.0,27.0,281.0,69.0,-7.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194006,2122,194186,2122,0.1085612442748305,0.0011874218341246,0.1086619680873387,0.0011874218341246
06-21-2021,243.1,278.49,17.0,17.0,236.0,41.0,-23.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194249,2136,194249,2136,0.1086972214217166,0.0011952559084308,0.1086972214217166,0.0011952559084308
06-22-2021,242.09,266.33,13.0,18.0,223.0,38.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194367,2140,194367,2140,0.1087632514765831,0.0011974942153754,0.1087632514765831,0.0011974942153754
06-23-2021,249.29,275.9,15.0,17.0,205.0,38.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194520,2140,194520,2140,0.1088488667172151,0.0011974942153754,0.1088488667172151,0.0011974942153754
06-24-2021,263.13,290.93,17.0,18.0,226.0,44.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194609,2143,194609,2143,0.108898669046733,0.0011991729455839,0.108898669046733,0.0011991729455839
06-25-2021,291.06,329.44,9.0,14.0,210.0,37.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194690,2145,194690,2145,0.1089439947623617,0.0012002920990562,0.1089439947623617,0.0012002920990562
06-26-2021,267.57,318.08,4.0,15.0,237.0,49.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194690,2145,194734,2145,0.1089439947623617,0.0012002920990562,0.1089686161387526,0.0012002920990562
06-27-2021,212.6,229.74,22.0,20.0,278.0,68.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194690,2145,194778,2145,0.1089439947623617,0.0012002920990562,0.1089932375151435,0.0012002920990562
06-28-2021,239.86,261.59,18.0,19.0,221.0,41.0,-23.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194824,2145,194824,2145,0.1090189780450067,0.0012002920990562,0.1090189780450067,0.0012002920990562
06-29-2021,238.31,261.79,10.0,16.0,202.0,32.0,-28.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194901,2149,194901,2149,0.1090620654536908,0.0012025304060009,0.1090620654536908,0.0012025304060009
06-30-2021,246.76,261.03,17.0,22.0,184.0,36.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,194998,2152,194998,2152,0.109116344397098,0.0012042091362093,0.109116344397098,0.0012042091362093
07-01-2021,260.78,283.05,22.0,27.0,205.0,48.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195089,2154,195089,2154,0.1091672658800883,0.0012053282896816,0.1091672658800883,0.0012053282896816
07-02-2021,288.61,301.83,14.0,29.0,215.0,48.0,-30.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195172,2158,195172,2158,0.1092137107491893,0.0012075665966263,0.1092137107491893,0.0012075665966263
07-03-2021,255.7,330.11,3.0,34.0,259.0,56.0,-17.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195172,2158,195236,2158,0.1092137107491893,0.0012075665966263,0.1092495236603033,0.0012075665966263
07-04-2021,197.69,251.11,8.0,36.0,412.0,53.0,-14.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195172,2158,195300,2158,0.1092137107491893,0.0012075665966263,0.1092853365714173,0.0012075665966263
07-05-2021,242.86,242.75,21.0,19.0,307.0,44.0,-63.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195172,2158,195364,2158,0.1092137107491893,0.0012075665966263,0.1093211494825314,0.0012075665966263
07-06-2021,258.12,268.43,17.0,26.0,214.0,42.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195429,2159,195429,2159,0.1093575219703816,0.0012081261733624,0.1093575219703816,0.0012081261733624
07-07-2021,255.89,271.72,17.0,22.0,192.0,38.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195552,2162,195552,2162,0.1094263499089288,0.0012098049035709,0.1094263499089288,0.0012098049035709
07-08-2021,264.12,287.16,18.0,21.0,226.0,40.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195696,2163,195696,2163,0.1095069289589354,0.001210364480307,0.1095069289589354,0.001210364480307
07-09-2021,287.35,313.89,9.0,16.0,206.0,36.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195831,2165,195831,2165,0.1095824718183166,0.0012114836337794,0.1095824718183166,0.0012114836337794
07-10-2021,264.85,312.16,3.0,17.0,200.0,52.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195831,2165,195930,2165,0.1095824718183166,0.0012114836337794,0.1096378699151961,0.0012114836337794
07-11-2021,210.22,203.09,22.0,21.0,259.0,71.0,-3.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,195831,2165,196029,2165,0.1095824718183166,0.0012114836337794,0.1096932680120756,0.0012114836337794
07-12-2021,245.99,260.97,18.0,21.0,220.0,41.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196128,2165,196128,2165,0.1097486661089551,0.0012114836337794,0.1097486661089551,0.0012114836337794
07-13-2021,240.61,266.89,15.0,21.0,216.0,38.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196310,2165,196310,2165,0.1098505090749357,0.0012114836337794,0.1098505090749357,0.0012114836337794
07-14-2021,246.25,271.75,16.0,20.0,197.0,35.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196489,2165,196489,2165,0.1099506733107077,0.0012114836337794,0.1099506733107077,0.0012114836337794
07-15-2021,258.97,278.02,18.0,21.0,212.0,45.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196695,2169,196695,2169,0.110065946118356,0.001213721940724,0.110065946118356,0.001213721940724
07-16-2021,283.27,319.35,9.0,16.0,204.0,39.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196856,2173,196856,2173,0.1101560379728773,0.0012159602476686,0.1101560379728773,0.0012159602476686
07-17-2021,261.87,311.89,4.0,17.0,215.0,51.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196856,2173,196974,2173,0.1101560379728773,0.0012159602476686,0.1102220680277438,0.0012159602476686
07-18-2021,209.1,211.85,23.0,22.0,267.0,75.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,196856,2173,197092,2173,0.1101560379728773,0.0012159602476686,0.1102880980826103,0.0012159602476686
07-19-2021,242.89,265.38,18.0,21.0,203.0,41.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,197211,2176,197211,2176,0.1103546877142129,0.0012176389778771,0.1103546877142129,0.0012176389778771
07-20-2021,242.0,266.63,16.0,22.0,206.0,38.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,197456,2177,197456,2177,0.1104917840145713,0.0012181985546132,0.1104917840145713,0.0012181985546132
07-21-2021,250.57,274.95,17.0,21.0,195.0,37.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,197781,2179,197781,2179,0.1106736464538223,0.0012193177080856,0.1106736464538223,0.0012193177080856
07-22-2021,262.64,291.18,18.0,20.0,217.0,42.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,198014,2180,198014,2180,0.1108040278333468,0.0012198772848217,0.1108040278333468,0.0012198772848217
07-23-2021,281.59,321.49,9.0,15.0,222.0,42.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,198296,2183,198296,2183,0.110961828472943,0.0012215560150302,0.110961828472943,0.0012215560150302
07-24-2021,259.89,305.66,3.0,16.0,214.0,52.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,198296,2183,198477,2184,0.110961828472943,0.0012215560150302,0.1110631118621874,0.0012221155917663
07-25-2021,209.92,204.68,22.0,21.0,261.0,75.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,198296,2183,198658,2185,0.110961828472943,0.0012215560150302,0.1111643952514318,0.0012226751685025
07-26-2021,238.29,260.38,17.0,21.0,207.0,41.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,198840,2188,198840,2188,0.1112662382174123,0.001224353898711,0.1112662382174123,0.001224353898711
07-27-2021,230.74,259.74,13.0,20.0,190.0,36.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,199158,2189,199158,2189,0.1114441836195102,0.0012249134754471,0.1114441836195102,0.0012249134754471
07-28-2021,236.37,257.23,14.0,20.0,180.0,36.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,199516,2190,199516,2190,0.1116445120910543,0.0012254730521833,0.1116445120910543,0.0012254730521833
07-29-2021,246.79,271.77,15.0,20.0,211.0,37.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,199955,2195,199955,2195,0.1118901662782271,0.0012282709358641,0.1118901662782271,0.0012282709358641
07-30-2021,270.18,307.39,8.0,16.0,190.0,33.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,200484,2197,200484,2197,0.112186182371654,0.0012293900893364,0.112186182371654,0.0012293900893364
07-31-2021,248.7,290.85,3.0,15.0,162.0,48.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,200484,2197,200773,2199,0.112186182371654,0.0012293900893364,0.1123479000484033,0.0012305092428087
08-01-2021,197.63,201.11,22.0,19.0,192.0,70.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,200484,2197,201062,2201,0.112186182371654,0.0012293900893364,0.1125096177251527,0.001231628396281
08-02-2021,232.85,251.22,17.0,21.0,174.0,41.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,201352,2203,201352,2203,0.1126718949786381,0.0012327475497533,0.1126718949786381,0.0012327475497533
08-03-2021,236.08,246.04,15.0,24.0,187.0,35.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,202032,2209,202032,2209,0.1130524071592247,0.0012361050101703,0.1130524071592247,0.0012361050101703
08-04-2021,232.66,248.7,14.0,21.0,166.0,35.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,202669,2210,202669,2210,0.1134088575401566,0.0012366645869064,0.1134088575401566,0.0012366645869064
08-05-2021,243.57,263.44,15.0,21.0,176.0,37.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,203412,2214,203412,2214,0.1138246230551211,0.001238902893851,0.1138246230551211,0.001238902893851
08-06-2021,267.05,294.2,7.0,14.0,163.0,34.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,204091,2217,204091,2217,0.1142045756589715,0.0012405816240595,0.1142045756589715,0.0012405816240595
08-07-2021,248.94,291.45,2.0,15.0,208.0,51.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,204091,2217,204404,2219,0.1142045756589715,0.0012405816240595,0.1143797231773886,0.0012417007775318
08-08-2021,199.04,195.72,21.0,20.0,216.0,66.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,204091,2217,204717,2221,0.1142045756589715,0.0012405816240595,0.1145548706958057,0.0012428199310041
08-09-2021,231.32,255.68,18.0,22.0,199.0,37.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,205033,2224,205033,2224,0.1147316969444312,0.0012444986612126,0.1147316969444312,0.0012444986612126
08-10-2021,228.29,252.27,14.0,22.0,190.0,37.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,205787,2226,205787,2226,0.1151536178034934,0.0012456178146849,0.1151536178034934,0.0012456178146849
08-11-2021,234.32,254.16,14.0,21.0,168.0,35.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,206523,2236,206523,2236,0.1155654662813048,0.0012512135820465,0.1155654662813048,0.0012512135820465
08-12-2021,241.03,260.75,13.0,19.0,172.0,35.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,207274,2236,207274,2236,0.1159857084101585,0.0012512135820465,0.1159857084101585,0.0012512135820465
08-13-2021,269.33,307.24,7.0,15.0,158.0,32.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,208054,2245,208054,2245,0.1164221782643608,0.0012562497726719,0.1164221782643608,0.0012562497726719
08-14-2021,248.82,300.19,4.0,15.0,170.0,46.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,208054,2245,208505,2246,0.1164221782643608,0.0012562497726719,0.1166745473723675,0.0012568093494081
08-15-2021,195.2,197.11,23.0,21.0,199.0,66.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,208054,2245,208956,2247,0.1164221782643608,0.0012562497726719,0.1169269164803742,0.0012573689261442
08-16-2021,226.55,260.39,17.0,21.0,157.0,36.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002884489,1.5928352295280534e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,209411,2251,209411,2251,0.1171815238953255,0.0012596072330888,0.1171815238953255,0.0012596072330888
08-17-2021,228.1,264.81,14.0,21.0,148.0,29.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002371874,1.4753083390470464e-05,0.0250000002503301,1.5059706545353548e-05,0.025,1e-05,0.025,1e-05,1787065,210315,2258,210315,2258,0.1176873812648112,0.0012635242702419,0.1176873812648112,0.0012635242702419
08-18-2021,237.46,279.64,15.0,19.0,124.0,28.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1787065,211532,2280,211532,2280,0.118368386152714,0.0012758349584374,0.118368386152714,0.0012758349584374
