date,Washington-apple-driving,Washington-apple-walking,Washington-google-retail_and_recreation,Washington-google-grocery_and_pharmacy,Washington-google-parks,Washington-google-transit_stations,Washington-google-workplaces,Washington-google-residential,Washington-jh_beta_7,Washington-jh_gamma_7,Washington-cdc_beta_7,Washington-cdc_gamma_7,Washington-jh_beta_14,Washington-jh_gamma_14,Washington-cdc_beta_14,Washington-cdc_gamma_14,Washington-jh_beta_30,Washington-jh_gamma_30,Washington-cdc_beta_30,Washington-cdc_gamma_30,Washington-census_pop,Washington-jh_confirmed,Washington-jh_death,Washington-cdc_confirmed,Washington-cdc_death,Washington-jh_confirmed_ratio,Washington-jh_death_ratio,Washington-cdc_confirmed_ratio,Washington-cdc_death_ratio
05-29-2021,189.97,238.14,-12.0,3.0,140.0,-10.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000087414,1.7553845265740796e-05,0.0250000008749532,1.7557575425641382e-05,7614893,435849,5765,435849,5765,0.0572363918967738,0.0007570690750349,0.0572363918967738,0.0007570690750349
05-30-2021,156.47,188.08,2.0,3.0,111.0,-12.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008324283,1.7172145315885285e-05,0.0250000008331763,1.7175185974058213e-05,7614893,435849,5765,436368,5765,0.0572363918967738,0.0007570690750349,0.0573045478117683,0.0007570690750349
05-31-2021,159.78,160.68,-5.0,4.0,159.0,-36.0,-73.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007923341,1.6832174804895935e-05,0.0250000007924012,1.6829556987297306e-05,7614893,435849,5765,436675,5765,0.0572363918967738,0.0007570690750349,0.057344863545686,0.0007570690750349
06-01-2021,167.76,165.53,-2.0,9.0,111.0,-26.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008539456,1.748616863846067e-05,0.0250000008543537,1.748633763045195e-05,7614893,436984,5789,436984,5789,0.0573854419228215,0.0007602207936473,0.0573854419228215,0.0007602207936473
06-02-2021,170.54,171.4,-2.0,8.0,119.0,-31.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009394941,1.830677111233721e-05,0.0250000009325096,1.82459135427114e-05,7614893,437677,5801,437677,5801,0.0574764477977563,0.0007617966529536,0.0574764477977563,0.0007617966529536
06-03-2021,171.73,175.78,-5.0,7.0,84.0,-30.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009399731,1.832483725349608e-05,0.0250000009404138,1.832532382272093e-05,7614893,438544,5821,438544,5821,0.0575903036326314,0.0007644230851306,0.0575903036326314,0.0007644230851306
06-04-2021,197.62,204.78,-8.0,3.0,89.0,-28.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008365852,1.731481401691147e-05,0.0250000008387526,1.7329551152545894e-05,7614893,439263,5836,439263,5836,0.0576847238693964,0.0007663929092634,0.0576847238693964,0.0007663929092634
06-05-2021,182.9,207.84,-11.0,1.0,73.0,-18.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008307447,1.722185678575695e-05,0.0250000008323951,1.7232425591373592e-05,7614893,440057,5836,440057,5836,0.0577889932268253,0.0007663929092634,0.0577889932268253,0.0007663929092634
06-06-2021,143.44,145.94,-2.0,-2.0,15.0,-16.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007881434,1.6811500804499025e-05,0.0250000007886265,1.6812640687911847e-05,7614893,440057,5836,440523,5836,0.0577889932268253,0.0007663929092634,0.0578501890965506,0.0007663929092634
06-07-2021,156.59,159.6,-6.0,2.0,54.0,-33.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007624282,1.6593512751978184e-05,0.0250000007628754,1.6594557486577475e-05,7614893,440889,5856,440889,5856,0.0578982528053907,0.0007690193414405,0.0578982528053907,0.0007690193414405
06-08-2021,163.99,165.15,-4.0,5.0,83.0,-31.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008467918,1.7394655657170266e-05,0.0250000008480064,1.7402250750990332e-05,7614893,441591,5785,441591,5785,0.0579904405748051,0.0007596955072119,0.0579904405748051,0.0007596955072119
06-09-2021,172.08,176.96,-3.0,7.0,101.0,-31.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008610254,1.7747265680279607e-05,0.0250000008568298,1.7710187531302253e-05,7614893,442098,5793,442098,5793,0.0580570206304934,0.0007607460800828,0.0580570206304934,0.0007607460800828
06-10-2021,179.84,182.63,-4.0,6.0,76.0,-28.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000671807,1.613920505222231e-05,0.0250000006723765,1.6142150385574262e-05,7614893,442815,5803,442815,5803,0.0581511782240407,0.0007620592961713,0.0581511782240407,0.0007620592961713
06-11-2021,207.51,207.35,-8.0,2.0,44.0,-27.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006273961,1.5875871967448573e-05,0.025000000628597,1.588453211462736e-05,7614893,443454,5815,443454,5815,0.0582350927320974,0.0007636351554775,0.0582350927320974,0.0007636351554775
06-12-2021,203.59,235.38,-9.0,4.0,126.0,-11.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004654521,1.445411273728282e-05,0.0250000004663458,1.4460556021904953e-05,7614893,444166,5815,444166,5815,0.0583285937176005,0.0007636351554775,0.0583285937176005,0.0007636351554775
06-13-2021,158.3,156.05,-2.0,-1.0,18.0,-13.0,-11.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000379711,1.3762838914812128e-05,0.0250000003804645,1.3768509300195183e-05,7614893,444166,5815,444468,5815,0.0583285937176005,0.0007636351554775,0.0583682528434739,0.0007636351554775
06-14-2021,167.37,172.76,-5.0,3.0,41.0,-31.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004295709,1.4370405448202742e-05,0.0250000004333443,1.4402754106631624e-05,7614893,444722,5782,444722,5782,0.0584016085321225,0.0007593015423854,0.0584016085321225,0.0007593015423854
06-15-2021,172.74,175.04,-2.0,6.0,79.0,-29.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004148147,1.4444810263461668e-05,0.0250000004448087,1.4728860981589052e-05,7614893,445155,5800,445155,5800,0.0584584707887556,0.0007616653313447,0.0584584707887556,0.0007616653313447
06-16-2021,184.02,191.27,0.0,9.0,121.0,-27.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004196633,1.4635156192403486e-05,0.0250000004192533,1.4631504086007812e-05,7614893,445686,5801,445686,5801,0.0585282025630563,0.0007617966529536,0.0585282025630563,0.0007617966529536
06-17-2021,197.15,203.25,-2.0,9.0,111.0,-23.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002613587,1.3252964097343598e-05,0.0250000002613892,1.325323927594368e-05,7614893,446124,5810,446124,5810,0.0585857214277337,0.0007629785474332,0.0585857214277337,0.0007629785474332
06-18-2021,228.12,236.9,-4.0,7.0,124.0,-21.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,446682,5820,446663,5810,0.0586589988854735,0.0007642917635218,0.0586565037749053,0.0007629785474332
06-19-2021,214.72,237.2,-10.0,8.0,138.0,-5.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,447203,5820,447203,5820,0.0587274174436856,0.0007642917635218,0.0587274174436856,0.0007642917635218
06-20-2021,173.39,173.78,6.0,9.0,109.0,0.0,-12.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,447203,5820,447463,5820,0.0587274174436856,0.0007642917635218,0.0587615610619873,0.0007642917635218
06-21-2021,189.23,190.68,-2.0,4.0,104.0,-26.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,447724,5838,447724,5838,0.0587958360018978,0.0007666555524811,0.0587958360018978,0.0007666555524811
06-22-2021,186.69,193.8,-1.0,6.0,118.0,-26.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,448142,5843,448142,5843,0.0588507284343982,0.0007673121605254,0.0588507284343982,0.0007673121605254
06-23-2021,191.73,196.63,-1.0,7.0,117.0,-26.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,448945,5889,448945,5889,0.0589561796863068,0.0007733529545326,0.0589561796863068,0.0007733529545326
06-24-2021,201.1,207.05,-2.0,8.0,107.0,-24.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,449491,5898,449491,5898,0.0590278812847403,0.0007745348490123,0.0590278812847403,0.0007745348490123
06-25-2021,227.74,237.93,-6.0,8.0,115.0,-22.0,-39.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,449983,5902,449983,5902,0.0590924915162957,0.0007750601354477,0.0590924915162957,0.0007750601354477
06-26-2021,215.46,235.94,-14.0,6.0,129.0,-8.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,450404,5902,450404,5902,0.0591477779136226,0.0007750601354477,0.0591477779136226,0.0007750601354477
06-27-2021,180.76,185.6,3.0,6.0,88.0,-6.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,450404,5902,450666,5906,0.0591477779136226,0.0007750601354477,0.059182184175142,0.0007755854218831
06-28-2021,185.7,187.01,0.0,6.0,75.0,-31.0,-45.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,450930,5911,450930,5911,0.0592168530798791,0.0007762420299274,0.0592168530798791,0.0007762420299274
06-29-2021,184.89,186.4,-4.0,1.0,90.0,-30.0,-42.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,451248,5920,451248,5920,0.0592586133514942,0.000777423924407,0.0592586133514942,0.000777423924407
06-30-2021,187.88,189.74,0.0,7.0,95.0,-24.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,451595,5930,451595,5930,0.059304181949766,0.0007787371404956,0.059304181949766,0.0007787371404956
07-01-2021,197.93,198.88,1.0,10.0,86.0,-20.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,452072,5938,452072,5938,0.0593668223571887,0.0007797877133664,0.0593668223571887,0.0007797877133664
07-02-2021,219.92,226.72,-3.0,10.0,112.0,-18.0,-41.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,452483,5939,452483,5939,0.0594207955384271,0.0007799190349752,0.0594207955384271,0.0007799190349752
07-03-2021,195.88,231.26,-9.0,13.0,135.0,-3.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,452483,5939,452778,5944,0.0594207955384271,0.0007799190349752,0.0594595354130386,0.0007805756430195
07-04-2021,156.28,190.27,-11.0,13.0,138.0,-4.0,-22.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,452483,5939,453073,5949,0.0594207955384271,0.0007799190349752,0.0594982752876501,0.0007812322510638
07-05-2021,179.98,179.94,1.0,2.0,123.0,-28.0,-70.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,452483,5939,453368,5954,0.0594207955384271,0.0007799190349752,0.0595370151622616,0.000781888859108
07-06-2021,193.13,198.88,1.0,9.0,114.0,-21.0,-41.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,453665,5960,453665,5960,0.0595760176800908,0.0007826767887611,0.0595760176800908,0.0007826767887611
07-07-2021,193.17,205.51,0.0,7.0,104.0,-24.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,454068,5973,454068,5973,0.0596289402884584,0.0007843839696762,0.0596289402884584,0.0007843839696762
07-08-2021,201.73,213.47,-2.0,7.0,100.0,-22.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,454650,5986,454650,5986,0.0597053694648106,0.0007860911505913,0.0597053694648106,0.0007860911505913
07-09-2021,233.47,249.76,-5.0,5.0,119.0,-19.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,455103,5997,455103,5997,0.0597648581536208,0.0007875356882887,0.0597648581536208,0.0007875356882887
07-10-2021,219.39,257.91,-9.0,4.0,132.0,-1.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,455103,5997,455638,5998,0.0597648581536208,0.0007875356882887,0.0598351152143569,0.0007876670098975
07-11-2021,182.03,196.41,5.0,5.0,100.0,2.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,455103,5997,456173,5999,0.0597648581536208,0.0007875356882887,0.059905372275093,0.0007877983315064
07-12-2021,191.51,198.69,-1.0,5.0,90.0,-24.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,456709,6000,456709,6000,0.0599757606574379,0.0007879296531152,0.0599757606574379,0.0007879296531152
07-13-2021,191.44,198.95,0.0,7.0,120.0,-23.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,457814,6022,457814,6022,0.06012087103522,0.00079081872851,0.06012087103522,0.00079081872851
07-14-2021,197.32,203.85,1.0,8.0,116.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,458517,6027,458517,6027,0.0602131901262434,0.0007914753365543,0.0602131901262434,0.0007914753365543
07-15-2021,207.93,214.45,0.0,8.0,98.0,-21.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004454875,1.417988676628257e-05,0.0250000004585302,1.4302896322010157e-05,7614893,459306,6036,459306,6036,0.060316802875628,0.0007926572310339,0.060316802875628,0.0007926572310339
07-16-2021,229.12,245.29,-5.0,4.0,101.0,-19.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003583069,1.3342620143250432e-05,0.0250000003699724,1.3459098725432858e-05,7614893,460067,6042,460053,6042,0.0604167386199648,0.000793445160687,0.0604149001174409,0.000793445160687
07-17-2021,225.55,266.9,-8.0,4.0,138.0,0.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004120498,1.3863312483860012e-05,0.0250000004224245,1.3973405808574192e-05,7614893,460067,6042,460067,6042,0.0604167386199648,0.000793445160687,0.0604167386199648,0.000793445160687
07-18-2021,188.88,203.53,7.0,6.0,110.0,5.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003922272,1.3695572572845953e-05,0.0250000004013965,1.3799449111021794e-05,7614893,460067,6042,460956,6042,0.0604167386199648,0.000793445160687,0.0605334835302347,0.000793445160687
07-19-2021,192.2,203.97,0.0,6.0,93.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003574879,1.3400343800623038e-05,0.0250000004493048,1.4302760610924196e-05,7614893,461847,6043,461847,6043,0.0606504910837223,0.0007935764822959,0.0606504910837223,0.0007935764822959
07-20-2021,191.26,198.47,1.0,7.0,105.0,-23.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004017875,1.387432749754246e-05,0.0250000004087898,1.3964847629015665e-05,7614893,462577,6056,462577,6056,0.0607463558581847,0.000795283663211,0.0607463558581847,0.000795283663211
07-21-2021,195.87,203.25,0.0,8.0,113.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004540509,1.4398402412349306e-05,0.0250000004591521,1.4473715450454387e-05,7614893,463537,6063,463537,6063,0.0608724246026831,0.0007962029144729,0.0608724246026831,0.0007962029144729
07-22-2021,205.94,218.05,0.0,8.0,112.0,-20.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003545279,1.3458913384766598e-05,0.0250000003597143,1.3535514374879026e-05,7614893,466099,6066,466099,6066,0.0612088705645634,0.0007965968792995,0.0612088705645634,0.0007965968792995
07-23-2021,236.78,254.91,-5.0,5.0,128.0,-17.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003610062,1.354200539634577e-05,0.0250000003654055,1.361187117944191e-05,7614893,466099,6066,466235,6078,0.0612088705645634,0.0007965968792995,0.0612267303033673,0.0007981727386057
07-24-2021,219.42,267.79,-9.0,4.0,147.0,1.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,466235,6078,467258,6081,0.0612267303033673,0.0007981727386057,0.0613610723092235,0.0007985667034323
07-25-2021,186.1,205.36,6.0,5.0,105.0,5.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,466235,6078,468281,6084,0.0612267303033673,0.0007981727386057,0.0614954143150796,0.0007989606682588
07-26-2021,188.21,203.0,-1.0,6.0,89.0,-23.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,469308,6089,469308,6089,0.0616302816073712,0.0007996172763031,0.0616302816073712,0.0007996172763031
07-27-2021,189.86,203.09,0.0,7.0,116.0,-22.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,470333,6097,470333,6097,0.0617648862564451,0.0008006678491739,0.0617648862564451,0.0008006678491739
07-28-2021,195.39,204.54,0.0,9.0,121.0,-23.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,471489,6100,471489,6100,0.0619166940362786,0.0008010618140005,0.0619166940362786,0.0008010618140005
07-29-2021,203.77,218.09,-2.0,9.0,108.0,-21.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,472362,6119,472362,6119,0.0620313378008069,0.0008035569245687,0.0620313378008069,0.0008035569245687
07-30-2021,225.88,248.11,-5.0,6.0,116.0,-18.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,473076,6122,473076,6122,0.0621251014295276,0.0008039508893952,0.0621251014295276,0.0008039508893952
07-31-2021,203.91,242.91,-10.0,2.0,105.0,-2.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,473076,6122,475146,6123,0.0621251014295276,0.0008039508893952,0.0623969371598524,0.0008040822110041
08-01-2021,174.21,190.22,5.0,5.0,82.0,2.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,473076,6122,477216,6124,0.0621251014295276,0.0008039508893952,0.0626687728901771,0.0008042135326129
08-02-2021,184.51,194.18,0.0,7.0,80.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,475881,6127,479286,6127,0.062493458542359,0.0008046074974395,0.0629406086205019,0.0008046074974395
08-03-2021,186.08,195.67,2.0,11.0,110.0,-22.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,481357,6136,481357,6136,0.0632125756724355,0.0008057893919192,0.0632125756724355,0.0008057893919192
08-04-2021,194.09,204.54,1.0,10.0,119.0,-22.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,483389,6145,483389,6145,0.0634794211816239,0.0008069712863989,0.0634794211816239,0.0008069712863989
08-05-2021,198.38,209.77,-2.0,8.0,99.0,-21.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,486303,6155,486303,6155,0.0638620923498202,0.0008082845024874,0.0638620923498202,0.0008082845024874
08-06-2021,220.19,243.44,-6.0,4.0,92.0,-19.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,488640,6168,488640,6168,0.0641689909497086,0.0008099916834025,0.0641689909497086,0.0008099916834025
08-07-2021,202.78,241.02,-10.0,2.0,93.0,-4.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,488640,6168,490872,6171,0.0641689909497086,0.0008099916834025,0.0644621007806675,0.000810385648229
08-08-2021,174.32,192.07,5.0,4.0,79.0,3.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,488640,6168,493104,6174,0.0641689909497086,0.0008099916834025,0.0647552106116264,0.0008107796130556
08-09-2021,184.01,195.73,-1.0,6.0,84.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,495338,6177,495338,6177,0.065048583085803,0.0008111735778821,0.065048583085803,0.0008111735778821
08-10-2021,191.54,201.57,0.0,9.0,117.0,-21.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,495357,6187,497349,6187,0.0650510781963712,0.0008124867939707,0.0653126708412055,0.0008124867939707
08-11-2021,195.75,203.55,-1.0,10.0,118.0,-23.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,500434,6204,500434,6204,0.0657177980045156,0.0008147192613212,0.0657177980045156,0.0008147192613212
08-12-2021,199.15,206.12,-3.0,8.0,92.0,-21.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,504132,6215,504132,6215,0.0662034253140523,0.0008161637990185,0.0662034253140523,0.0008161637990185
08-13-2021,220.46,237.26,-6.0,5.0,88.0,-19.0,-40.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,507294,6239,507294,6239,0.0666186642412441,0.000819315517631,0.0666186642412441,0.000819315517631
08-14-2021,206.13,244.07,-11.0,2.0,108.0,-2.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,507294,6239,509824,6242,0.0666186642412441,0.000819315517631,0.066950907911641,0.0008197094824575
08-15-2021,178.99,193.11,5.0,4.0,86.0,5.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,507294,6239,512354,6245,0.0666186642412441,0.000819315517631,0.0672831515820379,0.0008201034472841
08-16-2021,180.58,188.42,-2.0,5.0,63.0,-23.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,514884,6248,514884,6248,0.0676153952524349,0.0008204974121107,0.0676153952524349,0.0008204974121107
08-17-2021,180.72,191.32,-1.0,6.0,88.0,-24.0,-40.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,517214,6269,517214,6269,0.0679213746010613,0.0008232551658966,0.0679213746010613,0.0008232551658966
08-18-2021,187.69,200.4,-2.0,7.0,106.0,-24.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,520733,6297,520733,6297,0.0683834953426134,0.0008269321709444,0.0683834953426134,0.0008269321709444
08-19-2021,197.01,209.66,-4.0,6.0,95.0,-21.0,-39.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,524670,6330,524670,6330,0.0689005085166659,0.0008312657840366,0.0689005085166659,0.0008312657840366
08-20-2021,214.52,238.58,-8.0,2.0,82.0,-20.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,528453,6356,528453,6356,0.0693972981629551,0.0008346801458667,0.0693972981629551,0.0008346801458667
08-21-2021,204.14,251.76,-11.0,0.0,100.0,-1.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7614893,528453,6356,531239,6365,0.0693972981629551,0.0008346801458667,0.0697631601652183,0.0008358620403464
08-22-2021,166.08,189.6,2.0,1.0,62.0,2.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003526175,1.273751902236348e-05,0.0250000003666393,1.2857122005694089e-05,7614893,528453,6356,534025,6374,0.0693972981629551,0.0008346801458667,0.0701290221674815,0.0008370439348261
08-23-2021,181.49,212.8,-4.0,3.0,73.0,-25.0,-39.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005520877,2.017325940225258e-05,0.025,1e-05,0.0250000004527552,1.3630027362403255e-05,0.0250000003841717,1.2911596179890671e-05,7614893,536814,6383,536814,6383,0.0704952781345713,0.0008382258293058,0.0704952781345713,0.0008382258293058
