date,Pennsylvania-apple-driving,Pennsylvania-apple-walking,Pennsylvania-google-retail_and_recreation,Pennsylvania-google-grocery_and_pharmacy,Pennsylvania-google-parks,Pennsylvania-google-transit_stations,Pennsylvania-google-workplaces,Pennsylvania-google-residential,Pennsylvania-jh_beta_7,Pennsylvania-jh_gamma_7,Pennsylvania-cdc_beta_7,Pennsylvania-cdc_gamma_7,Pennsylvania-jh_beta_14,Pennsylvania-jh_gamma_14,Pennsylvania-cdc_beta_14,Pennsylvania-cdc_gamma_14,Pennsylvania-jh_beta_30,Pennsylvania-jh_gamma_30,Pennsylvania-cdc_beta_30,Pennsylvania-cdc_gamma_30,Pennsylvania-census_pop,Pennsylvania-jh_confirmed,Pennsylvania-jh_death,Pennsylvania-cdc_confirmed,Pennsylvania-cdc_death,Pennsylvania-jh_confirmed_ratio,Pennsylvania-jh_death_ratio,Pennsylvania-cdc_confirmed_ratio,Pennsylvania-cdc_death_ratio
01-28-2021,102.39,84.51,-27.0,-14.0,-28.0,-44.0,-33.0,13.0,0.0250000007950329,4.014315553622359e-05,0.0250000008023125,4.045125829390043e-05,0.02500010666119,0.0002256461707622,0.0250001096555173,0.0002301566708703,0.0250000279712072,0.0002481381159237,0.0250000280489558,0.0002486418848598,12801989,830574,21301,833078,21303,0.0648785122374343,0.0016638820733246,0.0650741068438662,0.0016640382990486
01-29-2021,120.72,106.07,-28.0,-15.0,-34.0,-45.0,-31.0,14.0,0.0250000007370772,3.738577046162683e-05,0.025000000742591,3.759508060803488e-05,0.0250000909124662,0.0002091761424845,0.0250000932100642,0.0002126938315367,0.0250000269221722,0.0002391200714771,0.0250000271331321,0.0002408958330078,12801989,840003,21470,841497,21462,0.0656150384131715,0.0016770831470016,0.0657317390289899,0.0016764582441056
01-30-2021,122.98,118.94,-19.0,-1.0,-10.0,-34.0,-10.0,6.0,0.0250000007207402,3.644608400897737e-05,0.0250000007344628,3.702741200437417e-05,0.0250000834097409,0.000201930108632,0.0250000860220489,0.0002065553430387,0.0250000257098464,0.0002285192099052,0.0250000258942239,0.0002301302127255,12801989,844609,21598,846991,21602,0.0659748262555138,0.0016870815933367,0.0661608910927825,0.0016873940447847
01-31-2021,69.32,63.57,-37.0,-14.0,-33.0,-44.0,-21.0,9.0,0.0250000007042459,3.578931117244956e-05,0.0250000007053863,3.580243550463982e-05,0.0250000762463122,0.0001952206693234,0.0250000773463415,0.000197998433773,0.0250000246528107,0.0002194943283154,0.0250000247869521,0.0002205614987488,12801989,848335,21656,850949,21602,0.0662658747793018,0.0016916121393324,0.066470061800553,0.0016873940447847
02-01-2021,50.65,54.93,-65.0,-51.0,-56.0,-66.0,-65.0,27.0,0.0250000007471864,3.813230588130022e-05,0.0250000007289013,3.753001013470751e-05,0.0250000753548012,0.000198687220279,0.0250000747603645,0.000199632027224,0.0250000240676782,0.0002149590350096,0.0250000239969819,0.0002142919952395,12801989,852028,21695,854301,21687,0.066554345578644,0.0016946585409501,0.0667318961139554,0.0016940336380542
02-02-2021,65.77,65.31,-47.0,-33.0,-43.0,-58.0,-56.0,23.0,0.0250000007752266,4.012034556277229e-05,0.0250000007650427,3.978143148090529e-05,0.0250000761156612,0.0002049467823936,0.0250000750263156,0.0002052923015575,0.0250000244214325,0.0002196284551087,0.025000024404013,0.000219429943906,12801989,856229,21820,858012,21812,0.0668824977118789,0.0017044226486993,0.0670217729448135,0.0017037977458034
02-03-2021,96.49,85.06,-25.0,-10.0,-34.0,-42.0,-35.0,13.0,0.0250000006633749,3.5835855254052466e-05,0.0250000006625478,3.583045003324075e-05,0.025000074396315,0.0002088573068196,0.0250000743999371,0.0002102456953215,0.0250000247471038,0.0002237496320117,0.0250000247289126,0.0002235876676419,12801989,859414,21961,861104,21955,0.0671312871773284,0.0017154365622404,0.0672632979140975,0.0017149678850684
02-04-2021,106.1,93.82,-21.0,-7.0,-24.0,-39.0,-32.0,11.0,0.0250000005727298,3.204298457304848e-05,0.0250000005687443,3.184736406570388e-05,0.0250000544978418,0.0001782258020568,0.0250000539078362,0.0001781602761508,0.0250000247979705,0.0002252371170715,0.0250000250330779,0.0002274215080166,12801989,862834,22091,864448,22101,0.0673984331653464,0.0017255912342996,0.067524507324604,0.0017263723629195
02-05-2021,122.34,113.61,-26.0,-12.0,-31.0,-41.0,-30.0,13.0,0.0250000005113199,2.927300910903076e-05,0.0250000005075755,2.8988163786937484e-05,0.0250000450094886,0.0001626613031442,0.0250000444765919,0.0001623297691292,0.0250000241216332,0.000220010775692,0.0250000244565408,0.0002231239353674,12801989,867586,22251,869511,22239,0.0677696254855397,0.0017380892922185,0.0679199927448773,0.0017371519378746
02-06-2021,123.46,123.6,-17.0,1.0,-13.0,-30.0,-5.0,5.0,0.0250000004848177,2.7773659956106453e-05,0.0250000004877191,2.7820099063350765e-05,0.0250000396264801,0.0001534200811625,0.0250000396130605,0.0001542697378231,0.0250000225686579,0.000206341449396,0.0250000228385335,0.0002088835526207,12801989,871549,22396,873652,22396,0.0680791867576202,0.0017494156572076,0.0682434581063927,0.0017494156572076
02-07-2021,68.84,67.65,-42.0,-27.0,-38.0,-47.0,-20.0,8.0,0.0250000004989186,2.803892233623721e-05,0.0250000004936074,2.7743493700527903e-05,0.0250000356844396,0.0001463381793697,0.0250000348752294,0.000145221785616,0.0250000215740716,0.0001978883004259,0.0250000218427959,0.0002004140873222,12801989,875571,22460,878047,22467,0.0683933566885583,0.0017544148803752,0.0685867641348543,0.0017549616704091
02-08-2021,97.76,81.28,-25.0,-14.0,-36.0,-44.0,-33.0,12.0,0.0250000005534084,3.0470883810153143e-05,0.0250000006051704,3.259474890093556e-05,0.025000036234253,0.0001505059699764,0.0250000353422812,0.0001491274371055,0.0250000208327442,0.0001919266544211,0.0250000210577523,0.0001940470739872,12801989,878713,22489,880403,22471,0.068638787300942,0.001756680153373,0.0687707980377111,0.0017552741218571
02-09-2021,94.82,81.66,-29.0,-17.0,-37.0,-45.0,-36.0,14.0,0.0250000005959714,3.280383441114542e-05,0.0250000005995554,3.299809574256017e-05,0.0250000361492919,0.0001547393136823,0.0250000356228004,0.0001541147648855,0.0250000198447565,0.0001836370842588,0.0250000199456364,0.0001846225431315,12801989,883019,22631,884846,22620,0.0689751412846863,0.0017677721797761,0.0691178534835485,0.0017669129382941
02-10-2021,104.47,88.95,-20.0,-5.0,-31.0,-41.0,-32.0,11.0,0.0250000005754288,3.213221982898783e-05,0.0250000005765588,3.2242859124079265e-05,0.0250000300528938,0.0001410945160407,0.0250000297824922,0.0001412664261278,0.0250000197851579,0.0001839838645245,0.0250000198206671,0.0001843926459521,12801989,886182,22757,887852,22745,0.0692222122671719,0.0017776144003873,0.0693526607467011,0.0017766770460433
02-11-2021,100.31,87.29,-28.0,-15.0,-34.0,-43.0,-35.0,14.0,0.0250000005467931,3.091768357359702e-05,0.0250000005441617,3.087054095367749e-05,0.0250000250913877,0.0001286981623536,0.0250000246959133,0.0001282251441378,0.0250000197594825,0.0001845691053921,0.0250000198601643,0.0001855608470051,12801989,890121,22871,891886,22860,0.0695298988305645,0.0017865192666545,0.0696677680319831,0.0017856600251726
02-12-2021,129.93,121.3,-22.0,-8.0,-32.0,-41.0,-31.0,13.0,0.0250000005305673,3.013643917822041e-05,0.0250000005121709,2.940317482161779e-05,0.0250000215324447,0.0001191841763713,0.0250000208196671,0.0001177257721364,0.0250000189058348,0.0001771775202503,0.0250000190890816,0.0001789936835009,12801989,893425,22975,895359,22959,0.0697879837265912,0.0017946430043019,0.0699390540016867,0.00179339319851
02-13-2021,122.6,130.46,-19.0,-1.0,-27.0,-35.0,-11.0,7.0,0.0250000004855676,2.8124550304602136e-05,0.0250000004856625,2.8177249144310764e-05,0.0250000184651868,0.0001115211266785,0.0250000181754669,0.0001111912986735,0.0250000175260328,0.0001646964670608,0.0250000176915544,0.0001663735519628,12801989,897047,23070,899209,23072,0.0700709085127318,0.0018020637261912,0.0702397885203619,0.0018022199519152
02-14-2021,97.46,101.84,-18.0,-10.0,-19.0,-38.0,-15.0,6.0,0.0250000004498984,2.658116695966101e-05,0.0250000004434054,2.626956771740346e-05,0.0250000172560865,0.0001087719045311,0.0250000166609212,0.0001072385207006,0.0250000164138124,0.0001547021638796,0.0250000165417502,0.0001559762195611,12801989,899497,23095,901640,23096,0.0702622850246161,0.0018040165477411,0.0704296808878682,0.0018040946606031
02-15-2021,88.58,79.83,-28.0,-16.0,-40.0,-48.0,-44.0,16.0,0.0250000004633186,2.7505766275879868e-05,0.0250000004536536,2.7018943750232583e-05,0.0250000172651245,0.0001123622580227,0.0250000180123247,0.0001170590800832,0.0250000156696914,0.0001482720879427,0.0250000158377346,0.0001499480962824,12801989,901248,23116,903492,23119,0.0703990606459668,0.001805656917843,0.0705743459082803,0.0018058912564289
02-16-2021,93.69,82.91,-28.0,-17.0,-35.0,-46.0,-35.0,14.0,0.0250000004881139,2.9109226090492765e-05,0.0250000005047959,2.972955792329212e-05,0.0250000171562004,0.0001167335734624,0.0250000169338632,0.0001167497913942,0.0250000149384087,0.0001420377736317,0.0250000150200637,0.0001428853810628,12801989,904249,23131,905883,23126,0.0706334773448094,0.0018068286107729,0.0707611137613069,0.0018064380464629
02-17-2021,106.7,91.45,-17.0,3.0,-29.0,-40.0,-31.0,10.0,0.0250000003896014,2.5485692713784884e-05,0.0250000003988147,2.583387367225071e-05,0.0250000147191951,0.0001107620750996,0.0250000145882302,0.0001108569932445,0.0250000146805379,0.0001403905298678,0.0250000147167269,0.0001408055549931,12801989,907764,23316,909312,23319,0.0709080440547168,0.0018212794902417,0.0710289627650828,0.0018215138288276
02-18-2021,62.9,60.65,-54.0,-39.0,-52.0,-58.0,-53.0,24.0,0.0250000003524931,2.364228426082834e-05,0.0250000003644868,2.411029027227689e-05,0.0250000131211664,0.0001046855090353,0.0250000130312077,0.0001047103052763,0.0250000146948942,0.0001410857865342,0.0250000147065371,0.000141261083902,12801989,911018,23414,912580,23413,0.0711622233076438,0.001828934550717,0.0712842355980777,0.001828856437855
02-19-2021,105.23,100.62,-35.0,-22.0,-42.0,-47.0,-37.0,18.0,0.025000000333263,2.246580421275174e-05,0.025000000344185,2.291565710480997e-05,0.025000011940501,9.981115938393576e-05,0.0250000116122624,9.824046434598494e-05,0.0250000146006298,0.0001407729197776,0.0250000146705066,0.0001414644524596,12801989,913787,23490,915292,23480,0.0713785178225039,0.0018348711282285,0.0714960776798042,0.0018340899996086
02-20-2021,122.26,121.98,-20.0,-8.0,-18.0,-32.0,-9.0,6.0,0.0250000003202895,2.165470969173404e-05,0.0250000003327013,2.222323439124815e-05,0.0250000102312603,9.148026984528892e-05,0.0250000102158043,9.209385518717176e-05,0.0250000130826514,0.0001266229976916,0.0250000130883669,0.0001266998328733,12801989,916361,23565,918006,23570,0.0715795803292754,0.0018407295928781,0.0717080759872547,0.001841120157188
02-21-2021,93.94,85.55,-18.0,-10.0,-5.0,-34.0,-12.0,5.0,0.0250000003126867,2.1212198569570617e-05,0.025000000310483,2.111522214328966e-05,0.0250000031595497,7.062850403543797e-05,0.0250000031587475,7.052422639581391e-05,0.0250000121985884,0.0001185506426945,0.0250000121844422,0.0001184259037528,12801989,918169,23592,919879,23597,0.0717208083837597,0.0018428386401519,0.0718543813777687,0.0018432292044619
02-22-2021,88.3,73.21,-38.0,-26.0,-44.0,-47.0,-36.0,15.0,0.0250000003523586,2.313869282754642e-05,0.0250000003532542,2.314506402668765e-05,0.0250000086525507,8.540182497794726e-05,0.0250000031774694,7.122017562404547e-05,0.025000011537408,0.0001126621343888,0.0250000115805834,0.000113079826604,12801989,920026,23608,921362,23614,0.0718658639684817,0.0018440884459438,0.0719702227521051,0.0018445571231157
02-23-2021,105.97,91.15,-19.0,-8.0,-28.0,-40.0,-31.0,11.0,0.0250000003767201,2.4653551474376008e-05,0.0250000003776253,2.464533028638933e-05,0.0250000085975777,8.886849505329526e-05,0.0250000087536178,9.053029997961446e-05,0.0250000109293352,0.0001073323940221,0.0250000108868294,0.000106921737767,12801989,922861,23705,924208,23711,0.0720873139322335,0.0018516653935572,0.0721925319573388,0.0018521340707291
02-24-2021,112.34,101.57,-14.0,-3.0,-7.0,-36.0,-30.0,10.0,0.0250000004218431,2.6731165078638075e-05,0.0250000004316816,2.7103132396011063e-05,0.0250000030390475,6.914885526292667e-05,0.0250000030970404,7.02832798780674e-05,0.0250000108593098,0.0001070908527951,0.0250000108003707,0.0001065163455257,12801989,925654,23783,926900,23787,0.0723054831557815,0.0018577581967927,0.0724028117818254,0.0018580706482406
02-25-2021,115.24,102.36,-17.0,-7.0,-10.0,-36.0,-30.0,10.0,0.0250000003074107,2.1817261527984332e-05,0.0250000003093868,2.1870985222174235e-05,0.0250000028170117,6.449017250870245e-05,0.0250000028803879,6.575766366904797e-05,0.025000010848963,0.0001074088437012,0.0250000108394603,0.0001072877877291,12801989,928056,23863,929254,23868,0.07249311025029,0.0018640072257521,0.0725866894589583,0.0018643977900621
02-26-2021,135.1,129.23,-20.0,-9.0,-15.0,-37.0,-28.0,11.0,0.0250000002827256,2.059558132655596e-05,0.0250000002888741,2.084128052248114e-05,0.0250000026520678,6.094445378295262e-05,0.0250000027139046,6.219119610840851e-05,0.025000010087131,0.000100384736873,0.025000010113769,0.0001006185268973,12801989,931113,23921,932615,23937,0.0727319012694043,0.0018685377717478,0.0728492267881186,0.0018697875775397
02-27-2021,129.91,139.1,-16.0,-7.0,-8.0,-29.0,-10.0,5.0,0.0250000002757566,2.0203182123568698e-05,0.0250000002946401,2.0957730725398572e-05,0.02500000251476,5.804126282226254e-05,0.0250000026075515,5.990415639967238e-05,0.0250000093591674,9.368986785070324e-05,0.0250000093722754,9.376767222897938e-05,12801989,934080,23922,936036,24000,0.0729636621309391,0.0018686158846098,0.0731164508889985,0.0018747086878453
02-28-2021,93.96,81.87,-21.0,-15.0,-35.0,-35.0,-14.0,6.0,0.025,1e-05,0.0250000002754113,2.009058337036344e-05,0.0250000023587655,5.50978683537464e-05,0.0250000024388199,5.6324627192388606e-05,0.0250000087175955,8.789952023923307e-05,0.0250000087229589,8.781703951219379e-05,12801989,935872,23995,937813,24021,0.0731036403796316,0.0018743181235353,0.0732552574447611,0.0018763490579471
03-01-2021,104.65,88.65,-19.0,-10.0,-28.0,-40.0,-31.0,11.0,0.0250000002727057,2.041809708197394e-05,0.0250000003009363,2.1398275133094144e-05,0.0250000024930796,5.826717723391938e-05,0.0250000025855913,5.9790745584880864e-05,0.0250000081424025,8.276276045715732e-05,0.025000008214427,8.329868716927367e-05,12801989,938303,24011,939500,24026,0.0732935327471379,0.0018755679293272,0.0733870338429442,0.0018767396222571
03-02-2021,108.74,92.66,-17.0,-8.0,-20.0,-40.0,-30.0,10.0,0.0250000002957234,2.1657207616529965e-05,0.0250000003178694,2.2533080980853756e-05,0.0250000026068107,6.118787493423451e-05,0.0250000026890155,6.259783039696371e-05,0.0250000077895757,7.972428824610931e-05,0.0250000078020156,7.970723651546794e-05,12801989,940807,24087,942039,24100,0.0734891273535698,0.0018815045068387,0.0735853623995458,0.0018825199740446
03-03-2021,113.7,101.82,-13.0,-2.0,13.0,-35.0,-30.0,10.0,0.025,1e-05,0.0250000002675752,2.0516936652224075e-05,0.0250000027667551,6.486736287435727e-05,0.0250000028757118,6.696374496265853e-05,0.0250000077610437,7.977423293661001e-05,0.0250000080250714,8.222800302114852e-05,12801989,943442,24152,944543,24169,0.0736949547449228,0.0018865818428683,0.0737809570059777,0.0018879097615222
03-04-2021,114.72,99.48,-17.0,-7.0,-17.0,-36.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000022475503,5.380376762817524e-05,0.0250000023218695,5.523426820551942e-05,0.0250000078153598,8.059619636704957e-05,0.0250000078854903,8.116161337284946e-05,12801989,946458,24230,947771,24219,0.0739305431366954,0.0018926746461038,0.0740331053244929,0.0018918154046218
03-05-2021,137.11,126.4,-20.0,-10.0,-22.0,-37.0,-29.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000020969203,5.046860665207803e-05,0.0250000021626973,5.19403517922738e-05,0.0250000074971369,7.773890498586598e-05,0.0250000075631926,7.83015947353206e-05,12801989,949237,24274,950383,24262,0.0741476187801754,0.0018961116120315,0.0742371361200201,0.0018951742576876
03-06-2021,134.53,137.4,-15.0,-7.0,-6.0,-27.0,-10.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000020224668,4.884359666298189e-05,0.0250000021024632,5.0796860654711134e-05,0.0250000071142972,7.422542313435195e-05,0.0250000071635725,7.466462592297541e-05,12801989,951674,24327,953246,24317,0.0743379798248537,0.0019002515937171,0.0744607732439076,0.0018994704650972
03-07-2021,103.02,95.34,-11.0,-7.0,28.0,-28.0,-12.0,4.0,0.0250000002722515,2.0278707413158303e-05,0.025,1e-05,0.025000001948597,4.72523086045874e-05,0.025000001949698,4.761964650765169e-05,0.0250000067748737,7.111847900059153e-05,0.0250000067487612,7.085473231932768e-05,12801989,953388,24356,954784,24349,0.0744718652703107,0.001902516866715,0.0745809108256537,0.001901970076681
03-08-2021,107.78,92.57,-18.0,-9.0,-5.0,-38.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000020476907,4.953315793742033e-05,0.0250000020365368,4.968653536385466e-05,0.0250000062833644,6.655891059935591e-05,0.0250000063428728,6.716275795903904e-05,12801989,955316,24368,956196,24356,0.0746224668682343,0.0019034542210589,0.0746912061867886,0.001902516866715
03-09-2021,114.36,104.02,-13.0,-5.0,41.0,-36.0,-30.0,9.0,0.0250000002640217,2.038442386120885e-05,0.025,1e-05,0.0250000021592228,5.227186057893596e-05,0.0250000021290606,5.20597388246775e-05,0.0250000058473741,6.256011769411008e-05,0.0250000058473122,6.261364416936797e-05,12801989,958253,24413,959195,24396,0.0748518843439093,0.0019069692998486,0.0749254666599073,0.0019056413811947
03-10-2021,119.51,110.49,-11.0,-2.0,54.0,-33.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000019388957,4.7802165505329176e-05,0.0250000018923589,4.727062411200171e-05,0.0250000057527746,6.188257222940952e-05,0.0250000057107654,6.156362072021765e-05,12801989,960847,24452,961729,24439,0.0750545091079206,0.0019100157014663,0.0751234046521989,0.0019090002342604
03-11-2021,124.89,117.68,-13.0,-4.0,47.0,-32.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000017909453,4.48541052877584e-05,0.0250000017425709,4.425197042135315e-05,0.0250000058072145,6.26421697670047e-05,0.0250000058695861,6.335727296609714e-05,12801989,963577,24492,964494,24490,0.075267757221163,0.0019131402159461,0.0753393867156111,0.0019129839902221
03-12-2021,124.89,117.68,-15.0,-6.0,31.0,-33.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000016307237,4.161162309102229e-05,0.0250000015796491,4.082889516432936e-05,0.0250000053737314,5.862728591204659e-05,0.0250000054046263,5.9039690239000486e-05,12801989,966620,24524,967550,24530,0.0755054546602094,0.0019156398275299,0.0755780996218634,0.0019161085047018
03-13-2021,142.37,154.16,-8.0,-2.0,45.0,-20.0,-9.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000015528656,4.016923846991224e-05,0.0250000014653379,3.842883241185942e-05,0.0250000050119676,5.529303898964054e-05,0.025000005050755,5.577226399090092e-05,12801989,969108,24526,970371,24573,0.0756997994608494,0.0019157960532539,0.0757984560055472,0.0019194673577676
03-14-2021,107.53,99.62,-7.0,-4.0,52.0,-24.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000016791745,4.330129046712e-05,0.0250000013768769,3.655988402809277e-05,0.0250000046772722,5.226700394700168e-05,0.0250000047311982,5.283353818215958e-05,12801989,970890,24527,972283,24586,0.0758389965809219,0.0019158741661159,0.0759478077976789,0.0019204828249735
03-15-2021,112.8,93.29,-14.0,-7.0,-10.0,-37.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000014766184,3.945427491841572e-05,0.0250000014381441,3.806844617849326e-05,0.0250000043725769,4.955614777588335e-05,0.025000004469433,5.047605290543827e-05,12801989,972792,24583,973678,24587,0.0759875672444336,0.0019202484863875,0.0760567752401599,0.0019205609378355
03-16-2021,115.38,95.2,-13.0,-5.0,-11.0,-37.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000015350064,4.096725294915881e-05,0.0250000015360222,4.052907847043532e-05,0.0250000041119943,4.723272541586229e-05,0.0250000041314323,4.7407229673855376e-05,12801989,975917,24678,976823,24652,0.0762316699381635,0.0019276692082769,0.0763024401911296,0.0019256382738651
03-17-2021,123.62,109.25,-4.0,2.0,13.0,-32.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000013960634,3.778687046385718e-05,0.0250000013744063,3.712861469988075e-05,0.0250000041703404,4.793380602744776e-05,0.0250000041787243,4.8049292777392215e-05,12801989,979132,24717,980043,24689,0.0764828027894728,0.0019307156098946,0.0765539636067489,0.0019285284497588
03-18-2021,117.96,96.76,-16.0,-10.0,-33.0,-38.0,-31.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000013017559,3.554855380626949e-05,0.0250000012343604,3.4138025046257485e-05,0.0250000042465901,4.879483837491384e-05,0.0250000042312304,4.87231515267119e-05,12801989,982164,24739,983158,24706,0.0767196409870372,0.0019324340928585,0.0767972851718588,0.0019298563684127
03-19-2021,146.21,138.52,-12.0,-5.0,0.0,-32.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000011373526,3.189338060343092e-05,0.0250000011585406,3.2611113640337066e-05,0.02500000432944,4.974290700858543e-05,0.0250000043346905,4.991140723320882e-05,12801989,985672,24775,986621,24741,0.0769936609069106,0.0019352461558903,0.0770677900129425,0.0019325903185825
03-20-2021,152.21,171.4,-5.0,-1.0,70.0,-16.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000011143266,3.1295771755546606e-05,0.0250000011137234,3.17099873196245e-05,0.0250000037164722,4.384565197932362e-05,0.0250000036762387,4.360199587421442e-05,12801989,989397,24802,990693,24774,0.0772846313178366,0.0019373552031641,0.0773858655869802,0.0019351680430283
03-21-2021,116.53,117.97,1.0,-1.0,132.0,-17.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000010442251,2.975581456924693e-05,0.0250000010183311,2.969918263202284e-05,0.0250000034554189,4.140038024820002e-05,0.0250000034208985,4.123406990890834e-05,12801989,991413,24816,993059,24788,0.0774421068476156,0.001938448783232,0.077570680618457,0.0019362616230962
03-22-2021,118.37,105.18,-8.0,-4.0,45.0,-33.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000010564912,3.0132723309725637e-05,0.0250000010037115,2.9528314899240156e-05,0.0250000032765906,3.977572389490632e-05,0.0250000032689783,3.988902205613284e-05,12801989,993686,24793,994664,24789,0.0776196573829269,0.0019366521874061,0.0776960517619566,0.0019363397359582
03-23-2021,122.25,108.11,-7.0,-2.0,49.0,-32.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000010932875,3.135128414193429e-05,0.0250000010705928,3.125684436062381e-05,0.0250000030785976,3.802186220913705e-05,0.0250000030116028,3.753124915185798e-05,12801989,997356,24836,998162,24828,0.0779063315864433,0.0019400110404719,0.0779692905532101,0.0019393861375759
03-24-2021,119.34,98.81,-13.0,-7.0,-10.0,-38.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000010062471,2.97346675695012e-05,0.0250000010097931,3.0097026059057568e-05,0.0250000030819463,3.820963051695791e-05,0.0250000030141656,3.769655482038437e-05,12801989,1001967,24872,1003028,24876,0.0782665099930956,0.0019428231035036,0.0783493877396707,0.0019431355549516
03-25-2021,128.77,114.02,-9.0,-1.0,27.0,-31.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009523204,2.873796216278806e-05,0.0250000009540706,2.8878452252818267e-05,0.0250000031302748,3.881831946935093e-05,0.0250000030649546,3.829588462445445e-05,12801989,1005649,24913,1006738,24917,0.0785541215509558,0.0019460257308454,0.0786391864576668,0.0019463381822933
03-26-2021,155.3,151.58,-13.0,-6.0,25.0,-31.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009054406,2.7791161990335275e-05,0.0250000008739166,2.704692705436547e-05,0.0250000028544944,3.621451338694699e-05,0.0250000027941411,3.5711560121042807e-05,12801989,1010681,24944,1011727,24953,0.0789471854725074,0.0019484472295672,0.0790288915261527,0.0019491502453251
03-27-2021,155.71,177.19,-6.0,0.0,116.0,-15.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000008941125,2.75943254912261e-05,0.0250000008449334,2.629544635016252e-05,0.0250000026553099,3.434978760344312e-05,0.0250000026100386,3.396109157143088e-05,12801989,1016425,24972,1015789,24986,0.0793958657517984,0.001950634389703,0.0793461859715705,0.0019517279697709
03-28-2021,104.19,95.34,-12.0,-9.0,-16.0,-28.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000010101786,3.014885652510198e-05,0.025000000803811,2.529233195454118e-05,0.0250000024492615,3.240621766009989e-05,0.0250000024085609,3.202529904278515e-05,12801989,1016791,24984,1018838,25001,0.079424455059288,0.0019515717440469,0.0795843520877888,0.0019528996627008
03-29-2021,122.61,108.9,-7.0,-2.0,15.0,-34.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000011158488,3.254654040896946e-05,0.0250000008766585,2.687623696417695e-05,0.0250000023203718,3.124007014360063e-05,0.025000002244133,3.0473826958682824e-05,12801989,1020794,25005,1021723,25015,0.0797371408458482,0.0019532121141488,0.0798097076946402,0.0019539932427687
03-30-2021,131.93,121.56,-2.0,3.0,67.0,-31.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009802294,2.96952085185008e-05,0.0250000009875364,2.937498621802941e-05,0.0250000024128562,3.225501609020234e-05,0.0250000020970922,2.910642307626711e-05,12801989,1026082,25043,1027139,25049,0.0801502016600701,0.0019561804029045,0.0802327669551973,0.0019566490800765
03-31-2021,129.43,108.15,-6.0,1.0,-12.0,-34.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006872724,2.331230189276937e-05,0.0250000008281567,2.597015084887631e-05,0.0250000022309323,3.053228646163657e-05,0.0250000021227626,2.941924178391612e-05,12801989,1030498,25089,1031532,25093,0.0804951480586337,0.0019597735945562,0.080575916757935,0.0019600860460042
04-01-2021,136.29,118.82,-3.0,5.0,-2.0,-31.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006526757,2.239629970330743e-05,0.0250000008032167,2.537509200452611e-05,0.0250000022769342,3.1029417104390866e-05,0.0250000022167167,3.038002327787248e-05,12801989,1034432,25124,1035371,25120,0.0808024440577163,0.001962507544726,0.0808757920351282,0.001962195093278
04-02-2021,151.89,142.74,-7.0,5.0,5.0,-33.0,-45.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000006966947,2.3177203202316686e-05,0.0250000008620129,2.662895620309266e-05,0.0250000020903469,2.92162799589256e-05,0.0250000020368484,2.864006268347128e-05,12801989,1038504,25148,1040264,25148,0.0811205196317541,0.0019643822534139,0.0812579982688627,0.0019643822534139
04-03-2021,141.59,145.39,-7.0,12.0,75.0,-20.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000006741434,2.259193232276952e-05,0.0250000008406654,2.6171727114807943e-05,0.0250000019443865,2.780450338679619e-05,0.0250000018765086,2.708788371198224e-05,12801989,1043828,25180,1045758,25188,0.0815363925090077,0.0019668818649976,0.0816871503326553,0.0019675067678936
