date,Vermont-apple-driving,Vermont-apple-walking,Vermont-google-retail_and_recreation,Vermont-google-grocery_and_pharmacy,Vermont-google-parks,Vermont-google-transit_stations,Vermont-google-workplaces,Vermont-google-residential,Vermont-jh_beta_7,Vermont-jh_gamma_7,Vermont-cdc_beta_7,Vermont-cdc_gamma_7,Vermont-jh_beta_14,Vermont-jh_gamma_14,Vermont-cdc_beta_14,Vermont-cdc_gamma_14,Vermont-jh_beta_30,Vermont-jh_gamma_30,Vermont-cdc_beta_30,Vermont-cdc_gamma_30,Vermont-census_pop,Vermont-jh_confirmed,Vermont-jh_death,Vermont-cdc_confirmed,Vermont-cdc_death,Vermont-jh_confirmed_ratio,Vermont-jh_death_ratio,Vermont-cdc_confirmed_ratio,Vermont-cdc_death_ratio
04-08-2021,118.36,120.26,-9.0,0.0,61.0,-36.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023534061,2.9715286005051723e-05,0.0250000019573219,2.5722357949857813e-05,623989,20669,230,19310,231,0.0331239813522353,0.0003685962412798,0.0309460583439772,0.0003701988336332
04-09-2021,139.32,153.75,-13.0,-4.0,46.0,-41.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019142631,2.582707700714174e-05,0.0250000019531352,2.5575066816257783e-05,623989,20815,231,19466,231,0.0333579598358304,0.0003701988336332,0.0311960627511061,0.0003701988336332
04-10-2021,145.99,171.78,-12.0,-5.0,101.0,-39.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002020007,2.68558154426136e-05,0.0250000017641953,2.3808935948474776e-05,623989,20965,231,19603,232,0.033598348688839,0.0003701988336332,0.0314156179035207,0.0003718014259866
04-11-2021,115.49,116.78,-7.0,-1.0,62.0,-49.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002118097,2.7843646456727285e-05,0.0250000019169223,2.5132752672420503e-05,623989,21202,231,19819,233,0.0339781630765926,0.0003701988336332,0.0317617778518531,0.00037340401834
04-12-2021,112.7,107.37,-8.0,-4.0,38.0,-41.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020234975,2.7101540184127576e-05,0.0250000017340435,2.3416930198500536e-05,623989,21291,233,19931,234,0.0341207937960444,0.00037340401834,0.0319412681954329,0.0003750066106934
04-13-2021,114.95,115.08,-8.0,-1.0,76.0,-37.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017705882,2.482370046494844e-05,0.0250000018916645,2.479058570540284e-05,623989,21388,233,20002,234,0.0342762452543233,0.00037340401834,0.0320550522525236,0.0003750066106934
04-14-2021,117.25,115.35,-7.0,0.0,71.0,-39.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018780437,2.5857593841289717e-05,0.0250000020414357,2.6145878158288147e-05,623989,21488,237,20094,235,0.0344365044896624,0.0003798143877536,0.0322024907490356,0.0003766092030468
04-15-2021,113.56,101.43,-16.0,-5.0,-17.0,-41.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002051084,2.7285271286681545e-05,0.0250000020161674,2.591494337391052e-05,623989,21664,240,20262,237,0.0347185607438592,0.0003846221648138,0.0324717262644053,0.0003798143877536
04-16-2021,122.91,123.76,-26.0,-17.0,-36.0,-51.0,-33.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020787276,2.727103451315076e-05,0.0250000021857063,2.739636638379351e-05,623989,21803,242,20391,238,0.0349413210809805,0.0003878273495205,0.0326784606779927,0.000381416980107
04-17-2021,137.75,155.72,-16.0,-11.0,17.0,-45.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019385056,2.5687495989176007e-05,0.0250000023568511,2.8898850711185104e-05,623989,21869,242,20455,238,0.0350470921763043,0.0003878273495205,0.0327810265886097,0.000381416980107
04-18-2021,118.07,122.38,-10.0,-3.0,52.0,-50.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021573361,2.7455269270188307e-05,0.0250000025201228,3.0385083615681275e-05,623989,22016,242,20605,238,0.0352826732522528,0.0003878273495205,0.0330214154416183,0.000381416980107
04-19-2021,125.44,123.73,-3.0,-1.0,70.0,-38.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023589653,2.914054392872213e-05,0.0250000024919062,3.0183529104031068e-05,623989,22112,242,20696,238,0.0354365221181783,0.0003878273495205,0.0331672513457769,0.000381416980107
04-20-2021,121.2,120.72,-6.0,-1.0,52.0,-40.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021600928,2.7241588481880744e-05,0.0250000024502806,2.9903048557423305e-05,623989,22112,242,20745,238,0.0354365221181783,0.0003878273495205,0.033245778371093,0.000381416980107
04-21-2021,112.89,96.97,-16.0,-7.0,-17.0,-46.0,-37.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023294103,2.875676512534369e-05,0.0250000025730366,3.1154746792230946e-05,623989,22238,243,20820,238,0.0356384487547056,0.0003894299418739,0.0333659727975973,0.000381416980107
04-22-2021,121.09,115.08,-16.0,-5.0,-8.0,-47.0,-35.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000024996405,3.0274757327848116e-05,0.0250000026774854,3.227168846281703e-05,623989,22325,243,20894,238,0.0357778742894506,0.0003894299418739,0.0334845646317483,0.000381416980107
04-23-2021,144.39,155.25,-14.0,-6.0,25.0,-41.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000024573648,2.9906823349027836e-05,0.0250000025887018,3.165501899276621e-05,623989,22416,243,20975,239,0.0359237101936091,0.0003894299418739,0.0336143746123729,0.0003830195724604
04-24-2021,146.19,168.58,-12.0,-6.0,94.0,-47.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002201146,2.7632092089217862e-05,0.0250000025076837,3.107021887715066e-05,623989,22479,244,21040,239,0.0360246735118728,0.0003910325342273,0.0337185431153433,0.0003830195724604
04-25-2021,112.37,98.5,-11.0,-5.0,19.0,-56.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021515017,2.722266482747247e-05,0.0250000026083365,3.216203817206469e-05,623989,22576,244,21135,239,0.0361801249701517,0.0003910325342273,0.0338707893889155,0.0003830195724604
04-26-2021,113.15,106.41,-8.0,-1.0,39.0,-41.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002089046,2.6742809192905447e-05,0.0250000025153644,3.15114436311083e-05,623989,22617,244,21167,240,0.0362458312566407,0.0003910325342273,0.033922072344224,0.0003846221648138
04-27-2021,115.04,106.7,-6.0,1.0,93.0,-30.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022073392,2.795745821437052e-05,0.0250000024200135,3.078622186008952e-05,623989,22675,245,21225,241,0.0363387816131374,0.0003926351265807,0.0340150227007206,0.0003862247571671
04-28-2021,114.35,105.37,-12.0,-1.0,23.0,-41.0,-32.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021334121,2.738888346931524e-05,0.0250000025333866,3.192551439844523e-05,623989,22723,246,21271,241,0.0364157060461001,0.0003942377189341,0.0340887419489766,0.0003862247571671
04-29-2021,117.1,108.87,-14.0,-2.0,11.0,-38.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022724727,2.8744475679056797e-05,0.0250000024381501,3.117749192686627e-05,623989,22824,246,21357,241,0.0365775678737926,0.0003942377189341,0.0342265648913682,0.0003862247571671
04-30-2021,136.04,137.09,-16.0,-8.0,-13.0,-43.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023949997,2.9988465732051765e-05,0.0250000021298312,2.849157663683571e-05,623989,22952,246,21472,242,0.0367826996950266,0.0003942377189341,0.0344108630120082,0.0003878273495205
05-01-2021,144.16,166.95,-11.0,-2.0,73.0,-38.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020876786,2.7332494377866595e-05,0.0250000020309446,2.767214232652518e-05,623989,23032,247,21556,243,0.0369109070832979,0.0003958403112875,0.034545480769693,0.0003894299418739
05-02-2021,119.65,113.9,-5.0,2.0,90.0,-45.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022121696,2.859888509808872e-05,0.0250000017442782,2.510005689108156e-05,623989,23126,247,21637,243,0.0370615507645166,0.0003958403112875,0.0346752907503177,0.0003894299418739
05-03-2021,114.91,103.7,-5.0,2.0,51.0,-35.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021095801,2.781882673540368e-05,0.0250000016391109,2.420302949144284e-05,623989,23158,248,21664,243,0.0371128337198251,0.0003974429036409,0.0347185607438592,0.0003894299418739
05-04-2021,116.1,100.47,-8.0,2.0,55.0,-36.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020126337,2.704856705745154e-05,0.0250000015208429,2.320443649805164e-05,623989,23191,248,21698,243,0.037165719267487,0.0003974429036409,0.0347730488838745,0.0003894299418739
05-05-2021,114.63,102.74,-9.0,0.0,7.0,-41.0,-31.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021218313,2.820848582518e-05,0.0250000013913244,2.212466920939844e-05,623989,23247,248,21752,244,0.0372554644392769,0.0003974429036409,0.0348595888709576,0.0003910325342273
05-06-2021,125.68,124.96,-8.0,3.0,73.0,-35.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022165699,2.925487887969772e-05,0.0250000014788796,2.297463962522392e-05,623989,23296,249,21809,244,0.0373339914645931,0.0003990454959943,0.0349509366351009,0.0003910325342273
05-07-2021,146.24,146.33,-11.0,-2.0,65.0,-33.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023240082,3.036784538684208e-05,0.0250000015578754,2.3766939203456648e-05,623989,23393,249,21903,245,0.037489442922872,0.0003990454959943,0.0351015803163196,0.0003926351265807
05-08-2021,149.67,157.0,-8.0,3.0,89.0,-42.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021965946,2.934100989651494e-05,0.0250000016498513,2.4620372486272097e-05,623989,23445,249,21965,245,0.0375727777252483,0.0003990454959943,0.0352009410422299,0.0003926351265807
05-09-2021,114.68,100.81,4.0,11.0,101.0,-46.0,-19.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022853887,3.033058141029389e-05,0.025,1e-05,623989,23486,249,21989,245,0.0376384840117373,0.0003990454959943,0.0352394032587112,0.0003926351265807
05-10-2021,120.51,109.64,-4.0,1.0,79.0,-35.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021366498,2.9138495238923663e-05,0.0250000011758346,2.038119514719851e-05,623989,23541,249,22026,246,0.0377266265911738,0.0003990454959943,0.0352986991757867,0.0003942377189341
05-11-2021,123.78,115.01,-6.0,4.0,80.0,-30.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022041803,2.9939590242435212e-05,0.025,1e-05,623989,23606,251,22091,246,0.0378307950941442,0.0004022506807011,0.0354028676787571,0.0003942377189341
05-12-2021,130.16,120.08,-4.0,7.0,75.0,-27.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023152409,3.1010937618328494e-05,0.025,1e-05,623989,23651,252,22118,246,0.0379029117500468,0.0004038532730544,0.0354461376722987,0.0003942377189341
05-13-2021,136.61,127.87,-3.0,7.0,109.0,-28.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019749019,2.785074894275873e-05,0.025,1e-05,623989,23724,252,22196,246,0.0380199009918444,0.0004038532730544,0.0355711398758631,0.0003942377189341
05-14-2021,157.49,171.29,-7.0,2.0,92.0,-33.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020831468,2.8840532687978683e-05,0.025,1e-05,623989,23792,252,22250,246,0.0381288772718749,0.0004038532730544,0.0356576798629463,0.0003942377189341
05-15-2021,161.26,185.44,-6.0,4.0,156.0,-37.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012501566,2.117514092414533e-05,0.025,1e-05,623989,23847,252,22308,246,0.0382170198513114,0.0004038532730544,0.0357506302194429,0.0003942377189341
05-16-2021,135.82,127.03,3.0,9.0,121.0,-40.0,-22.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,23883,252,22333,247,0.0382747131760335,0.0004038532730544,0.0357906950282777,0.0003958403112875
05-17-2021,130.93,136.57,5.0,9.0,119.0,-29.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,23912,252,22361,248,0.0383211883542818,0.0004038532730544,0.0358355676141726,0.0003974429036409
05-18-2021,133.87,130.04,1.0,8.0,130.0,-30.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,23945,254,22393,248,0.0383740739019437,0.0004070584577612,0.0358868505694811,0.0003974429036409
05-19-2021,140.43,139.01,2.0,11.0,136.0,-31.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,23988,255,22441,248,0.0384429853731395,0.0004086610501146,0.0359637750024439,0.0003974429036409
05-20-2021,143.36,147.54,0.0,11.0,128.0,-32.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24026,255,22475,248,0.0385038838825684,0.0004086610501146,0.0360182631424592,0.0003974429036409
05-21-2021,169.99,186.18,-6.0,4.0,108.0,-36.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24065,255,22509,248,0.0385663849843506,0.0004086610501146,0.0360727512824745,0.0003974429036409
05-22-2021,170.61,180.41,-6.0,3.0,145.0,-41.0,-20.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24084,255,22529,248,0.0385968342390651,0.0004086610501146,0.0361048031295423,0.0003974429036409
05-23-2021,139.84,120.08,-1.0,6.0,83.0,-49.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24106,255,22551,248,0.0386320912708397,0.0004086610501146,0.0361400601613169,0.0003974429036409
05-24-2021,141.05,137.14,4.0,7.0,133.0,-33.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24127,255,22571,248,0.0386657457102609,0.0004086610501146,0.0361721120083847,0.0003974429036409
05-25-2021,142.85,130.61,1.0,8.0,128.0,-27.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24136,255,22579,248,0.0386801690414414,0.0004086610501146,0.0361849327472118,0.0003974429036409
05-26-2021,140.79,131.59,1.0,9.0,86.0,-34.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24162,255,22598,248,0.0387218364426295,0.0004086610501146,0.0362153820019263,0.0003974429036409
05-27-2021,149.43,132.11,3.0,12.0,121.0,-28.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24182,255,22617,248,0.0387538882896974,0.0004086610501146,0.0362458312566407,0.0003974429036409
05-28-2021,180.46,173.16,-2.0,9.0,109.0,-34.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24190,255,22624,248,0.0387667090285245,0.0004086610501146,0.0362570494031144,0.0003974429036409
05-29-2021,191.05,216.34,0.0,10.0,195.0,-37.0,-25.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24200,255,22634,248,0.0387827349520584,0.0004086610501146,0.0362730753266483,0.0003974429036409
05-30-2021,163.85,156.31,10.0,12.0,138.0,-48.0,-25.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24209,255,22644,248,0.0387971582832389,0.0004086610501146,0.0362891012501822,0.0003974429036409
05-31-2021,146.28,122.28,-1.0,0.0,113.0,-48.0,-75.0,17.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24220,255,22657,248,0.0388147867991262,0.0004086610501146,0.0363099349507763,0.0003974429036409
06-01-2021,152.15,166.34,6.0,16.0,151.0,-24.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24224,255,22659,248,0.0388211971685398,0.0004086610501146,0.0363131401354831,0.0003974429036409
06-02-2021,148.66,150.62,4.0,13.0,146.0,-27.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24232,255,22667,248,0.0388340179073669,0.0004086610501146,0.0363259608743102,0.0003974429036409
06-03-2021,148.89,144.75,2.0,12.0,86.0,-31.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24240,255,22673,249,0.038846838646194,0.0004086610501146,0.0363355764284306,0.0003990454959943
06-04-2021,179.31,201.63,-1.0,6.0,131.0,-32.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24252,256,22687,249,0.0388660697544347,0.000410263642468,0.0363580127213781,0.0003990454959943
06-05-2021,179.47,215.35,-5.0,5.0,185.0,-33.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24252,256,22701,249,0.0388660697544347,0.000410263642468,0.0363804490143255,0.0003990454959943
06-06-2021,159.62,151.26,9.0,15.0,220.0,-37.0,-20.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24252,256,22711,249,0.0388660697544347,0.000410263642468,0.0363964749378594,0.0003990454959943
06-07-2021,150.83,158.85,10.0,13.0,169.0,-31.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24282,256,22715,249,0.0389141475250365,0.000410263642468,0.036402885307273,0.0003990454959943
06-08-2021,150.74,148.1,6.0,12.0,131.0,-28.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24295,256,22728,249,0.0389349812256305,0.000410263642468,0.0364237190078671,0.0003990454959943
06-09-2021,157.43,159.34,9.0,16.0,155.0,-25.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24300,256,22732,249,0.0389429941873975,0.000410263642468,0.0364301293772806,0.0003990454959943
06-10-2021,160.5,162.35,7.0,15.0,155.0,-26.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24314,256,22742,249,0.038965430480345,0.000410263642468,0.0364461553008145,0.0003990454959943
06-11-2021,188.07,209.12,0.0,9.0,120.0,-28.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24320,256,22749,249,0.0389750460344653,0.000410263642468,0.0364573734472883,0.0003990454959943
06-12-2021,192.46,228.19,-2.0,9.0,219.0,-28.0,-21.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24320,256,22750,249,0.0389750460344653,0.000410263642468,0.0364589760396417,0.0003990454959943
06-13-2021,173.72,166.93,10.0,17.0,206.0,-32.0,-19.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24320,256,22756,249,0.0389750460344653,0.000410263642468,0.036468591593762,0.0003990454959943
06-14-2021,152.68,144.23,6.0,10.0,76.0,-34.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24331,256,22757,249,0.0389926745503526,0.000410263642468,0.0364701941861154,0.0003990454959943
06-15-2021,158.95,166.12,9.0,13.0,130.0,-24.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24339,256,22764,249,0.0390054952891797,0.000410263642468,0.0364814123325892,0.0003990454959943
06-16-2021,168.64,166.95,11.0,16.0,155.0,-24.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24348,256,22772,249,0.0390199186203602,0.000410263642468,0.0364942330714163,0.0003990454959943
06-17-2021,179.06,176.71,10.0,15.0,183.0,-24.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24357,256,22780,249,0.0390343419515408,0.000410263642468,0.0365070538102434,0.0003990454959943
06-18-2021,203.67,216.78,1.0,10.0,156.0,-27.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24360,256,22783,249,0.0390391497286009,0.000410263642468,0.0365118615873036,0.0003990454959943
06-19-2021,204.89,233.24,-1.0,10.0,204.0,-34.0,-23.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24360,256,22785,249,0.0390391497286009,0.000410263642468,0.0365150667720104,0.0003990454959943
06-20-2021,174.92,150.22,13.0,18.0,240.0,-30.0,-22.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24360,256,22785,249,0.0390391497286009,0.000410263642468,0.0365150667720104,0.0003990454959943
06-21-2021,172.26,163.45,7.0,7.0,152.0,-31.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24368,256,22787,249,0.0390519704674281,0.000410263642468,0.0365182719567171,0.0003990454959943
06-22-2021,173.39,170.68,7.0,10.0,128.0,-29.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24371,256,22788,249,0.0390567782444882,0.000410263642468,0.0365198745490705,0.0003990454959943
06-23-2021,181.73,169.91,10.0,15.0,184.0,-22.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24379,256,22794,249,0.0390695989833154,0.000410263642468,0.0365294901031909,0.0003990454959943
06-24-2021,193.98,198.5,10.0,14.0,205.0,-25.0,-34.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24385,256,22801,249,0.0390792145374357,0.000410263642468,0.0365407082496646,0.0003990454959943
06-25-2021,216.59,226.98,2.0,8.0,168.0,-28.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24392,256,22805,249,0.0390904326839094,0.000410263642468,0.0365471186190782,0.0003990454959943
06-26-2021,211.8,248.15,-3.0,5.0,171.0,-38.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24392,256,22808,249,0.0390904326839094,0.000410263642468,0.0365519263961383,0.0003990454959943
06-27-2021,193.59,174.03,10.0,16.0,236.0,-33.0,-21.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24392,256,22812,249,0.0390904326839094,0.000410263642468,0.0365583367655519,0.0003990454959943
06-28-2021,180.53,179.89,14.0,13.0,193.0,-32.0,-37.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24402,256,22815,249,0.0391064586074434,0.000410263642468,0.0365631445426121,0.0003990454959943
06-29-2021,180.95,173.21,7.0,11.0,213.0,-29.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24406,256,22822,249,0.0391128689768569,0.000410263642468,0.0365743626890858,0.0003990454959943
06-30-2021,177.82,169.15,11.0,16.0,140.0,-24.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24410,256,22824,250,0.0391192793462705,0.000410263642468,0.0365775678737926,0.0004006480883477
07-01-2021,196.11,193.81,14.0,23.0,188.0,-18.0,-34.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24412,257,22831,250,0.0391224845309773,0.0004118662348214,0.0365887860202663,0.0004006480883477
07-02-2021,212.32,227.65,6.0,17.0,104.0,-29.0,-39.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24419,258,22833,250,0.039133702677451,0.0004134688271748,0.0365919912049731,0.0004006480883477
07-03-2021,208.11,275.95,1.0,18.0,207.0,-27.0,-26.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24419,258,22835,250,0.039133702677451,0.0004134688271748,0.0365951963896799,0.0004006480883477
07-04-2021,181.17,217.72,7.0,18.0,311.0,-31.0,-27.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,623989,24419,258,22837,250,0.039133702677451,0.0004134688271748,0.0365984015743867,0.0004006480883477
