date,South Dakota-apple-driving,South Dakota-apple-walking,South Dakota-google-retail_and_recreation,South Dakota-google-grocery_and_pharmacy,South Dakota-google-parks,South Dakota-google-transit_stations,South Dakota-google-workplaces,South Dakota-google-residential,South Dakota-jh_beta_7,South Dakota-jh_gamma_7,South Dakota-cdc_beta_7,South Dakota-cdc_gamma_7,South Dakota-jh_beta_14,South Dakota-jh_gamma_14,South Dakota-cdc_beta_14,South Dakota-cdc_gamma_14,South Dakota-jh_beta_30,South Dakota-jh_gamma_30,South Dakota-cdc_beta_30,South Dakota-cdc_gamma_30,South Dakota-census_pop,South Dakota-jh_confirmed,South Dakota-jh_death,South Dakota-cdc_confirmed,South Dakota-cdc_death,South Dakota-jh_confirmed_ratio,South Dakota-jh_death_ratio,South Dakota-cdc_confirmed_ratio,South Dakota-cdc_death_ratio
07-27-2021,314.52,321.66,25.0,37.0,303.0,53.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,124960,2043,125176,2041,0.1412521660888545,0.0023093643991639,0.141496327963656,0.0023071036410639
07-28-2021,318.07,346.5,25.0,37.0,282.0,49.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125216,2043,0.1415517165371063,0.0023116251572639,0.1415415431256563,0.0023093643991639
07-29-2021,334.15,341.59,26.0,33.0,321.0,58.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125269,2043,0.1415517165371063,0.0023116251572639,0.1416014532153066,0.0023093643991639
07-30-2021,371.18,385.06,19.0,35.0,267.0,61.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125322,2043,0.1415517165371063,0.0023116251572639,0.141661363304957,0.0023093643991639
07-31-2021,354.93,387.83,13.0,33.0,298.0,68.0,-3.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125375,2043,0.1415517165371063,0.0023116251572639,0.1417212733946074,0.0023093643991639
08-01-2021,311.98,305.34,36.0,53.0,388.0,87.0,5.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125428,2043,0.1415517165371063,0.0023116251572639,0.1417811834842577,0.0023093643991639
08-02-2021,305.36,326.18,30.0,42.0,364.0,62.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125481,2043,0.1415517165371063,0.0023116251572639,0.1418410935739081,0.0023093643991639
08-03-2021,298.83,333.69,30.0,43.0,353.0,55.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125225,2045,125534,2043,0.1415517165371063,0.0023116251572639,0.1419010036635585,0.0023093643991639
08-04-2021,310.65,346.28,30.0,43.0,343.0,63.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,125592,2050,0.1419744783018089,0.002319537810614,0.1419665656484589,0.002317277052514
08-05-2021,333.58,360.26,32.0,39.0,392.0,77.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,125715,2050,0.1419744783018089,0.002319537810614,0.1421056022716097,0.002317277052514
08-06-2021,384.65,456.46,28.0,46.0,412.0,88.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,125838,2050,0.1419744783018089,0.002319537810614,0.1422446388947605,0.002317277052514
08-07-2021,377.06,431.38,23.0,48.0,389.0,90.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,125961,2050,0.1419744783018089,0.002319537810614,0.1423836755179114,0.002317277052514
08-08-2021,336.1,342.26,54.0,73.0,576.0,107.0,5.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,126084,2050,0.1419744783018089,0.002319537810614,0.1425227121410622,0.002317277052514
08-09-2021,332.02,391.6,48.0,60.0,588.0,79.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,126207,2050,0.1419744783018089,0.002319537810614,0.1426617487642131,0.002317277052514
08-10-2021,324.96,366.38,44.0,61.0,520.0,76.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,125599,2052,126330,2050,0.1419744783018089,0.002319537810614,0.1428007853873639,0.002317277052514
08-11-2021,326.54,372.47,41.0,56.0,496.0,72.0,-24.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126458,2053,126454,2051,0.1429454739057648,0.002320668189664,0.1429409523895647,0.002318407431564
08-12-2021,334.12,367.73,38.0,47.0,483.0,73.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126611,2053,126607,2051,0.1431184219004158,0.002320668189664,0.1431139003842158,0.002318407431564
08-13-2021,365.04,406.83,29.0,48.0,416.0,77.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126749,2054,126746,2052,0.1432744142093168,0.002321798568714,0.1432710230721668,0.002319537810614
08-14-2021,338.4,397.12,16.0,37.0,309.0,82.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126749,2054,126805,2052,0.1432744142093168,0.002321798568714,0.1433377154361172,0.002319537810614
08-15-2021,283.42,264.96,36.0,54.0,337.0,89.0,4.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126749,2054,126864,2052,0.1432744142093168,0.002321798568714,0.1434044078000676,0.002319537810614
08-16-2021,281.27,321.2,27.0,39.0,287.0,57.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,126927,2055,126925,2053,0.143475621680218,0.002322928947764,0.143473360922118,0.002320668189664
08-17-2021,276.37,306.47,25.0,35.0,254.0,46.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,127322,2057,127320,2055,0.1439221214049707,0.002325189705864,0.1439198606468707,0.002322928947764
08-18-2021,278.92,355.89,24.0,36.0,264.0,46.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,127698,2058,127696,2056,0.1443471439277733,0.002326320084914,0.1443448831696732,0.002324059326814
08-19-2021,299.07,363.61,23.0,28.0,237.0,46.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,127993,2059,127991,2057,0.1446806057475253,0.002327450463964,0.1446783449894253,0.002325189705864
08-20-2021,338.38,426.82,18.0,29.0,236.0,49.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,128297,2059,128295,2057,0.1450242409787274,0.002327450463964,0.1450219802206273,0.002325189705864
08-21-2021,320.07,455.14,13.0,26.0,269.0,53.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,128297,2059,128405,2057,0.1450242409787274,0.002327450463964,0.1451463219161281,0.002325189705864
08-22-2021,263.83,323.41,32.0,42.0,272.0,65.0,3.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,128297,2059,128515,2057,0.1450242409787274,0.002327450463964,0.1452706636116288,0.002325189705864
08-23-2021,265.46,512.84,23.0,32.0,252.0,41.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,128626,2059,128626,2057,0.1453961356861796,0.002327450463964,0.1453961356861796,0.002325189705864
08-24-2021,255.49,438.31,21.0,32.0,234.0,37.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,129411,2059,129411,2057,0.146283483240435,0.002327450463964,0.146283483240435,0.002325189705864
08-25-2021,247.26,370.69,18.0,32.0,235.0,40.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,129866,2061,129866,2059,0.1467978057081881,0.002329711222064,0.1467978057081881,0.002327450463964
08-26-2021,261.79,346.99,16.0,24.0,226.0,38.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,130337,2062,130337,2060,0.1473302142407413,0.0023308416011141,0.1473302142407413,0.002328580843014
08-27-2021,314.15,429.67,16.0,28.0,262.0,37.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,130776,2064,130776,2062,0.1478264506436943,0.0023331023592141,0.1478264506436943,0.0023308416011141
08-28-2021,298.38,387.48,8.0,23.0,211.0,38.0,-5.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,130776,2064,130929,2063,0.1478264506436943,0.0023331023592141,0.1479993986383454,0.0023319719801641
08-29-2021,249.34,270.58,33.0,45.0,313.0,56.0,4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,130776,2064,131082,2064,0.1478264506436943,0.0023331023592141,0.1481723466329964,0.0023331023592141
08-30-2021,229.13,316.97,15.0,29.0,206.0,34.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,131239,2069,131239,2067,0.1483498161438475,0.0023387542544641,0.1483498161438475,0.0023364934963641
08-31-2021,233.92,305.76,16.0,30.0,202.0,34.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,884659,132259,2071,132259,2069,0.1495028027748545,0.0023410150125641,0.1495028027748545,0.0023387542544641
