date,New Hampshire-apple-driving,New Hampshire-apple-walking,New Hampshire-google-retail_and_recreation,New Hampshire-google-grocery_and_pharmacy,New Hampshire-google-parks,New Hampshire-google-transit_stations,New Hampshire-google-workplaces,New Hampshire-google-residential,New Hampshire-jh_beta_7,New Hampshire-jh_gamma_7,New Hampshire-cdc_beta_7,New Hampshire-cdc_gamma_7,New Hampshire-jh_beta_14,New Hampshire-jh_gamma_14,New Hampshire-cdc_beta_14,New Hampshire-cdc_gamma_14,New Hampshire-jh_beta_30,New Hampshire-jh_gamma_30,New Hampshire-cdc_beta_30,New Hampshire-cdc_gamma_30,New Hampshire-census_pop,New Hampshire-jh_confirmed,New Hampshire-jh_death,New Hampshire-cdc_confirmed,New Hampshire-cdc_death,New Hampshire-jh_confirmed_ratio,New Hampshire-jh_death_ratio,New Hampshire-cdc_confirmed_ratio,New Hampshire-cdc_death_ratio
03-07-2021,119.09,137.32,-10.0,-5.0,12.0,-23.0,-8.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000033830957,4.012890996533208e-05,0.0250000034097961,4.034860055672094e-05,1359711,76861,1184,76861,1184,0.0565274532602884,0.0008707732746149,0.0565274532602884,0.0008707732746149
03-08-2021,106.23,137.17,-14.0,-7.0,17.0,-29.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000031471401,3.802515906910732e-05,0.0250000031688432,3.820372760724212e-05,1359711,77060,1184,77060,1184,0.0566738078900589,0.0008707732746149,0.0566738078900589,0.0008707732746149
03-09-2021,110.37,141.45,-11.0,-5.0,38.0,-26.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000028501414,3.535682819881214e-05,0.0250000028624548,3.545810165905857e-05,1359711,77252,1185,77252,1185,0.0568150143670235,0.0008715087250158,0.0568150143670235,0.0008715087250158
03-10-2021,113.99,144.7,-10.0,-4.0,38.0,-24.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000026045862,3.317487960420134e-05,0.0250000026171788,3.32784822273214e-05,1359711,77463,1187,77463,1187,0.0569701944016044,0.0008729796258175,0.0569701944016044,0.0008729796258175
03-11-2021,119.62,158.72,-10.0,-4.0,80.0,-22.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000025824104,3.3088887256826467e-05,0.0250000026052235,3.3277184450185126e-05,1359711,77764,1191,77764,1191,0.0571915649722624,0.0008759214274209,0.0571915649722624,0.0008759214274209
03-12-2021,119.62,158.72,-12.0,-3.0,34.0,-32.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000025209543,3.257478505207554e-05,0.0250000025326062,3.2671066025150285e-05,1359711,78074,1195,78074,1195,0.0574195545965282,0.0008788632290244,0.0574195545965282,0.0008788632290244
03-13-2021,148.98,215.16,-7.0,-2.0,4.0,-17.0,-7.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022440778,2.9983220036001817e-05,0.0250000022580851,3.0098557128537025e-05,1359711,78319,1199,78319,1199,0.0575997399447382,0.0008818050306278,0.0575997399447382,0.0008818050306278
03-14-2021,114.12,135.65,-10.0,-7.0,-13.0,-27.0,-10.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023031849,3.054066910617087e-05,0.0250000023197133,3.06768512318206e-05,1359711,78615,1199,78615,1199,0.057817433263392,0.0008818050306278,0.057817433263392,0.0008818050306278
03-15-2021,105.61,122.56,-12.0,-6.0,-8.0,-27.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019195197,2.692771351689788e-05,0.0250000019310096,2.7021792806168897e-05,1359711,78813,1199,78813,1199,0.0579630524427617,0.0008818050306278,0.0579630524427617,0.0008818050306278
03-16-2021,110.5,131.93,-9.0,1.0,13.0,-24.0,-25.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017927868,2.5784887370294807e-05,0.0250000018037697,2.5874771108430008e-05,1359711,79070,1202,79070,1202,0.058152063195782,0.0008840113818304,0.058152063195782,0.0008840113818304
03-17-2021,117.65,158.16,-1.0,2.0,38.0,-24.0,-27.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017321602,2.523785326377653e-05,0.0250000017432115,2.5328269666309714e-05,1359711,79367,1202,79367,1202,0.0583704919648366,0.0008840113818304,0.0583704919648366,0.0008840113818304
03-18-2021,115.82,141.92,-10.0,-5.0,0.0,-25.0,-25.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017144281,2.5126000685325104e-05,0.0250000017264719,2.5224718448910472e-05,1359711,79702,1207,79702,1207,0.0586168678491238,0.0008876886338346,0.0586168678491238,0.0008876886338346
03-19-2021,142.76,187.25,-10.0,-4.0,4.0,-29.0,-25.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017664165,2.561882179810152e-05,0.025000001781268,2.5740667043233075e-05,1359711,79996,1213,79996,1213,0.0588330902669758,0.0008921013362398,0.0588330902669758,0.0008921013362398
03-20-2021,156.03,232.05,-3.0,-2.0,48.0,-17.0,-7.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012581018,2.072175558299654e-05,0.0250000012571937,2.0714423754966252e-05,1359711,80316,1217,80316,1217,0.0590684343952501,0.0008950431378432,0.0590684343952501,0.0008950431378432
03-21-2021,128.01,168.04,2.0,-1.0,82.0,-11.0,-7.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012815393,2.0868399590494832e-05,0.0250000012815744,2.0868681861089493e-05,1359711,80543,1217,80543,1217,0.0592353816362447,0.0008950431378432,0.0592353816362447,0.0008950431378432
03-22-2021,116.62,153.97,-3.0,-1.0,82.0,-22.0,-26.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012937975,2.095619065300719e-05,0.0250000012937975,2.095619065300719e-05,1359711,80750,1217,80750,1217,0.0593876198692222,0.0008950431378432,0.0593876198692222,0.0008950431378432
03-23-2021,117.18,161.35,-3.0,0.0,77.0,-21.0,-24.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005393149,2.008689553071053e-05,0.0250000005393149,2.008689553071053e-05,0.0250000013433994,2.1446243109984263e-05,0.0250000013433994,2.1446243109984263e-05,1359711,81132,1218,81132,1218,0.0596685619223496,0.0008957785882441,0.0596685619223496,0.0008957785882441
03-24-2021,118.05,147.27,-5.0,-2.0,34.0,-24.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.02500000056768,2.0815046131624253e-05,0.02500000056768,2.0815046131624253e-05,0.0250000013909503,2.1931579120981324e-05,0.0250000013909503,2.1931579120981324e-05,1359711,81521,1228,81521,1228,0.0599546521282831,0.0009031330922526,0.0599546521282831,0.0009031330922526
03-25-2021,120.42,153.59,-5.0,-1.0,53.0,-22.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006151798,2.160024574974948e-05,0.0250000006151798,2.160024574974948e-05,0.025000001531393,2.3177712091054e-05,0.025000001531393,2.3177712091054e-05,1359711,82039,1229,82039,1229,0.0603356154359271,0.0009038685426535,0.0603356154359271,0.0009038685426535
03-26-2021,138.8,190.51,-10.0,-4.0,11.0,-33.0,-25.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000005862344,2.0891404328077266e-05,0.0250000005862344,2.0891404328077266e-05,0.0250000016103424,2.3874463066967145e-05,0.0250000016103424,2.3874463066967145e-05,1359711,82374,1231,82374,1231,0.0605819913202143,0.0009053394434552,0.0605819913202143,0.0009053394434552
03-27-2021,156.64,240.24,-3.0,-1.0,59.0,-15.0,-8.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005512247,2.0107931468415423e-05,0.0250000005512247,2.0107931468415423e-05,0.0250000016316686,2.404097390069289e-05,0.0250000016316686,2.404097390069289e-05,1359711,82745,1235,82745,1235,0.0608548434189324,0.0009082812450586,0.0608548434189324,0.0009082812450586
03-28-2021,110.0,137.34,-10.0,-8.0,-37.0,-32.0,-12.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014597226,2.234297237152501e-05,0.0250000014597226,2.234297237152501e-05,1359711,83027,1237,83027,1237,0.0610622404319741,0.0009097521458604,0.0610622404319741,0.0009097521458604
03-29-2021,114.84,143.3,-4.0,-1.0,23.0,-22.0,-27.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006161367,2.1394983111755248e-05,0.0250000006161367,2.1394983111755248e-05,0.0250000013853768,2.159548115963789e-05,0.0250000013853768,2.159548115963789e-05,1359711,83340,1237,83340,1237,0.0612924364074424,0.0009097521458604,0.0612924364074424,0.0009097521458604
03-30-2021,120.27,161.87,-2.0,4.0,75.0,-18.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006903585,2.3091513024581397e-05,0.0250000006903585,2.3091513024581397e-05,0.0250000013494653,2.126155366389574e-05,0.0250000013494653,2.126155366389574e-05,1359711,83714,1237,83714,1237,0.061567494857363,0.0009097521458604,0.061567494857363,0.0009097521458604
03-31-2021,120.53,152.36,-3.0,1.0,30.0,-18.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006533412,2.2532264068302978e-05,0.0250000006533412,2.2532264068302978e-05,0.0250000014507393,2.228115000352645e-05,0.0250000014507393,2.228115000352645e-05,1359711,84176,1238,84176,1238,0.0619072729425591,0.0009104875962612,0.0619072729425591,0.0009104875962612
04-01-2021,118.68,148.24,-5.0,3.0,1.0,-19.0,-25.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007053953,2.3860687317557383e-05,0.0250000007053953,2.3860687317557383e-05,0.0250000015481032,2.327926287666793e-05,0.0250000015481032,2.327926287666793e-05,1359711,84539,1245,84539,1245,0.0621742414380702,0.0009156357490672,0.0621742414380702,0.0009156357490672
04-02-2021,148.02,190.99,-4.0,9.0,6.0,-25.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006304299,2.224513476519877e-05,0.0250000006304299,2.224513476519877e-05,0.0250000016681104,2.4420233714448517e-05,0.0250000016681104,2.4420233714448517e-05,1359711,85010,1245,85010,1245,0.062520638576874,0.0009156357490672,0.062520638576874,0.0009156357490672
04-03-2021,146.22,201.18,-2.0,19.0,28.0,-12.0,-9.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015283886,2.311764859155817e-05,0.0250000015283886,2.311764859155817e-05,1359711,85448,1247,85448,1247,0.0628427658524495,0.0009171066498689,0.0628427658524495,0.0009171066498689
04-04-2021,88.24,108.29,-39.0,-33.0,36.0,-37.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014860064,2.275120590804456e-05,0.0250000014860064,2.275120590804456e-05,1359711,85846,1249,85846,1249,0.0631354751119907,0.0009185775506706,0.0631354751119907,0.0009185775506706
04-05-2021,117.74,143.65,-4.0,1.0,31.0,-20.0,-27.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015873822,2.3768266356142224e-05,0.0250000015873822,2.3768266356142224e-05,1359711,86125,1249,86125,1249,0.0633406657738298,0.0009185775506706,0.0633406657738298,0.0009185775506706
04-06-2021,120.34,160.51,-3.0,1.0,73.0,-15.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025000000563614,2.1151024537220137e-05,0.025000000563614,2.1151024537220137e-05,0.0250000015284414,2.328658200855733e-05,0.0250000015284414,2.328658200855733e-05,1359711,86521,1249,86510,1249,0.0636319041325693,0.0009185775506706,0.0636238141781599,0.0009185775506706
04-07-2021,125.07,158.19,-1.0,1.0,65.0,-14.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000573011,2.1522453276529865e-05,0.025000000573011,2.1522453276529865e-05,0.025000001462897,2.276385431153692e-05,0.025000001462897,2.276385431153692e-05,1359711,86935,1250,86935,1250,0.0639363805985242,0.0009193130010715,0.0639363805985242,0.0009193130010715
04-08-2021,128.72,169.9,-1.0,1.0,102.0,-19.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015376004,2.3593600722386144e-05,0.0250000015376004,2.3593600722386144e-05,1359711,87441,1251,87441,1251,0.064308518501358,0.0009200484514724,0.064308518501358,0.0009200484514724
04-09-2021,153.75,220.93,-5.0,-1.0,77.0,-26.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015592562,2.391948129909177e-05,0.0250000015592562,2.391948129909177e-05,1359711,87978,1253,87978,1253,0.0647034553666183,0.0009215193522741,0.0647034553666183,0.0009215193522741
04-10-2021,170.78,262.95,-2.0,-2.0,104.0,-14.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015328572,2.3771848147950316e-05,0.0250000015328572,2.3771848147950316e-05,1359711,88446,1256,88446,1256,0.0650476461542195,0.0009237257034766,0.0650476461542195,0.0009237257034766
04-11-2021,124.84,156.98,2.0,-2.0,28.0,-19.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014132538,2.2705847946948422e-05,0.0250000014132538,2.2705847946948422e-05,1359711,88854,1257,88854,1257,0.0653477099177693,0.0009244611538775,0.0653477099177693,0.0009244611538775
04-12-2021,116.66,139.28,-4.0,0.0,35.0,-22.0,-27.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012900459,2.1609528701247268e-05,0.0250000012900459,2.1609528701247268e-05,1359711,89229,1257,89229,1257,0.0656235038180907,0.0009244611538775,0.0656235038180907,0.0009244611538775
04-13-2021,122.59,154.98,-3.0,2.0,76.0,-19.0,-25.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011609797,2.047240101908672e-05,0.0250000011609797,2.047240101908672e-05,1359711,89605,1257,89605,1257,0.065900033168813,0.0009244611538775,0.065900033168813,0.0009244611538775
04-14-2021,127.19,164.61,0.0,1.0,74.0,-18.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012136176,2.109549777945108e-05,0.0250000012136176,2.109549777945108e-05,1359711,89983,1261,89983,1261,0.0661780334203371,0.0009274029554809,0.0661780334203371,0.0009274029554809
04-15-2021,124.12,160.83,-5.0,1.0,29.0,-19.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012815146,2.181280430060627e-05,0.0250000012815146,2.181280430060627e-05,1359711,90525,1264,90525,1264,0.0665766475376017,0.0009296093066835,0.0665766475376017,0.0009296093066835
04-16-2021,126.03,163.73,-23.0,-18.0,-32.0,-34.0,-29.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012118306,2.118238901035608e-05,0.0250000012118306,2.118238901035608e-05,1359711,90910,1266,90910,1266,0.0668597959419317,0.0009310802074852,0.0668597959419317,0.0009310802074852
04-17-2021,154.22,222.86,-6.0,-2.0,2.0,-12.0,-11.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012840555,2.190422251784424e-05,0.0250000012840555,2.190422251784424e-05,1359711,91279,1266,91279,1266,0.0671311771398481,0.0009310802074852,0.0671311771398481,0.0009310802074852
04-18-2021,129.84,170.83,2.0,-3.0,60.0,-16.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011112858,2.0291277296206944e-05,0.0250000011112858,2.0291277296206944e-05,1359711,91586,1270,91586,1270,0.0673569604129112,0.0009340220090886,0.0673569604129112,0.0009340220090886
04-19-2021,134.25,174.61,5.0,4.0,109.0,-9.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009062385,1.832161136966113e-05,0.0250000009062385,1.832161136966113e-05,1359711,91783,1270,91783,1270,0.0675018441418801,0.0009340220090886,0.0675018441418801,0.0009340220090886
04-20-2021,134.56,172.91,3.0,4.0,118.0,-6.0,-24.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000786558,1.719499527008799e-05,0.025000000786558,1.719499527008799e-05,1359711,92053,1271,92053,1271,0.0677004157501116,0.0009347574594895,0.0677004157501116,0.0009347574594895
04-21-2021,126.87,160.0,-2.0,-1.0,22.0,-16.0,-27.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008525099,1.7855937448984417e-05,0.0250000008525099,1.7855937448984417e-05,1359711,92395,1273,92395,1273,0.0679519397872047,0.0009362283602912,0.0679519397872047,0.0009362283602912
04-22-2021,136.66,169.79,-2.0,2.0,34.0,-12.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009206435,1.8526241077516214e-05,0.0250000009206435,1.8526241077516214e-05,1359711,92911,1274,92911,1274,0.0683314321940471,0.0009369638106921,0.0683314321940471,0.0009369638106921
04-23-2021,162.71,210.58,-5.0,1.0,52.0,-17.0,-24.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009347242,1.868476941427485e-05,0.0250000009347242,1.868476941427485e-05,1359711,93231,1281,93231,1281,0.0685667763223214,0.0009421119634981,0.0685667763223214,0.0009421119634981
04-24-2021,174.43,256.86,-4.0,-3.0,120.0,-1.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005626219,1.5039497658044512e-05,0.0250000005626219,1.5039497658044512e-05,1359711,93542,1282,93542,1282,0.068795501396988,0.0009428474138989,0.068795501396988,0.0009428474138989
04-25-2021,120.13,146.03,-5.0,-5.0,-2.0,-18.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005968919,1.5328000410446775e-05,0.0250000005968919,1.5328000410446775e-05,1359711,93821,1284,93821,1284,0.0690006920588272,0.0009443183147006,0.0690006920588272,0.0009443183147006
04-26-2021,128.28,159.98,0.0,0.0,69.0,-14.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005899877,1.5216788112869326e-05,0.0250000005899877,1.5216788112869326e-05,1359711,93821,1284,93935,1286,0.0690006920588272,0.0009443183147006,0.0690845334045249,0.0009457892155024
04-27-2021,135.05,167.24,0.0,2.0,115.0,-5.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000483244,1.4174252786613633e-05,0.0250000004926947,1.423718250411174e-05,1359711,94203,1294,94203,1294,0.0692816341119546,0.0009516728187092,0.0692816341119546,0.0009516728187092
04-28-2021,129.38,163.1,-2.0,-2.0,37.0,-14.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005077389,1.42819429879396e-05,0.0250000005164161,1.4341820304952634e-05,1359711,94405,1296,94405,1296,0.0694301950929278,0.0009531437195109,0.0694301950929278,0.0009531437195109
04-29-2021,128.89,162.75,-5.0,-2.0,18.0,-12.0,-33.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006188671,1.5245449132927115e-05,0.0250000006268123,1.530234015404465e-05,1359711,94676,1301,94676,1301,0.0696295021515601,0.0009568209715152,0.0696295021515601,0.0009568209715152
04-30-2021,155.32,208.06,-6.0,0.0,28.0,-20.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007397933,1.6281157470014827e-05,0.0250000007470441,1.6335106490299935e-05,1359711,94886,1303,94886,1303,0.0697839467357401,0.0009582918723169,0.0697839467357401,0.0009582918723169
05-01-2021,165.56,239.61,-3.0,-1.0,73.0,-2.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008102329,1.6854625706771807e-05,0.0250000008168215,1.6905639571438753e-05,1359711,95163,1304,95163,1304,0.0699876664967776,0.0009590273227178,0.0699876664967776,0.0009590273227178
05-02-2021,137.34,170.72,4.0,0.0,97.0,-2.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006518859,2.197404379751012e-05,0.0250000006575394,2.2105785524524092e-05,0.0250000006107213,1.484871524770113e-05,0.0250000006167017,1.4896973274815716e-05,1359711,95377,1305,95377,1305,0.070145052882561,0.0009597627731186,0.070145052882561,0.0009597627731186
05-03-2021,125.15,153.25,3.0,5.0,91.0,-8.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005993701,2.096106921260413e-05,0.0250000006037874,2.1077174566788303e-05,0.0250000007105051,1.5772442357000433e-05,0.0250000007159081,1.581795781365393e-05,1359711,95506,1305,95506,1305,0.0702399259842716,0.0009597627731186,0.0702399259842716,0.0009597627731186
05-04-2021,127.7,152.57,1.0,7.0,67.0,-9.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006729832,2.2780598068980965e-05,0.0250000006763238,2.2881206700596357e-05,0.0250000007118748,1.578570171544368e-05,0.0250000007167409,1.5828571163994896e-05,1359711,95714,1307,95714,1307,0.0703928996676499,0.0009612336739204,0.0703928996676499,0.0009612336739204
05-05-2021,125.23,148.49,-1.0,5.0,5.0,-18.0,-26.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007082799,2.377925396597713e-05,0.0250000007107059,2.3864724862724183e-05,0.0250000007130661,1.580535691520503e-05,0.0250000007174344,1.5845678553632616e-05,1359711,95881,1308,95881,1308,0.0705157198845931,0.0009619691243212,0.0705157198845931,0.0009619691243212
05-06-2021,140.21,176.27,2.0,7.0,119.0,-5.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006981432,2.383642302058373e-05,0.0250000006998097,2.3907073505725558e-05,0.0250000007976527,1.6651246436679013e-05,0.025000000801562,1.6689131192365818e-05,1359711,96134,1311,96134,1311,0.07070178883601,0.0009641754755238,0.07070178883601,0.0009641754755238
05-07-2021,165.53,226.7,-2.0,5.0,89.0,-13.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000007328075,2.4756859804712445e-05,0.0250000007338642,2.4813029795349582e-05,0.0250000008826389,1.749790280406739e-05,0.0250000008863854,1.7535561989536183e-05,1359711,96337,1311,96337,1311,0.070851085267384,0.0009641754755238,0.070851085267384,0.0009641754755238
05-08-2021,174.69,235.57,2.0,12.0,83.0,4.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005291263,2.063605787273967e-05,0.0250000005297141,2.067783698673897e-05,0.0250000009137229,1.7856012744670543e-05,0.0250000009168033,1.788915987182646e-05,1359711,96501,1314,96501,1314,0.0709716991331246,0.0009663818267264,0.0709716991331246,0.0009663818267264
05-09-2021,128.35,156.94,10.0,7.0,98.0,-6.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000005570362,2.1355846137593583e-05,0.0250000005572945,2.138346659672902e-05,0.0250000009464511,1.822069609255328e-05,0.0250000009491603,1.825154476333002e-05,1359711,96624,1315,96624,1315,0.07106215953243,0.0009671172771272,0.07106215953243,0.0009671172771272
05-10-2021,130.11,159.12,1.0,5.0,96.0,-12.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005412966,2.114545535701785e-05,0.0250000005413604,2.115914610029116e-05,0.0250000009308888,1.8132778669313424e-05,0.025000000933256,1.816139149110763e-05,1359711,96801,1315,96801,1315,0.0711923342533817,0.0009671172771272,0.0711923342533817,0.0009671172771272
05-11-2021,137.46,167.33,2.0,9.0,103.0,-8.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005873178,2.2280963264556468e-05,0.0250000005127337,2.069025409100589e-05,0.02500000086635,1.7591705178669196e-05,0.0250000008684057,1.7618173821697988e-05,1359711,96933,1318,96933,1318,0.0712894137062949,0.0009693236283298,0.0712894137062949,0.0009693236283298
05-12-2021,139.47,172.59,2.0,8.0,85.0,-10.0,-26.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008922427,1.7909072059439078e-05,0.0250000008940154,1.7933479755194135e-05,1359711,97093,1322,97093,1322,0.0714070857704321,0.0009722654299332,0.0714070857704321,0.0009722654299332
05-13-2021,146.42,187.46,4.0,7.0,147.0,-8.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009690753,1.8691891763509e-05,0.0250000009705912,1.8714308594268612e-05,1359711,97304,1326,97304,1326,0.0715622658050129,0.0009752072315367,0.0715622658050129,0.0009752072315367
05-14-2021,173.78,238.07,0.0,7.0,125.0,-11.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010533646,1.9521917230542263e-05,0.0250000010546477,1.954240145369957e-05,1359711,97430,1329,97430,1329,0.071654932555521,0.0009774135827392,0.071654932555521,0.0009774135827392
05-15-2021,187.48,276.81,1.0,5.0,150.0,2.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009754724,1.8763625241134067e-05,0.0250000009765453,1.878223209075341e-05,1359711,97563,1331,97563,1331,0.071752747458835,0.0009788844835409,0.071752747458835,0.0009788844835409
05-16-2021,152.52,192.56,9.0,5.0,114.0,-2.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009340087,1.836984395337287e-05,0.0250000009348918,1.83866001023898e-05,1359711,97676,1332,97676,1332,0.0718358533541318,0.0009796199339418,0.0718358533541318,0.0009796199339418
05-17-2021,139.66,183.56,7.0,9.0,133.0,-7.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009319065,1.8371549021553637e-05,0.0250000009326228,1.8386539943641582e-05,1359711,97774,1333,97774,1333,0.0719079274934158,0.0009803553843427,0.0719079274934158,0.0009803553843427
05-18-2021,144.41,183.47,7.0,12.0,140.0,-6.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010061682,1.913203846186119e-05,0.0250000010067379,1.914531939548344e-05,1359711,97904,1339,97904,1339,0.0720035360455273,0.0009847680867478,0.0720035360455273,0.0009847680867478
05-19-2021,151.33,199.52,7.0,9.0,144.0,-12.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009363779,1.84334112315058e-05,0.02500000093682,1.84450393150315e-05,1359711,97978,1340,97978,1340,0.0720579593751907,0.0009855035371487,0.0720579593751907,0.0009855035371487
05-20-2021,155.58,198.39,7.0,11.0,169.0,-10.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010247702,1.929371878178104e-05,0.0250000010251032,1.9303753272912407e-05,1359711,98091,1341,98091,1341,0.0721410652704876,0.0009862389875495,0.0721410652704876,0.0009862389875495
05-21-2021,183.96,247.66,0.0,8.0,137.0,-16.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010653384,1.970582486043941e-05,0.0250000010655788,1.9714301180564156e-05,1359711,98168,1341,98168,1341,0.0721976949513536,0.0009862389875495,0.0721976949513536,0.0009862389875495
