date,Mississippi-apple-driving,Mississippi-apple-walking,Mississippi-google-retail_and_recreation,Mississippi-google-grocery_and_pharmacy,Mississippi-google-parks,Mississippi-google-transit_stations,Mississippi-google-workplaces,Mississippi-google-residential,Mississippi-jh_beta_7,Mississippi-jh_gamma_7,Mississippi-cdc_beta_7,Mississippi-cdc_gamma_7,Mississippi-jh_beta_14,Mississippi-jh_gamma_14,Mississippi-cdc_beta_14,Mississippi-cdc_gamma_14,Mississippi-jh_beta_30,Mississippi-jh_gamma_30,Mississippi-cdc_beta_30,Mississippi-cdc_gamma_30,Mississippi-census_pop,Mississippi-jh_confirmed,Mississippi-jh_death,Mississippi-cdc_confirmed,Mississippi-cdc_death,Mississippi-jh_confirmed_ratio,Mississippi-jh_death_ratio,Mississippi-cdc_confirmed_ratio,Mississippi-cdc_death_ratio
08-16-2021,154.45,288.61,0.0,7.0,1.0,23.0,-24.0,4.0,0.0250000007255094,4.051151523276143e-05,0.025,1e-05,0.0250000015598084,4.145528342291628e-05,0.0250000008719888,2.840683963964924e-05,0.0250000010685674,1.9215052717773856e-05,0.0250000017986572,2.7204750177131683e-05,2976149,388986,7813,392309,7931,0.1307011174507727,0.002625204584851,0.1318176610109238,0.0026648531373933
08-17-2021,153.42,286.25,-1.0,9.0,10.0,23.0,-24.0,4.0,0.0250000007084195,3.937381529616528e-05,0.0250000002666938,2.1357381464493825e-05,0.0250000016271986,4.274749648241057e-05,0.0250000007761863,2.6284045994521005e-05,0.0250000012584939,2.097294023932065e-05,0.0250000018566057,2.788959520860965e-05,2976149,392309,7880,396394,7931,0.1318176610109238,0.0026477168985826,0.1331902401391865,0.0026648531373933
08-18-2021,154.69,332.84,0.0,8.0,4.0,24.0,-21.0,5.0,0.0250000007394292,3.8938938556867e-05,0.025,1e-05,0.025000001584227,4.074758415569491e-05,0.0250000006897955,2.451052912442524e-05,0.0250000015046563,2.316857993367561e-05,0.0250000018496807,2.792328985368839e-05,2976149,396394,7916,401201,7937,0.1331902401391865,0.0026598130671549,0.1348054146482585,0.0026668691654886
08-19-2021,160.34,313.42,-6.0,2.0,-4.0,21.0,-22.0,6.0,0.0250000008486149,4.24907810089178e-05,0.025,1e-05,0.0250000018545444,4.6064613591397125e-05,0.0250000005998922,2.2642629579670604e-05,0.0250000017148601,2.502161619514033e-05,0.0250000018281356,2.780738534747411e-05,2976149,401201,7937,406249,7991,0.1348054146482585,0.0026668691654886,0.1365015662858277,0.0026850134183469
08-20-2021,188.12,320.32,-9.0,-1.0,-5.0,21.0,-22.0,6.0,0.0250000009569667,4.704756483749969e-05,0.025,1e-05,0.0250000019982634,4.886703972661519e-05,0.0250000006287167,2.2734997149813003e-05,0.0250000018748805,2.635240383260173e-05,0.0250000017791768,2.7241584491426523e-05,2976149,406249,7991,408665,8005,0.1365015662858277,0.0026850134183469,0.1373133535988957,0.0026897174839028
08-21-2021,179.11,286.81,-7.0,3.0,13.0,24.0,-15.0,4.0,0.0250000010409403,5.0216444433268624e-05,0.025,1e-05,0.0250000022907317,5.485453595773012e-05,0.025000000666926,2.314372698169673e-05,0.0250000020758025,2.805362659970765e-05,0.0250000017403087,2.678505810132612e-05,2976149,406249,7991,411081,8019,0.1365015662858277,0.0026850134183469,0.1381251409119637,0.0026944215494587
08-22-2021,129.76,211.34,-5.0,3.0,5.0,23.0,-19.0,4.0,0.0250000012323406,6.012588881985136e-05,0.0250000003930033,2.4781251268607767e-05,0.0250000026138928,6.217730154970114e-05,0.0250000007251706,2.41193059172031e-05,0.025000002235666,2.9463834207725927e-05,0.0250000018065343,2.744064632578004e-05,2976149,406249,7991,413498,8047,0.1365015662858277,0.0026850134183469,0.1389372642297143,0.0027038296805704
08-23-2021,150.96,416.61,-6.0,2.0,-1.0,16.0,-22.0,5.0,0.0250000077799834,9.842273269797442e-05,0.0250000005480337,3.148684032869312e-05,0.0250000028727958,6.855364290392773e-05,0.0250000008971545,2.7613703955069223e-05,0.0250000023784679,3.081932418839365e-05,0.0250000018581715,2.7892770239129594e-05,2976149,413498,8047,416789,8158,0.1389372642297143,0.0027038296805704,0.1400430556400234,0.0027411262003347
08-24-2021,149.67,381.59,-6.0,4.0,5.0,19.0,-22.0,5.0,0.0250000012005191,6.09162826184176e-05,0.0250000008254537,4.109573561249089e-05,0.0250000028196038,6.762423433387053e-05,0.0250000012720881,3.453894325860867e-05,0.0250000026562998,3.347330070614828e-05,0.0250000019817266,2.878147979426759e-05,2976149,416789,8158,420174,8180,0.1400430556400234,0.0027411262003347,0.1411804314904932,0.002748518303351
08-25-2021,148.95,320.55,-2.0,5.0,5.0,22.0,-21.0,5.0,0.0250000011439383,5.534000458996172e-05,0.0250000011595917,5.525054128622116e-05,0.0250000028912398,6.82023377550677e-05,0.0250000014949657,3.842204856525024e-05,0.0250000030273708,3.684952031646528e-05,0.0250000021667248,3.035410185588683e-05,2976149,420174,8180,423599,8214,0.1411804314904932,0.002748518303351,0.1423312475282655,0.0027599424625581
08-26-2021,158.08,312.76,-6.0,4.0,5.0,21.0,-21.0,5.0,0.0250000012391492,5.841800872237095e-05,0.0250000014337758,6.7592991724294e-05,0.0250000030390939,7.107174620612296e-05,0.025000001638766,4.077632692550234e-05,0.0250000032733513,3.913791755250755e-05,0.0250000021976264,3.0289780644300817e-05,2976149,423599,8214,427640,8279,0.1423312475282655,0.0027599424625581,0.1436890424504956,0.0027817827669246
08-27-2021,191.91,300.74,-7.0,10.0,-6.0,27.0,-21.0,4.0,0.0250000014182151,6.628651040312948e-05,0.025000001420184,6.617230763079229e-05,0.0250000032103884,7.484412847140458e-05,0.0250000019436395,4.673429465952257e-05,0.0250000034588,4.07445419531154e-05,0.0250000023581784,3.151073993794436e-05,2976149,427640,8279,430296,8295,0.1436890424504956,0.0027817827669246,0.1445814708873783,0.0027871588418456
08-28-2021,228.76,275.27,-5.0,20.0,9.0,70.0,-17.0,3.0,0.0250000014138229,6.535395821245049e-05,0.025000007059129,9.833255677106188e-05,0.0250000033095686,7.678058099889394e-05,0.0250000021930553,5.1977035605569126e-05,0.0250000037606306,4.35533996739042e-05,0.0250000025155341,3.278582466904827e-05,2976149,427640,8279,432952,8311,0.1436890424504956,0.0027817827669246,0.1454738993242609,0.0027925349167666
08-29-2021,100.75,167.75,-27.0,-6.0,-23.0,9.0,-35.0,8.0,0.0250000076807056,0.0001030341333958,0.0250000072131607,0.0001072729461294,0.0250000036920363,8.579751410268395e-05,0.025000002498586,5.908456949436762e-05,0.025000004042243,4.633160612059697e-05,0.0250000026636451,3.40349744791408e-05,2976149,427640,8279,435611,8361,0.1436890424504956,0.0027817827669246,0.1463673357751913,0.0028093351508946
08-30-2021,111.77,178.32,-35.0,-24.0,-32.0,-6.0,-53.0,17.0,0.0250000081831814,0.0001160679250963,0.0250000071457564,0.0001107975362614,0.0250000039967784,9.358164224878448e-05,0.0250000028410706,6.701038538486729e-05,0.0250000042306096,4.82661208989891e-05,0.0250000027547537,3.463927257562455e-05,2976149,435611,8361,436722,8409,0.1463673357751913,0.0028093351508946,0.1467406369775169,0.0028254633756576
08-31-2021,197.79,296.64,8.0,12.0,7.0,46.0,-23.0,5.0,0.0250000065616991,0.0001063697893657,0.0250000012701682,6.205858539431514e-05,0.0250000037703572,8.872503195138852e-05,0.0250000030438494,7.173151947250767e-05,0.025000004601175,5.191686493832098e-05,0.0250000029655003,3.6497739516846536e-05,2976149,436722,8409,439661,8490,0.1467406369775169,0.0028254633756576,0.1477281547395644,0.002852679754945
