date,Colorado-apple-driving,Colorado-apple-walking,Colorado-google-retail_and_recreation,Colorado-google-grocery_and_pharmacy,Colorado-google-parks,Colorado-google-transit_stations,Colorado-google-workplaces,Colorado-google-residential,Colorado-jh_beta_7,Colorado-jh_gamma_7,Colorado-cdc_beta_7,Colorado-cdc_gamma_7,Colorado-jh_beta_14,Colorado-jh_gamma_14,Colorado-cdc_beta_14,Colorado-cdc_gamma_14,Colorado-jh_beta_30,Colorado-jh_gamma_30,Colorado-cdc_beta_30,Colorado-cdc_gamma_30,Colorado-census_pop,Colorado-jh_confirmed,Colorado-jh_death,Colorado-cdc_confirmed,Colorado-cdc_death,Colorado-jh_confirmed_ratio,Colorado-jh_death_ratio,Colorado-cdc_confirmed_ratio,Colorado-cdc_death_ratio
05-10-2021,114.38,106.52,-15.0,-3.0,-16.0,-26.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,524190,6357,531767,6357,0.0910251833041139,0.0011038880754387,0.0923409234248626,0.0011038880754387
05-11-2021,114.35,109.93,-15.0,-1.0,-18.0,-30.0,-33.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,525474,6371,532662,6371,0.0912481488993418,0.0011063191644833,0.0924963394744957,0.0011063191644833
05-12-2021,131.49,136.2,-7.0,4.0,50.0,-20.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,526687,6402,533904,6402,0.0914587854001294,0.0011117022902247,0.09271201180259,0.0011117022902247
05-13-2021,141.31,152.12,-6.0,5.0,73.0,-19.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001997712,1.1884287908199866e-05,0.0250000001768281,1.1682477694256968e-05,5758736,528533,6423,535891,6423,0.0917793418555738,0.0011153489237916,0.0930570527976972,0.0011153489237916
05-14-2021,161.09,188.37,-9.0,1.0,48.0,-15.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001942547,1.1762516597829835e-05,0.0250000001721198,1.1568979010800102e-05,5758736,530098,6432,537061,6432,0.0920511028809099,0.0011169117667488,0.0932602223821338,0.0011169117667488
05-15-2021,157.18,197.08,-12.0,0.0,37.0,-12.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002316114,1.2082593489897842e-05,0.0250000002175925,1.197066650804262e-05,5758736,531070,6442,537988,6442,0.092219889920288,0.0011186482589234,0.0934211952067259,0.0011186482589234
05-16-2021,119.44,131.14,-7.0,0.0,21.0,-9.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000278284,1.2500270997896572e-05,0.0250000002557684,1.230513633959598e-05,5758736,531700,6450,538588,6450,0.0923292889272923,0.0011200374526632,0.0935253847372062,0.0011200374526632
05-17-2021,127.46,126.84,-9.0,0.0,19.0,-19.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002836113,1.251685906959075e-05,0.0250000002617066,1.232751719862796e-05,5758736,532389,6450,539371,6450,0.0924489332381272,0.0011200374526632,0.093661352074483,0.0011200374526632
05-18-2021,128.88,130.39,-8.0,3.0,17.0,-23.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005833653,2.132317740447647e-05,0.0250000005800982,2.128034901437689e-05,0.0250000003351938,1.3024605134344598e-05,0.0250000003121671,1.2825603827095069e-05,5758736,533119,6456,539996,6456,0.0925756971668782,0.001121079347968,0.0937698828353999,0.001121079347968
05-19-2021,138.67,145.33,-4.0,4.0,70.0,-20.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003181263,1.2851744905512429e-05,0.0250000002950082,1.2651931139178594e-05,5758736,534364,6472,541035,6472,0.0927918904426249,0.0011238577354475,0.0939503043723483,0.0011238577354475
05-20-2021,148.0,159.21,-3.0,7.0,87.0,-19.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000374018,1.339688037615655e-05,0.025000000349549,1.3185552214268853e-05,5758736,535316,6478,541883,6478,0.0929572044976536,0.0011248996307523,0.0940975589087605,0.0011248996307523
05-21-2021,168.06,198.29,-9.0,3.0,51.0,-17.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003645518,1.3300883207254214e-05,0.0250000003410883,1.3098204876309505e-05,5758736,536128,6497,542627,6497,0.0930982076622369,0.0011281989658841,0.0942267539265561,0.0011281989658841
05-22-2021,167.89,202.59,-13.0,0.0,36.0,-14.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004076362,1.3711689942958964e-05,0.0250000003829148,1.349839768868374e-05,5758736,536969,6503,543426,6503,0.0932442466541268,0.0011292408611889,0.0943654996513123,0.0011292408611889
05-23-2021,134.76,150.64,-3.0,3.0,53.0,-8.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005843278,2.1741586293876164e-05,0.0250000005810583,2.170253506600126e-05,0.0250000004009354,1.3638057241058251e-05,0.025000000376402,1.3426415895012271e-05,5758736,537401,6505,543995,6505,0.0933192631160726,0.0011295881596239,0.0944643060560511,0.0011295881596239
05-24-2021,141.78,150.35,-3.0,5.0,81.0,-18.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006558506,2.352508612560577e-05,0.0250000006533741,2.3510098422890616e-05,0.0250000004187571,1.3830340528727003e-05,0.02500000039394,1.3615954795611732e-05,5758736,537858,6509,544382,6509,0.0933986208084552,0.0011302827564937,0.0945315083032109,0.0011302827564937
05-25-2021,143.81,150.01,-2.0,7.0,64.0,-20.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000738566,2.5589008622163315e-05,0.0250000007371011,2.5602930697855728e-05,0.0250000003459507,1.3121254844813248e-05,0.0250000003226892,1.2919938445911136e-05,5758736,539261,6520,545741,6520,0.0936422506605616,0.0011321928978859,0.0947674975897488,0.0011321928978859
05-26-2021,145.57,150.23,-2.0,6.0,70.0,-16.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006703167,2.420863465407673e-05,0.0250000006680871,2.4202384956144303e-05,0.0250000003910585,1.359643083641884e-05,0.0250000003666612,1.3384855405372208e-05,5758736,540092,6531,546457,6531,0.0937865531602768,0.001134103039278,0.0948918304294553,0.001134103039278
05-27-2021,158.44,171.37,2.0,12.0,98.0,-16.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004246732,1.3949379816645266e-05,0.0250000003997778,1.3733207202070318e-05,5758736,540924,6545,547212,6545,0.0939310293092095,0.0011365341283226,0.095022935588643,0.0011365341283226
05-28-2021,183.12,206.15,-4.0,9.0,78.0,-12.0,-37.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004228915,1.3938429122022395e-05,0.0250000003997061,1.3736972716312173e-05,5758736,541726,6552,547899,6552,0.0940702959816181,0.0011377496728448,0.095142232601043,0.0011377496728448
05-29-2021,158.91,203.26,-12.0,4.0,53.0,-11.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004289942,1.4010111803314233e-05,0.0250000004037281,1.37903464723831e-05,5758736,542405,6576,548457,6576,0.0941882038002784,0.001141917254064,0.0952391288643896,0.001141917254064
05-30-2021,124.4,143.66,-9.0,-3.0,4.0,-17.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004124427,1.3826898103394994e-05,0.0250000003896193,1.3628584267234815e-05,5758736,542889,6580,548917,6580,0.0942722500215325,0.0011426118509339,0.0953190075044245,0.0011426118509339
05-31-2021,120.08,128.95,-6.0,2.0,55.0,-25.0,-72.0,15.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004013739,1.3712534781183724e-05,0.0250000003786825,1.3515363502786155e-05,5758736,543174,6580,549191,6580,0.0943217400485106,0.0011426118509339,0.0953665873900105,0.0011426118509339
06-01-2021,148.13,158.33,-3.0,10.0,51.0,-14.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004108893,1.3831735327534724e-05,0.0250000003879662,1.3632153627528333e-05,5758736,543581,6579,549489,6579,0.0943924152800197,0.0011424382017164,0.0954183348568158,0.0011424382017164
06-02-2021,150.64,167.12,-2.0,8.0,90.0,-16.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004504349,1.4274828308006929e-05,0.0250000004263074,1.406406483410719e-05,5758736,544157,6590,549860,6590,0.0944924372292808,0.0011443483431086,0.0954827587164961,0.0011443483431086
06-03-2021,159.61,180.0,0.0,11.0,101.0,-16.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004916272,1.4726658255391151e-05,0.025000000466868,1.450984114298994e-05,5758736,545002,6603,550531,6603,0.0946391708180406,0.0011466057829356,0.0955992773414165,0.0011466057829356
06-04-2021,179.12,221.38,-6.0,8.0,81.0,-15.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004435348,1.4263163404503558e-05,0.0250000004199617,1.405631917140796e-05,5758736,545769,6611,551145,6611,0.0947723597678379,0.0011479949766754,0.0957058979609414,0.0011479949766754
06-05-2021,168.56,217.74,-10.0,6.0,70.0,-9.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000387855,1.3723103252319174e-05,0.0250000003655829,1.352723359990444e-05,5758736,546500,6613,551707,6613,0.0948992973458064,0.0011483422751103,0.0958034888211579,0.0011483422751103
06-06-2021,137.94,160.76,-2.0,5.0,68.0,-5.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003830133,1.3712582054483396e-05,0.0250000003613207,1.352121688442736e-05,5758736,546874,6613,552060,6613,0.0949642421531391,0.0011483422751103,0.0958647869949238,0.0011483422751103
06-07-2021,151.41,161.52,-1.0,8.0,87.0,-16.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003795887,1.3731919366249737e-05,0.0250000003580848,1.3541406483190148e-05,5758736,547191,6625,552317,6625,0.0950192889550762,0.0011504260657199,0.0959094148438129,0.0011504260657199
06-08-2021,154.4,166.05,0.0,11.0,75.0,-17.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004062531,1.4043824145980148e-05,0.0250000003848343,1.3853522501580073e-05,5758736,547791,6639,552762,6639,0.0951234784855565,0.0011528571547645,0.0959866887455858,0.0011528571547645
06-09-2021,158.84,172.31,-1.0,10.0,92.0,-15.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004457904,1.4466953683819768e-05,0.0250000004233191,1.426708026006909e-05,5758736,548488,6651,553197,6651,0.0952445119901311,0.0011549409453741,0.096062226155184,0.0011549409453741
06-10-2021,165.62,180.34,0.0,12.0,99.0,-16.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005015684,1.5043383731797465e-05,0.0250000004783318,1.48367146056109e-05,5758736,549084,6666,553669,6666,0.0953480069237416,0.0011575456836361,0.0961441885858285,0.0011575456836361
06-11-2021,185.02,226.33,-5.0,8.0,85.0,-13.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004649127,1.466349340335011e-05,0.0250000004434605,1.4472700693268618e-05,5758736,550014,6677,554068,6677,0.095509500695986,0.0011594558250282,0.0962134746235979,0.0011594558250282
06-12-2021,170.49,226.91,-10.0,7.0,74.0,-7.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003144396,1.3118241323419791e-05,0.0250000002952259,1.2947144985128514e-05,5758736,550618,6688,554543,6688,0.0956143848233362,0.0011613659664204,0.0962959580018948,0.0011613659664204
06-13-2021,142.62,164.68,-2.0,7.0,77.0,-3.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002322341,1.2264692819137868e-05,0.0250000002139898,1.2102181369368351e-05,5758736,551091,6689,554922,6689,0.0956965209031982,0.0011615396156378,0.0963617710553149,0.0011615396156378
06-14-2021,156.65,173.08,0.0,10.0,90.0,-14.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002265543,1.2208650048932752e-05,0.0250000002094151,1.2055912249090067e-05,5758736,551328,6690,555111,6690,0.0957376757677379,0.0011617132648553,0.0963945907574162,0.0011617132648553
06-15-2021,160.6,175.51,-1.0,11.0,69.0,-16.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000210258,1.205978553532968e-05,0.0250000001935002,1.1910154414006376e-05,5758736,551719,6700,555422,6700,0.0958055726117675,0.00116344975703,0.0964485956640485,0.00116344975703
06-16-2021,161.46,175.39,-1.0,8.0,82.0,-13.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002096327,1.2064715037000802e-05,0.0250000001929791,1.1915849285585818e-05,5758736,552183,6709,555777,6709,0.0958861458486723,0.0011650125999872,0.0965102411362493,0.0011650125999872
06-17-2021,168.62,187.13,0.0,8.0,95.0,-14.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002631581,1.2619654196623093e-05,0.0250000002455284,1.2462080221352314e-05,5758736,552726,6713,556132,6713,0.095980437373757,0.001165707196857,0.0965718866084501,0.001165707196857
06-18-2021,192.1,227.41,-5.0,5.0,82.0,-10.0,-37.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000273158,1.2739477304130537e-05,0.0250000002556751,1.2583001092502712e-05,5758736,553200,6723,556479,6719,0.0960627471028364,0.0011674436890317,0.0966321428869113,0.0011667490921618
06-19-2021,173.49,233.06,-10.0,5.0,65.0,-5.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002162715,1.2172396150131682e-05,0.0250000001974004,1.2008221551033505e-05,5758736,553596,6732,556800,6725,0.0961315121929534,0.0011690065319889,0.0966878842857182,0.0011677909874666
06-20-2021,139.27,160.26,1.0,8.0,82.0,0.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002278026,1.2298801510767934e-05,0.0250000002044875,1.2102612933632514e-05,5758736,553868,6731,557051,6731,0.0961787447801045,0.0011688328827714,0.0967314702393025,0.0011688328827714
06-21-2021,155.21,171.11,-2.0,2.0,93.0,-12.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000146621,1.149762300691384e-05,0.0250000001251676,1.131479746134982e-05,5758736,554090,6736,557257,6736,0.0962172949063822,0.0011697011288588,0.0967672419781007,0.0011697011288588
06-22-2021,160.92,175.94,-2.0,5.0,79.0,-14.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001505104,1.1567992586460611e-05,0.0250000001296754,1.138781191773519e-05,5758736,554473,6740,557545,6740,0.0962838025566721,0.0011703957257287,0.0968172529527312,0.0011703957257287
06-23-2021,165.56,179.85,-1.0,4.0,91.0,-11.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001797072,1.1900457213501967e-05,0.0250000001587004,1.171605174969054e-05,5758736,554977,6754,557905,6754,0.0963713217622756,0.0011728268147732,0.0968797666710194,0.0011728268147732
06-24-2021,170.49,195.59,-1.0,4.0,92.0,-14.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002003619,1.212750633476934e-05,0.0250000001797385,1.1944307372313136e-05,5758736,555569,6765,558397,6765,0.0964741220990161,0.0011747369561653,0.0969652020860133,0.0011747369561653
06-25-2021,187.34,222.11,-8.0,-1.0,61.0,-12.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001747365,1.187452182444402e-05,0.0250000001550709,1.1697780184492696e-05,5758736,555971,6771,558760,6766,0.0965439290844379,0.0011757788514701,0.0970282367519539,0.0011749106053828
06-26-2021,177.56,240.34,-11.0,-1.0,43.0,-5.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000149409,1.1624813380975824e-05,0.0250000001274138,1.14315956496238e-05,5758736,556542,6770,559144,6770,0.0966430827876117,0.0011756052022527,0.0970949180514613,0.0011756052022527
06-27-2021,153.45,179.33,-2.0,0.0,67.0,-1.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000985141,1.1130462141087314e-05,0.025,1e-05,5758736,556775,6777,559379,6777,0.0966835430552815,0.0011768207467749,0.097135725617566,0.0011768207467749
06-28-2021,168.58,186.36,0.0,3.0,95.0,-12.0,-35.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000940849,1.110795919015002e-05,0.025,1e-05,5758736,557004,6776,559596,6776,0.0967233087260815,0.0011766470975575,0.0971734074977564,0.0011766470975575
06-29-2021,169.04,182.9,-4.0,1.0,70.0,-15.0,-38.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,557347,6788,559905,6788,0.0967828704076727,0.0011787308881671,0.0972270651059538,0.0011787308881671
06-30-2021,174.39,190.08,2.0,7.0,99.0,-11.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,557791,6794,560324,6794,0.0968599706602282,0.0011797727834719,0.0972998241280725,0.0011797727834719
07-01-2021,181.64,193.84,1.0,9.0,82.0,-12.0,-38.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,558321,6798,560823,6798,0.0969520047454858,0.0011804673803417,0.0973864750875886,0.0011804673803417
07-02-2021,199.41,241.18,-2.0,11.0,93.0,-6.0,-38.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,558820,6802,561290,6802,0.0970386557050019,0.0011811619772116,0.0974675692721458,0.0011811619772116
07-03-2021,174.82,243.23,-10.0,12.0,83.0,-2.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,559272,6814,561687,6814,0.097117145151297,0.0011832457678212,0.0975365080114803,0.0011832457678212
07-04-2021,139.82,208.2,-12.0,9.0,141.0,-7.0,-18.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,559534,6817,561988,6817,0.0971626412462734,0.0011837667154736,0.0975887764259379,0.0011837667154736
07-05-2021,146.94,163.93,0.0,2.0,119.0,-19.0,-67.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,559704,6817,562174,6817,0.0971921616132429,0.0011837667154736,0.0976210751803868,0.0011837667154736
07-06-2021,159.9,180.79,-1.0,8.0,74.0,-11.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,559921,6817,562398,6817,0.0972298434934332,0.0011837667154736,0.0976599726050994,0.0011837667154736
07-07-2021,166.52,186.93,0.0,7.0,100.0,-11.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,560419,6824,562759,6824,0.0973163208037319,0.0011849822599959,0.0977226599726051,0.0011849822599959
07-08-2021,174.56,194.94,-1.0,9.0,102.0,-12.0,-37.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,560860,6827,563217,6827,0.0973929001086349,0.0011855032076483,0.097802191314205,0.0011855032076483
07-09-2021,193.38,233.23,-6.0,5.0,81.0,-8.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,561912,6837,563677,6837,0.0975755790854104,0.001187239699823,0.0978820699542399,0.001187239699823
07-10-2021,180.41,245.41,-10.0,5.0,76.0,0.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,562401,6848,564151,6844,0.0976604935527518,0.0011891498412151,0.0979643796833193,0.0011884552443452
07-11-2021,150.42,193.25,0.0,6.0,83.0,4.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,562763,6853,564522,6853,0.0977233545694749,0.0011900180873024,0.0980288035429997,0.0011900180873024
07-12-2021,163.62,197.42,0.0,7.0,97.0,-7.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,563086,6853,564784,6853,0.0977794432667168,0.0011900180873024,0.0980742996379761,0.0011900180873024
07-13-2021,164.47,195.0,-1.0,6.0,72.0,-9.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,563642,6861,565296,6861,0.0978759922316286,0.0011914072810422,0.0981632080373193,0.0011914072810422
07-14-2021,168.85,183.43,-1.0,5.0,80.0,-11.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,564164,6869,565797,6869,0.0979666371231464,0.0011927964747819,0.0982502062952703,0.0011927964747819
07-15-2021,179.52,206.63,3.0,10.0,116.0,-10.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,564686,6872,566265,6872,0.0980572820146643,0.0011933174224343,0.0983314741290449,0.0011933174224343
07-16-2021,198.52,254.02,-4.0,5.0,87.0,-7.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,565294,6876,566817,6876,0.0981628607388843,0.0011940120193042,0.0984273284970868,0.0011940120193042
07-17-2021,188.22,259.85,-8.0,4.0,79.0,0.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,565829,6886,567372,6878,0.0982557630702293,0.0011957485114789,0.0985237038127811,0.0011943593177391
07-18-2021,157.66,190.67,2.0,7.0,87.0,3.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,566289,6887,567785,6880,0.0983356417102642,0.0011959221606963,0.098595420939595,0.0011947066161741
07-19-2021,163.67,187.78,1.0,8.0,97.0,-10.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,566670,6886,568216,6886,0.0984018020621191,0.0011957485114789,0.0986702637523234,0.0011957485114789
07-20-2021,167.18,191.15,1.0,8.0,75.0,-11.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,567215,6889,568725,6888,0.0984964408856387,0.0011962694591313,0.0987586512040142,0.0011960958099138
07-21-2021,173.92,189.4,0.0,6.0,83.0,-11.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,567838,6895,569328,6895,0.0986046243481208,0.0011973113544361,0.0988633616821469,0.0011973113544361
07-22-2021,181.25,203.34,1.0,9.0,97.0,-12.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,568597,6901,570080,6901,0.0987364241041784,0.0011983532497409,0.0989939458936822,0.0011983532497409
07-23-2021,199.48,237.33,-5.0,5.0,74.0,-9.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,569289,6910,570764,6910,0.0988565893626657,0.0011999160926981,0.0991127219584297,0.0011999160926981
07-24-2021,179.22,239.32,-10.0,3.0,65.0,-5.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,569289,6910,571519,6914,0.0988565893626657,0.0011999160926981,0.0992438271176174,0.0012006106895679
07-25-2021,153.18,176.65,-1.0,4.0,77.0,1.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,569289,6910,572082,6918,0.0988565893626657,0.0011999160926981,0.0993415916270514,0.0012013052864378
07-26-2021,161.78,183.04,0.0,7.0,92.0,-11.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,571087,6924,572551,6924,0.0991688106556716,0.0012023471817426,0.0994230331100436,0.0012023471817426
07-27-2021,162.73,184.21,0.0,8.0,72.0,-12.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,571958,6922,573303,6922,0.0993200591240855,0.0012019998833077,0.0995536173215789,0.0012019998833077
07-28-2021,166.43,187.45,-1.0,7.0,87.0,-11.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,572854,6924,574101,6924,0.0994756488229361,0.0012023471817426,0.0996921893971177,0.0012023471817426
07-29-2021,173.91,196.74,0.0,8.0,98.0,-12.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,573907,6935,575254,6935,0.099658501448929,0.0012042573231347,0.0998924069448573,0.0012042573231347
07-30-2021,196.59,227.07,-5.0,5.0,69.0,-11.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,575082,6945,576254,6945,0.0998625392794529,0.0012059938153094,0.1000660561623245,0.0012059938153094
07-31-2021,171.83,221.63,-10.0,2.0,35.0,-8.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,575082,6945,577217,6948,0.0998625392794529,0.0012059938153094,0.1002332803587453,0.0012065147629618
08-01-2021,149.67,177.18,0.0,6.0,63.0,-3.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,575082,6945,578049,6951,0.0998625392794529,0.0012059938153094,0.100377756507678,0.0012070357106142
