date,Maryland-apple-driving,Maryland-apple-walking,Maryland-google-retail_and_recreation,Maryland-google-grocery_and_pharmacy,Maryland-google-parks,Maryland-google-transit_stations,Maryland-google-workplaces,Maryland-google-residential,Maryland-jh_beta_7,Maryland-jh_gamma_7,Maryland-cdc_beta_7,Maryland-cdc_gamma_7,Maryland-jh_beta_14,Maryland-jh_gamma_14,Maryland-cdc_beta_14,Maryland-cdc_gamma_14,Maryland-jh_beta_30,Maryland-jh_gamma_30,Maryland-cdc_beta_30,Maryland-cdc_gamma_30,Maryland-census_pop,Maryland-jh_confirmed,Maryland-jh_death,Maryland-cdc_confirmed,Maryland-cdc_death,Maryland-jh_confirmed_ratio,Maryland-jh_death_ratio,Maryland-cdc_confirmed_ratio,Maryland-cdc_death_ratio
01-12-2021,96.5,109.85,-24.0,-11.0,-5.0,-49.0,-41.0,16.0,0.0250000003080526,2.1584556776001763e-05,0.0250000002994927,2.096755246770576e-05,0.0250000023841646,5.451677435610233e-05,0.0250000024570126,5.570901150933764e-05,0.0249999001235924,0.0001325896588247,0.0249998677036719,0.0001457004920746,6045680,312351,6367,314867,6793,0.0516651559460639,0.001053148694605,0.052081320877056,0.0011236122322054
01-13-2021,99.99,116.63,-25.0,-14.0,-5.0,-49.0,-41.0,16.0,0.0250000002928106,2.08367527432856e-05,0.0250000003052025,2.1080952027588347e-05,0.0250000022749378,5.2167411727256e-05,0.0250000024438391,5.5311531966214656e-05,0.0249998890043044,0.000134741352873,0.0249998618715636,0.0001450558935913,6045680,314867,6404,317815,6828,0.052081320877056,0.0010592687671196,0.05256894178984,0.0011294014899895
01-14-2021,100.0,116.36,-27.0,-15.0,0.0,-49.0,-42.0,16.0,0.025000000283353,2.0355664448401303e-05,0.0250000003169901,2.155536414600131e-05,0.0250000022676276,5.194840488411124e-05,0.0250000024286679,5.493576949449839e-05,0.0249998806026692,0.0001357700092563,0.0249998608360349,0.0001423116162587,6045680,317815,6449,320739,6879,0.05256894178984,0.0010667120985563,0.0530525929258578,0.0011378372656177
01-15-2021,116.01,134.65,-30.0,-17.0,-18.0,-49.0,-41.0,17.0,0.0250000002891057,2.0490895241761408e-05,0.025000000345555,2.2693275294698612e-05,0.0250000022564111,5.161386420387419e-05,0.025000002462337,5.550496862746865e-05,0.0249998848828757,0.0001309104463109,0.02499985886879,0.0001401394267308,6045680,320739,6494,324031,6921,0.0530525929258578,0.0010741554299929,0.0535971139722909,0.0011447843749586
01-16-2021,112.34,138.38,-28.0,-13.0,16.0,-41.0,-14.0,8.0,0.0250000002941482,2.0613100865736e-05,0.0250000003458249,2.26983983049876e-05,0.0250000022532791,5.14289788200702e-05,0.0250000024956544,5.6096684024223134e-05,0.0249998893455074,0.0001261853789437,0.0249998592972319,0.0001373495819824,6045680,324031,6541,326445,6962,0.0535971139722909,0.0010819295761601,0.0539964073520265,0.0011515660769342
01-17-2021,87.53,106.09,-30.0,-20.0,13.0,-46.0,-18.0,8.0,0.0250000003205847,2.164814388766756e-05,0.0250000003480709,2.281676270239588e-05,0.0250000023811879,5.3955263319745776e-05,0.025000002508386,5.629852298947725e-05,0.0249998892787512,0.0001239207554275,0.0249998561680536,0.0001357049093222,6045680,326445,6567,328214,7011,0.0539964073520265,0.0010862301676569,0.05428901298117,0.0011596710378319
01-18-2021,97.8,111.66,-24.0,-16.0,-6.0,-54.0,-56.0,19.0,0.0250000003427779,2.267628226900656e-05,0.0250000003650439,2.3509992512356147e-05,0.0250000024733401,5.589687364820105e-05,0.0250000025305786,5.6663080134671234e-05,0.0249998859006094,0.000122828522636,0.0249998585241446,0.0001324575471046,6045680,328214,6596,330186,7064,0.05428901298117,0.0010910269812494,0.054615196305461,0.0011684376281907
01-19-2021,96.52,112.01,-27.0,-14.0,-7.0,-50.0,-43.0,16.0,0.025000000354276,2.3313072918965884e-05,0.0250000003692957,2.3620328144285176e-05,0.0250000025195926,5.696319392797714e-05,0.0250000025957139,5.787733197707787e-05,0.0249998882854942,0.0001196456493249,0.0249998584408927,0.0001304418705523,6045680,330186,6650,332353,7113,0.054615196305461,0.0010999589789734,0.0549736340659776,0.0011765425890884
01-20-2021,94.61,112.34,-29.0,-18.0,-24.0,-54.0,-46.0,18.0,0.0250000003181891,2.1795584061390808e-05,0.0250000003620115,2.3251521271509367e-05,0.025000002448927,5.545527945814546e-05,0.025000002632247,5.849215807119416e-05,0.0249998846615178,0.0001193196430916,0.0249998500330496,0.0001313976040091,6045680,332353,6689,334519,7159,0.0549736340659776,0.0011064098662185,0.055331906419129,0.0011841513278903
01-21-2021,99.38,115.1,-28.0,-16.0,-5.0,-50.0,-42.0,17.0,0.0250000003255527,2.207919556284695e-05,0.0250000003851898,2.4185206259298628e-05,0.0250000024136104,5.468694977866513e-05,0.0250000027162031,6.013268901219287e-05,0.0250000249883401,0.0002198142564069,0.0250000141713071,0.0001289891412849,6045680,334519,6735,336915,7203,0.055331906419129,0.0011140186050204,0.0557282224662899,0.0011914292519617
01-22-2021,114.93,137.15,-29.0,-15.0,-12.0,-50.0,-39.0,17.0,0.0250000003241914,2.1952519025242004e-05,0.0250000003812992,2.403396605704968e-05,0.0250000024379627,5.5124875010354506e-05,0.0250000028536583,6.293284672470589e-05,0.0250000128962618,0.000118220782108,0.0250000139606536,0.0001271854335234,6045680,336915,6792,339307,7243,0.0557282224662899,0.0011234468248402,0.0561238768839898,0.001198045546572
01-23-2021,111.25,138.96,-29.0,-15.0,-11.0,-44.0,-13.0,8.0,0.025000000331426,2.208921379268041e-05,0.0250000003880627,2.4378052419308944e-05,0.0250000024747554,5.57110228742705e-05,0.0250000028727918,6.333380797938778e-05,0.0250000126606671,0.0001161221297319,0.0250000138250553,0.000126142673758,6045680,339307,6837,341452,7287,0.0561238768839898,0.0011308901562768,0.0564786756824707,0.0012053234706435
01-24-2021,84.17,100.36,-31.0,-17.0,-10.0,-45.0,-16.0,8.0,0.0250000003352444,2.2143541762754647e-05,0.0250000003949728,2.4723560127710483e-05,0.0250000025948845,5.8063058172148776e-05,0.0250000477985581,0.0001291111137495,0.0250000122654473,0.0001125571174389,0.0250000137030047,0.0001251873467153,6045680,341452,6865,343138,7340,0.0564786756824707,0.0011355215625041,0.0567575525002977,0.0012140900610022
01-25-2021,87.82,101.65,-31.0,-18.0,-37.0,-52.0,-42.0,17.0,0.025000000361297,2.331206212020125e-05,0.0250000003932845,2.4626537357229505e-05,0.0250000027182549,6.065133483779024e-05,0.0250000481668466,0.0001308599383545,0.0250000122720771,0.0001127881794216,0.0250000137202448,0.0001254836537357,6045680,343138,6900,344620,7388,0.0567575525002977,0.0011413108202882,0.0570026862156118,0.0012220296145346
01-26-2021,87.57,102.2,-34.0,-24.0,-39.0,-54.0,-45.0,19.0,0.0250000003779971,2.414124417772365e-05,0.0250000003861991,2.4285331784474432e-05,0.0250000028130285,6.270059655493163e-05,0.0250000466782777,0.0001296431086533,0.0250000124353865,0.0001145076389199,0.0250000135290732,0.0001237701609516,6045680,344620,6963,346559,7425,0.0570026862156118,0.0011517314842995,0.0573234110968493,0.0012281496870492
01-27-2021,96.96,111.56,-26.0,-16.0,-19.0,-50.0,-41.0,16.0,0.025000000367852,2.3649856855224926e-05,0.0250000003800047,2.405542929592588e-05,0.0250000026967299,6.01356902901796e-05,0.0250000435392447,0.0001258617729808,0.0250000125002228,0.0001151655051929,0.0250000134568644,0.0001232316584498,6045680,346559,6996,348749,7468,0.0573234110968493,0.001157189927353,0.0576856532267668,0.0012352622037554
01-28-2021,96.68,110.61,-29.0,-18.0,-31.0,-52.0,-41.0,17.0,0.0250000003748317,2.396816082881792e-05,0.0250000003778802,2.3998311947456547e-05,0.0250000027510058,6.124489555546004e-05,0.025000043682382,0.0001275099003161,0.0250000125942717,0.0001161647223985,0.0250000132342596,0.0001212809830735,6045680,348749,7037,350629,7502,0.0576856532267668,0.0011639716293287,0.0579966190734541,0.0012408860541742
01-29-2021,114.61,134.42,-28.0,-13.0,-31.0,-49.0,-39.0,17.0,0.025000000369605,2.376577564220821e-05,0.0250000003733868,2.3907388597267005e-05,0.0250000027545138,6.130934136126211e-05,0.0250000407524584,0.000124229344001,0.0250000121985228,0.0001125656867876,0.0250000129999096,0.000119330059926,6045680,350629,7076,352726,7533,0.0579966190734541,0.0011704225165738,0.0583434783184025,0.0012460136824972
01-30-2021,118.59,144.6,-19.0,7.0,6.0,-38.0,-9.0,6.0,0.0250000003447611,2.2744113619259415e-05,0.0250000003694577,2.388485611554188e-05,0.0250000027530185,6.130350066062901e-05,0.0250000388263179,0.0001228375133665,0.0250000120175901,0.0001110541128314,0.0250000127469414,0.0001172822952251,6045680,352726,7107,354473,7569,0.0583434783184025,0.0011755501448968,0.0586324449855103,0.0012519683476465
01-31-2021,49.03,67.88,-59.0,-43.0,-42.0,-57.0,-36.0,14.0,0.0250000003336965,2.236479069440768e-05,0.0250000003574073,2.3482398329945407e-05,0.025000002725644,6.085405042411805e-05,0.0250000373519025,0.0001217881561558,0.0250000117800636,0.0001090829218584,0.0250000125411513,0.0001157437732696,6045680,354473,7127,355636,7600,0.0586324449855103,0.001178858292202,0.0588248137513067,0.0012570959759696
02-01-2021,55.78,73.57,-55.0,-44.0,-58.0,-66.0,-64.0,29.0,0.0250000003398221,2.2821502359366173e-05,0.0250000003263348,2.2269833535715683e-05,0.025000002804749,6.281253868984536e-05,0.0250000347724202,0.0001183571222718,0.0250000114899175,0.0001067435614432,0.0250000123687001,0.0001145030021037,6045680,355636,7154,356541,7632,0.0588248137513067,0.001183324291064,0.0589745074168662,0.0012623890116579
02-02-2021,74.89,90.39,-38.0,-27.0,-40.0,-56.0,-51.0,22.0,0.0250000003302879,2.25987946869791e-05,0.0250000003018234,2.130089999413088e-05,0.025000002845894,6.402408476106494e-05,0.0250000028654397,6.431846090782756e-05,0.0250000115137174,0.0001073500725982,0.0250000122000268,0.0001132577281269,6045680,356541,7188,357483,7650,0.0589745074168662,0.0011889481414828,0.0591303211549403,0.0012653663442325
02-03-2021,95.82,110.37,-25.0,-15.0,-33.0,-48.0,-41.0,16.0,0.0250000002755351,2.0373036158970108e-05,0.0250000002867988,2.0808157670022737e-05,0.0250000027174113,6.161960714913284e-05,0.0250000027630887,6.254098281658702e-05,0.0250000115422567,0.000107945014677,0.025000011986313,0.0001116892888698,6045680,357483,7220,359037,7703,0.0591303211549403,0.0011942411771711,0.0593873642005531,0.0012741329345913
02-04-2021,100.07,115.44,-25.0,-14.0,-23.0,-47.0,-40.0,16.0,0.0250000002724985,2.0249954047625232e-05,0.0250000002763093,2.027361344267841e-05,0.0250000026872812,6.12360743611593e-05,0.0250000027064151,6.147700732795031e-05,0.0250000114672538,0.0001075949883219,0.0250000118997752,0.0001111982817235,6045680,359037,7251,360584,7734,0.0593873642005531,0.0011993688054941,0.059643249394609,0.0012792605629143
02-05-2021,116.81,142.38,-26.0,-15.0,-14.0,-46.0,-37.0,16.0,0.025,1e-05,0.0250000002785836,2.031689832245121e-05,0.0250000026046002,5.97075808675808e-05,0.0250000026567755,6.056334529167904e-05,0.0250000111205993,0.0001046496285114,0.0250000116558032,0.0001093255508742,6045680,360584,7287,362084,7769,0.059643249394609,0.0012053234706435,0.0598913604424977,0.0012850498206984
02-06-2021,117.43,145.55,-21.0,-1.0,12.0,-37.0,-7.0,6.0,0.025,1e-05,0.0250000002867457,2.0613402327538158e-05,0.0250000024503121,5.6583544038502274e-05,0.0250000026337342,6.016346706552443e-05,0.0250000107913373,0.0001019286142977,0.0250000115224311,0.0001084754021969,6045680,362084,7329,363650,7792,0.0598913604424977,0.0012122705799843,0.0601503883764936,0.0012888541900993
02-07-2021,67.35,85.76,-44.0,-31.0,-50.0,-53.0,-25.0,11.0,0.025,1e-05,0.0250000002789636,2.034440595703201e-05,0.0250000023897236,5.530529599773944e-05,0.0250000025638615,5.884146942148414e-05,0.0250000105995764,0.0001004486425333,0.0250000114384175,0.0001081800582026,6045680,363650,7349,364553,7829,0.0601503883764936,0.0012155787272895,0.0602997512273226,0.0012949742626139
02-08-2021,91.33,107.03,-30.0,-21.0,-36.0,-50.0,-41.0,16.0,0.0250000002769432,2.026195442633095e-05,0.0250000002828101,2.0514981694965404e-05,0.0250000024256339,5.616543425504912e-05,0.0250000024330289,5.61442028865205e-05,0.0250000103327686,9.835473182787184e-05,0.0250000111301775,0.0001057302261058,6045680,364553,7372,365529,7874,0.0602997512273226,0.0012193830966905,0.0604611888158155,0.0013024175940506
02-09-2021,96.6,113.3,-23.0,-11.0,-13.0,-47.0,-40.0,15.0,0.0250000002791388,2.0465001380509044e-05,0.0250000002922483,2.0834766289181235e-05,0.0250000023972848,5.571276174014291e-05,0.0250000023519647,5.435282880877488e-05,0.025000010217741,9.771950923417016e-05,0.0250000108957941,0.000103884733593,6045680,365529,7413,366666,7907,0.0604611888158155,0.0012261647986661,0.0606492569901152,0.0013078760371041
02-10-2021,100.56,115.41,-21.0,-5.0,-23.0,-46.0,-40.0,15.0,0.0250000002763895,2.034097872961633e-05,0.0250000003241115,2.2142375770658912e-05,0.0250000021851717,5.124075254217704e-05,0.025000002347911,5.419677048084526e-05,0.0250000101810166,9.774397366638352e-05,0.0250000107706714,0.0001030450978918,6045680,366666,7446,367865,7939,0.0606492569901152,0.0012316232417197,0.0608475804210609,0.0013131690727924
02-11-2021,86.66,101.45,-37.0,-26.0,-43.0,-54.0,-47.0,21.0,0.0250000002777895,2.037863522226884e-05,0.0250000002930542,2.0837122912798063e-05,0.0250000021879085,5.126219534611456e-05,0.0250000022985279,5.31117871545787e-05,0.0250000101176771,9.747869425586842e-05,0.0250000105224215,0.0001010064099748,6045680,367865,7467,368977,7966,0.0608475804210609,0.0012350967963901,0.0610315134112291,0.0013176350716544
02-12-2021,117.64,141.06,-27.0,-13.0,-35.0,-48.0,-40.0,17.0,0.0250000002743101,2.0293995239358133e-05,0.0250000002956875,2.1004909258088185e-05,0.0250000021191275,4.987266196586505e-05,0.0250000023009125,5.319333316495048e-05,0.0250000096038084,9.293993413347576e-05,0.0250000101763862,9.803656603057108e-05,6045680,368977,7503,370136,7994,0.0610315134112291,0.0012410514615394,0.0612232205475645,0.0013222664778817
02-13-2021,97.76,131.97,-38.0,-19.0,-49.0,-48.0,-20.0,12.0,0.025,1e-05,0.0250000002883053,2.0781964255661635e-05,0.0250000020707593,4.884929353663472e-05,0.0250000023183367,5.364140735119184e-05,0.0250000094558007,9.182573716431263e-05,0.0250000100484424,9.71631718496268e-05,6045680,370136,7536,370983,8020,0.0612232205475645,0.001246509904593,0.061363320585939,0.0013265670693784
02-14-2021,92.52,122.24,-25.0,-16.0,-35.0,-44.0,-19.0,9.0,0.025,1e-05,0.0250000002988413,2.1330252052379013e-05,0.0250000020832369,4.909755653172956e-05,0.0250000022884454,5.314531305376325e-05,0.0250000091996506,8.968277435334035e-05,0.0250000097246282,9.442670576819505e-05,6045680,370983,7554,371705,8054,0.061363320585939,0.0012494872371676,0.0614827447036561,0.0013321909197972
02-15-2021,90.07,103.26,-24.0,-16.0,-37.0,-53.0,-52.0,18.0,0.025,1e-05,0.0250000002870008,2.0858547920596108e-05,0.0250000021541793,5.071768970009415e-05,0.0250000022954247,5.33885163111341e-05,0.0250000089305213,8.744446034391282e-05,0.0250000094989951,9.261153112518725e-05,6045680,371705,7580,372221,8076,0.0614827447036561,0.0012537878286644,0.0615680949041298,0.0013358298818329
02-16-2021,92.53,106.17,-26.0,-14.0,-20.0,-47.0,-40.0,15.0,0.0250000002686976,2.0168977591559503e-05,0.025,1e-05,0.0250000021670309,5.1128655188062125e-05,0.0250000022795843,5.322981893505262e-05,0.0250000086242319,8.486273221341803e-05,0.0250000093052635,9.106522331002998e-05,6045680,372221,7612,372980,8103,0.0615680949041298,0.0012590808643527,0.0616936390943615,0.0013402958806949
02-17-2021,104.16,116.99,-16.0,6.0,-21.0,-44.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.025000002132512,5.048150173122356e-05,0.0250000023612718,5.5129343601075584e-05,0.0250000085949267,8.484586989509029e-05,0.0250000090373536,8.876785438312619e-05,6045680,372980,7630,373966,8130,0.0616936390943615,0.0012620581969273,0.0618567307565071,0.0013447618795569
02-18-2021,50.5,65.98,-64.0,-50.0,-64.0,-69.0,-69.0,33.0,0.025,1e-05,0.025,1e-05,0.0250000020962234,4.98801807387728e-05,0.025000002186644,5.159544477011844e-05,0.0250000085361184,8.453934934632384e-05,0.0250000087143287,8.59432984696313e-05,6045680,373966,7661,374974,8152,0.0618567307565071,0.0012671858252504,0.0620234613806883,0.0013484008415926
02-19-2021,100.21,119.74,-36.0,-25.0,-46.0,-53.0,-47.0,22.0,0.025,1e-05,0.025,1e-05,0.0250000020751689,4.95290359775828e-05,0.0250000021620782,5.126109524807428e-05,0.0250000081878475,8.144878291933964e-05,0.0250000084234439,8.34396119981716e-05,6045680,374974,7677,375737,8180,0.0620234613806883,0.0012698323430945,0.0621496672003811,0.0013530322478199
02-20-2021,114.24,142.18,-24.0,-12.0,-23.0,-39.0,-11.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000019998066,4.811340356678231e-05,0.0250000021080542,5.0261503912656176e-05,0.0250000079917502,7.98407925733861e-05,0.0250000081672957,8.12478043131394e-05,6045680,375737,7697,376355,8206,0.0621496672003811,0.0012731404903997,0.0622518889521112,0.0013573328393166
02-21-2021,87.33,103.48,-25.0,-15.0,-16.0,-40.0,-15.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000018707727,4.558102010807189e-05,0.0250000021405294,5.106738923925593e-05,0.0250000077095357,7.741092394906678e-05,0.0250000079254438,7.919071759513681e-05,6045680,376355,7715,376966,8234,0.0622518889521112,0.0012761178229744,0.0623529528522846,0.0013619642455439
02-22-2021,82.93,93.02,-36.0,-27.0,-52.0,-53.0,-43.0,18.0,0.025,1e-05,0.025,1e-05,0.0250000018938964,4.629519031727069e-05,0.0250000020677409,4.959376677711188e-05,0.0250000072908347,7.368967499664558e-05,0.0250000077296287,7.755334985157591e-05,6045680,376966,7732,377628,8261,0.0623529528522846,0.0012789297481838,0.0624624525280861,0.0013664302444059
02-23-2021,101.25,116.14,-20.0,-9.0,-10.0,-44.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000018825791,4.629606844695638e-05,0.0250000019354916,4.682528867386736e-05,0.0250000070000317,7.119485317694688e-05,0.0250000074966345,7.553319649107868e-05,6045680,377628,7762,378490,8274,0.0624624525280861,0.0012838919691416,0.0626050336769395,0.0013685805401542
02-24-2021,109.73,129.62,-16.0,-8.0,26.0,-42.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000017491903,4.357882730291565e-05,0.0250000018719631,4.562466222963053e-05,0.0250000069113275,7.058203213384352e-05,0.0250000071618545,7.255102138192782e-05,6045680,378490,7789,379466,8296,0.0626050336769395,0.0012883579680035,0.0627664712654325,0.0013722195021899
02-25-2021,109.22,127.48,-20.0,-10.0,4.0,-43.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000016812896,4.217084169050635e-05,0.0250000018117778,4.449038058251538e-05,0.0250000067597206,6.932159306018882e-05,0.0250000068835767,7.009779910973614e-05,6045680,379466,7805,380436,8326,0.0627664712654325,0.0012910044858477,0.0629269164097339,0.0013771817231477
02-26-2021,126.9,149.99,-22.0,-13.0,-9.0,-43.0,-36.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000016917135,4.2470711049656165e-05,0.0250000017974118,4.42399181094982e-05,0.0250000062984545,6.50975948509752e-05,0.0250000067192667,6.87237692904847e-05,6045680,380436,7838,381272,8341,0.0629269164097339,0.0012964629289012,0.0630651969670905,0.0013796628336266
02-27-2021,120.82,154.02,-20.0,-10.0,3.0,-36.0,-12.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000016056144,4.0589367413286455e-05,0.025000001760656,4.3595262311160266e-05,0.0250000061652872,6.39857733535758e-05,0.0250000064727599,6.659261756471696e-05,6045680,381272,7856,382099,8355,0.0630651969670905,0.0012994402614759,0.0632019888581598,0.0013819785367402
02-28-2021,86.81,99.82,-30.0,-22.0,-51.0,-42.0,-18.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000015331093,3.904504547203603e-05,0.0250000017236382,4.300660802752576e-05,0.0250000059337517,6.194762346182886e-05,0.0250000063190773,6.536036088885848e-05,6045680,382099,7869,382702,8370,0.0632019888581598,0.0013015905572243,0.0633017294994111,0.0013844596472191
03-01-2021,97.87,112.79,-24.0,-14.0,-35.0,-46.0,-39.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000015575276,3.964546150339881e-05,0.0250000016153847,4.093472881824271e-05,0.0250000057198902,6.00904023345039e-05,0.0250000061830097,6.431616395332768e-05,6045680,382702,7879,383170,8381,0.0633017294994111,0.0013032446308769,0.0633791401463524,0.001386279128237
03-02-2021,104.45,120.36,-19.0,-9.0,-4.0,-44.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000015039164,3.868521259742577e-05,0.0250000015824814,4.050991831338791e-05,0.0250000055736746,5.891727483572072e-05,0.0250000059889296,6.272152492109799e-05,6045680,383170,7905,383956,8391,0.0633791401463524,0.0013075452223736,0.0635091503354461,0.0013879332018896
03-03-2021,110.44,131.97,-15.0,-7.0,28.0,-42.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000014140718,3.68594922012367e-05,0.0250000014987745,3.9041481355534765e-05,0.0250000055561307,5.893778639020664e-05,0.0250000058474133,6.16295160202197e-05,6045680,383956,7919,384765,8403,0.0635091503354461,0.0013098609254872,0.0636429648939407,0.0013899180902727
03-04-2021,110.08,127.99,-20.0,-10.0,-2.0,-44.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.025000001420993,3.713172484731618e-05,0.0250000014073476,3.739710370359685e-05,0.0250000054672027,5.826419892556323e-05,0.025000005690996,6.039094723264298e-05,6045680,384765,7922,385678,8411,0.0636429648939407,0.001310357147583,0.0637939818184224,0.0013912413491947
03-05-2021,130.42,150.5,-22.0,-12.0,-16.0,-44.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000013047116,3.4933167857516934e-05,0.0250000013412008,3.6302128233288855e-05,0.0250000052897035,5.677271767199399e-05,0.0250000056671775,6.044238278719302e-05,6045680,385678,7930,386610,8428,0.0637939818184224,0.0013116804065051,0.0639481414828439,0.0013940532744042
03-06-2021,128.17,163.92,-18.0,-8.0,24.0,-35.0,-11.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012887101,3.490729875375963e-05,0.0250000012322915,3.419914886868921e-05,0.0250000051199664,5.5372972586051474e-05,0.0250000052639404,5.6837374824808735e-05,6045680,386610,7941,387319,8445,0.0639481414828439,0.0013134998875229,0.0640654153048126,0.0013968651996136
03-07-2021,97.45,115.88,-19.0,-10.0,27.0,-36.0,-14.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012350827,3.407205568967577e-05,0.025000001141935,3.2400076716412053e-05,0.0250000049416804,5.390819951393187e-05,0.0250000050903242,5.541737011664382e-05,6045680,387319,7955,388035,8461,0.0640654153048126,0.0013158155906366,0.0641838469783382,0.0013995117174577
03-08-2021,103.67,120.24,-22.0,-13.0,-4.0,-45.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000011958478,3.348318253419077e-05,0.0250000010382971,3.0255021814520585e-05,0.0250000047087033,5.1902665232724286e-05,0.0250000048749447,5.35734570087911e-05,6045680,388035,7963,388666,8485,0.0641838469783382,0.0013171388495586,0.0642882190258167,0.0014034814942239
03-09-2021,109.86,131.5,-16.0,-8.0,58.0,-41.0,-38.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000011550516,3.285702323314589e-05,0.0250000009567968,2.845018797441425e-05,0.025000004406215,4.923079556698282e-05,0.0250000047897357,5.293899371468414e-05,6045680,388666,7988,389566,8500,0.0642882190258167,0.0013212740336901,0.06443708565455,0.0014059626047028
03-10-2021,113.75,138.22,-14.0,-7.0,62.0,-41.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000010336978,3.032692543322976e-05,0.0250000009816039,2.8900336992882124e-05,0.0250000043401357,4.8785044011911447e-05,0.0250000045694798,5.097248499607862e-05,6045680,389566,8002,390490,8519,0.06443708565455,0.0013235897368038,0.0645899220600494,0.0014091053446427
03-11-2021,118.84,146.14,-15.0,-7.0,70.0,-40.0,-38.0,12.0,0.025,1e-05,0.025,1e-05,0.02500000093507,2.8239925131984608e-05,0.0250000009426299,2.795522074870845e-05,0.0250000042509378,4.808890053790675e-05,0.0250000042685673,4.820339564810236e-05,6045680,390490,8014,391480,8531,0.0645899220600494,0.0013255746251869,0.064753675351656,0.0014110902330258
03-12-2021,118.84,146.14,-18.0,-10.0,32.0,-40.0,-36.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000009178663,2.787158132924144e-05,0.0250000008353433,2.560597652757182e-05,0.0250000039721487,4.5559675675539785e-05,0.025000004082765,4.654672469631239e-05,6045680,391480,8030,391480,8540,0.064753675351656,0.001328221143031,0.064753675351656,0.0014125788993132
03-13-2021,134.28,177.78,-13.0,-4.0,79.0,-27.0,-10.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007732724,2.4750253839861415e-05,0.0250000008332011,2.5568195427878663e-05,0.025000003773835,4.378923421352185e-05,0.0250000038985704,4.491403076135762e-05,6045680,392581,8038,393441,8556,0.0649357888608063,0.0013295444019531,0.0650780391949292,0.0014152254171573
03-14-2021,104.34,126.84,-14.0,-7.0,70.0,-30.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000007349024,2.3938403430826604e-05,0.0250000008408492,2.5733667376083076e-05,0.0250000036890715,4.31219407752503e-05,0.0250000037668337,4.376790184421259e-05,6045680,393441,8048,394058,8568,0.0650780391949292,0.0013311984756057,0.0651800955392941,0.0014172103055404
03-15-2021,107.84,122.06,-19.0,-10.0,-6.0,-43.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000007305105,2.3875107416490695e-05,0.0250000008359487,2.567360643362796e-05,0.0250000034488765,4.094969102310522e-05,0.0250000036206329,4.24787718793963e-05,6045680,394058,8055,394716,8587,0.0651800955392941,0.0013323563271625,0.0652889335856347,0.0014203530454804
03-16-2021,109.18,121.1,-18.0,-8.0,-6.0,-43.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000007406029,2.416844597711568e-05,0.0250000008689379,2.6379886120522597e-05,0.0250000032317022,3.900540458217276e-05,0.0250000035029185,4.143099186084578e-05,6045680,394716,8080,395633,8609,0.0652889335856347,0.001336491511294,0.0654406121395773,0.0014239920075161
03-17-2021,118.92,137.32,-11.0,-5.0,6.0,-40.0,-38.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000006472946,2.2115060509202857e-05,0.025000000920746,2.742792240899305e-05,0.0250000031819679,3.861896576463367e-05,0.0250000033135202,3.9654270164354846e-05,6045680,395633,8099,396746,8624,0.0654406121395773,0.0013396342512339,0.0656247105371108,0.0014264731179949
03-18-2021,112.27,125.63,-21.0,-13.0,-34.0,-46.0,-40.0,16.0,0.025,1e-05,0.025,1e-05,0.025000000655783,2.2186603720356063e-05,0.0250000009551284,2.8134187974407604e-05,0.0250000030583057,3.74883133257419e-05,0.0250000032461231,3.9044944766459273e-05,6045680,396746,8113,397898,8637,0.0656247105371108,0.0013419499543475,0.0658152598218893,0.0014286234137433
03-19-2021,137.98,159.09,-17.0,-9.0,2.0,-40.0,-36.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000007492625,2.4098826954126363e-05,0.0250000010160227,2.9443360940820075e-05,0.0250000028765207,3.5783309828927575e-05,0.0250000031227115,3.7897995412165455e-05,6045680,397898,8132,399016,8656,0.0658152598218893,0.0013450926942874,0.0660001852562491,0.0014317661536832
