Date,Alabama-google-retail_and_recreation,Alabama-google-grocery_and_pharmacy,Alabama-google-parks,Alabama-google-transit_stations,Alabama-google-workplaces,Alabama-google-residential,Alaska-google-retail_and_recreation,Alaska-google-grocery_and_pharmacy,Alaska-google-parks,Alaska-google-transit_stations,Alaska-google-workplaces,Alaska-google-residential,Arizona-google-retail_and_recreation,Arizona-google-grocery_and_pharmacy,Arizona-google-parks,Arizona-google-transit_stations,Arizona-google-workplaces,Arizona-google-residential,Arkansas-google-retail_and_recreation,Arkansas-google-grocery_and_pharmacy,Arkansas-google-parks,Arkansas-google-transit_stations,Arkansas-google-workplaces,Arkansas-google-residential,California-google-retail_and_recreation,California-google-grocery_and_pharmacy,California-google-parks,California-google-transit_stations,California-google-workplaces,California-google-residential,Colorado-google-retail_and_recreation,Colorado-google-grocery_and_pharmacy,Colorado-google-parks,Colorado-google-transit_stations,Colorado-google-workplaces,Colorado-google-residential,Connecticut-google-retail_and_recreation,Connecticut-google-grocery_and_pharmacy,Connecticut-google-parks,Connecticut-google-transit_stations,Connecticut-google-workplaces,Connecticut-google-residential,Delaware-google-retail_and_recreation,Delaware-google-grocery_and_pharmacy,Delaware-google-parks,Delaware-google-transit_stations,Delaware-google-workplaces,Delaware-google-residential,Florida-google-retail_and_recreation,Florida-google-grocery_and_pharmacy,Florida-google-parks,Florida-google-transit_stations,Florida-google-workplaces,Florida-google-residential,Georgia-google-retail_and_recreation,Georgia-google-grocery_and_pharmacy,Georgia-google-parks,Georgia-google-transit_stations,Georgia-google-workplaces,Georgia-google-residential,Hawaii-google-retail_and_recreation,Hawaii-google-grocery_and_pharmacy,Hawaii-google-parks,Hawaii-google-transit_stations,Hawaii-google-workplaces,Hawaii-google-residential,Idaho-google-retail_and_recreation,Idaho-google-grocery_and_pharmacy,Idaho-google-parks,Idaho-google-transit_stations,Idaho-google-workplaces,Idaho-google-residential,Illinois-google-retail_and_recreation,Illinois-google-grocery_and_pharmacy,Illinois-google-parks,Illinois-google-transit_stations,Illinois-google-workplaces,Illinois-google-residential,Indiana-google-retail_and_recreation,Indiana-google-grocery_and_pharmacy,Indiana-google-parks,Indiana-google-transit_stations,Indiana-google-workplaces,Indiana-google-residential,Iowa-google-retail_and_recreation,Iowa-google-grocery_and_pharmacy,Iowa-google-parks,Iowa-google-transit_stations,Iowa-google-workplaces,Iowa-google-residential,Kansas-google-retail_and_recreation,Kansas-google-grocery_and_pharmacy,Kansas-google-parks,Kansas-google-transit_stations,Kansas-google-workplaces,Kansas-google-residential,Kentucky-google-retail_and_recreation,Kentucky-google-grocery_and_pharmacy,Kentucky-google-parks,Kentucky-google-transit_stations,Kentucky-google-workplaces,Kentucky-google-residential,Louisiana-google-retail_and_recreation,Louisiana-google-grocery_and_pharmacy,Louisiana-google-parks,Louisiana-google-transit_stations,Louisiana-google-workplaces,Louisiana-google-residential,Maine-google-retail_and_recreation,Maine-google-grocery_and_pharmacy,Maine-google-parks,Maine-google-transit_stations,Maine-google-workplaces,Maine-google-residential,Maryland-google-retail_and_recreation,Maryland-google-grocery_and_pharmacy,Maryland-google-parks,Maryland-google-transit_stations,Maryland-google-workplaces,Maryland-google-residential,Massachusetts-google-retail_and_recreation,Massachusetts-google-grocery_and_pharmacy,Massachusetts-google-parks,Massachusetts-google-transit_stations,Massachusetts-google-workplaces,Massachusetts-google-residential,Michigan-google-retail_and_recreation,Michigan-google-grocery_and_pharmacy,Michigan-google-parks,Michigan-google-transit_stations,Michigan-google-workplaces,Michigan-google-residential,Minnesota-google-retail_and_recreation,Minnesota-google-grocery_and_pharmacy,Minnesota-google-parks,Minnesota-google-transit_stations,Minnesota-google-workplaces,Minnesota-google-residential,Mississippi-google-retail_and_recreation,Mississippi-google-grocery_and_pharmacy,Mississippi-google-parks,Mississippi-google-transit_stations,Mississippi-google-workplaces,Mississippi-google-residential,Missouri-google-retail_and_recreation,Missouri-google-grocery_and_pharmacy,Missouri-google-parks,Missouri-google-transit_stations,Missouri-google-workplaces,Missouri-google-residential,Montana-google-retail_and_recreation,Montana-google-grocery_and_pharmacy,Montana-google-parks,Montana-google-transit_stations,Montana-google-workplaces,Montana-google-residential,Nebraska-google-retail_and_recreation,Nebraska-google-grocery_and_pharmacy,Nebraska-google-parks,Nebraska-google-transit_stations,Nebraska-google-workplaces,Nebraska-google-residential,Nevada-google-retail_and_recreation,Nevada-google-grocery_and_pharmacy,Nevada-google-parks,Nevada-google-transit_stations,Nevada-google-workplaces,Nevada-google-residential,New Hampshire-google-retail_and_recreation,New Hampshire-google-grocery_and_pharmacy,New Hampshire-google-parks,New Hampshire-google-transit_stations,New Hampshire-google-workplaces,New Hampshire-google-residential,New Jersey-google-retail_and_recreation,New Jersey-google-grocery_and_pharmacy,New Jersey-google-parks,New Jersey-google-transit_stations,New Jersey-google-workplaces,New Jersey-google-residential,New Mexico-google-retail_and_recreation,New Mexico-google-grocery_and_pharmacy,New Mexico-google-parks,New Mexico-google-transit_stations,New Mexico-google-workplaces,New Mexico-google-residential,New York-google-retail_and_recreation,New York-google-grocery_and_pharmacy,New York-google-parks,New York-google-transit_stations,New York-google-workplaces,New York-google-residential,North Carolina-google-retail_and_recreation,North Carolina-google-grocery_and_pharmacy,North Carolina-google-parks,North Carolina-google-transit_stations,North Carolina-google-workplaces,North Carolina-google-residential,North Dakota-google-retail_and_recreation,North Dakota-google-grocery_and_pharmacy,North Dakota-google-parks,North Dakota-google-transit_stations,North Dakota-google-workplaces,North Dakota-google-residential,Ohio-google-retail_and_recreation,Ohio-google-grocery_and_pharmacy,Ohio-google-parks,Ohio-google-transit_stations,Ohio-google-workplaces,Ohio-google-residential,Oklahoma-google-retail_and_recreation,Oklahoma-google-grocery_and_pharmacy,Oklahoma-google-parks,Oklahoma-google-transit_stations,Oklahoma-google-workplaces,Oklahoma-google-residential,Oregon-google-retail_and_recreation,Oregon-google-grocery_and_pharmacy,Oregon-google-parks,Oregon-google-transit_stations,Oregon-google-workplaces,Oregon-google-residential,Pennsylvania-google-retail_and_recreation,Pennsylvania-google-grocery_and_pharmacy,Pennsylvania-google-parks,Pennsylvania-google-transit_stations,Pennsylvania-google-workplaces,Pennsylvania-google-residential,Rhode Island-google-retail_and_recreation,Rhode Island-google-grocery_and_pharmacy,Rhode Island-google-parks,Rhode Island-google-transit_stations,Rhode Island-google-workplaces,Rhode Island-google-residential,South Carolina-google-retail_and_recreation,South Carolina-google-grocery_and_pharmacy,South Carolina-google-parks,South Carolina-google-transit_stations,South Carolina-google-workplaces,South Carolina-google-residential,South Dakota-google-retail_and_recreation,South Dakota-google-grocery_and_pharmacy,South Dakota-google-parks,South Dakota-google-transit_stations,South Dakota-google-workplaces,South Dakota-google-residential,Tennessee-google-retail_and_recreation,Tennessee-google-grocery_and_pharmacy,Tennessee-google-parks,Tennessee-google-transit_stations,Tennessee-google-workplaces,Tennessee-google-residential,Texas-google-retail_and_recreation,Texas-google-grocery_and_pharmacy,Texas-google-parks,Texas-google-transit_stations,Texas-google-workplaces,Texas-google-residential,Utah-google-retail_and_recreation,Utah-google-grocery_and_pharmacy,Utah-google-parks,Utah-google-transit_stations,Utah-google-workplaces,Utah-google-residential,Vermont-google-retail_and_recreation,Vermont-google-grocery_and_pharmacy,Vermont-google-parks,Vermont-google-transit_stations,Vermont-google-workplaces,Vermont-google-residential,Virginia-google-retail_and_recreation,Virginia-google-grocery_and_pharmacy,Virginia-google-parks,Virginia-google-transit_stations,Virginia-google-workplaces,Virginia-google-residential,Washington-google-retail_and_recreation,Washington-google-grocery_and_pharmacy,Washington-google-parks,Washington-google-transit_stations,Washington-google-workplaces,Washington-google-residential,West Virginia-google-retail_and_recreation,West Virginia-google-grocery_and_pharmacy,West Virginia-google-parks,West Virginia-google-transit_stations,West Virginia-google-workplaces,West Virginia-google-residential,Wisconsin-google-retail_and_recreation,Wisconsin-google-grocery_and_pharmacy,Wisconsin-google-parks,Wisconsin-google-transit_stations,Wisconsin-google-workplaces,Wisconsin-google-residential,Wyoming-google-retail_and_recreation,Wyoming-google-grocery_and_pharmacy,Wyoming-google-parks,Wyoming-google-transit_stations,Wyoming-google-workplaces,Wyoming-google-residential
2021-01-01,-44.0,-30.0,-16.0,-46.0,-72.0,26.0,-46.0,-29.0,0.0,-59.0,-70.0,25.0,-38.0,-33.0,-18.0,-47.0,-73.0,24.0,-33.0,-27.0,0.0,-38.0,-70.0,23.0,-52.0,-36.0,-11.0,-68.0,-78.0,28.0,-46.0,-32.0,-9.0,-54.0,-75.0,26.0,-48.0,-40.0,-15.0,-59.0,-77.0,29.0,-44.0,-38.0,-45.0,-72.0,-74.0,28.0,-37.0,-33.0,-2.0,-52.0,-72.0,22.0,-45.0,-34.0,-30.0,-55.0,-75.0,27.0,-53.0,-45.0,-38.0,-68.0,-75.0,28.0,-32.0,-26.0,28.0,-41.0,-72.0,22.0,-61.0,-48.0,-59.0,-68.0,-80.0,31.0,-47.0,-41.0,-34.0,-55.0,-77.0,29.0,-40.0,-36.0,-15.0,-49.0,-75.0,26.0,-56.0,-49.0,-19.0,-51.0,-77.0,27.0,-36.0,-27.0,-3.0,-46.0,-72.0,24.0,-44.0,-28.0,-28.0,-47.0,-69.0,24.0,-34.0,-24.0,31.0,-47.0,-70.0,23.0,-54.0,-46.0,-50.0,-71.0,-77.0,32.0,-52.0,-42.0,-2.0,-75.0,-77.0,30.0,-60.0,-43.0,-28.0,-64.0,-78.0,31.0,-51.0,-39.0,16.0,-62.0,-78.0,28.0,-39.0,-29.0,-10.0,-34.0,-69.0,23.0,-51.0,-46.0,-34.0,-52.0,-74.0,28.0,-40.0,-28.0,9.0,-31.0,-68.0,22.0,-36.0,-32.0,-24.0,-40.0,-76.0,27.0,-30.0,-27.0,-13.0,-49.0,-66.0,22.0,-34.0,-28.0,42.0,-59.0,-75.0,28.0,-53.0,-42.0,-30.0,-69.0,-79.0,31.0,-47.0,-34.0,-23.0,-37.0,-70.0,24.0,-59.0,-43.0,-39.0,-72.0,-76.0,29.0,-44.0,-32.0,-34.0,-59.0,-73.0,25.0,-38.0,-41.0,-16.0,-45.0,-71.0,26.0,-51.0,-41.0,-34.0,-58.0,-76.0,28.0,-45.0,-36.0,-42.0,-42.0,-72.0,27.0,-47.0,-29.0,-5.0,-57.0,-74.0,24.0,-63.0,-47.0,-45.0,-70.0,-79.0,30.0,-48.0,-36.0,48.0,-66.0,-76.0,28.0,-42.0,-31.0,-23.0,-43.0,-72.0,24.0,-28.0,-21.0,27.0,-30.0,-71.0,25.0,-35.0,-28.0,8.0,-48.0,-72.0,25.0,-41.0,-32.0,-36.0,-52.0,-75.0,27.0,-36.0,-33.0,9.0,-56.0,-77.0,24.0,-46.0,-35.0,7.0,-63.0,-74.0,28.0,-47.0,-36.0,-39.0,-63.0,-75.0,29.0,-49.0,-33.0,-3.0,-68.0,-77.0,26.0,-42.0,-36.0,-35.0,-52.0,-66.0,24.0,-46.0,-40.0,11.0,-57.0,-77.0,29.0,-41.0,-31.0,2.0,-17.0,-68.0,23.0
2021-01-02,-19.0,-8.0,-2.0,-8.0,-19.0,7.0,-23.0,-7.0,-9.0,-21.0,-18.0,8.0,-24.0,-16.0,-32.0,-23.0,-22.0,9.0,-19.0,-9.0,-25.0,-12.0,-19.0,9.0,-38.0,-18.0,-32.0,-47.0,-30.0,13.0,-32.0,-12.0,-21.0,-33.0,-20.0,10.0,-23.0,-13.0,44.0,-30.0,-21.0,9.0,-16.0,-8.0,,-31.0,-14.0,8.0,-22.0,-15.0,-21.0,-28.0,-23.0,7.0,-19.0,-12.0,4.0,-19.0,-20.0,8.0,-34.0,-22.0,-33.0,-55.0,-31.0,10.0,-15.0,-7.0,-2.0,-11.0,-16.0,7.0,-33.0,-11.0,-22.0,-34.0,-22.0,10.0,-16.0,-9.0,5.0,-16.0,-20.0,7.0,-20.0,2.0,-7.0,-21.0,-12.0,8.0,-29.0,-16.0,-13.0,-15.0,-18.0,9.0,-19.0,-5.0,14.0,-7.0,-18.0,7.0,-24.0,-10.0,-42.0,-23.0,-20.0,8.0,-48.0,-33.0,-35.0,-38.0,-25.0,13.0,-27.0,-14.0,51.0,-34.0,-18.0,9.0,-36.0,-21.0,-12.0,-50.0,-25.0,11.0,-37.0,-17.0,11.0,-34.0,-23.0,10.0,-36.0,-14.0,7.0,-38.0,-19.0,10.0,-16.0,-11.0,-13.0,-3.0,-21.0,7.0,-27.0,-12.0,-25.0,-22.0,-19.0,9.0,-16.0,-5.0,-11.0,-7.0,-13.0,6.0,-20.0,-9.0,-17.0,-24.0,-17.0,8.0,-20.0,-9.0,-32.0,-30.0,-24.0,9.0,-32.0,-21.0,-29.0,-30.0,-20.0,11.0,-27.0,-11.0,39.0,-35.0,-21.0,9.0,-30.0,-13.0,-22.0,-17.0,-23.0,10.0,-34.0,-15.0,-1.0,-45.0,-24.0,10.0,-21.0,-10.0,13.0,-25.0,-19.0,7.0,-22.0,-16.0,-10.0,-30.0,-13.0,7.0,-21.0,-12.0,9.0,-22.0,-19.0,8.0,-20.0,-10.0,-38.0,-11.0,-16.0,8.0,-35.0,-16.0,-21.0,-33.0,-23.0,10.0,-30.0,-12.0,9.0,-33.0,-24.0,9.0,-29.0,-13.0,50.0,-42.0,-24.0,9.0,-17.0,-10.0,-11.0,-1.0,-20.0,8.0,-14.0,3.0,14.0,-17.0,-12.0,7.0,-16.0,-7.0,32.0,-11.0,-18.0,6.0,-23.0,-14.0,-26.0,-25.0,-22.0,9.0,-22.0,-14.0,-1.0,-25.0,-18.0,8.0,-44.0,-32.0,-18.0,-55.0,-25.0,13.0,-24.0,-10.0,31.0,-25.0,-18.0,8.0,-37.0,-19.0,-33.0,-44.0,-24.0,11.0,-12.0,-3.0,13.0,-13.0,-13.0,6.0,-24.0,-7.0,27.0,-27.0,-13.0,8.0,-21.0,-7.0,-13.0,-7.0,-16.0,7.0
2021-01-03,-16.0,-8.0,-7.0,-1.0,-17.0,6.0,-17.0,-10.0,-3.0,-24.0,-13.0,6.0,-22.0,-18.0,-26.0,-18.0,-15.0,7.0,-11.0,-6.0,12.0,-2.0,-14.0,5.0,-37.0,-20.0,-25.0,-44.0,-23.0,10.0,-30.0,-14.0,-16.0,-28.0,-13.0,7.0,-30.0,-18.0,-33.0,-34.0,-17.0,9.0,-28.0,-18.0,-46.0,-46.0,-18.0,8.0,-21.0,-16.0,-32.0,-25.0,-19.0,6.0,-18.0,-13.0,-11.0,-18.0,-18.0,6.0,-34.0,-23.0,-39.0,-51.0,-23.0,8.0,-7.0,-7.0,23.0,-3.0,-12.0,5.0,-34.0,-18.0,-13.0,-37.0,-17.0,8.0,-21.0,-14.0,-7.0,-13.0,-15.0,6.0,-14.0,3.0,-2.0,-19.0,-8.0,6.0,-18.0,-14.0,-28.0,-4.0,-11.0,6.0,-21.0,-10.0,-11.0,-4.0,-15.0,6.0,-22.0,-9.0,-28.0,-16.0,-18.0,5.0,-15.0,-3.0,9.0,-5.0,-10.0,5.0,-35.0,-24.0,-47.0,-42.0,-19.0,10.0,-36.0,-23.0,-26.0,-53.0,-20.0,10.0,-36.0,-18.0,16.0,-33.0,-16.0,7.0,-33.0,-16.0,34.0,-38.0,-16.0,7.0,-12.0,-10.0,-10.0,7.0,-18.0,6.0,-18.0,-11.0,-20.0,-15.0,-14.0,6.0,-13.0,-5.0,-13.0,0.0,-9.0,5.0,-17.0,-11.0,-17.0,-19.0,-11.0,6.0,-22.0,-12.0,-24.0,-33.0,-20.0,7.0,-22.0,-12.0,-18.0,-22.0,-13.0,7.0,-40.0,-25.0,-45.0,-44.0,-21.0,10.0,-30.0,-16.0,-19.0,-10.0,-18.0,8.0,-43.0,-26.0,-43.0,-51.0,-22.0,9.0,-21.0,-12.0,-18.0,-24.0,-17.0,6.0,-18.0,-16.0,-2.0,-24.0,-11.0,4.0,-23.0,-17.0,-3.0,-24.0,-14.0,6.0,-14.0,-9.0,-24.0,-5.0,-11.0,6.0,-26.0,-14.0,5.0,-28.0,-17.0,7.0,-41.0,-24.0,-38.0,-40.0,-23.0,10.0,-31.0,-18.0,-22.0,-44.0,-16.0,8.0,-13.0,-8.0,0.0,17.0,-17.0,6.0,-8.0,6.0,29.0,-8.0,-5.0,4.0,-17.0,-9.0,-6.0,-11.0,-18.0,6.0,-20.0,-15.0,-23.0,-20.0,-15.0,7.0,-19.0,-14.0,-17.0,-27.0,-22.0,6.0,-27.0,-13.0,-10.0,-54.0,-16.0,7.0,-29.0,-18.0,-37.0,-28.0,-18.0,9.0,-30.0,-18.0,-15.0,-40.0,-17.0,8.0,-16.0,-7.0,-7.0,-8.0,-13.0,6.0,-24.0,-13.0,22.0,-27.0,-8.0,6.0,-19.0,-14.0,-24.0,-13.0,-14.0,6.0
2021-01-04,-5.0,2.0,-9.0,-9.0,-26.0,8.0,-11.0,-3.0,-6.0,-25.0,-26.0,11.0,-17.0,-11.0,-24.0,-26.0,-37.0,12.0,-2.0,2.0,2.0,-8.0,-25.0,7.0,-31.0,-15.0,-34.0,-50.0,-45.0,16.0,-19.0,-8.0,1.0,-36.0,-35.0,12.0,-20.0,-9.0,-14.0,-37.0,-34.0,13.0,-15.0,-5.0,-24.0,-44.0,-35.0,12.0,-16.0,-9.0,-30.0,-30.0,-30.0,8.0,-12.0,-4.0,-8.0,-27.0,-33.0,10.0,-30.0,-20.0,-42.0,-49.0,-35.0,12.0,-3.0,1.0,-4.0,-13.0,-20.0,6.0,-25.0,-8.0,-35.0,-46.0,-37.0,13.0,-8.0,-4.0,-8.0,-18.0,-25.0,9.0,-5.0,12.0,-3.0,-20.0,-22.0,9.0,-11.0,-4.0,-8.0,-12.0,-28.0,10.0,-12.0,-3.0,-12.0,-14.0,-27.0,10.0,-10.0,-2.0,-25.0,-20.0,-23.0,7.0,-11.0,1.0,0.0,-22.0,-26.0,9.0,-24.0,-13.0,-30.0,-48.0,-42.0,16.0,-29.0,-15.0,-24.0,-59.0,-42.0,16.0,-23.0,-7.0,-7.0,-36.0,-32.0,12.0,-23.0,-8.0,1.0,-45.0,-36.0,14.0,0.0,1.0,-8.0,2.0,-22.0,6.0,-9.0,0.0,-17.0,-23.0,-29.0,10.0,-2.0,3.0,2.0,-6.0,-15.0,6.0,-3.0,2.0,-5.0,-20.0,-27.0,9.0,-20.0,-10.0,-37.0,-37.0,-34.0,11.0,-16.0,-6.0,3.0,-29.0,-31.0,12.0,-25.0,-8.0,-15.0,-48.0,-40.0,15.0,-19.0,-7.0,-11.0,-18.0,-37.0,12.0,-32.0,-12.0,-29.0,-50.0,-39.0,14.0,-13.0,-1.0,-1.0,-29.0,-31.0,10.0,-7.0,-8.0,-4.0,-23.0,-20.0,7.0,-14.0,-7.0,-11.0,-24.0,-29.0,11.0,-5.0,-1.0,-17.0,-10.0,-27.0,9.0,-23.0,-8.0,-11.0,-39.0,-37.0,12.0,-20.0,-8.0,-26.0,-42.0,-35.0,13.0,-23.0,-11.0,4.0,-52.0,-35.0,13.0,-8.0,-2.0,-9.0,-10.0,-26.0,8.0,0.0,11.0,28.0,-6.0,-15.0,6.0,-8.0,-2.0,-3.0,-18.0,-28.0,9.0,-14.0,-9.0,-19.0,-26.0,-35.0,11.0,-14.0,-5.0,-2.0,-35.0,-30.0,10.0,-16.0,-9.0,-4.0,-38.0,-29.0,12.0,-20.0,-8.0,-15.0,-39.0,-35.0,14.0,-25.0,-11.0,-29.0,-52.0,-40.0,14.0,-8.0,0.0,-15.0,-15.0,-26.0,9.0,-19.0,-5.0,-5.0,-29.0,-26.0,11.0,-7.0,3.0,1.0,-1.0,-18.0,5.0
2021-01-05,-10.0,-1.0,-14.0,-12.0,-25.0,8.0,-12.0,-6.0,-9.0,-27.0,-25.0,12.0,-18.0,-9.0,-25.0,-26.0,-38.0,13.0,-5.0,3.0,23.0,-8.0,-23.0,7.0,-32.0,-12.0,-24.0,-50.0,-45.0,16.0,-23.0,-7.0,-20.0,-40.0,-38.0,14.0,-20.0,-6.0,-17.0,-37.0,-34.0,13.0,-15.0,-4.0,-17.0,-43.0,-34.0,12.0,-17.0,-8.0,-29.0,-32.0,-29.0,9.0,-9.0,1.0,3.0,-29.0,-34.0,11.0,-31.0,-16.0,-46.0,-53.0,-34.0,13.0,-5.0,5.0,23.0,-12.0,-23.0,8.0,-24.0,-7.0,-30.0,-45.0,-37.0,14.0,-12.0,-4.0,-11.0,-15.0,-25.0,9.0,-10.0,9.0,-2.0,-21.0,-23.0,9.0,-11.0,-5.0,5.0,-14.0,-28.0,10.0,-16.0,-2.0,-12.0,-12.0,-28.0,10.0,-11.0,1.0,-24.0,-20.0,-24.0,7.0,-18.0,-4.0,0.0,-24.0,-26.0,11.0,-23.0,-10.0,-24.0,-47.0,-42.0,16.0,-30.0,-13.0,-31.0,-61.0,-42.0,17.0,-25.0,-8.0,-9.0,-36.0,-33.0,13.0,-24.0,-8.0,3.0,-48.0,-36.0,15.0,-4.0,3.0,-3.0,2.0,-20.0,6.0,-11.0,-1.0,8.0,-20.0,-28.0,9.0,-6.0,2.0,8.0,-7.0,-17.0,6.0,-9.0,0.0,-7.0,-21.0,-23.0,9.0,-20.0,-6.0,-35.0,-40.0,-35.0,12.0,-18.0,-2.0,-2.0,-29.0,-29.0,13.0,-26.0,-4.0,-17.0,-48.0,-41.0,16.0,-22.0,-8.0,-18.0,-15.0,-37.0,14.0,-32.0,-8.0,-29.0,-50.0,-38.0,14.0,-16.0,-2.0,-13.0,-30.0,-32.0,11.0,-13.0,-15.0,-15.0,-21.0,-21.0,8.0,-18.0,-7.0,-9.0,-22.0,-29.0,11.0,-6.0,1.0,0.0,-5.0,-25.0,8.0,-24.0,-5.0,2.0,-38.0,-38.0,13.0,-20.0,-7.0,-22.0,-41.0,-35.0,13.0,-23.0,-7.0,-1.0,-51.0,-37.0,13.0,-10.0,-2.0,-15.0,-10.0,-27.0,9.0,-4.0,8.0,9.0,-7.0,-17.0,7.0,-11.0,-1.0,-4.0,-19.0,-27.0,9.0,-15.0,-7.0,-18.0,-27.0,-34.0,12.0,-16.0,-5.0,5.0,-38.0,-31.0,11.0,-21.0,-10.0,-6.0,-36.0,-29.0,13.0,-20.0,-5.0,-5.0,-37.0,-37.0,14.0,-26.0,-10.0,-16.0,-52.0,-41.0,15.0,-10.0,-1.0,-13.0,-16.0,-27.0,8.0,-20.0,-4.0,7.0,-27.0,-27.0,11.0,-14.0,-3.0,-13.0,-13.0,-16.0,7.0
2021-01-06,-10.0,-3.0,-13.0,-12.0,-25.0,9.0,-14.0,-5.0,-10.0,-29.0,-25.0,12.0,-21.0,-11.0,-28.0,-29.0,-37.0,13.0,-12.0,-4.0,-3.0,-11.0,-22.0,8.0,-35.0,-16.0,-30.0,-52.0,-44.0,17.0,-25.0,-11.0,-13.0,-43.0,-37.0,14.0,-22.0,-12.0,-18.0,-39.0,-35.0,14.0,-17.0,-10.0,-20.0,-39.0,-34.0,13.0,-20.0,-12.0,-28.0,-37.0,-28.0,9.0,-15.0,-8.0,-15.0,-33.0,-32.0,11.0,-34.0,-22.0,-42.0,-55.0,-34.0,13.0,-7.0,-1.0,2.0,-19.0,-22.0,8.0,-26.0,-10.0,-33.0,-45.0,-36.0,14.0,-13.0,-8.0,-9.0,-18.0,-25.0,10.0,-13.0,4.0,-9.0,-22.0,-21.0,10.0,-15.0,-7.0,-15.0,-13.0,-26.0,10.0,-18.0,-5.0,-10.0,-16.0,-28.0,10.0,-14.0,-5.0,-24.0,-18.0,-23.0,7.0,-15.0,-4.0,-2.0,-21.0,-26.0,11.0,-25.0,-14.0,-26.0,-48.0,-42.0,17.0,-31.0,-15.0,-25.0,-61.0,-43.0,17.0,-26.0,-10.0,-6.0,-37.0,-33.0,13.0,-26.0,-13.0,-2.0,-49.0,-36.0,15.0,-6.0,-1.0,-8.0,2.0,-20.0,7.0,-10.0,-6.0,-25.0,-19.0,-26.0,8.0,-8.0,-1.0,6.0,-9.0,-17.0,7.0,-16.0,-9.0,-28.0,-26.0,-22.0,11.0,-22.0,-10.0,-36.0,-45.0,-35.0,12.0,-18.0,-8.0,-7.0,-34.0,-30.0,14.0,-27.0,-11.0,-13.0,-49.0,-40.0,16.0,-25.0,-13.0,-24.0,-18.0,-36.0,14.0,-33.0,-13.0,-29.0,-51.0,-38.0,15.0,-19.0,-6.0,-15.0,-33.0,-32.0,11.0,-13.0,-15.0,-8.0,-24.0,-19.0,8.0,-18.0,-9.0,-9.0,-24.0,-29.0,11.0,-10.0,-4.0,-22.0,-8.0,-24.0,9.0,-27.0,-11.0,-12.0,-42.0,-38.0,13.0,-23.0,-10.0,-24.0,-41.0,-34.0,13.0,-24.0,-11.0,3.0,-51.0,-36.0,13.0,-14.0,-7.0,-21.0,-15.0,-27.0,10.0,-13.0,-1.0,4.0,-14.0,-17.0,9.0,-14.0,-4.0,-7.0,-24.0,-27.0,10.0,-21.0,-10.0,-32.0,-31.0,-31.0,13.0,-16.0,-8.0,2.0,-37.0,-30.0,11.0,-23.0,-11.0,-16.0,-40.0,-32.0,14.0,-23.0,-10.0,-17.0,-36.0,-38.0,15.0,-27.0,-11.0,8.0,-52.0,-41.0,15.0,-15.0,-7.0,-16.0,-16.0,-26.0,9.0,-20.0,-7.0,3.0,-28.0,-27.0,12.0,-15.0,-5.0,-3.0,-4.0,-18.0,6.0
